file_id,source_relative_path,destination_relative_path,analysis_tier,source_family,promotion_status,pme_role,return_basis,source_system,producer_script,rights_status,copy_action,size_bytes,row_count,column_count,date_column,date_min,date_max,timezone_status,schema_sha256,sha256,schema,note
PMKT_BC49EF44866A2DCB,features/options_daily_RUT.parquet,data/public_markets/sources/features__options_daily_RUT.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,19752,529,9,date,2018-12-03T00:00:00+00:00,2026-05-14T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,39df7f6f28423960b526d54ed74f2c8ba4e703e9ec7d644f03bc89bfa1d496fd,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_F5FB7FB8A399FDD0,features/options_daily_RUTW.parquet,data/public_markets/sources/features__options_daily_RUTW.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,10714,148,9,date,2018-12-03T00:00:00+00:00,2026-06-09T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,e1d48f59347f2eacce17c9e6be4ea128448c508a6e1dc1ccd16ce86cf1ba7cca,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_020D5947AF085789,features/options_daily_SLV.parquet,data/public_markets/sources/features__options_daily_SLV.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,15786,369,9,date,2018-02-20T00:00:00+00:00,2026-06-08T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,546124f899d7c7f073d298e48537d1aea846f8be9587437673cd45b39c974e7f,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_9100ECC869D01DDB,features/options_daily_SPX.parquet,data/public_markets/sources/features__options_daily_SPX.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,26603,873,9,date,2017-01-03T00:00:00+00:00,2026-05-14T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,ccaa3cca1b88aa140fe6a85411995a33e80dc99faacdf9deb01f1554569cf7cc,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_628E8FD63652D67C,features/options_daily_SPXW.parquet,data/public_markets/sources/features__options_daily_SPXW.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,12123,177,9,date,2018-07-23T00:00:00+00:00,2026-06-05T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,995b9b13174873880d762fd1d1a2343dc8135cfc0d2e1997fcc6a62777ae3382,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_47D51510FD789314,features/options_daily_SPY.parquet,data/public_markets/sources/features__options_daily_SPY.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,11031,139,9,date,2018-09-10T00:00:00+00:00,2026-06-09T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,24a40595ee3bea907e26b8ab69498eada1d2ec0788d933ee21255f02cbb3f8df,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_4FB1F01602CE8B8E,features/options_daily_TLT.parquet,data/public_markets/sources/features__options_daily_TLT.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,17860,387,9,date,2018-01-23T00:00:00+00:00,2026-06-08T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,7c11212372dafc9646e1f4af8f373871264192172182d2a76fab443222844145,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_716D3AD7D38C8A5B,features/options_daily_TSLA.parquet,data/public_markets/sources/features__options_daily_TSLA.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,19498,388,9,date,2018-01-22T00:00:00+00:00,2026-06-08T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,b71a7791c09d46a595fbc3cded031fa39203632fcd59401c6d9948a1a38fd73f,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_F18EAF826685E89B,features/options_daily_UNG.parquet,data/public_markets/sources/features__options_daily_UNG.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,17564,374,9,date,2018-03-08T00:00:00+00:00,2026-06-05T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,b6600a9ace1a299258a5750b768108b63c6cb70d6b84ad1aa32a5148fcc42bb2,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_574B001DA0DACC4B,features/options_daily_USO.parquet,data/public_markets/sources/features__options_daily_USO.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,17666,386,9,date,2018-02-20T00:00:00+00:00,2026-06-05T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,a5e89f0c2d5ee206b58a17ef61fe81bcb916f8eee16e9f9a2aa1a080686da686,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_40AFD936E76926E5,features/options_daily_VIX.parquet,data/public_markets/sources/features__options_daily_VIX.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,30846,783,9,date,2018-01-18T00:00:00+00:00,2026-05-18T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,5674d501f64a817b4012f39132827148e127dfeacff499b8b6c8f8217a969430,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_FB1276BDD5F8609A,features/options_daily_VIXW.parquet,data/public_markets/sources/features__options_daily_VIXW.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,13361,218,9,date,2018-12-03T00:00:00+00:00,2026-06-01T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,e73fab9acbc66745984bccb255feae3d001338cee05beaad50de30130596a88a,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_93D2DC827BF4282B,features/options_daily_XSP.parquet,data/public_markets/sources/features__options_daily_XSP.parquet,ADVANCED_DAILY,OPTIONS_DAILY,RESEARCH_ONLY,VOLATILITY_AND_LIQUIDITY_FEATURE,DAILY_AGGREGATE,DERIVED_FEATURE_BUILD,scripts/build_options_features.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,12201,170,9,date,2018-08-01T00:00:00+00:00,2026-06-09T00:00:00+00:00,DATE_NAIVE,fc4ca2020557246661b7e433af48f5cb62b9645f4f2f5c22b7c2f0bb7d8717f1,6af57d683a9c83b9f49b9e59528b712e08f8ff895b156fd4b7e04fef4d8046ea,date:timestamp[ns]; root:string; atm_iv:double; skew_25d:double; term_slope:double; n_contracts:int64; coverage_frac:double; spot:double; n_expirations_covered:double,Daily aggregates retain the useful surface statistics at compact scale.
PMKT_63ABA497DAA4D8D5,raw/commodities/EIA_crude_storage_surprise.parquet,data/public_markets/sources/raw__commodities__EIA_crude_storage_surprise.parquet,MARKET_CONTEXT,COMMODITY_SURPRISES,RESEARCH_ONLY,REAL_ASSET_CONTEXT,DERIVED_SOURCE_VALUE,US_EIA,scripts/ingest_term_structure_eia.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,103870,2279,11,timestamp_utc,1982-08-20T00:00:00+00:00,2026-05-29T00:00:00+00:00,UTC_AWARE,b71ca67ac3d86b53b1e6b86482c3b3799fc48d2da51906eb73f4064986744011,70bca53e824435f8488cfc69f77185fccee858cf2fd3451813dda9db8c79b0cc,"timestamp_utc:timestamp[ns, tz=UTC]; series_id:string; knowledge_date:timestamp[ns, tz=UTC]; actual_level:double; actual_change:double; seasonal_change_5yr:double; surprise_proxy:double; consensus:double; surprise:double; vintage:string; is_weekly_estimate:bool",Storage surprise series support energy-fund sensitivity work.
PMKT_C8108B2779C1F69F,raw/commodities/EIA_ng_storage_surprise.parquet,data/public_markets/sources/raw__commodities__EIA_ng_storage_surprise.parquet,MARKET_CONTEXT,COMMODITY_SURPRISES,RESEARCH_ONLY,REAL_ASSET_CONTEXT,DERIVED_SOURCE_VALUE,US_EIA,scripts/ingest_term_structure_eia.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,35933,857,11,timestamp_utc,2010-01-01T00:00:00+00:00,2026-05-29T00:00:00+00:00,UTC_AWARE,b71ca67ac3d86b53b1e6b86482c3b3799fc48d2da51906eb73f4064986744011,159e695dd619182dbbf106eb67d5764cf11f941ca29cefb72c5feef91352356a,"timestamp_utc:timestamp[ns, tz=UTC]; series_id:string; knowledge_date:timestamp[ns, tz=UTC]; actual_level:double; actual_change:double; seasonal_change_5yr:double; surprise_proxy:double; consensus:double; surprise:double; vintage:string; is_weekly_estimate:bool",Storage surprise series support energy-fund sensitivity work.
PMKT_64E69BB796726377,raw/crypto/BTC_USD_spot_1d.parquet,data/public_markets/sources/raw__crypto__BTC_USD_spot_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,161450,3433,7,timestamp_utc,2017-01-01T00:00:00+00:00,2026-05-26T00:00:00+00:00,UTC_AWARE,7a7cf08401c385238aa1a9da4a75aad6df49a8598d7be934d86baa95f056c334,9ae18bd87e97bb9bcc605aacfe1658201ba6c266e87e0de8ce596d66b4f9cfa5,"timestamp_utc:timestamp[ns, tz=UTC]; product_id:string; low:double; high:double; open:double; close:double; volume:double",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_DE4BFBB6EA3D9C45,raw/crypto/ETH_USD_spot_1d.parquet,data/public_markets/sources/raw__crypto__ETH_USD_spot_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,153619,3433,7,timestamp_utc,2017-01-01T00:00:00+00:00,2026-05-26T00:00:00+00:00,UTC_AWARE,7a7cf08401c385238aa1a9da4a75aad6df49a8598d7be934d86baa95f056c334,b90a1c4663e35b0f0c8cea6d99e8d48a682583ad17aefe851a7651e36274552a,"timestamp_utc:timestamp[ns, tz=UTC]; product_id:string; low:double; high:double; open:double; close:double; volume:double",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_B12DA7F3C5A30CA4,raw/crypto/funding/ADAUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__ADAUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,173247,6973,5,timestamp_utc,2020-01-19T16:00:00+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,8d49836bcdfe77e793643f4c611bf4e95c8cb9c7ef9d014522ede73d60005316,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_8445021B8FB3FC50,raw/crypto/funding/ADAUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__ADAUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,61324,2319,4,timestamp_utc,2020-01-31T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,b68056dbf8bee052cd2754be2bd0be9553c018d9af01d820d829ed8f0bc5d18c,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_0A18FF0CFAE9CD80,raw/crypto/funding/ATOMUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__ATOMUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,179331,6919,5,timestamp_utc,2020-02-06T16:00:00+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,9f7521369516091bb335a87bff3adef1faef46a2d9c24d2739b6c64c9a61c61c,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_0BB6E4A7ACC147AA,raw/crypto/funding/ATOMUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__ATOMUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,57856,2312,4,timestamp_utc,2020-02-07T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,ec61ec45659032b05080cd383a7476b69199a55b53a2faf7acdbc8b39f518297,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_9CD329B5D686078B,raw/crypto/funding/AVAXUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__AVAXUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,160232,6232,5,timestamp_utc,2020-09-22T16:00:00.004000+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,1c0b3b7a25fa299d00028b3d189c5ef0fcffe10ba86ffaa28e2d91f7ab1726c4,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_9DD61006A742F946,raw/crypto/funding/AVAXUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__AVAXUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,53626,2083,4,timestamp_utc,2020-09-23T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,79eb7c3b7dcac32fd25df87a9ce644951a126157ce2612326f0d5c5db240cb1d,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_FDBFAB2A50EBAFF1,raw/crypto/funding/BCHUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__BCHUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,181514,7029,5,timestamp_utc,2020-01-01T00:00:00+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,397f52aafa3658690c664c1c75b6cf78efd1891eb16b2acc6eb2761ae66178d6,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_5123B1680ECF5D4F,raw/crypto/funding/BCHUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__BCHUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,58700,2349,4,timestamp_utc,2020-01-01T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,9c6d1a9e0fe3dc207100afff43e767921ce0e733fc79fce5f673dc3f80df7399,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_36BDE790D480BC80,raw/crypto/funding/BNBUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__BNBUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,169997,6908,5,timestamp_utc,2020-02-10T08:00:00+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,0786b8b0d6a2df5cd68fece6b8ecca49cecb373d5a7671b42344b24116859675,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_9AB8274EED72614C,raw/crypto/funding/BNBUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__BNBUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,58041,2309,4,timestamp_utc,2020-02-10T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,92caadb9b2ba9ad1c8ba5321c48891cd38feaaf76b4428449b7c3c63fcd0cc10,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_E984FA3828707257,raw/crypto/funding/BTCUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__BTCUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,180708,7029,5,timestamp_utc,2020-01-01T00:00:00+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,fd6b2d8dc33ce1c942b481466c6cfda09e7a4ff87e8123e3019380e6ed4521c7,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_736EBAFE5B78135C,raw/crypto/funding/BTCUSDT_perp_1d.parquet,data/public_markets/sources/raw__crypto__funding__BTCUSDT_perp_1d.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,60447,2349,4,timestamp_utc,2020-01-01T00:00:00+00:00,2026-06-06T00:00:00+00:00,UTC_AWARE,728cbacdbe05e8efabf6d050f7e54a0370e4d352d06f38dcb84bb14fd14289af,dfab3d4c5caf243cca2588046c05c0067c1e7185f45a9e6979ff0fe4d5c5a9c5,"timestamp_utc:timestamp[ns, tz=UTC]; close:double; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
PMKT_2EF279FE1F9672F0,raw/crypto/funding/DOGEUSDT_funding.parquet,data/public_markets/sources/raw__crypto__funding__DOGEUSDT_funding.parquet,MARKET_CONTEXT,CRYPTO_DAILY,RESEARCH_ONLY,SPECIALIST_FUND_CONTEXT,SPOT_OR_FUNDING_SOURCE_VALUE,CRYPTO_EXCHANGE_AND_PROVIDER_SOURCES,src/ingest/crypto.py,DEMONSTRATION_ONLY,RETAINED_IN_PLACE,163884,6455,5,timestamp_utc,2020-07-10T08:00:00.001000+00:00,2026-05-31T16:00:00.004000+00:00,UTC_AWARE,b10376f7798a37290d165261c4d3a861f171a69e5e27f3d6e3f18f9780005315,243b608f3141d40c54220976d27bf46d169a67664cfd5bd722d761c25c0c7d7c,"timestamp_utc:timestamp[ns, tz=UTC]; fundingRate:double; funding_interval_hours:int64; knowledge_date:timestamp[ns, tz=UTC]; symbol:string",A 24-hour cash-flow-date convention governs specialist PME use.
