holding_id,document_id,source_page,source_table,holding_label,subject_type,resolved_entity_id,resolved_entity_kind,as_of_date,currency,fair_value,market_value,cost,notional_amount,quantity,portfolio_weight,interest_rate,maturity_date_raw,asset_class_evidence,value_scope_evidence,metric_categories,source_observation_ids,collision_note,proposed_target_action,proposed_target_kind,proposed_instrument_kind,owner_entity_id_if_accepted,owner_entity_kind_if_accepted,owner_candidates,owner_evidence_name,owner_status,owner_reason,position_status,primary_refusal_code,semantic_risks
e0f3c99c0c3678f95d5f,SRC407,1,Consolidated Schedule of Investments,"Thoma Bravo Fund XV-A, L.P.",fund,FUND_0955,fund,2025-12-31,USD,5997322.000000,,4522041.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,44786ad74faf0f1e4a48;dda2830330636c684758,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
e3ed70611fabc89e10dd,SRC407,1,Consolidated Schedule of Investments,"OceanSound Partners Fund, LP",fund,FUND_0789,fund,2025-12-31,USD,10287010.000000,,6473677.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,5335ebf6a61da6783c6b;d94c84c3479165f87663,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
e5dbf6e1b68d50eb0cf9,SRC407,1,Consolidated Schedule of Investments,"Clearlake Capital Partners VII (USTE), L.P.",fund,FUND_0439,fund,2025-12-31,USD,4022057.000000,,3579038.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,12c7b6c7807a5edf2534;4f0c8d0442cd9fa13073,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
e68145b21d97d001c6a7,SRC407,1,Consolidated Schedule of Investments,"Gryphon Partners IV, L.P.",fund,FUND_0562,fund,2025-12-31,USD,3736920.000000,,2509776.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,b4a5f38e974a17119d84;cc818b9c8f1fe845d8f5,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
ea835c62add18c539fac,SRC407,1,Consolidated Schedule of Investments,"Solamere Series IV Leaders Fund, LP",fund,FUND_0907,fund,2025-12-31,USD,2237632.000000,,2155885.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,7caae474cd1aa57cba40;937012a5c1c966c69001,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
ec173e57624ac4167cf5,SRC407,1,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",fund,FUND_0619,fund,2025-12-31,USD,3351435.000000,,1831379.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0c58478b9d142e2bad83;a552a953785af34b2a55,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
f085701b254ae079eff8,SRC407,1,Consolidated Schedule of Investments,"Gryphon Odin CV-A, L.P.",fund,FUND_0560,fund,2025-12-31,USD,2501722.000000,,1153363.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,bfe97db51c12f426b4cc;e27f338f0b9499476047,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
f559e7b77bf22b938313,SRC407,1,Consolidated Schedule of Investments,Total Early Secondary Investments,portfolio,,,2025-12-31,USD,98860784.000000,,72882047.000000,,,,,,Private Equity Investments,| portfolio_total,cost|fair_value,68e4f854d116c4964484;d90cc62d89b638961bf7,,REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,AGGREGATE_SCOPE|NON_INVESTEE_AGGREGATE
fcfab3fa6aebf51140d4,SRC407,1,Consolidated Schedule of Investments,Primary Investments,portfolio,,,2025-12-31,,,,,,,5.070000,,,Private Equity Investments,,portfolio_weight,c0ef47b17eb7104888d7,,REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,PORTFOLIO_WEIGHT_NOT_OWNERSHIP|NON_INVESTEE_AGGREGATE
ff1e2ee5530bbe9e708c,SRC407,1,Consolidated Schedule of Investments,"The Veritas Capital Fund VII, L.P.",fund,FUND_0951,fund,2025-12-31,USD,4155321.000000,,2921282.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,2358189610ecf37626be;77ccab5b44a8eb10aca4,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
227cd2b331dcb59da7d1,SRC407,11,UNTITLED_TABLE_1,Total,portfolio,,,2025-12-31,USD,100983004.000000,,,,,,,,,statement_line,fair_value,744e36084fa9f2a0f6f1;a11a4aa6b46387a99c66;f3dab12ba949d2eb9247,"second printed value ignored: fair_value=Level 2 - Other Significant Observable Inputs, fair_value=Total",REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE|NON_INVESTEE_AGGREGATE
2914b2977bbc470c68cb,SRC407,11,UNTITLED_TABLE_1,Money Market Funds,portfolio,,,2025-12-31,USD,100983004.000000,,,,,,,,Investments in Securities at Value,statement_line,fair_value,d880fbcbb863bab01438;e05d1455feae1fbae7e4,second printed value ignored: fair_value=Total,REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE|NON_INVESTEE_AGGREGATE
48dfef4f253fb66af723,SRC407,11,UNTITLED_TABLE_1,Total Other Investments,portfolio,,,2025-12-31,USD,260885.000000,,,,,,,,,statement_line,fair_value,604d74f23b8557aca6fb;80bdefa61685df543b62,second printed value ignored: fair_value=Total,REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE|NON_INVESTEE_AGGREGATE
9075b27f05e09e4d4f62,SRC407,11,UNTITLED_TABLE_1,Total Investments in Securities,portfolio,,,2025-12-31,USD,100983004.000000,,,,,,,,Investments in Securities at Value,statement_line,fair_value,3497bcd9c07deaf63949;afd75e9a7b109f05edc7,second printed value ignored: fair_value=Total,REFUSE_AS_POSITION,,,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_INVESTEE_AGGREGATE,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE|NON_INVESTEE_AGGREGATE
a17867c116f7f735c3f3,SRC407,11,UNTITLED_TABLE_1,Equity Forward Contract,investment,CO_0012,company,2025-12-31,USD,1779194.000000,,,,,,,,Other Investments – Liabilities,statement_line,fair_value,0e26e2931fa5e971dc63;53fa47808dda027a79bc,second printed value ignored: fair_value=Total,TARGET_PROVISIONAL,UNRESOLVED,DERIVATIVE,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_POSITION_SUMMARY,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE
e4d356ec06dfd7115f40,SRC407,11,UNTITLED_TABLE_1,Foreign Currency Forward Contract,investment,CO_0016,company,2025-12-31,USD,1518309.000000,,,,,,,,Other Investments – Assets,statement_line,fair_value,e6b6241d37d215556988;ec4cad831e45f376a228,second printed value ignored: fair_value=Total,TARGET_PROVISIONAL,UNRESOLVED,DERIVATIVE,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,REFUSED,NON_POSITION_SUMMARY,FIELD_COLLISION_REVIEW|AGGREGATE_SCOPE
01545a62b7170293220f,SRC407,2,Consolidated Schedule of Investments,"BC Europe IV Private Investors, L.P.",fund,FUND_0335,fund,2025-12-31,USD,504932.000000,,460422.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,919362f9da504383a9ca;d937c3f214ea8952be6a,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
019f12a77512761c7e7a,SRC407,2,Consolidated Schedule of Investments,"BC Asia III Private Investors, L.P.",fund,FUND_0334,fund,2025-12-31,USD,2089669.000000,,,,,,,,Private Equity Investments,single_holding,fair_value,cabd7bc78d7f35fa1490,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
043ffacaac400cf5ad73,SRC407,2,Consolidated Schedule of Investments,"Bain Capital Europe Fund V, SCSp",fund,FUND_0327,fund,2025-12-31,USD,2347099.000000,,1439957.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,e1a86347e50c0baed19a;ea8fd2d00b9174aeb8c5,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
06e04a42b53feb0f76f8,SRC407,2,Consolidated Schedule of Investments,"Bain Capital Asia Fund II, L.P.",fund,FUND_0322,fund,2025-12-31,USD,579097.000000,,1427220.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,c094fe31a89667a07092;ceb9a085a602d2156dfc,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0828dfc442d2b95f4414,SRC407,2,Consolidated Schedule of Investments,"Apax Europe VII - B, L.P.",fund,FUND_0296,fund,2025-12-31,USD,24948.000000,,20004.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,720a925a63bb4b9c8c9e;ab06857f4a1c43c911a9,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0e5c20c8c2d28884abbf,SRC407,2,Consolidated Schedule of Investments,"Accel-KKR Capital Partners CV III, LP",fund,FUND_0269,fund,2025-12-31,USD,1329829.000000,,3546039.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,6ef0a7fdffacc610ee11;a654c34b95815eef3545,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
12bc42c71346fa78a7a1,SRC407,2,Consolidated Schedule of Investments,"BPEA Private Equity Fund VI, L.P.",fund,FUND_0374,fund,2025-12-31,USD,1104281.000000,,3802760.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,4bd28df2b3403f362d35;52658ce04e36c3706ca1,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
12f6dcf1732976caabe5,SRC407,2,Consolidated Schedule of Investments,BC European Capital X-2 LP,fund,FUND_0338,fund,2025-12-31,USD,11801660.000000,,12788675.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0de9fa86d385b38fa3d9;5e620765b184460d2b9a,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
194655fcce212c4101a0,SRC407,2,Consolidated Schedule of Investments,"BC Life Sciences Private Investors, L.P.",fund,FUND_0340,fund,2025-12-31,USD,865847.000000,,166905.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,56b7ea4b1309e2b8c69c;7f7adda8f6c2e0de166d,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
19c8d8f362987bd01e61,SRC407,2,Consolidated Schedule of Investments,"Blackstone Capital Partners VII, L.P.",fund,FUND_0352,fund,2025-12-31,USD,477280.000000,,386545.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,84e6287bd75304bf5ff1;8860e35761d5259bd14c,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1a74ebccad2a487d7b4b,SRC407,2,Consolidated Schedule of Investments,"Brentwood Associates Private Equity V, L.P.",fund,FUND_0376,fund,2025-12-31,USD,5262836.000000,,4813622.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,6b13c50058b2a2b244dd;fbc6a86aad25a89e2432,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1c3fac71242bfc33b10f,SRC407,2,Consolidated Schedule of Investments,Apax IX USD L.P.,fund,FUND_0297,fund,2025-12-31,USD,9743693.000000,,12913267.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,330741bf3fa89e37d2a5;de088d3df4bc7e457592,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
20fc671b55b699aa5ea7,SRC407,2,Consolidated Schedule of Investments,Actis Energy 5 LP,fund,FUND_0272,fund,2025-12-31,USD,619076.000000,,573011.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,27f29156cf6f7e2e0f93;6eb4aaaede17da7d640f,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
24e83824c9dfb1818b5e,SRC407,2,Consolidated Schedule of Investments,"Bain Capital Fund VII, L.P.",fund,FUND_0328,fund,2025-12-31,USD,4044135.000000,,5477570.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,225781e09b9a90795295;74816ece232af7eac6cc,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
257722a076fcccf55676,SRC407,2,Consolidated Schedule of Investments,"Bain Capital Fund X, L.P.",fund,FUND_0329,fund,2025-12-31,USD,3149725.000000,,6145731.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0bd5bdc935d9d24fb151;639092b951ecdc010c25,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
29c150d64fefded74a5f,SRC407,2,Consolidated Schedule of Investments,"AP VIII Private Investors Offshore (USD), L.P.",fund,FUND_0293,fund,2025-12-31,USD,12207.000000,,155272.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,c375e38430a82f36cf0d;d995d080364aaed3563a,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
2c2de4d953972e3350e5,SRC407,2,Consolidated Schedule of Investments,"Audax Private Equity Aspen CF, L.P.",fund,FUND_0315,fund,2025-12-31,USD,10059609.000000,,7370000.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,45302b10c53504e114f5;457c1a72d19f5668f5ce,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
31d4503713fdc480fce9,SRC407,2,Consolidated Schedule of Investments,"Bowmark Capital Partners V, L.P.",fund,FUND_0369,fund,2025-12-31,USD,64072.000000,,347940.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,8c8e15f77befc4f20adf;eefd7e08dc617755b7f3,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
3c880fab63bbe08be82e,SRC407,2,Consolidated Schedule of Investments,"Bain Capital Fund XI, L.P.",fund,FUND_0330,fund,2025-12-31,USD,1598750.000000,,1650331.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,a1a96577e3688adb7fa0;dd458db1a0826438ebce,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
42c22ddd1d80a0ffc742,SRC407,2,Consolidated Schedule of Investments,BCP V-S L.P.,fund,FUND_0344,fund,2025-12-31,USD,,,47896.000000,,,,,,Private Equity Investments,,cost,8f383b46d20bc09ea3ff,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
4681c388778f642951f4,SRC407,2,Consolidated Schedule of Investments,"AP VIII Private Investors, LLC",fund,FUND_0294,fund,2025-12-31,USD,241828.000000,,1755711.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,4772ed2694742f343bc3;db67aa9cc31a9e6cfac1,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
492cedb042a6a5dc5f14,SRC407,2,Consolidated Schedule of Investments,Bridgepoint Europe IV 'A' L.P.,fund,FUND_0377,fund,2025-12-31,USD,488956.000000,,547462.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,91d82a8af5a90e200d60;aff5622e29d62344ffd3,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
4d57bd5caab87edf4c89,SRC407,2,Consolidated Schedule of Investments,"Aurora Equity Partners V, L.P.",fund,FUND_0318,fund,2025-12-31,USD,1210288.000000,,1461784.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,38bc4d45a63d6d1d2594;aba4b59197e35ccb6dab,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
4d8ba722875fbe140eb8,SRC407,2,Consolidated Schedule of Investments,Advent Global Technology II Limited Partnership,fund,FUND_0273,fund,2025-12-31,USD,1049607.000000,,564169.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,06e400f9af8d0f830658;10cbe92b448090146991,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
55c04c9b651c735b6ca6,SRC407,2,Consolidated Schedule of Investments,"Artiman Ventures III, L.P.",fund,FUND_0306,fund,2025-12-31,USD,330028.000000,,547290.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,37c1bd5c7534e99ec274;ad29a89a6690b4428142,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
563385431ab30ba7a8a2,SRC407,2,Consolidated Schedule of Investments,Barley (No.1) Limited Partnership,fund,FUND_0333,fund,2025-12-31,USD,556727.000000,,648686.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0e9f8af4da52cb782987;5e08f40b3bf5f0471ccf,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
