analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes
ANL_FUND_0071_20211231_TVPI,FUND_0071,2021-12-31,tvpi,2.1441558,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_040f678f786628e9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0072_20211231_DPI,FUND_0072,2021-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d15941a895d99e1f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0072_20211231_RVPI,FUND_0072,2021-12-31,rvpi,1.3793804058,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d15941a895d99e1f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0072_20211231_TVPI,FUND_0072,2021-12-31,tvpi,1.3793804058,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d15941a895d99e1f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0073_20211231_DPI,FUND_0073,2021-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0a1b2f83da3ccc3d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0073_20211231_RVPI,FUND_0073,2021-12-31,rvpi,0.70906875,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0a1b2f83da3ccc3d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0073_20211231_TVPI,FUND_0073,2021-12-31,tvpi,0.70906875,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0a1b2f83da3ccc3d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0074_20211231_DPI,FUND_0074,2021-12-31,dpi,0.86561,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6ef847161466c373,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0074_20211231_RVPI,FUND_0074,2021-12-31,rvpi,0.505122,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6ef847161466c373,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0074_20211231_TVPI,FUND_0074,2021-12-31,tvpi,1.370732,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6ef847161466c373,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0075_20211231_DPI,FUND_0075,2021-12-31,dpi,0.6230206974,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f2f9fc634849a6f4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0075_20211231_RVPI,FUND_0075,2021-12-31,rvpi,0.7188843855,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f2f9fc634849a6f4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0075_20211231_TVPI,FUND_0075,2021-12-31,tvpi,1.3419050828,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f2f9fc634849a6f4,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0173_20241231_DPI,FUND_0173,2024-12-31,dpi,2.0127912289,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_7b7e9ef825ac3321,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0173_20241231_RVPI,FUND_0173,2024-12-31,rvpi,0.0004568296,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_7b7e9ef825ac3321,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0173_20241231_TVPI,FUND_0173,2024-12-31,tvpi,2.0132480585,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_7b7e9ef825ac3321,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0174_20241231_DPI,FUND_0174,2024-12-31,dpi,1.4755244755,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_5566dadf9ed48ecb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0174_20241231_RVPI,FUND_0174,2024-12-31,rvpi,0.0867132867,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_5566dadf9ed48ecb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0174_20241231_TVPI,FUND_0174,2024-12-31,tvpi,1.5622377622,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_5566dadf9ed48ecb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0201_20241231_DPI,FUND_0201,2024-12-31,dpi,0.8302945302,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_de7fe27ce6e90c80,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0201_20241231_RVPI,FUND_0201,2024-12-31,rvpi,0.056802244,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_de7fe27ce6e90c80,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0201_20241231_TVPI,FUND_0201,2024-12-31,tvpi,0.8870967742,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_de7fe27ce6e90c80,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0263_20241231_DPI,FUND_0263,2024-12-31,dpi,0.0242130751,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_52e8de85250b84cc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0263_20241231_RVPI,FUND_0263,2024-12-31,rvpi,0.7033898305,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_52e8de85250b84cc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0263_20241231_TVPI,FUND_0263,2024-12-31,tvpi,0.7276029056,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_52e8de85250b84cc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0280_20241231_DPI,FUND_0280,2024-12-31,dpi,0.5200803213,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f85e751f0268482b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0280_20241231_RVPI,FUND_0280,2024-12-31,rvpi,0.0291164659,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f85e751f0268482b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0280_20241231_TVPI,FUND_0280,2024-12-31,tvpi,0.5491967871,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f85e751f0268482b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0281_20241231_DPI,FUND_0281,2024-12-31,dpi,0.4751474305,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_eeb25e1371ba653e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0281_20241231_RVPI,FUND_0281,2024-12-31,rvpi,0.0328559393,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_eeb25e1371ba653e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0281_20241231_TVPI,FUND_0281,2024-12-31,tvpi,0.5080033698,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_eeb25e1371ba653e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0282_20241231_DPI,FUND_0282,2024-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_9844acfe16270c53,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0282_20241231_RVPI,FUND_0282,2024-12-31,rvpi,1.1590909091,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_9844acfe16270c53,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0282_20241231_TVPI,FUND_0282,2024-12-31,tvpi,1.1590909091,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_9844acfe16270c53,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0283_20241231_DPI,FUND_0283,2024-12-31,dpi,0.0565110565,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f24aaa17e5f7fd4f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0283_20241231_RVPI,FUND_0283,2024-12-31,rvpi,0.9665847666,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f24aaa17e5f7fd4f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0283_20241231_TVPI,FUND_0283,2024-12-31,tvpi,1.0230958231,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f24aaa17e5f7fd4f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0284_20241231_DPI,FUND_0284,2024-12-31,dpi,1.5816993464,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_bd4ba38ce19fd251,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0284_20241231_RVPI,FUND_0284,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_bd4ba38ce19fd251,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0284_20241231_TVPI,FUND_0284,2024-12-31,tvpi,1.5816993464,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_bd4ba38ce19fd251,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0285_20241231_DPI,FUND_0285,2024-12-31,dpi,1.4120040692,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_aee58e0b9009eb1d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0285_20241231_RVPI,FUND_0285,2024-12-31,rvpi,0.001017294,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_aee58e0b9009eb1d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0285_20241231_TVPI,FUND_0285,2024-12-31,tvpi,1.4130213632,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_aee58e0b9009eb1d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0286_20241231_DPI,FUND_0286,2024-12-31,dpi,1.4933537832,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_83e122e5b5b219d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0286_20241231_RVPI,FUND_0286,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_83e122e5b5b219d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0286_20241231_TVPI,FUND_0286,2024-12-31,tvpi,1.4933537832,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_83e122e5b5b219d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0288_20220930_DPI,FUND_0288,2022-09-30,dpi,0.6731117825,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_dc1723995734966f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0288_20220930_RVPI,FUND_0288,2022-09-30,rvpi,0.4344410876,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_dc1723995734966f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0288_20220930_TVPI,FUND_0288,2022-09-30,tvpi,1.1075528701,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_dc1723995734966f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0300_20220930_DPI,FUND_0300,2022-09-30,dpi,0.5065666041,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_42e976a27ae4e0af,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0300_20220930_RVPI,FUND_0300,2022-09-30,rvpi,1.5534709193,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_42e976a27ae4e0af,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0300_20220930_TVPI,FUND_0300,2022-09-30,tvpi,2.0600375235,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_42e976a27ae4e0af,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0301_20220930_DPI,FUND_0301,2022-09-30,dpi,0.0711743772,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_b92d8d2afc0125f2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0301_20220930_RVPI,FUND_0301,2022-09-30,rvpi,1.3701067616,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_b92d8d2afc0125f2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0301_20220930_TVPI,FUND_0301,2022-09-30,tvpi,1.4412811388,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_b92d8d2afc0125f2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0307_20241231_DPI,FUND_0307,2024-12-31,dpi,0.0770243581,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_8ca46ee8a34e69c0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0307_20241231_RVPI,FUND_0307,2024-12-31,rvpi,0.8558262014,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_8ca46ee8a34e69c0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0307_20241231_TVPI,FUND_0307,2024-12-31,tvpi,0.9328505596,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_8ca46ee8a34e69c0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0345_20241231_DPI,FUND_0345,2024-12-31,dpi,1.5571808511,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_5a48c4835e56229a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0345_20241231_RVPI,FUND_0345,2024-12-31,rvpi,0.0039893617,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_5a48c4835e56229a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0345_20241231_TVPI,FUND_0345,2024-12-31,tvpi,1.5611702128,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_5a48c4835e56229a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0354_20220930_DPI,FUND_0354,2022-09-30,dpi,0.1607142857,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_87fe2f94f8863627,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0354_20220930_RVPI,FUND_0354,2022-09-30,rvpi,1.2330827068,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_87fe2f94f8863627,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0354_20220930_TVPI,FUND_0354,2022-09-30,tvpi,1.3937969925,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_87fe2f94f8863627,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0359_20241231_DPI,FUND_0359,2024-12-31,dpi,0.0674033149,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_dfa25ad9d996df27,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0359_20241231_RVPI,FUND_0359,2024-12-31,rvpi,0.9878453039,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_dfa25ad9d996df27,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0359_20241231_TVPI,FUND_0359,2024-12-31,tvpi,1.0552486188,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_dfa25ad9d996df27,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0360_20241231_DPI,FUND_0360,2024-12-31,dpi,0.3733180647,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_ed5bbb05489f9436,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0360_20241231_RVPI,FUND_0360,2024-12-31,rvpi,0.8774692242,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_ed5bbb05489f9436,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0360_20241231_TVPI,FUND_0360,2024-12-31,tvpi,1.2507872889,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_ed5bbb05489f9436,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0365_20241231_DPI,FUND_0365,2024-12-31,dpi,0.3901869159,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_ea2058b3fde5a64a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0365_20241231_RVPI,FUND_0365,2024-12-31,rvpi,0.9275700935,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_ea2058b3fde5a64a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0365_20241231_TVPI,FUND_0365,2024-12-31,tvpi,1.3177570093,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_ea2058b3fde5a64a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0366_20241231_DPI,FUND_0366,2024-12-31,dpi,0.1214128035,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0d0dc3bda3b63b1c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0366_20241231_RVPI,FUND_0366,2024-12-31,rvpi,0.8951434879,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0d0dc3bda3b63b1c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0366_20241231_TVPI,FUND_0366,2024-12-31,tvpi,1.0165562914,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0d0dc3bda3b63b1c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0368_20220930_DPI,FUND_0368,2022-09-30,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_cdb976c78d868de8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0368_20220930_RVPI,FUND_0368,2022-09-30,rvpi,2.3174342105,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_cdb976c78d868de8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0368_20220930_TVPI,FUND_0368,2022-09-30,tvpi,2.3174342105,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_cdb976c78d868de8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0375_20241231_DPI,FUND_0375,2024-12-31,dpi,0.4149377593,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_ff465c2f9bbe6593,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
