lineage_id,record_type,record_id,field_name,value_raw,normalized_value,provenance_type,origin_type,source_holding_id,source_observation_id,source_document_id,source_sha256,source_page,source_table,source_row_label,source_column_label,source_occurrence,evidence_quote,definition_keys,pair_id,pair_status,adjudication_status,source_agents,source_review_decision_id,formula_id,parent_lineage_ids,matrix_rule_id,confidence_level,confidence_basis,effective_date,available_at,synthetic_parameter_set_id,notes
HFL_1D61B50FE43B389B24C5,POSITION,POS_SOURCE_84554FBD9AFB0F7FBE55,cost,"431,988",431988,EXTRACTED,DIRECT_SOURCE,78566d7a727c08e9c281,06d00a75a97d9ae407fb,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Oaktree Opportunities Fund IX (Cayman), L.P.",Cost,1,"Oaktree Opportunities Fund IX (Cayman), L.P.(g) North America 12/31/2021 431,988 1,521,104",,PAIR_900F4C576C21A01AC3A3105E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1D645CDDB118909C56F6,POSITION,POS_SOURCE_1B955F60C69D4C5FB882,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,aa68d99268921b135e3f,51984451cd9fe5914361,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Silver Lake Partners V, L.P.",Cost,1,"Silver Lake Partners V, L.P.(f)(g) North America 06/30/2020 1,640,438 2,024,814",,PAIR_1B35F159AE691AD3B64FFAAF,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1D774B591BBE38579825,POSITION,POS_SOURCE_CB57CEC3ECFF60574DF1,owner_id,Permanent University Fund,OWNER_FUND_1060,DERIVED,SOURCE_REVIEW,80d12cbeacc19f596f94,7527f8db864bfceb824b,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,VISTA EQUITY PARTNERS FUND VII LP,Market Value,1,"VISTA EQUITY PARTNERS FUND VII LP 126,464,038",SCOPE:PROPORTIONATE SHARE,PAIR_DF0B9D101419270517E9B3B2,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP005,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:cb8b983be1fc5e33904a portfolio_name=Permanent University Fund; reviewed exact-name link to fund_master FUND_1060,,,,
HFL_1D77B54E022747723C77,POSITION,POS_SOURCE_6965E10C762096E728F2,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,9665c2cd6d64d11134be,9b6e9ea86116684c050b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Avista Healthcare Partners (Offshore) I, L.P.",Fair Value,1,"Avista Healthcare Partners (Offshore) I, L.P.(d)(f) North America 12/01/2017 311,266 139,555",,PAIR_491E40AC0E06411AED92590D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1D79EF7361A068C5C1A7,POSITION,POS_SOURCE_40FE7C0C09D1FF70D3DC,cost,"4,496,035",4496035,EXTRACTED,DIRECT_SOURCE,0dc079303f7951edef41,395662d55a351cb21410,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners X (Parallel), L.P.",Cost,1,"Hellman & Friedman Capital Partners X (Parallel), L.P.(f) North America 05/10/2021 4,496,035 5,400,761",,PAIR_2E09688840E2C493B8B60935,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1D8BADBD8B037A67BD01,POSITION,POS_SOURCE_1C58F661293816B0D80C,fair_value,"18,334,566",18334566,EXTRACTED,DIRECT_SOURCE,785b962963934e97a0a6,f3de962b06553c3fbdf1,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"FS Equity Partners CV1, L.P.",Fair Value,1,"FS Equity Partners CV1, L.P.(d)(f)(g) North America 04/03/2025 15,405,988 18,334,566",,PAIR_28DA294738A5CAE164D9668B,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1DA34DDB738CCCE393B7,TARGET,TARGET_FUND_0313,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,6d6ef0727a569d581f4f,7a9e2962784e4a9e7c21,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,Atlas Capital Resources LP,Cost,1,"Atlas Capital Resources LP(d)(f)(g) North America 06/30/2021 1,197,510 237,806",,PAIR_D566AAE968CB62AD76C0EC0A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1DB9AE6DA16D69BD6338,INSTRUMENT,INSTR_SOURCE_9969C8BBADE95F33D599,instrument_kind,,OTHER,DERIVED,MATRIX_NORMALIZATION,cd9c82f0c513d49c2a69,67ca269f26de472e1c35,SRC373,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,116,Summary of Program-Related Investments (continued),"WESTERN RIVERS CONSERVANCY - TO ENABLE WESTERN RIVERS CONSERVANCY TO PROCEED WITH ITS PURCHASE OF THE 159-ACRE DUNTON MEADOWS PROPERTY, AN INHOLDING IN THE SAN JUAN NATIONAL FOREST IN THE HEADWATERS OF THE DOLORES RIVER, IN DOLORES COUNTY, COLORADO.",Amount,1,"3,100,000",,PAIR_9A732E6F27AC9D5C7B8A2593,A_ONLY,VERIFIED_ONE_SIDED,A,,,,NORMALIZED_HOLDING_CLASS_V2,MEDIUM,The source names a program-related investment counterparty but the entity registry has no settled identity.,,,,
HFL_1DCC257B4BFD0665FF20,POSITION,POS_SOURCE_6846E82B25EF5C9DC81E,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,dfa7a3d658959acaa94d,adf9ec1c52bc2e656f6e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Sun Capital Partners IV, LP",Fair Value,1,"Sun Capital Partners IV, LP(d) North America 12/31/2018 243,191 61,943",,PAIR_9BFFC3DDD668F0040CF2F0BF,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1DD4F64E8E33F1154BF1,POSITION,POS_SOURCE_2D9575D3787F7DE81238,fair_value,"$354,247,888",354247888,EXTRACTED,DIRECT_SOURCE,04560728c5fcf6f30358,9934728139a9e044a952,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Equity Holdings,Apple,Fair Value,1,"Apple 1,994,976 $ 354,247,888",,PAIR_7AFF46F5E98486C26A2BE0AB,VALUE_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1DD785CFE373CCB1C49E,POSITION,POS_SOURCE_67287D4DE4D7AF261C1E,fair_value,"837,657",837657,EXTRACTED,DIRECT_SOURCE,9fd69a7c72218bd8a638,3b69a53dc6048164a419,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,Hg Genesis 7 E L.P.,Fair Value,1,"Hg Genesis 7 E L.P.(d)(f)(g) Europe 06/30/2023 791,017 837,657",,PAIR_E03EEBCAC60C16B05B624E3C,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1DEEDB26EF4952509489,POSITION,POS_SOURCE_8FA9D43B653440028935,cost,"695,170",695170,EXTRACTED,DIRECT_SOURCE,ce72a738d92067b83913,f23b60ae1ddf00247d62,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Halifax Capital Partners V, L.P.",Cost,1,"Halifax Capital Partners V, L.P.(d)(f)(g) North America 09/30/2023 695,170 1,172,921",,PAIR_D3A2DCE6B4E875F0B1EA6129,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1DF1603F76329EA566FC,INSTRUMENT,INSTR_SOURCE_89D1961F2739435050CD,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,d1bcf7ae156d6293f437,002059b4b5d5fa59fc9d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Camden Partners Strategic Fund VI, L.P.",Fair Value,1,"Camden Partners Strategic Fund VI, L.P.(d)(g) North America 12/31/2024 1,108,891 3,350,273",,PAIR_E01C79671DFF7008EB584E1A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1DFFF836C710D2B8546B,POSITION,POS_SOURCE_F2BFFB9E8E2164D12D4D,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,65d8f6fdba8d0958a16c,c9fc86aa995ae1abcc42,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"PTEV-A, L.P.",Fair Value,1,"PTEV-A, L.P.(d)(f)(g) North America 12/30/2021 4,285,377 4,681,125",,PAIR_27AA78F3FBF1271CA4001771,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1E462E1C1FF5AE9AC68C,POSITION,POS_SOURCE_658FD9C810FBD2D104BA,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,4293003c8fe8d555afe4,3bef35c5f6ba706369f3,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Merit Mezzanine Fund VI, L.P.",Cost,1,"Merit Mezzanine Fund VI, L.P.(f)(g) North America 03/02/2018 1,737,132 1,535,422",,PAIR_811C15EAEBD2F7C29A6FD3C5,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1E4A22ECBD37EF206180,POSITION,POS_SOURCE_E165D44FE6B129842A48,fair_value,760,760,EXTRACTED,DIRECT_SOURCE,5a3238e007248a843775,bbec4bebb5980ddc8afa,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"TPF II-A, LP",Fair Value,1,"TPF II-A, LP(d)(f) North America 12/31/2019 14,855 760",,PAIR_05E1A403D1A8476FA54FDFF4,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1E589C8F3A378FC71F3A,POSITION,POS_SOURCE_9FAA1490764CFE55C3CD,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,0997673d113ff91d65d9,855ba171e5339fdcae0c,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,Roark Capital Partners CF LP,Fair Value,1,"Roark Capital Partners CF LP(f)(g) North America 05/11/2022 5,542,965 8,679,468",,PAIR_F908FC55FB8C72C1394B196A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1E6BDA837901BA2680A1,POSITION,POS_SOURCE_D2C92214B3F9A16E6608,cost,"43,204,400",43204400,EXTRACTED,DIRECT_SOURCE,a74b8e7dd4c34499a967,2da4e73e6f300c12d17d,SRC034,c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,4,Combined Schedule of Investments,REDACTED,Cost,3,"43,204,400",,PAIR_9F96514F60CB71E345AB7CF3,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1E8200DC24CC7D2FC7DB,POSITION,POS_SOURCE_1C7F3257610414BBFE7E,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,5124d2f62da2d8b30786,e8c33014d2ba69eaa54b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"CP VII Investors, L.P.",Cost,1,"CP VII Investors, L.P.(f)(g) North America 03/31/2025 6,551,312 7,953,104",,PAIR_531C5D7B5A2375419973D9B2,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1EA13BB15FCA3BDDD87C,POSITION,POS_SOURCE_30403D0BB1E4605B5981,notional_amount,"$322,710,461",322710461,EXTRACTED,DIRECT_SOURCE,d24e984afcdb9a9aa822,7fc3cec65bd0b693ee5c,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,7,Open Foreign Currency Forward Contracts,Lloyds Bank plc.,Buy,1,"03/31/2026 Lloyds Bank plc. $ 322,710,461 € 272,370,876 $ 1,518,309",,PAIR_A383ACD30BF4AF738917B4BA,VALUE_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1EAFC1D233D29E6DAC1A,TARGET,TARGET_FUND_1005,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,925e00061ebaa3b5b195,071211f92bf19af5dccb,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"WCAS XIII, L.P.",Cost,1,"WCAS XIII, L.P.(d)(f)(g) North America 03/28/2024 331,839 572,308",,PAIR_EAE5C91932F626ED6EE44EFC,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1EBFDAADD369534B738A,POSITION,POS_SOURCE_D32C71EB910F0DB35CD3,cost,"2,362,246",2362246,EXTRACTED,DIRECT_SOURCE,4d8e32d5ec4ce8df8af5,1fb85ee5c3376efd7a6d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Clearlake Capital Partners IV, L.P.",Cost,1,"Clearlake Capital Partners IV, L.P.(f)(g) North America 12/31/2019 2,362,246 1,697,701",,PAIR_46F5C2D47BD10068A46A1EFF,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1ED6A4160B67185EDBF5,INSTRUMENT,INSTR_SOURCE_A1E72876FB0F0C3CD788,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,a94740c3df6ad39ca66a,b0a668eca56f78fa0138,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners II, L.P.",Cost,1,"Gryphon Mezzanine Partners II, L.P.(f)(g) North America 12/30/2022 9,691,140 9,268,455",,PAIR_D614004BC4D1738DE3BF75ED,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1ED97AE3FD81FBCF08B2,TARGET,TARGET_FUND_0423,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,d5f25cf71169d50680bf,094c512897047e11a971,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Cerberus Institutional Partners, L.P. - Series Four",Cost,1,"Cerberus Institutional Partners, L.P. - Series Four(d)(f)(g) North America 12/30/2016 705,459 39,671",,PAIR_3F4EE0B12BE53FF698A3C850,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1EEB0C2DF9000446EBDC,INSTRUMENT,INSTR_SOURCE_D48117A23F1B4F89F7DC,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,4f87941ae84f33225e59,576233b7e2806d6591cd,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Green Equity Investors CF II, L.P.",Fair Value,1,"Green Equity Investors CF II, L.P.(d)(g) North America 11/30/2021 $ 1,185,423 $ 1,980,786",,PAIR_EE51E75A7A70D77BE112EB43,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1F01939B649C32CB29A5,POSITION,POS_SOURCE_4B65D683DAC00AB25DF3,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,b3df685986dfb69ad13d,2bbb5150e923a2406a25,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,Triton Fund 6 SCSp,Cost,1,"Triton Fund 6 SCSp(d)(f)(g) Europe 10/11/2024 226,433 558,746",,PAIR_1C02A6CEE5F13642A937D3ED,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1F081C09CB5445EAF853,POSITION,POS_SOURCE_21F05BB5AA01387C378D,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,c51b354128d12135dfae,7e8c64a4409ad7064fcc,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,Capiton VI GmbH & Co. Beteiligungs KG,Fair Value,1,"Capiton VI GmbH & Co. Beteiligungs KG(d)(f)(g) Europe 09/30/2025 491,298 623,178",,PAIR_2AB311D8471A0497999588E9,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1F497B550DA4997BD2D2,POSITION,POS_SOURCE_3E4C40CC1EA1A79E85A2,cost,"6,473,677",6473677,EXTRACTED,DIRECT_SOURCE,e3ed70611fabc89e10dd,5335ebf6a61da6783c6b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"OceanSound Partners Fund, LP",Cost,1,"OceanSound Partners Fund, LP(d)(f)(g) North America 01/31/2022 6,473,677 10,287,010",,PAIR_B70B5CCBC4AB65C00840F0F4,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1F7445381E6A714D8213,POSITION,POS_SOURCE_59B45F3DB1C81F07F11C,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,4d8ba722875fbe140eb8,06e400f9af8d0f830658,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,Advent Global Technology II Limited Partnership,Fair Value,1,"Advent Global Technology II Limited Partnership(d)(f)(g) North America 09/30/2025 564,169 1,049,607",,PAIR_280064E9F8DFF2380AF64364,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1F883D822A2087F89A6E,INSTRUMENT,INSTR_SOURCE_E01EB6E6816B27F9C1CB,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,2a32a07e0256da654f31,5b7bc08de16d77d254c7,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Green Equity Investors Side VI, L.P.",Fair Value,1,"Green Equity Investors Side VI, L.P.(d)(f)(g) North America 06/30/2021 2,357,922 1,339,192",,PAIR_9B8AE41D8D9FA8FC3C1CE27E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1F959B81BC6F8A99B2C9,POSITION,POS_SOURCE_E09B05DA50F97DEC9F50,fair_value,"2,089,669",2089669,EXTRACTED,DIRECT_SOURCE,019f12a77512761c7e7a,cabd7bc78d7f35fa1490,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"BC Asia III Private Investors, L.P.",Fair Value,1,"BC Asia III Private Investors, L.P.(f)(g) Rest of World 06/30/2020 - 2,089,669",,PAIR_AB1FFBC1793168F57D7DF3BE,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1F95A02C38A07AD2EAD9,POSITION,POS_SOURCE_C5EA9C2C8CB2FA476F80,fair_value,"1,598,750",1598750,EXTRACTED,DIRECT_SOURCE,3c880fab63bbe08be82e,dd458db1a0826438ebce,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Bain Capital Fund XI, L.P.",Fair Value,1,"Bain Capital Fund XI, L.P.(d)(f)(g) North America 09/30/2024 1,650,331 1,598,750",,PAIR_FAC3BCFBFCF306AA7E53269D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1FBC363321C5340C6C9A,POSITION,POS_SOURCE_79CB60B0BDE715EAE9D1,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,8114028edab873145c6f,5b9f5dcb5f8e28d70d1b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"American Industrial Partners Fund IV, L.P.",Cost,1,"American Industrial Partners Fund IV, L.P.(d)(f)(g) North America 06/28/2024 15,680 281,391",,PAIR_6E2A8B6C83BF7DD0D088B12A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_1FF05792F7C69BCACEA0,POSITION,POS_SOURCE_A73133437EB7D4A98B43,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,cd5814ae06ae26e2e43f,28a24b37749eead6a493,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,PAI Strategic Partnerships SCSp,Fair Value,1,"PAI Strategic Partnerships SCSp(d)(f)(g) Europe 03/28/2024 12,197,955 1,583,133",,PAIR_D016E92FD4D89564F6A1F83E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_1FF99F35E8D5EB956B78,POSITION,POS_SOURCE_CF4AF00A37D91B405AD6,fair_value,"1,676,078",1676078,EXTRACTED,DIRECT_SOURCE,2fb7335fd2cd7949b1ce,6765d47af3febf2508b4,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"ABRY Senior Equity V, L.P.",Fair Value,1,"ABRY Senior Equity V, L.P.(f)(g) North America 03/28/2024 1,400,921 1,676,078",,PAIR_2A1858B88CAC705CE0865945,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_1FFAE00513B4B535FFD7,INSTRUMENT,INSTR_SOURCE_0E115B5C18C2E69564B9,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,60532c279c80ae75c7f5,2844abf3bb9ec3327e05,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Pamlico Capital III Continuation Fund, L.P.",Fair Value,1,"Pamlico Capital III Continuation Fund, L.P.(d)(f)(g) North America 01/27/2023 7,695,962 12,153,255",,PAIR_8EE176302EC962D4F66FB672,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_2003CC53BB17D5A3D606,POSITION,POS_SOURCE_38C1DEE6D41B2A1A02F8,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,b585e70e63904c0cff87,1e9fd2668039d5049dfa,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"One Equity Partners VIII, L.P.",Cost,1,"One Equity Partners VIII, L.P.(d)(f)(g) North America 09/30/2025 1,067,574 1,646,247",,PAIR_3870895BFE284D287210686A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
