fund_term_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,management_fee_rate,management_fee_basis,carry_rate,hurdle_rate,catch_up_rate,catch_up_present,waterfall_type,fund_term_years,extension_years,preferred_return_compounding,expense_cap_rate,maximum_offering,currency,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
TERMINT_F3F8C3BDEC7AC8A68351,FUND_0270,,,,fund_total,base_fund,,2015-01-01,2027-12-31,0.0203790155,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,596227519.115390,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_E6FFFB169371BE13BB8A,FUND_0271,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0221491512,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,389524443.478331,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_631678F5D502BE1E133C,FUND_0272,,,,fund_total,base_fund,,2013-01-01,2025-12-31,0.0168485458,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,416806290.105246,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_30E97273E744D90A3249,FUND_0273,,,,fund_total,base_fund,,2001-01-01,2013-12-31,0.0154464067,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,344736232.975058,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0FE1A7EBCFF9BA24870B,FUND_0274,,,,fund_total,base_fund,,2008-01-01,2020-12-31,0.0171152066,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,236552723.798842,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_B5A25113EFC7E483A71D,FUND_0275,,,,fund_total,base_fund,,2019-01-01,2031-12-31,0.0168128573,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,218795972.043762,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_99B13034D539E0EADBDC,FUND_0276,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0248874123,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,355090627.227047,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_018CAE5735022CA7E980,FUND_0277,,,,fund_total,base_fund,,2010-01-01,2022-12-31,0.0181666121,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,183207815.163234,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_006324FC3F90746FA224,FUND_0278,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0219336994,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,474437837.224649,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_9AD040AED75152933AF8,FUND_0279,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0248133392,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,354632681.510163,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_2BD08603808CA212FB62,FUND_0280,,,,fund_total,base_fund,,2005-01-01,2017-12-31,0.0182383266,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,423031513.926639,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_CFC0B55C13DD3986BEE3,FUND_0281,,,,fund_total,base_fund,,2008-01-01,2020-12-31,0.0215933535,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,274610754.503894,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_773584C557346AA37D70,FUND_0282,,,,fund_total,base_fund,,2021-01-01,2033-12-31,0.0196742613,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,324155740.669755,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_ED2B84A6D67105B2615C,FUND_0283,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0194940555,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,421030312.934177,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_63C3EC21965DAA084192,FUND_0284,,,,fund_total,base_fund,,2010-01-01,2022-12-31,0.0220703317,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,345859404.434169,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0AAF87A5BB89F432A96C,FUND_0285,,,,fund_total,base_fund,,2008-01-01,2020-12-31,0.0206368781,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,273308809.330949,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_C56C0CFFC4CBBDE8A529,FUND_0286,,,,fund_total,base_fund,,2011-01-01,2023-12-31,0.0150570661,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,170438213.529607,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_B80E55B4A3A233C0D58C,FUND_0287,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0199254562,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,534170519.356818,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_4CDBDB5BC79272837015,FUND_0288,,,,fund_total,base_fund,,2012-01-01,2024-12-31,0.0221974244,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,460288180.271595,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A3C67AA7CE2BCEB04267,FUND_0289,,,,fund_total,base_fund,,2020-01-01,2032-12-31,0.0219665466,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,516901926.639192,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_DC7D25F23399A0BEAB5E,FUND_0290,,,,fund_total,base_fund,,2006-01-01,2018-12-31,0.0221429674,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,597868615.897420,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_C66192BE0E913AD28156,FUND_0291,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0157486855,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,435212532.896546,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_7CE115ACD40EB2436417,FUND_0292,,,,fund_total,base_fund,,2012-01-01,2024-12-31,0.0234222413,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,594775965.441634,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0C8615F4718C900D86D2,FUND_0293,,,,fund_total,base_fund,,2014-01-01,2026-12-31,0.0202192782,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,343502033.552722,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_3C118903049FD6BBB270,FUND_0294,,,,fund_total,base_fund,,2001-01-01,2013-12-31,0.0195841986,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,241079849.732600,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_42ED8DE8AA93A4F33272,FUND_0295,,,,fund_total,base_fund,,2014-01-01,2026-12-31,0.0157899800,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,490373536.472001,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_6535954F0F266E685D67,FUND_0296,,,,fund_total,base_fund,,2000-01-01,2012-12-31,0.0236396675,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,363346551.245225,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0836FF309F464B04FD90,FUND_0297,,,,fund_total,base_fund,,2016-01-01,2028-12-31,0.0201317444,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,235340844.561739,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_BCBC768CB74147A60424,FUND_0298,,,,fund_total,base_fund,,2001-01-01,2013-12-31,0.0158039789,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,249811812.358374,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_CCB4D3EB45041CDC56E4,FUND_0299,,,,fund_total,base_fund,,2002-01-01,2014-12-31,0.0195242481,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,363716187.769766,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A89C93E71B22529892A5,FUND_0300,,,,fund_total,base_fund,,2011-01-01,2023-12-31,0.0244796416,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,381520847.259453,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_20DF836BBE465444A6EF,FUND_0301,,,,fund_total,base_fund,,2019-01-01,2031-12-31,0.0200844550,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,513092015.794562,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0EEBA0796318B6D43B18,FUND_0302,,,,fund_total,base_fund,,2003-01-01,2015-12-31,0.0191629335,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,357879031.235831,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_AABFFF81A57F56C8B3E5,FUND_0303,,,,fund_total,base_fund,,2013-01-01,2025-12-31,0.0245391284,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,372866605.506616,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_33768960494871247575,FUND_0304,,,,fund_total,base_fund,,2009-01-01,2021-12-31,0.0213342501,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,271398039.698166,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_F3BD3A6C57F1B5E28257,FUND_0305,,,,fund_total,base_fund,,2011-01-01,2023-12-31,0.0227627606,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,165431040.434806,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_F77576282FB7CEE0D518,FUND_0306,,,,fund_total,base_fund,,2008-01-01,2020-12-31,0.0186980045,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,217017189.338311,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_FA86F9BB8D3D52402F50,FUND_0307,,,,fund_total,base_fund,,2017-01-01,2029-12-31,0.0217941663,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,158541774.747215,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_D3B7D6FEF3F0D30168DF,FUND_0308,,,,fund_total,base_fund,,2013-01-01,2025-12-31,0.0200396017,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,186670608.174784,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_902115D4B21AAEEE487C,FUND_0309,,,,fund_total,base_fund,,2018-01-01,2030-12-31,0.0187371343,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,406711773.274366,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_E1428BBDE3821C03BBE0,FUND_0310,,,,fund_total,base_fund,,2019-01-01,2031-12-31,0.0200177158,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,190370724.015660,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_75438DB917819A634DE0,FUND_0311,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0169472131,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,544247248.739695,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_798AD0058CE200389C85,FUND_0312,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0189268453,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,479643828.112779,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_41B307467D57217A2226,FUND_0313,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0160145923,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,345197349.773659,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_F5C3FDF175C91C772063,FUND_0314,,,,fund_total,base_fund,,2012-01-01,2024-12-31,0.0241969789,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,429992292.204209,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_FB4E9B301ED4CA524C2B,FUND_0315,,,,fund_total,base_fund,,2021-01-01,2033-12-31,0.0173263413,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,276555202.601991,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_0A02AE9E076BAC17ABD8,FUND_0316,,,,fund_total,base_fund,,2019-01-01,2031-12-31,0.0156471129,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,543642369.183437,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_E7E0C71997408FDAFCA9,FUND_0317,,,,fund_total,base_fund,,2016-01-01,2028-12-31,0.0196961596,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,473399986.035974,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_D445928966FB0A5605C8,FUND_0318,,,,fund_total,base_fund,,2018-01-01,2030-12-31,0.0200609401,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,356829860.748264,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_073CA76FEB26AFFC32C4,FUND_0319,,,,fund_total,base_fund,,2012-01-01,2024-12-31,0.0201131282,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,259425111.680063,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A7DC719EE0D2446FF2B3,FUND_0320,,,,fund_total,base_fund,,2005-01-01,2017-12-31,0.0196618906,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,427933251.535683,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_B8725D754BBEB571E0FE,FUND_0321,,,,fund_total,base_fund,,2006-01-01,2018-12-31,0.0167520495,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,436036045.195657,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_ADFC2DC179B941C87152,FUND_0322,,,,fund_total,base_fund,,2011-01-01,2023-12-31,0.0175181456,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,404957548.326148,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_C1C39C996771AF013793,FUND_0323,,,,fund_total,base_fund,,2009-01-01,2021-12-31,0.0180283559,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,401126765.629683,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_3C13EA1BCE1F4A6BEB32,FUND_0324,,,,fund_total,base_fund,,2023-01-01,2035-12-31,0.0155568668,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,287101811.556542,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_5F77082C70A605DE4A51,FUND_0325,,,,fund_total,base_fund,,2012-01-01,2024-12-31,0.0177077843,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,432546069.273356,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_601BAF51466EF99C752C,FUND_0326,,,,fund_total,base_fund,,2005-01-01,2017-12-31,0.0227433248,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,446923029.821163,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_03CEC380CC8D4F8530CA,FUND_0327,,,,fund_total,base_fund,,2005-01-01,2017-12-31,0.0218123408,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,238025640.988188,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_7ECED6D284BFEEEC3A77,FUND_0328,,,,fund_total,base_fund,,2016-01-01,2028-12-31,0.0229508319,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,227936007.922596,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_6857E1DFF8F7BC035FE3,FUND_0329,,,,fund_total,base_fund,,2015-01-01,2027-12-31,0.0247225812,committed_capital,0.2500000000,0.0600000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,160594738.574003,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_D8EBA57ED95A30017081,FUND_0330,,,,fund_total,base_fund,,2018-01-01,2030-12-31,0.0217189104,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,278890106.758747,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_54B4F55F7F4BFE04E9DC,FUND_0331,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0216013110,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,192700726.081674,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_8C4999035A88E310AA7B,FUND_0332,,,,fund_total,base_fund,,2010-01-01,2022-12-31,0.0210247188,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,197839960.255707,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_795B87C8828A1E1A34EB,FUND_0333,,,,fund_total,base_fund,,2000-01-01,2012-12-31,0.0152678718,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,350059837.909020,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_FB8E4A746A7C6F04653A,FUND_0334,,,,fund_total,base_fund,,2019-01-01,2031-12-31,0.0150727918,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,231876005.056323,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A69CA8B9C4E3269C4AC7,FUND_0335,,,,fund_total,base_fund,,2002-01-01,2014-12-31,0.0196841455,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,191905210.794867,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_9525050510477983E8F4,FUND_0336,,,,fund_total,base_fund,,2024-01-01,2036-12-31,0.0162389940,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,301958914.722615,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_53DC32FB369E04947781,FUND_0337,,,,fund_total,base_fund,,2000-01-01,2012-12-31,0.0245208039,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,466927742.716351,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_62E05BDF92B10118685E,FUND_0338,,,,fund_total,base_fund,,2022-01-01,2034-12-31,0.0225911104,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,521477388.453385,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_60C310659928966DBFB5,FUND_0339,,,,fund_total,base_fund,,2014-01-01,2026-12-31,0.0227240700,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,211169555.873023,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_BBEECAF582E488B08590,FUND_0340,,,,fund_total,base_fund,,2002-01-01,2014-12-31,0.0206810661,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,304387522.753372,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_89FD3A251E3CB289418E,FUND_0341,,,,fund_total,base_fund,,2008-01-01,2020-12-31,0.0164264009,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,211655598.299660,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_3E8BB3B4E0EEA3358ECA,FUND_0342,,,,fund_total,base_fund,,2014-01-01,2026-12-31,0.0160831685,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,166958989.193436,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A0A6123810C2C36471A8,FUND_0343,,,,fund_total,base_fund,,2005-01-01,2017-12-31,0.0208783690,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,283672869.832252,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
TERMINT_A114A95829C82B6F5E27,FUND_0344,,,,fund_total,base_fund,,2004-01-01,2016-12-31,0.0206440846,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,410981175.673660,USD,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE
