cashflow_id,fund_id,lp_id,lp_name,share_class_name,file_id,cashflow_event_id,date_role,date_raw,date_precision,cashflow_date,report_date,due_date,cashflow_type,amount,currency,amount_base_currency,base_currency,fx_rate,recallable_amount,provenance_type,source_page,source_anchor,synthetic_parameter_set_id,defect_expected,record_status
CFINT_783D77D1E67A861109A8,FUND_0056,,,,,EVTINT_41CF9AF13ACB3FD0CE67,cashflow,2008-01-30,day,2008-01-30,,,capital_call,-590484.300000,USD,-590484.300000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_095BEEA692E3905E15E0,FUND_0056,,,,,EVTINT_B4CE628410DD2222E2F1,cashflow,2010-12-31,day,2010-12-31,,,capital_call,-492070.250000,USD,-492070.250000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_1F0FE26FA7CC86D48FA1,FUND_0056,,,,,EVTINT_6BC5156D438626073596,cashflow,2013-12-01,day,2013-12-01,,,capital_call,-295242.150000,USD,-295242.150000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_218477FF630896CFC9B9,FUND_0056,,,,,EVTINT_2D46A36B038966239C4D,cashflow,2017-07-06,day,2017-07-06,,,distribution,490569.750000,USD,490569.750000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_CB3E4442DA94CA678C33,FUND_0056,,,,,EVTINT_DD28A23C8EA7A10FD773,cashflow,2021-02-07,day,2021-02-07,,,distribution,686797.650000,USD,686797.650000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_3641814825EE14384CB4,FUND_0056,,,,,EVTINT_7A00DF9AFDE170E303E6,cashflow,2024-03-31,day,2024-03-31,,,distribution,784911.600000,USD,784911.600000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_0A8090A0594D31C2D25A,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_463ED7A2754A5D0D55F9,FUND_0057,,,,,EVTINT_6F5BCB4CFF4620B5C04F,cashflow,2008-12-17,day,2008-12-17,,,capital_call,-1341369.900000,USD,-1341369.900000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_313AE194989AD1155CF4,FUND_0057,,,,,EVTINT_3741DC33373B67BDB94B,cashflow,2011-05-12,day,2011-05-12,,,capital_call,-1341369.900000,USD,-1341369.900000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_85645FFD2D5F5B9BC7C0,FUND_0057,,,,,EVTINT_8F336C290147F5D9BD74,cashflow,2013-10-04,day,2013-10-04,,,capital_call,-1117808.250000,USD,-1117808.250000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4DBCF8D5F3909DA6F407,FUND_0057,,,,,EVTINT_EF43B4660395D26B9566,cashflow,2016-02-28,day,2016-02-28,,,capital_call,-670684.950000,USD,-670684.950000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_212D459D7AFE781CD2C7,FUND_0057,,,,,EVTINT_7DAA82A2DC3E7D792909,cashflow,2019-02-10,day,2019-02-10,,,distribution,971481.500000,USD,971481.500000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_D272670CD485490BA080,FUND_0057,,,,,EVTINT_6F6B67C7005061A9BE61,cashflow,2022-01-24,day,2022-01-24,,,distribution,1360074.100000,USD,1360074.100000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_9729A1E2A54BCAC36A10,FUND_0057,,,,,EVTINT_F5D0659DBEF25E9825F7,cashflow,2024-08-24,day,2024-08-24,,,distribution,1554370.400000,USD,1554370.400000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_FB28D47E2D0CCBB58A91,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B9300B7EAFD760A4D8AC,FUND_0058,,,,,EVTINT_A7DF8858965F3CEC07A9,cashflow,2017-07-06,day,2017-07-06,,,capital_call,-810000.000000,USD,-810000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_06CCA14DB58280BCBAD6,FUND_0058,,,,,EVTINT_B64530BFEB8F007AB98F,cashflow,2018-09-28,day,2018-09-28,,,capital_call,-810000.000000,USD,-810000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_3A2C6030D4E833F8F7F6,FUND_0058,,,,,EVTINT_4C12868F7339E7ED1B79,cashflow,2019-12-21,day,2019-12-21,,,capital_call,-675000.000000,USD,-675000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_D6CC3C8969DCA532F7BD,FUND_0058,,,,,EVTINT_D4CBF243D6D4571C6C8A,cashflow,2021-03-14,day,2021-03-14,,,capital_call,-405000.000000,USD,-405000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_57F5A2D7D402AE902992,FUND_0058,,,,,EVTINT_6571A7C1BCA9CEF12615,cashflow,2022-09-17,day,2022-09-17,,,distribution,107221.500000,USD,107221.500000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6D9A72A87785E17CD712,FUND_0058,,,,,EVTINT_40078394B31789C23D74,cashflow,2024-03-23,day,2024-03-23,,,distribution,150110.100000,USD,150110.100000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_EB86CC50A043532BA761,FUND_0058,,,,,EVTINT_FFF7FE4F0BEA6CD36289,cashflow,2025-07-19,day,2025-07-19,,,distribution,171554.400000,USD,171554.400000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_F28DC679BE9A4EFC4F64,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2D87150E86586771A16B,FUND_0059,,,,,EVTINT_1C002D106369CB131F43,cashflow,2014-08-30,day,2014-08-30,,,capital_call,-150000.000000,USD,-150000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6BE27079338D3503A12F,FUND_0059,,,,,EVTINT_00E5343DCFD10E34F514,cashflow,2016-04-12,day,2016-04-12,,,capital_call,-150000.000000,USD,-150000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B6AD7BF19F2D3924CD69,FUND_0059,,,,,EVTINT_8098D6963B4D1EC4A035,cashflow,2017-11-25,day,2017-11-25,,,capital_call,-125000.000000,USD,-125000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_014A7E470B1B03145048,FUND_0059,,,,,EVTINT_A764A91A591080D90B15,cashflow,2019-07-09,day,2019-07-09,,,capital_call,-75000.000000,USD,-75000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_10FCF909AD6308618D69,FUND_0059,,,,,EVTINT_75E7AF66EA874194D369,cashflow,2021-07-06,day,2021-07-06,,,distribution,26171.750000,USD,26171.750000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_9EAFC6B7D5EA01FF3EC5,FUND_0059,,,,,EVTINT_E4689901D11044697A0B,cashflow,2023-07-04,day,2023-07-04,,,distribution,36640.450000,USD,36640.450000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2ADB57F2F14E47E79763,FUND_0059,,,,,EVTINT_BD2B1EB6FEFB21F27A68,cashflow,2025-04-01,day,2025-04-01,,,distribution,41874.800000,USD,41874.800000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_9D2834FF50BC57A46870,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6D683DE0D0DB4754BFAB,FUND_0060,,,,,EVTINT_7EBB3FA8A6F74DB634E7,cashflow,2001-05-12,day,2001-05-12,,,capital_call,-1950000.000000,USD,-1950000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_FB0EE53FA8875C83C4CE,FUND_0060,,,,,EVTINT_78DD0CD71CC0F39E710D,cashflow,2004-10-19,day,2004-10-19,,,capital_call,-1950000.000000,USD,-1950000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_62609523DA05D3AEA2CB,FUND_0060,,,,,EVTINT_EFA05912BB341F88DA67,cashflow,2008-03-28,day,2008-03-28,,,capital_call,-1625000.000000,USD,-1625000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_D701D012D7B7B9FBA508,FUND_0060,,,,,EVTINT_C657F40E6D76B2CD9028,cashflow,2011-09-05,day,2011-09-05,,,capital_call,-975000.000000,USD,-975000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B2A2C0EDC300BE5E3F1C,FUND_0060,,,,,EVTINT_485CA0EC6E73D74ABD14,cashflow,2015-11-29,day,2015-11-29,,,distribution,16250.000000,USD,16250.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2EB80C9228FF8D268722,FUND_0060,,,,,EVTINT_079BEC4B6449F98B423A,cashflow,2020-02-22,day,2020-02-22,,,distribution,22750.000000,USD,22750.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_A1C20CE8AE80A63CC995,FUND_0060,,,,,EVTINT_D0FC3B4BBDDAA8861A5F,cashflow,2023-11-06,day,2023-11-06,,,distribution,26000.000000,USD,26000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_E61AAB6B658FC1755F44,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B02E3C5378015DA3AE0E,FUND_0061,,,,,EVTINT_C3850A0CB1018BDEE039,cashflow,2021-04-24,day,2021-04-24,,,capital_call,-377028.000000,USD,-377028.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E6BBF430F6448ECEFC12,FUND_0061,,,,,EVTINT_ED9DFAFACA0017D3810B,cashflow,2022-01-08,day,2022-01-08,,,capital_call,-377028.000000,USD,-377028.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E7EB261A703E7E28434F,FUND_0061,,,,,EVTINT_FA56DB07B29B3E60DCD3,cashflow,2022-09-24,day,2022-09-24,,,capital_call,-314190.000000,USD,-314190.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_733F96E8BA36DA5650EF,FUND_0061,,,,,EVTINT_480FEAD2D47695DB0DB7,cashflow,2023-06-10,day,2023-06-10,,,capital_call,-188514.000000,USD,-188514.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0E7D457A8A1E1F5EF5C7,FUND_0061,,,,,EVTINT_1F39B50D6669216ED501,cashflow,2024-04-24,day,2024-04-24,,,distribution,3141.900000,USD,3141.900000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_1730FB274D32F29BA9A9,FUND_0061,,,,,EVTINT_775C272A318176E95C9F,cashflow,2025-03-08,day,2025-03-08,,,distribution,4398.660000,USD,4398.660000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5AB45AF942DC49C412AA,FUND_0061,,,,,EVTINT_7AF4D0D775F84AB2203E,cashflow,2025-12-12,day,2025-12-12,,,distribution,5027.040000,USD,5027.040000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B72590EE14A94CD41C2C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E6D563DE4C7DEA293FF9,FUND_0062,,,,,EVTINT_E502B796D295C2BD954E,cashflow,2000-05-30,day,2000-05-30,,,capital_call,-410976.300000,USD,-410976.300000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C4E9729FD21079291F97,FUND_0062,,,,,EVTINT_5CED5D06E9F4A8DF52FE,cashflow,2003-12-25,day,2003-12-25,,,capital_call,-410976.300000,USD,-410976.300000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B74EED06590E0180C7F0,FUND_0062,,,,,EVTINT_926D437B197E1EC96FB5,cashflow,2007-07-20,day,2007-07-20,,,capital_call,-342480.250000,USD,-342480.250000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_520D53DF9C30281FD0FD,FUND_0062,,,,,EVTINT_077C9745BF10A55127BE,cashflow,2011-02-13,day,2011-02-13,,,capital_call,-205488.150000,USD,-205488.150000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_7135660F16888D993BBE,FUND_0062,,,,,EVTINT_E42A0E0AF2F9F7468432,cashflow,2015-07-06,day,2015-07-06,,,distribution,3424.802500,USD,3424.802500,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_CC5D60025A785747ABB6,FUND_0062,,,,,EVTINT_01B5F73A377079AA990A,cashflow,2019-11-27,day,2019-11-27,,,distribution,4794.723500,USD,4794.723500,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_9247D6F0FC30BB62965C,FUND_0062,,,,,EVTINT_64DEBAE4C92DC3BC8E98,cashflow,2023-10-01,day,2023-10-01,,,distribution,5479.684000,USD,5479.684000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_96DF3037B8CFE5BC43A0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2C0554BAE8EB5E6E91F3,FUND_0063,,,,,EVTINT_58F8D55D81A11B6F68AF,cashflow,2004-03-18,day,2004-03-18,,,capital_call,-150000.000000,USD,-150000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6E54B07E7B91D9075F30,FUND_0063,,,,,EVTINT_0663DCD83359A9DCB6B9,cashflow,2007-04-06,day,2007-04-06,,,capital_call,-150000.000000,USD,-150000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B1C8D4A80D4B31EC3151,FUND_0063,,,,,EVTINT_5B827881FF4A575F4390,cashflow,2010-04-23,day,2010-04-23,,,capital_call,-125000.000000,USD,-125000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_A5F9430592A43F58A0E6,FUND_0063,,,,,EVTINT_1FDC22377B133F32196F,cashflow,2013-05-11,day,2013-05-11,,,capital_call,-75000.000000,USD,-75000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_627FC2111DB25521D482,FUND_0063,,,,,EVTINT_8A85DD82CA48C13CFCBA,cashflow,2017-02-10,day,2017-02-10,,,distribution,3072.750000,USD,3072.750000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4B847A28D865244AC02D,FUND_0063,,,,,EVTINT_585DBEE9A486F67F2B3A,cashflow,2020-11-11,day,2020-11-11,,,distribution,4301.850000,USD,4301.850000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_F343FFD5F8CCEF08B047,FUND_0063,,,,,EVTINT_2CF2413DEBE6BEC91287,cashflow,2024-02-24,day,2024-02-24,,,distribution,4916.400000,USD,4916.400000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D6BD1E4D8B3F8EE04950,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_F14274C99E9109D73DEF,FUND_0064,,,,,EVTINT_0935B25FB2A14523DD5C,cashflow,2000-05-30,day,2000-05-30,,,capital_call,-1500000.000000,USD,-1500000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_F805CB62D3CA9BCCB809,FUND_0064,,,,,EVTINT_3DA2466410702720FDE4,cashflow,2003-12-25,day,2003-12-25,,,capital_call,-1500000.000000,USD,-1500000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_96E2DF4D9B2ADB9222B1,FUND_0064,,,,,EVTINT_C0BBBE230077CC7A2815,cashflow,2007-07-20,day,2007-07-20,,,capital_call,-1250000.000000,USD,-1250000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_80E395EE78BDB43A073C,FUND_0064,,,,,EVTINT_BEBDD215AFF6410E8E00,cashflow,2011-02-13,day,2011-02-13,,,capital_call,-750000.000000,USD,-750000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_8225F648FC7301F487B8,FUND_0064,,,,,EVTINT_7CF87A49ED2E41EB22FA,cashflow,2015-07-06,day,2015-07-06,,,distribution,240238.000000,USD,240238.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_EC82D1CF31E8ADD5B4F5,FUND_0064,,,,,EVTINT_3BE17DE3C551481086B7,cashflow,2019-11-27,day,2019-11-27,,,distribution,336333.200000,USD,336333.200000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B13CE6DA2050742B571B,FUND_0064,,,,,EVTINT_0370AF948A65FCD5CE06,cashflow,2023-10-01,day,2023-10-01,,,distribution,384380.800000,USD,384380.800000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_D916D0DE830170461BF7,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_788410CBC0F5C9EA3E19,FUND_0065,,,,,EVTINT_E25628F9B7C8256F6D64,cashflow,2021-04-24,day,2021-04-24,,,capital_call,-479156.100000,USD,-479156.100000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_DA1956199D6ADEEA20A4,FUND_0065,,,,,EVTINT_4A8F304F369A546DBBC7,cashflow,2022-01-08,day,2022-01-08,,,capital_call,-479156.100000,USD,-479156.100000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_877A6187966546D0C7F5,FUND_0065,,,,,EVTINT_2C5005A8AA2265B9C225,cashflow,2022-09-24,day,2022-09-24,,,capital_call,-399296.750000,USD,-399296.750000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_8D4BF2B6C596DB53BA53,FUND_0065,,,,,EVTINT_86D577C21DBB0441F17E,cashflow,2023-06-10,day,2023-06-10,,,capital_call,-239578.050000,USD,-239578.050000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_765913BC44F5B108C826,FUND_0065,,,,,EVTINT_ABC3946E92025080798C,cashflow,2024-04-24,day,2024-04-24,,,distribution,46956.500000,USD,46956.500000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_624B64BB5D24B5FDD334,FUND_0065,,,,,EVTINT_E3E0B2703D426750F188,cashflow,2025-03-08,day,2025-03-08,,,distribution,65739.100000,USD,65739.100000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0D879647C1C17F355340,FUND_0065,,,,,EVTINT_9A1720571D21C0F0732D,cashflow,2025-12-12,day,2025-12-12,,,distribution,75130.400000,USD,75130.400000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_5DF70F198A75BE0C0EAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B92438FEF8D5E65DA0CB,FUND_0066,,,,,EVTINT_B862A5F62C27BB46736A,cashflow,2008-12-17,day,2008-12-17,,,capital_call,-1335000.000000,USD,-1335000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_1469052F6107CE6C9878,FUND_0066,,,,,EVTINT_C9F5FF5BF016A600DF43,cashflow,2011-05-12,day,2011-05-12,,,capital_call,-1335000.000000,USD,-1335000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_8BF6324FA043A67D6506,FUND_0066,,,,,EVTINT_B7B71F9DCFA89297393D,cashflow,2013-10-04,day,2013-10-04,,,capital_call,-1112500.000000,USD,-1112500.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6BBAD32D83D4563D914A,FUND_0066,,,,,EVTINT_762F609B7782802E7B8D,cashflow,2016-02-28,day,2016-02-28,,,capital_call,-667500.000000,USD,-667500.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_297E71B6C0ADE17EC85C,FUND_0066,,,,,EVTINT_A67F7BB055E9E2639E48,cashflow,2019-02-10,day,2019-02-10,,,distribution,1300860.500000,USD,1300860.500000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_23F989D8D54F493BF505,FUND_0066,,,,,EVTINT_AC4D20B87A3A8BFA6874,cashflow,2022-01-24,day,2022-01-24,,,distribution,1821204.700000,USD,1821204.700000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E0F3AAA2B31CCEFE1A76,FUND_0066,,,,,EVTINT_27EF5779762701BBDFBF,cashflow,2024-08-24,day,2024-08-24,,,distribution,2081376.800000,USD,2081376.800000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AAA183E649A2319CA6BE,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C9E562C36BF139613A19,FUND_0067,,,,,EVTINT_CC53F800CEA234FA2FF0,cashflow,2016-07-23,day,2016-07-23,,,capital_call,-1321451.700000,USD,-1321451.700000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4102CFE90BBFC36C10BB,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_EC9027CC4D91519D9701,FUND_0067,,,,,EVTINT_03291E299DFD9C54ED08,cashflow,2017-12-02,day,2017-12-02,,,capital_call,-1321451.700000,USD,-1321451.700000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4102CFE90BBFC36C10BB,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
