holding_id,fund_id,portfolio_company_id,portfolio_company_name,instrument_id,instrument_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,security_type,sector,geography,currency,cost,fair_value,principal_amount,interest_rate,spread_bps,maturity_date,ownership_percent,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,canonical_sector
HOLDINT_61953CBD4DFAA0CC96C0,FUND_0143,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,5908668.056915,7976701.876835,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_E66E6ECA569967EAA317,FUND_0144,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,60557202.449043,69640782.816399,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_6FEE8A7D50D9549DA16D,FUND_0144,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,43332042.641315,54165053.301644,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_0AA54AEC4597382CD5A1,FUND_0144,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,22927006.688527,30951459.029511,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_0D858D5DF1BD3B9EF8CB,FUND_0145,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,43750369.635204,50312925.080485,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_4C195A30245E957BCAEB,FUND_0145,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,31305820.050080,39132275.062600,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_152B2B9E9D1AE09A97D6,FUND_0145,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,16563925.952423,22361300.035771,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_8F5F12A61D00CC7A1AA3,FUND_0146,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,22273298.834724,25614293.659933,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_11B8C22A44D419D7DD6C,FUND_0146,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,15937782.721736,19922228.402170,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_51EC2864B08263666694,FUND_0146,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,8432689.270760,11384130.515526,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_01368965D12C6A225FBD,FUND_0147,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,89439577.016674,102855513.569175,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_9E3E3D489C055E57617B,FUND_0147,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,63998986.220820,79998732.776025,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_C67BE9AD37809DD839B4,FUND_0147,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,33861897.471333,45713561.586300,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_EDECB3A193CBA3BF53CC,FUND_0148,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,107085894.393337,123148778.552338,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_3F34AD31270EA88B181F,FUND_0148,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,76625906.654788,95782383.318485,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_8A4CA585E2D0AB7F0292,FUND_0148,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,40542807.753856,54732790.467705,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1CA8D669C839921BB1EE,FUND_0149,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,5663010.497793,6512462.072462,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_4BC7A4E3061FECFC159E,FUND_0149,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,4052198.622865,5065248.278581,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_DBDA7DCFAAE541CFDBED,FUND_0149,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,2144020.435379,2894427.587761,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_4E80D8CA8B2DEB203859,FUND_0150,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,8126844.220025,9345870.853029,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_5A569F8FD313600595CA,FUND_0150,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,5815208.530774,7269010.663467,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_598724AAC1274EF09594,FUND_0150,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,3076829.910461,4153720.379123,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_88EF8C288B6EE95731D7,FUND_0151,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,98458301.883997,113227047.166597,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_BACEDAEEDA0C8C99E420,FUND_0151,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,70452384.903660,88065481.129575,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_35AA48C9EDB17062D7E0,FUND_0151,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,37276394.128921,50323132.074043,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_3D62AAC2AB215BE26EA8,FUND_0152,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,154535073.519614,177715334.547556,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_3C63A913D16F38DF705A,FUND_0152,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,110578430.385146,138223037.981432,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_0CA3E75767D06A75B0E8,FUND_0152,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,58507106.023887,78984593.132247,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_FE56DE37F3D877A8F1B9,FUND_0153,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,27601199.876406,31741379.857867,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_DFA0EE3D04E30D9F9657,FUND_0153,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,19750191.911562,24687739.889452,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1F005A8668DBF63613E7,FUND_0153,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,10449836.990244,14107279.936830,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_810C43A398F33AB408B0,FUND_0154,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,87870282.148769,101050824.471084,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_96A8D94047C35130BEFE,FUND_0154,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,62876068.559786,78595085.699732,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_89CEE6B1A4FF06402BD2,FUND_0154,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,33267761.142743,44911477.542703,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1E1FB57AAD00B5EB56A0,FUND_0155,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,80571158.254612,92656831.992804,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_343D4B2A123ACBC2E8C7,FUND_0155,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,57653139.906634,72066424.883292,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_7F7C6B0E01A4736F8113,FUND_0155,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,30504306.828907,41180814.219024,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_C630840C8B573A40993C,FUND_0156,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,123736506.926093,142296982.965007,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_889B46B8F373400BC247,FUND_0156,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,88540344.956004,110675431.195005,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_5F236E82A2A492E4199B,FUND_0156,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,46846743.362965,63243103.540003,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_E58AD83BB6F0B34D1631,FUND_0157,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,54101196.262103,62216375.701419,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_F597ACB39E0F2E1A5568,FUND_0157,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,38712411.547550,48390514.434437,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1F7ACE5753F9E3986D96,FUND_0157,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,20482757.432566,27651722.533964,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_01D8BCEA69E7C0266771,FUND_0173,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,3834782.608696,4410000.000000,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_D7748284C2372F7B3857,FUND_0173,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,2744000.000000,3430000.000000,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_36FC5CFD573511240DF8,FUND_0173,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,1451851.851852,1960000.000000,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_3EE549C773274DB863BD,FUND_0174,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,3325266.038310,3824055.944056,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_3FCC2CA6E43CE4FC924C,FUND_0174,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,2379412.587413,2974265.734266,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_364341BE32E2BADD97AD,FUND_0174,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,1258948.458948,1699580.419580,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_8604653720D550042F5E,FUND_0201,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,2722803.219709,3131223.702665,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_F170FFA6A33C17321CF2,FUND_0201,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,1948316.970547,2435396.213184,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_7AE66255FFDE3EA19776,FUND_0201,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,1030855.539972,1391654.978962,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_0A6A244A36A0F6BA062E,FUND_0205,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,78709958.563377,90516452.347883,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_937D61A416B88C6780E6,FUND_0205,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,56321348.127571,70401685.159464,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_92437FF76AF07D52B5E9,FUND_0205,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,29799655.093953,40229534.376837,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_D5873ABEC9729DB191DF,FUND_0260,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,72586230.232674,83474164.767575,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_9CF15652C3ECBB547485,FUND_0260,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,51939480.299824,64924350.374780,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_047C4A976E23D1D1F142,FUND_0260,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,27481206.507844,37099628.785589,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_BC5114DF3896A6AFD76F,FUND_0261,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,61390980.936882,70599628.077414,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_0EEF61B7182BF4CB66BF,FUND_0261,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,43928657.470391,54910821.837989,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_809F12C54093642140A4,FUND_0261,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,23242675.910260,31377612.478851,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_283E87BF52FBF1CEA42B,FUND_0262,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,126879873.123763,145911854.092328,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_B15F232A443C6ADF86C5,FUND_0262,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,90789598.101893,113486997.627366,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_41F1C1A3D118A946FC0A,FUND_0262,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,48036824.392536,64849712.929924,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_14EC692F47BE24C71406,FUND_0263,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,22734782.608696,26145000.000000,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_9A2390E481B29F530CA1,FUND_0263,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,16268000.000000,20335000.000000,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_85A42033E98DE4C5F61E,FUND_0263,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,8607407.407407,11620000.000000,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_27B261E5FF1BA02C6B38,FUND_0264,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,43981311.414811,50578508.127033,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_F34215B44692A3F10253,FUND_0264,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,31471071.723487,39338839.654359,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_85A8A33C48D34FE79473,FUND_0264,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,16651360.700258,22479336.945348,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_61F73728FD90520872E1,FUND_0265,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,12570928.555250,14456567.838537,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_CAC3326560449829065E,FUND_0265,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,8995197.766201,11243997.207751,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_92DA62AADAFF971336B3,FUND_0265,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,4759363.897461,6425141.261572,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_A0030FBD64C8BB1E562A,FUND_0266,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,89642516.906387,103088894.442345,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_24576EB070D916853736,FUND_0266,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,64144200.986348,80180251.232935,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1C4211F54507D4E33590,FUND_0266,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,33938730.680608,45817286.418821,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1DD6F7B3EAAF2EC9061D,FUND_0267,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,198351494.697355,228104218.901958,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_94D10DCCFC482A19EEEC,FUND_0267,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,141931513.983441,177414392.479301,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_BB6685411BFE9413E10F,FUND_0267,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,75096039.144677,101379652.845314,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_ED695D84B229010250D9,FUND_0268,,Illustrative Technology Holding 1,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Technology,United States,USD,120878202.211046,139009932.542703,,,,,0.1500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_E7028BBE204D0A68F3BB,FUND_0268,,Illustrative Healthcare Holding 2,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Healthcare,United States,USD,86495069.137682,108118836.422102,,,,,0.2000000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
HOLDINT_1A3B2329C05C5D8815B1,FUND_0268,,Illustrative Industrials Holding 3,,Private investment,as_of,2026-06-05,day,2026-06-05,,,,,Equity,Industrials,United States,USD,45764586.845335,61782192.241202,,,,,0.2500000000,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ACTIVE,
