target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_FUND_0348,FUND,"Berkshire Fund VII, L.P.","Berkshire Fund VII, L.P.",,,FUND_0348,,,,,,RESOLVED,HIGH,fact_holding:9e574362df9127e34827; dim_entity:FUND_0348,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0349,FUND,"Berkshire Fund VIII (IND), L.P.","Berkshire Fund VIII (IND), L.P.",,,FUND_0349,,,,,,RESOLVED,HIGH,fact_holding:fb74987066a17ed67c41; dim_entity:FUND_0349,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0351,FUND,Blackstone Capital Partners V L.P.,Blackstone Capital Partners V L.P.,,,FUND_0351,,,,,,RESOLVED,HIGH,fact_holding:da864fc11f2bf7cd0e50; dim_entity:FUND_0351,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0352,FUND,"Blackstone Capital Partners VII, L.P.","Blackstone Capital Partners VII, L.P.",,,FUND_0352,,,,,,RESOLVED,HIGH,fact_holding:19c8d8f362987bd01e61; dim_entity:FUND_0352,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0353,FUND,"Blackstone Capital Partners VIII (Lux), SCSp","Blackstone Capital Partners VIII (Lux), SCSp",,,FUND_0353,,,,,,RESOLVED,HIGH,fact_holding:e4a482e45c100eeaaf2e; dim_entity:FUND_0353,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0361,FUND,Blue Owl GP Stakes Nimbus Cayman (B) LP,Blue Owl GP Stakes Nimbus Cayman (B) LP,,,FUND_0361,,,,,,RESOLVED,HIGH,fact_holding:cf0e15be159faae83ad8; dim_entity:FUND_0361,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0362,FUND,Blue Owl GP Stakes Nimbus U.S. (A) LLC,Blue Owl GP Stakes Nimbus U.S. (A) LLC,,,FUND_0362,,,,,,RESOLVED,HIGH,fact_holding:a6a1a889996414806e16; dim_entity:FUND_0362,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0363,FUND,Blue Owl GP Stakes US Investors LP,Blue Owl GP Stakes US Investors LP,,,FUND_0363,,,,,,RESOLVED,HIGH,fact_holding:a000be1632a3babbcf5d; dim_entity:FUND_0363,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0364,FUND,Blue Owl GP Stakes V Offshore Investors LP,Blue Owl GP Stakes V Offshore Investors LP,,,FUND_0364,,,,,,RESOLVED,HIGH,fact_holding:5ebfa01ba15e5e6f3a57; dim_entity:FUND_0364,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0369,FUND,"Bowmark Capital Partners V, L.P.","Bowmark Capital Partners V, L.P.",,,FUND_0369,,,,,,RESOLVED,HIGH,fact_holding:31d4503713fdc480fce9; dim_entity:FUND_0369,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0370,FUND,"BP ACE EV, L.P.","BP ACE EV, L.P.",,,FUND_0370,,,,,,RESOLVED,HIGH,fact_holding:8f36c166d56455d51318; dim_entity:FUND_0370,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0373,FUND,"BPEA EQT Mid-Market Growth Partnership, SCSp","BPEA EQT Mid-Market Growth Partnership, SCSp",,,FUND_0373,,,,,,RESOLVED,HIGH,fact_holding:a0dec64f3cc63f96eaff; dim_entity:FUND_0373,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0374,FUND,"BPEA Private Equity Fund VI, L.P.","BPEA Private Equity Fund VI, L.P.",,,FUND_0374,,,,,,RESOLVED,HIGH,fact_holding:12bc42c71346fa78a7a1; dim_entity:FUND_0374,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0376,FUND,"Brentwood Associates Private Equity V, L.P.","Brentwood Associates Private Equity V, L.P.",,,FUND_0376,,,,,,RESOLVED,HIGH,fact_holding:1a74ebccad2a487d7b4b; dim_entity:FUND_0376,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0377,FUND,Bridgepoint Europe IV 'A' L.P.,Bridgepoint Europe IV 'A' L.P.,,,FUND_0377,,,,,,RESOLVED,HIGH,fact_holding:492cedb042a6a5dc5f14; dim_entity:FUND_0377,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0378,FUND,Bridgepoint Europe IV 'E' L.P.,Bridgepoint Europe IV 'E' L.P.,,,FUND_0378,,,,,,RESOLVED,HIGH,fact_holding:b7b6648f9c2c758fe20c; dim_entity:FUND_0378,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0379,FUND,Bridgepoint Europe Portfolio IV LP,Bridgepoint Europe Portfolio IV LP,,,FUND_0379,,,,,,RESOLVED,HIGH,fact_holding:92c443b117996102cbcd; dim_entity:FUND_0379,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0389,FUND,"BSV Opportunities B, FCRE","BSV Opportunities B, FCRE",,,FUND_0389,,,,,,RESOLVED,HIGH,fact_holding:ddfb062ec7a542fc411c; dim_entity:FUND_0389,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0395,FUND,"Camden Partners Strategic Fund VI, L.P.","Camden Partners Strategic Fund VI, L.P.",,,FUND_0395,,,,,,RESOLVED,HIGH,fact_holding:d1bcf7ae156d6293f437; dim_entity:FUND_0395,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0399,FUND,Capiton VI GmbH & Co. Beteiligungs KG,Capiton VI GmbH & Co. Beteiligungs KG,,,FUND_0399,,,,,,RESOLVED,HIGH,fact_holding:c51b354128d12135dfae; dim_entity:FUND_0399,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0400,FUND,Capvis Equity IV L.P.,Capvis Equity IV L.P.,,,FUND_0400,,,,,,RESOLVED,HIGH,fact_holding:08678db5bd0310f02db3; dim_entity:FUND_0400,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0401,FUND,Capvis Equity V L.P.,Capvis Equity V L.P.,,,FUND_0401,,,,,,RESOLVED,HIGH,fact_holding:8d36b2880e948b33dcdc; dim_entity:FUND_0401,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0402,FUND,"Carlyle Credit Opportunities Fund (Parallel), L.P.","Carlyle Credit Opportunities Fund (Parallel), L.P.",,,FUND_0402,,,,,,RESOLVED,HIGH,fact_holding:21b6842a3c06f984453a; dim_entity:FUND_0402,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0403,FUND,"Carlyle Europe Partners IV, L.P.","Carlyle Europe Partners IV, L.P.",,,FUND_0403,,,,,,RESOLVED,HIGH,fact_holding:4d3aabb552ac46b4730d; dim_entity:FUND_0403,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0404,FUND,"Carlyle Europe Partners V - EU, S.C.Sp.","Carlyle Europe Partners V - EU, S.C.Sp.",,,FUND_0404,,,,,,RESOLVED,HIGH,fact_holding:64bad75fe973140a395f; dim_entity:FUND_0404,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0406,FUND,"Carlyle Partners V, L.P.","Carlyle Partners V, L.P.",,,FUND_0406,,,,,,RESOLVED,HIGH,fact_holding:d3a45b6590bbe8ad5f57; dim_entity:FUND_0406,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0407,FUND,"Carlyle Partners VII, L.P.","Carlyle Partners VII, L.P.",,,FUND_0407,,,,,,RESOLVED,HIGH,fact_holding:2edac43fcd8db0c76966; dim_entity:FUND_0407,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0408,FUND,"Carlyle Partners VIII, L.P.","Carlyle Partners VIII, L.P.",,,FUND_0408,,,,,,RESOLVED,HIGH,fact_holding:2beb7ee26d2459f2e4d8; dim_entity:FUND_0408,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0410,FUND,"Carlyle US Equity Opportunity Fund II, L.P.","Carlyle US Equity Opportunity Fund II, L.P.",,,FUND_0410,,,,,,RESOLVED,HIGH,fact_holding:298dcf422a065a4270db; dim_entity:FUND_0410,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0411,FUND,"CB Offshore CF I, Limited Partnership","CB Offshore CF I, Limited Partnership",,,FUND_0411,,,,,,RESOLVED,HIGH,fact_holding:9ceb884ef3a8766345c8; dim_entity:FUND_0411,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0418,FUND,CCP Climb LP,CCP Climb LP,,,FUND_0418,,,,,,RESOLVED,HIGH,fact_holding:1c3471b7b88d6f10700d; dim_entity:FUND_0418,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0419,FUND,CCP Strider LP,CCP Strider LP,,,FUND_0419,,,,,,RESOLVED,HIGH,fact_holding:97d3ad4db9227a11308e; dim_entity:FUND_0419,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0420,FUND,"CD&R Value Building Partners I, L.P.","CD&R Value Building Partners I, L.P.",,,FUND_0420,,,,,,RESOLVED,HIGH,fact_holding:639c2d3eac3c5a3d1d1b; dim_entity:FUND_0420,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0421,FUND,"CDRF8 Private Investors, LLC","CDRF8 Private Investors, LLC",,,FUND_0421,,,,,,RESOLVED,HIGH,fact_holding:5ef911d533cc8857d45a; dim_entity:FUND_0421,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0422,FUND,"Centerbridge Seaport Acquisition Fund, L.P.","Centerbridge Seaport Acquisition Fund, L.P.",,,FUND_0422,,,,,,RESOLVED,HIGH,fact_holding:7096eb03ddbb4a8691ba; dim_entity:FUND_0422,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0423,FUND,"Cerberus Institutional Partners, L.P. - Series Four","Cerberus Institutional Partners, L.P. - Series Four",,,FUND_0423,,,,,,RESOLVED,HIGH,fact_holding:d5f25cf71169d50680bf; dim_entity:FUND_0423,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0424,FUND,"Charlesbank Equity Fund VIII, Limited Partnership","Charlesbank Equity Fund VIII, Limited Partnership",,,FUND_0424,,,,,,RESOLVED,HIGH,fact_holding:9ada9a987a68762dfba4; dim_entity:FUND_0424,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0425,FUND,Charterhouse Capital Partners IX,Charterhouse Capital Partners IX,,,FUND_0425,,,,,,RESOLVED,HIGH,fact_holding:4ba9c15a8a5019aa9d19; dim_entity:FUND_0425,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0426,FUND,"CHP III, L.P.","CHP III, L.P.",,,FUND_0426,,,,,,RESOLVED,HIGH,fact_holding:df7044c8d570930ed2fd; dim_entity:FUND_0426,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0427,FUND,"CI Capital Investors III, L.P.","CI Capital Investors III, L.P.",,,FUND_0427,,,,,,RESOLVED,HIGH,fact_holding:07f677d4887d1aee00c0; dim_entity:FUND_0427,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0434,FUND,"Clayton, Dubilier & Rice Fund IX, L.P.","Clayton, Dubilier & Rice Fund IX, L.P.",,,FUND_0434,,,,,,RESOLVED,HIGH,fact_holding:13613a652763a265581b; dim_entity:FUND_0434,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0435,FUND,"Clayton, Dubilier & Rice Fund X, L.P.","Clayton, Dubilier & Rice Fund X, L.P.",,,FUND_0435,,,,,,RESOLVED,HIGH,fact_holding:336d1daa5c2dd389d851; dim_entity:FUND_0435,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0436,FUND,"Clearlake Capital Partners III, L.P.","Clearlake Capital Partners III, L.P.",,,FUND_0436,,,,,,RESOLVED,HIGH,fact_holding:056786ccfd4460a01777; dim_entity:FUND_0436,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0437,FUND,"Clearlake Capital Partners IV, L.P.","Clearlake Capital Partners IV, L.P.",,,FUND_0437,,,,,,RESOLVED,HIGH,fact_holding:4d8e32d5ec4ce8df8af5; dim_entity:FUND_0437,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0438,FUND,"Clearlake Capital Partners VI, L.P.","Clearlake Capital Partners VI, L.P.",,,FUND_0438,,,,,,RESOLVED,HIGH,fact_holding:5d37d33bc12aed6677b8; dim_entity:FUND_0438,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0439,FUND,"Clearlake Capital Partners VII (USTE), L.P.","Clearlake Capital Partners VII (USTE), L.P.",,,FUND_0439,,,,,,RESOLVED,HIGH,fact_holding:e5dbf6e1b68d50eb0cf9; dim_entity:FUND_0439,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0440,FUND,"Clearlake Opportunities Partners (P-Offshore), L.P.","Clearlake Opportunities Partners (P-Offshore), L.P.",,,FUND_0440,,,,,,RESOLVED,HIGH,fact_holding:24d24c9ae19f530a4317; dim_entity:FUND_0440,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0444,FUND,"Coller International Partners VI, L.P.","Coller International Partners VI, L.P.",,,FUND_0444,,,,,,RESOLVED,HIGH,fact_holding:b61f9ee97f90640359a0; dim_entity:FUND_0444,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0445,FUND,"Comvest Capital III International (Cayman), L.P.","Comvest Capital III International (Cayman), L.P.",,,FUND_0445,,,,,,RESOLVED,HIGH,fact_holding:a8343818ddc43395a4c1; dim_entity:FUND_0445,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0448,FUND,"Corsair IV Financial Services Capital Partners, L.P.","Corsair IV Financial Services Capital Partners, L.P.",,,FUND_0448,,,,,,RESOLVED,HIGH,fact_holding:9815c27383becce83957; dim_entity:FUND_0448,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0449,FUND,"Corsair V Financial Services Capital Partners, L.P.","Corsair V Financial Services Capital Partners, L.P.",,,FUND_0449,,,,,,RESOLVED,HIGH,fact_holding:dc032f2152bec0ca2573; dim_entity:FUND_0449,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0450,FUND,"Court Square Capital Partners (Offshore) III, L.P.","Court Square Capital Partners (Offshore) III, L.P.",,,FUND_0450,,,,,,RESOLVED,HIGH,fact_holding:3ca02090280324948735; dim_entity:FUND_0450,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0451,FUND,"CP VII Investors, L.P.","CP VII Investors, L.P.",,,FUND_0451,,,,,,RESOLVED,HIGH,fact_holding:5124d2f62da2d8b30786; dim_entity:FUND_0451,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0452,FUND,"Crestview Partners II, L.P.","Crestview Partners II, L.P.",,,FUND_0452,,,,,,RESOLVED,HIGH,fact_holding:d4698555af310cc2601b; dim_entity:FUND_0452,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0459,FUND,CVC Capital Partners VI (A) L.P.,CVC Capital Partners VI (A) L.P.,,,FUND_0459,,,,,,RESOLVED,HIGH,fact_holding:32a3adc6415ea035d483; dim_entity:FUND_0459,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0460,FUND,CVC Capital Partners VI (B) L.P.,CVC Capital Partners VI (B) L.P.,,,FUND_0460,,,,,,RESOLVED,HIGH,fact_holding:97296e6941f7b387e361; dim_entity:FUND_0460,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0461,FUND,CVC Capital Partners VII (A) L.P.,CVC Capital Partners VII (A) L.P.,,,FUND_0461,,,,,,RESOLVED,HIGH,fact_holding:0b80abc273fc74c5ee6e; dim_entity:FUND_0461,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0462,FUND,CVC European Equity Partners V (A) L.P.,CVC European Equity Partners V (A) L.P.,,,FUND_0462,,,,,,RESOLVED,HIGH,fact_holding:e8d2b58967ff46af0822; dim_entity:FUND_0462,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0463,FUND,CVC European Equity Partners V (C) L.P.,CVC European Equity Partners V (C) L.P.,,,FUND_0463,,,,,,RESOLVED,HIGH,fact_holding:9db13b40fcd4cafd239a; dim_entity:FUND_0463,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0465,FUND,"DCM V, L.P.","DCM V, L.P.",,,FUND_0465,,,,,,RESOLVED,HIGH,fact_holding:ad34c3507bf2f4a59b0b; dim_entity:FUND_0465,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0466,FUND,"DCM VI, L.P.","DCM VI, L.P.",,,FUND_0466,,,,,,RESOLVED,HIGH,fact_holding:5265d4ce4d014c88d835; dim_entity:FUND_0466,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0480,FUND,Endless Fund IV A LP,Endless Fund IV A LP,,,FUND_0480,,,,,,RESOLVED,HIGH,fact_holding:db31bd5dd80b5cc5f72d; dim_entity:FUND_0480,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0488,FUND,EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP,EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP,,,FUND_0488,,,,,,RESOLVED,HIGH,fact_holding:77c7410eb598ef956ecc; dim_entity:FUND_0488,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0489,FUND,EQT IX (No.2) EUR SCSp,EQT IX (No.2) EUR SCSp,,,FUND_0489,,,,,,RESOLVED,HIGH,fact_holding:449b59eb96e73f879a64; dim_entity:FUND_0489,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0490,FUND,EQT VII (No.1) Limited Partnership,EQT VII (No.1) Limited Partnership,,,FUND_0490,,,,,,RESOLVED,HIGH,fact_holding:e8fd2c6f68d01a32c69d; dim_entity:FUND_0490,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0491,FUND,EQT VIII (No.1) SCSp,EQT VIII (No.1) SCSp,,,FUND_0491,,,,,,RESOLVED,HIGH,fact_holding:b90d270ed93d12c56124; dim_entity:FUND_0491,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0492,FUND,EQT VIII (No.2) SCSp,EQT VIII (No.2) SCSp,,,FUND_0492,,,,,,RESOLVED,HIGH,fact_holding:b6c42a9acfff531fdbee; dim_entity:FUND_0492,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0493,FUND,"Equistone Partners Europe Fund IV ""E"" L.P.","Equistone Partners Europe Fund IV ""E"" L.P.",,,FUND_0493,,,,,,RESOLVED,HIGH,fact_holding:653146d2ff0e2cb69b92; dim_entity:FUND_0493,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0494,FUND,ESCALATE CAPITAL I LP,ESCALATE CAPITAL I LP,,,FUND_0494,,,,,,RESOLVED,HIGH,fact_holding:0d9cf9ef640594807d07; dim_entity:FUND_0494,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0495,FUND,Eurazeo Capital Secondary Fund 2025 SCSp,Eurazeo Capital Secondary Fund 2025 SCSp,,,FUND_0495,,,,,,RESOLVED,HIGH,fact_holding:913e79a6b65b6e07cba1; dim_entity:FUND_0495,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0498,FUND,"Fidelity Government Portfolio, Class I","Fidelity Government Portfolio, Class I",,,FUND_0498,,,,,,RESOLVED,HIGH,fact_holding:cbb4b7c7f453c6757e43; dim_entity:FUND_0498,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0499,FUND,Fifth Cinven Fund (No.3) Limited Partnership,Fifth Cinven Fund (No.3) Limited Partnership,,,FUND_0499,,,,,,RESOLVED,HIGH,fact_holding:c2a2e51dfba8b5d8d6d2; dim_entity:FUND_0499,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0500,FUND,Five Arrows Florence Continuation Fund SCSp,Five Arrows Florence Continuation Fund SCSp,,,FUND_0500,,,,,,RESOLVED,HIGH,fact_holding:f09b23455b1a6f5f7541; dim_entity:FUND_0500,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0509,FUND,"Francisco Partners II, L.P.","Francisco Partners II, L.P.",,,FUND_0509,,,,,,RESOLVED,HIGH,fact_holding:8803983ec7ef29a81db3; dim_entity:FUND_0509,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0510,FUND,Frontenac XI Private Capital (M) Limited Partnership,Frontenac XI Private Capital (M) Limited Partnership,,,FUND_0510,,,,,,RESOLVED,HIGH,fact_holding:a457131b08f5b80c8994; dim_entity:FUND_0510,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0511,FUND,"FS Equity Partners CV1, L.P.","FS Equity Partners CV1, L.P.",,,FUND_0511,,,,,,RESOLVED,HIGH,fact_holding:785b962963934e97a0a6; dim_entity:FUND_0511,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0512,FUND,FSN Capital IV L.P.,FSN Capital IV L.P.,,,FUND_0512,,,,,,RESOLVED,HIGH,fact_holding:ba817a612e6716f73de3; dim_entity:FUND_0512,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0515,FUND,"General Atlantic Investment Partners 2013, L.P.","General Atlantic Investment Partners 2013, L.P.",,,FUND_0515,,,,,,RESOLVED,HIGH,fact_holding:8bc414469b57b3ecb8bf; dim_entity:FUND_0515,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0516,FUND,"Genstar Capital Partners VIII BL (EU), L.P.","Genstar Capital Partners VIII BL (EU), L.P.",,,FUND_0516,,,,,,RESOLVED,HIGH,fact_holding:983152e3ef139177f033; dim_entity:FUND_0516,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0517,FUND,"Genstar Capital Partners XI, L.P.","Genstar Capital Partners XI, L.P.",,,FUND_0517,,,,,,RESOLVED,HIGH,fact_holding:211b26a9263ad11b81ec; dim_entity:FUND_0517,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0518,FUND,"Genstar VIII Opportunities Fund I (EU), L.P.","Genstar VIII Opportunities Fund I (EU), L.P.",,,FUND_0518,,,,,,RESOLVED,HIGH,fact_holding:9bf209484b25db322854; dim_entity:FUND_0518,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0519,FUND,GESD Investors II Liquidating Trust,GESD Investors II Liquidating Trust,,,FUND_0519,,,,,,RESOLVED,HIGH,fact_holding:2fd732f14c07cf358df1; dim_entity:FUND_0519,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0533,FUND,"Golden Gate Capital Opportunity Fund, LP","Golden Gate Capital Opportunity Fund, LP",,,FUND_0533,,,,,,RESOLVED,HIGH,fact_holding:0dfcad06562ff8f99a60; dim_entity:FUND_0533,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0534,FUND,"Golden Gate Capital Opportunity Fund-A, LP","Golden Gate Capital Opportunity Fund-A, LP",,,FUND_0534,,,,,,RESOLVED,HIGH,fact_holding:ee3396303d15acf4e321; dim_entity:FUND_0534,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0537,FUND,"Great Hill Equity Partners IV, L.P.","Great Hill Equity Partners IV, L.P.",,,FUND_0537,,,,,,RESOLVED,HIGH,fact_holding:48ace82cdd696d65a1f8; dim_entity:FUND_0537,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0538,FUND,"Green Equity Investors CF II, L.P.","Green Equity Investors CF II, L.P.",,,FUND_0538,,,,,,RESOLVED,HIGH,fact_holding:4f87941ae84f33225e59; dim_entity:FUND_0538,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0539,FUND,"Green Equity Investors CF IV J, L.P.","Green Equity Investors CF IV J, L.P.",,,FUND_0539,,,,,,RESOLVED,HIGH,fact_holding:d6da37efa987b6255bcf; dim_entity:FUND_0539,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0540,FUND,"Green Equity Investors CF IV-A, L.P.","Green Equity Investors CF IV-A, L.P.",,,FUND_0540,,,,,,RESOLVED,HIGH,fact_holding:0b15ae04db376889a9da; dim_entity:FUND_0540,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0541,FUND,"Green Equity Investors CF, L.P.","Green Equity Investors CF, L.P.",,,FUND_0541,,,,,,RESOLVED,HIGH,fact_holding:a4e81a7a9f6c85e5a010; dim_entity:FUND_0541,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0542,FUND,"Green Equity Investors Side IX, L.P.","Green Equity Investors Side IX, L.P.",,,FUND_0542,,,,,,RESOLVED,HIGH,fact_holding:5d5489267c0163ec0627; dim_entity:FUND_0542,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0543,FUND,"Green Equity Investors Side VI, L.P.","Green Equity Investors Side VI, L.P.",,,FUND_0543,,,,,,RESOLVED,HIGH,fact_holding:2a32a07e0256da654f31; dim_entity:FUND_0543,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0544,FUND,"Green Equity Investors V, L.P.","Green Equity Investors V, L.P.",,,FUND_0544,,,,,,RESOLVED,HIGH,fact_holding:0aaaf0ad826d5c6d529c; dim_entity:FUND_0544,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0545,FUND,"Green Equity Investors VI, L.P.","Green Equity Investors VI, L.P.",,,FUND_0545,,,,,,RESOLVED,HIGH,fact_holding:202f49e921ae304a55c5; dim_entity:FUND_0545,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
