check_id,scope,record_id,fund_id,rule,status,actual_value,expected_value,difference,notes
REC_19504FD0FDA7D1B45D7E,FUND_PERIOD,FPRINT_D45F90CA9D3F759F7A10,FUND_0333,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7EDB3F0823538C541546,FUND_PERIOD,FPRINT_594CC13087B9436D32D2,FUND_0334,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D625E286CD214C7887F2,FUND_PERIOD,FPRINT_96465A5DE94AE92CEC9A,FUND_0335,FINANCIAL_IDENTITIES,PASS,0.0000000237,<=0.005,0.0000000237,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_73974E3C640CE89F3B07,FUND_PERIOD,FPRINT_22DCB48129419BE3391A,FUND_0336,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_60FBD37DFA66F80320AA,FUND_PERIOD,FPRINT_248FEB1B200CD82C4C1E,FUND_0337,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A8551D2EC2EA31AEFB00,FUND_PERIOD,FPRINT_32B0AA3ED9378EA71DB4,FUND_0338,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_49E14500CF31135EEBC8,FUND_PERIOD,FPRINT_9960B560B380F36D9669,FUND_0339,FINANCIAL_IDENTITIES,PASS,0.0000000121,<=0.005,0.0000000121,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1C3556B73BB4D8B7C753,FUND_PERIOD,FPRINT_63748A0B6C26A7063020,FUND_0340,FINANCIAL_IDENTITIES,PASS,0.0000000382,<=0.005,0.0000000382,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_32496DE86DD2F6C09523,FUND_PERIOD,FPRINT_8AAF83A0FAE4024D55E3,FUND_0341,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B5AA9E2E271960E114B3,FUND_PERIOD,FPRINT_02BF10F5853D6385A7E5,FUND_0342,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9C554202A6EC2F0568E2,FUND_PERIOD,FPRINT_D3D63929B153500033FF,FUND_0343,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A20D77903EC2C1767AD7,FUND_PERIOD,FPRINT_EFDE267607BF553FC565,FUND_0344,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D7D73043E3DAD8613499,FUND_PERIOD,FPRINT_ED7C72537B000424FE89,FUND_0345,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CC36D08424026CF56460,FUND_PERIOD,FPRINT_CD2D20FAE8B25D034DB0,FUND_0346,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CFDB8363953C157401E0,FUND_PERIOD,FPRINT_42E3DD1448D41A653A45,FUND_0347,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5AB6CDCCF7475F284650,FUND_PERIOD,FPRINT_5BFCA601AE985A9D09D3,FUND_0348,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FE4E66F8F8D746DE824A,FUND_PERIOD,FPRINT_6B6D20D72826FC41DA9D,FUND_0349,FINANCIAL_IDENTITIES,PASS,0.0000000084,<=0.005,0.0000000084,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A1BFA17A9FAA01F3BE01,FUND_PERIOD,FPRINT_117D75A1328F1FCB552A,FUND_0350,FINANCIAL_IDENTITIES,PASS,0.0000000016,<=0.005,0.0000000016,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E7448CD05C07C3DECF22,FUND_PERIOD,FPRINT_ECA07CA42434A13921FF,FUND_0351,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_06941E992C3C9784C0B8,FUND_PERIOD,FPRINT_505721D17ADF5A47A107,FUND_0352,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_ED7779A48AE535324D1D,FUND_PERIOD,FPRINT_CA77F8E04A7B01585518,FUND_0353,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B59D7B7C96F77FAF1153,FUND_PERIOD,FPRINT_43667B2AC194562B7602,FUND_0354,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_05E42FED0F8B7A3A182F,FUND_PERIOD,FPRINT_4E171A7D140F00B81061,FUND_0355,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C67B57F1349B25D8B95A,FUND_PERIOD,FPRINT_1C6C3A78CB59E8CCB28E,FUND_0356,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E24D5BBEB0CC7D63D86B,FUND_PERIOD,FPRINT_1F912032032591A2A076,FUND_0357,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7D22DB666431CADE1C3B,FUND_PERIOD,FPRINT_3E07D1ABD12DFA8833EE,FUND_0358,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_087296F3340538FB9E10,FUND_PERIOD,FPRINT_ED0166F4E3E066BD1C18,FUND_0359,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_84463AFAEAAE9791BFF9,FUND_PERIOD,FPRINT_58CE7F517E8C6806E2ED,FUND_0360,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AFB6D24BA7F07C7B7794,FUND_PERIOD,FPRINT_506B84CE725F7AB1D20F,FUND_0361,FINANCIAL_IDENTITIES,PASS,0.0000000168,<=0.005,0.0000000168,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_734EE49C692F4EBAD43E,FUND_PERIOD,FPRINT_D734AC5D4D198C7FDFD5,FUND_0362,FINANCIAL_IDENTITIES,PASS,0.0000000084,<=0.005,0.0000000084,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_01D71920439AC6945448,FUND_PERIOD,FPRINT_22105A12B29830838D1C,FUND_0363,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_92B7ADF6501F022B0841,FUND_PERIOD,FPRINT_491917FB2F933B4278DB,FUND_0364,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D60C488C34D2FE8F1AB8,FUND_PERIOD,FPRINT_39232A7C5DD1830DE28A,FUND_0365,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_666327899FB3F43C1341,FUND_PERIOD,FPRINT_97B03210943750863525,FUND_0366,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_62996157997B38715846,FUND_PERIOD,FPRINT_EAC6FB76B72B314C25D0,FUND_0367,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6F03025B685C14EFE3D8,FUND_PERIOD,FPRINT_306DD633E9609FB729DB,FUND_0368,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C123265530E5EC8E28B2,FUND_PERIOD,FPRINT_C94A19E7F4B93F046866,FUND_0369,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E5463C1E17C182063076,FUND_PERIOD,FPRINT_71C06AD6B7D51552C62D,FUND_0370,FINANCIAL_IDENTITIES,PASS,0.0000010189,<=0.005,0.0000010189,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_28E57A3B3BF4632633EA,FUND_PERIOD,FPRINT_B76D92BC2A6D6CDFA623,FUND_0371,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7A8F88C22A6EE8627D8C,FUND_PERIOD,FPRINT_B3606425AB183054ADFE,FUND_0372,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6BD6ED1E4504D8C227D7,FUND_PERIOD,FPRINT_6CFD75EA35C24002EB9C,FUND_0373,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E6DE66310707AA7F2583,FUND_PERIOD,FPRINT_078EEF20A6B56BE8C315,FUND_0374,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_208C8D7F31097CB5A39B,FUND_PERIOD,FPRINT_42BC4B446D3590A75E54,FUND_0375,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4EDD5ABB9FAEEBD5E87D,FUND_PERIOD,FPRINT_3B212244EA888E960081,FUND_0376,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BECC4EDB833C345E9A46,FUND_PERIOD,FPRINT_242901FAE6C3AEA1C307,FUND_0377,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E41CE59A4E88C2491644,FUND_PERIOD,FPRINT_4D224D60D06B08F8D69F,FUND_0378,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A84477986B95C7BA2749,FUND_PERIOD,FPRINT_AD2FC4669B6766FDC754,FUND_0379,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B85F68783788F162E174,FUND_PERIOD,FPRINT_24DB6AF8200ACD06FFBF,FUND_0380,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_232659337C15DF2B6A4A,FUND_PERIOD,FPRINT_87B1ABCF11CAA4B6888E,FUND_0381,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CE8681A9106A1AEEE1D3,FUND_PERIOD,FPRINT_35D6316246CC5A32A29C,FUND_0382,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_96D2CF2F84594EF135E9,FUND_PERIOD,FPRINT_8A6B3CEB2C122C76BE43,FUND_0383,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FA12E0682729751052E5,FUND_PERIOD,FPRINT_C58E06B90D315590F105,FUND_0384,FINANCIAL_IDENTITIES,PASS,0.0000000023,<=0.005,0.0000000023,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_17EA3A8734E4A7EF2852,FUND_PERIOD,FPRINT_5A9A3382BB61247534A4,FUND_0385,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_233E00C12B2178669783,FUND_PERIOD,FPRINT_E71B3ACCA96704A002ED,FUND_0386,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E4F94874B18E3CE45F46,FUND_PERIOD,FPRINT_D5559318C0A79B4F6CA4,FUND_0387,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D00EA5C3B2E20D9AE0E0,FUND_PERIOD,FPRINT_44F2F4309F84080BA2D4,FUND_0388,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_75C84E445FEAFD622117,FUND_PERIOD,FPRINT_43E0D35C7C11E340414A,FUND_0389,FINANCIAL_IDENTITIES,PASS,0.0000000633,<=0.005,0.0000000633,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3FFDE5FC362B8CD51758,FUND_PERIOD,FPRINT_61FA394796F76C28D4D0,FUND_0390,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8233701CCA71AB8D0490,FUND_PERIOD,FPRINT_E13F16E1411C8D6FF3E0,FUND_0391,FINANCIAL_IDENTITIES,PASS,0.0000000102,<=0.005,0.0000000102,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A4FE8C9F7B4EC109D358,FUND_PERIOD,FPRINT_8818091700AA6B5BD45C,FUND_0392,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A8E5E028CDC5F3EF2A99,FUND_PERIOD,FPRINT_6A30DA728B612F2A2563,FUND_0393,FINANCIAL_IDENTITIES,PASS,0.0000000410,<=0.005,0.0000000410,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_95DB943726ACE3084172,FUND_PERIOD,FPRINT_5598A16529C17226CE7C,FUND_0394,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9E6B82CE85D16F053E79,FUND_PERIOD,FPRINT_D6E56BE0884251CD0B3C,FUND_0395,FINANCIAL_IDENTITIES,PASS,0.0000000205,<=0.005,0.0000000205,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_30D6B469EC6ADF6015EB,FUND_PERIOD,FPRINT_EACD5EC281CEFE8A6082,FUND_0396,FINANCIAL_IDENTITIES,PASS,0.0000000289,<=0.005,0.0000000289,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DE7284ADCE671F89F613,FUND_PERIOD,FPRINT_695FD9D78F8882DE6B73,FUND_0397,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_697764DA90330AEF38E2,FUND_PERIOD,FPRINT_6BAE829F5AFC489EDEEF,FUND_0398,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_36607DD03E53405DB2E7,FUND_PERIOD,FPRINT_64D95E19450F766AED7E,FUND_0399,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BE7879B4872C66D5038F,FUND_PERIOD,FPRINT_F57E0DE922588CD41248,FUND_0400,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5D1401B7EC1589059B0E,FUND_PERIOD,FPRINT_507A1151CD976E5310FE,FUND_0401,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_607D02B91B4630C8645B,FUND_PERIOD,FPRINT_0905C2CECE78351D613F,FUND_0402,FINANCIAL_IDENTITIES,PASS,0.0000000494,<=0.005,0.0000000494,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EBFEA221D2E888CB6568,FUND_PERIOD,FPRINT_E9EE08B4BAC9EE63A510,FUND_0403,FINANCIAL_IDENTITIES,PASS,0.0000000596,<=0.005,0.0000000596,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A306C33A6A7F45F42963,FUND_PERIOD,FPRINT_C724B73B3025C23DEEBE,FUND_0404,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6CE703824C9A76971BC0,FUND_PERIOD,FPRINT_C77B70BF32B0C57D976F,FUND_0405,FINANCIAL_IDENTITIES,PASS,0.0000000228,<=0.005,0.0000000228,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9975D2B7660A26F8CE82,FUND_PERIOD,FPRINT_1DAA8B5EFDDA7B2BC6F5,FUND_0406,FINANCIAL_IDENTITIES,PASS,0.0000000345,<=0.005,0.0000000345,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BB217CEC621BCFD3D183,FUND_PERIOD,FPRINT_18A3929259FF3BD6061C,FUND_0407,FINANCIAL_IDENTITIES,PASS,0.0000000428,<=0.005,0.0000000428,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2D811B5705B2F1C9FD70,FUND_PERIOD,FPRINT_5BE195F49D7F5192F875,FUND_0408,FINANCIAL_IDENTITIES,PASS,0.0000000102,<=0.005,0.0000000102,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A02207C109946FB5B8B5,FUND_PERIOD,FPRINT_19DA21FC59FA943BD9BE,FUND_0409,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6BF61AC9029F901106BD,FUND_PERIOD,FPRINT_DE9F61985EF637C6B19C,FUND_0410,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5169C1B6A00214E11A26,FUND_PERIOD,FPRINT_2D71E2926C6424513B9A,FUND_0411,FINANCIAL_IDENTITIES,PASS,0.0000000042,<=0.005,0.0000000042,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_45B112E6448D3D67876C,FUND_PERIOD,FPRINT_5622F5C1008F350FC2A9,FUND_0412,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F09820889A39FE111EE0,FUND_PERIOD,FPRINT_31E072643694391D5AAF,FUND_0413,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7E16894A3245147B6FCA,FUND_PERIOD,FPRINT_35146471DC73105C24A6,FUND_0414,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5F27D8313C545071ECE1,FUND_PERIOD,FPRINT_A35992C1167A02A86AAF,FUND_0415,FINANCIAL_IDENTITIES,PASS,0.0000000168,<=0.005,0.0000000168,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E06B3BC0DE3448851541,FUND_PERIOD,FPRINT_3CFA16D61144F292EBDC,FUND_0416,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7A5A0039551584DCFBA0,FUND_PERIOD,FPRINT_DFFBA87F80C5700F48E2,FUND_0417,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5A56F5CD5924D6597B6E,FUND_PERIOD,FPRINT_D7254C0658BA222D3884,FUND_0418,FINANCIAL_IDENTITIES,PASS,0.0000000345,<=0.005,0.0000000345,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7C6BDA157F9A9FE03784,FUND_PERIOD,FPRINT_04A9AE3A8B10D9FEFFB1,FUND_0419,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4670666E385C952AB7DE,FUND_PERIOD,FPRINT_FBE181AC03DFC99B2A23,FUND_0420,FINANCIAL_IDENTITIES,PASS,0.0000000317,<=0.005,0.0000000317,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_47109DBC1BC89D9C6ED5,FUND_PERIOD,FPRINT_9B057FFC8E54ECF7D63F,FUND_0421,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9BCD5E19FC787122FC1C,FUND_PERIOD,FPRINT_2AF3EFD04F5AE6F652B4,FUND_0422,FINANCIAL_IDENTITIES,PASS,0.0000000205,<=0.005,0.0000000205,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BC276342C7BEC3A41E61,FUND_PERIOD,FPRINT_0B8A5DC36ABB0105CFAD,FUND_0423,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_981C7D4632012B0AACA0,FUND_PERIOD,FPRINT_4B92D4369C43B990C352,FUND_0424,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_98005C43CCEE751A7D78,FUND_PERIOD,FPRINT_D29630107CD4C4CA7B35,FUND_0425,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5B261A893A56112CB427,FUND_PERIOD,FPRINT_988B95B7E96467A5A56A,FUND_0426,FINANCIAL_IDENTITIES,PASS,0.0000000107,<=0.005,0.0000000107,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_690605B044309C6BE378,FUND_PERIOD,FPRINT_A1BE197F061444969CE9,FUND_0427,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_76704E00B1BCE0CAFD87,FUND_PERIOD,FPRINT_33015FCBDCD1232AF44C,FUND_0428,FINANCIAL_IDENTITIES,PASS,0.0000000158,<=0.005,0.0000000158,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_19DFFC2F8A947AC8CCF7,FUND_PERIOD,FPRINT_34C9225CAC37EEE6CFE0,FUND_0429,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9B07F72C71E489E66334,FUND_PERIOD,FPRINT_DC586D368B501269AC69,FUND_0431,FINANCIAL_IDENTITIES,PASS,0.0000000400,<=0.005,0.0000000400,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4A70C7F50F4C8573DD1D,FUND_PERIOD,FPRINT_FA04436A27564185D306,FUND_0432,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DB22C118EC3B75803EEB,FUND_PERIOD,FPRINT_5D6D9C202E5C42C2D3B4,FUND_0433,FINANCIAL_IDENTITIES,PASS,0.0000000102,<=0.005,0.0000000102,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F1A2B555174E47522E7E,FUND_PERIOD,FPRINT_05CCD79E7026AFF3FAD8,FUND_0434,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3270DE7A9D9ACF480A19,FUND_PERIOD,FPRINT_8EE7970D7156F6195B98,FUND_0435,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DC85D9898EE0E7B714A6,FUND_PERIOD,FPRINT_C68725B3E590A7F032DC,FUND_0436,FINANCIAL_IDENTITIES,PASS,0.0000000182,<=0.005,0.0000000182,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2782A9486645A9C771D8,FUND_PERIOD,FPRINT_4026B73E97573262A309,FUND_0437,FINANCIAL_IDENTITIES,PASS,0.0000000121,<=0.005,0.0000000121,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F0D338B12204ECD8E16A,FUND_PERIOD,FPRINT_BA3E24F2D8C95FA47427,FUND_0438,FINANCIAL_IDENTITIES,PASS,0.0000000144,<=0.005,0.0000000144,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EF5CCF11A3B1FC52D8BE,FUND_PERIOD,FPRINT_BD0D8E062449995FCBB6,FUND_0439,FINANCIAL_IDENTITIES,PASS,0.0000000438,<=0.005,0.0000000438,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8830B8BEA86558299261,FUND_PERIOD,FPRINT_7CF2BC3C4E71F1572D47,FUND_0440,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3A851C461BEC14AE9CFB,FUND_PERIOD,FPRINT_5E5AB6C6EEBE74CA371F,FUND_0441,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9EB4D9F5B84D5BEBA7CB,FUND_PERIOD,FPRINT_45720605623E2D409F94,FUND_0442,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_81B46F2D185B7E774E63,FUND_PERIOD,FPRINT_B30E5DE05E35C6DBC9DD,FUND_0443,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1B7E620463AA5EF77F43,FUND_PERIOD,FPRINT_AB86DACF47DDDDDA63C2,FUND_0444,FINANCIAL_IDENTITIES,PASS,0.0000000112,<=0.005,0.0000000112,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_756AF2CE40CA4128060E,FUND_PERIOD,FPRINT_35EE9272A494AC33B7B3,FUND_0445,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AB407142FDFF6B4D38D5,FUND_PERIOD,FPRINT_41B04709D14C398D7605,FUND_0446,FINANCIAL_IDENTITIES,PASS,0.0000000577,<=0.005,0.0000000577,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4D5DA277FEE720715C05,FUND_PERIOD,FPRINT_6E5A5C4C8233ADA396C8,FUND_0447,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
