quality_result_id,run_id,record_table,record_id,fund_id,rule_id,severity,status,actual_value,expected_value,difference,tolerance,source_document_id,synthetic_parameter_set_id,checked_at,notes
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R06_COMMITMENT_RECONCILIATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R06_COMMITMENT_RECONCILIATION,warning,PASS,5000000,5000000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,commitment compared with paid-in capital plus unfunded commitment minus recallable distributions
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R07_NAV_ROLLFORWARD,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R07_NAV_ROLLFORWARD,error,FAIL,957390,765912,191478,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,ending nav roll-forward
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R08_XIRR_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R08_XIRR_RECOMPUTE,error,FAIL,0.0061377032,0.0512354711315,-0.0450977679315,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,calculated IRR compared with XIRR of dated cash flows plus ending NAV
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R09_VINTAGE_DATE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R09_VINTAGE_DATE,error,PASS,2020,2026,-6,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,vintage year must fall on or before the as-of year
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R10_FUND_SIZE_BOUND,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rule applies only to lp_position rows
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R11_PROVENANCE_REQUIREMENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,SYNTHETIC provenance evidence requirements
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R12_SYNTHETIC_IDENTITY_SEPARATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R12_SYNTHETIC_IDENTITY_SEPARATION,error,PASS,separated,separated,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"synthetic facts may complement a resolved real fund, while standalone synthetic identities remain isolated"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R13_DUPLICATE_CASHFLOW,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R13_DUPLICATE_CASHFLOW,warning,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,each economic cash-flow signature must be unique within a fund
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R14_CURRENCY_CONSISTENCY,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R14_CURRENCY_CONSISTENCY,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,cash-flow currencies must match the fund period or carry a reconciling FX conversion
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_90F094E455A743758BD9_R15_CASHFLOW_SIGN_CONVENTION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_90F094E455A743758BD9,FUND_0005,R15_CASHFLOW_SIGN_CONVENTION,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"calls, subscriptions, and fees must be negative; distributions must be positive"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R01_NONNEGATIVE_BALANCES,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R01_NONNEGATIVE_BALANCES,error,PASS,273598,0,273598,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R02_TVPI_COMPONENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R02_TVPI_COMPONENTS,error,FAIL,1.17173,101.17173,-100.00000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with dpi plus rvpi
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R03_DPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R03_DPI_RECOMPUTE,error,FAIL,100.624534,0.624534,100.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,dpi compared with distributions divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R04_RVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R04_RVPI_RECOMPUTE,error,PASS,0.547196,0.547196,0.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rvpi compared with nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R05_TVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R05_TVPI_RECOMPUTE,error,PASS,1.17173,1.17173,0.00000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R06_COMMITMENT_RECONCILIATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R06_COMMITMENT_RECONCILIATION,warning,PASS,500000,500000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,commitment compared with paid-in capital plus unfunded commitment minus recallable distributions
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R07_NAV_ROLLFORWARD,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R07_NAV_ROLLFORWARD,error,PASS,273598,273598,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,ending nav roll-forward
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R08_XIRR_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R08_XIRR_RECOMPUTE,error,PASS,0.0230876312,0.0230876312158,-1.58E-11,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,calculated IRR compared with XIRR of dated cash flows plus ending NAV
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R09_VINTAGE_DATE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R09_VINTAGE_DATE,error,PASS,2016,2026,-10,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,vintage year must fall on or before the as-of year
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R10_FUND_SIZE_BOUND,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rule applies only to lp_position rows
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R11_PROVENANCE_REQUIREMENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,SYNTHETIC provenance evidence requirements
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R12_SYNTHETIC_IDENTITY_SEPARATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R12_SYNTHETIC_IDENTITY_SEPARATION,error,PASS,separated,separated,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"synthetic facts may complement a resolved real fund, while standalone synthetic identities remain isolated"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R13_DUPLICATE_CASHFLOW,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R13_DUPLICATE_CASHFLOW,warning,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,each economic cash-flow signature must be unique within a fund
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R14_CURRENCY_CONSISTENCY,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R14_CURRENCY_CONSISTENCY,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,cash-flow currencies must match the fund period or carry a reconciling FX conversion
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_2F4E447332E7FA73F43D_R15_CASHFLOW_SIGN_CONVENTION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_2F4E447332E7FA73F43D,FUND_0006,R15_CASHFLOW_SIGN_CONVENTION,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"calls, subscriptions, and fees must be negative; distributions must be positive"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R01_NONNEGATIVE_BALANCES,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R01_NONNEGATIVE_BALANCES,error,PASS,66947,0,66947,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R02_TVPI_COMPONENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R02_TVPI_COMPONENTS,error,FAIL,101.404305,1.404305,100.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with dpi plus rvpi
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R03_DPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R03_DPI_RECOMPUTE,error,PASS,0.066947,0.066947,0.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,dpi compared with distributions divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R04_RVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R04_RVPI_RECOMPUTE,error,PASS,1.337358,1.337358,0.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rvpi compared with nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R05_TVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R05_TVPI_RECOMPUTE,error,FAIL,101.404305,1.404305,100.000000,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R06_COMMITMENT_RECONCILIATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R06_COMMITMENT_RECONCILIATION,warning,PASS,1000000,1000000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,commitment compared with paid-in capital plus unfunded commitment minus recallable distributions
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R07_NAV_ROLLFORWARD,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R07_NAV_ROLLFORWARD,error,PASS,1337358,1337358,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,ending nav roll-forward
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R08_XIRR_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R08_XIRR_RECOMPUTE,error,PASS,0.0532259953,0.0532259952927,7.3E-12,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,calculated IRR compared with XIRR of dated cash flows plus ending NAV
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R09_VINTAGE_DATE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R09_VINTAGE_DATE,error,PASS,2018,2026,-8,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,vintage year must fall on or before the as-of year
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R10_FUND_SIZE_BOUND,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rule applies only to lp_position rows
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R11_PROVENANCE_REQUIREMENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,SYNTHETIC provenance evidence requirements
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R12_SYNTHETIC_IDENTITY_SEPARATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R12_SYNTHETIC_IDENTITY_SEPARATION,error,PASS,separated,separated,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"synthetic facts may complement a resolved real fund, while standalone synthetic identities remain isolated"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R13_DUPLICATE_CASHFLOW,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R13_DUPLICATE_CASHFLOW,warning,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,each economic cash-flow signature must be unique within a fund
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R14_CURRENCY_CONSISTENCY,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R14_CURRENCY_CONSISTENCY,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,cash-flow currencies must match the fund period or carry a reconciling FX conversion
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_E88ED3B59384377C2B08_R15_CASHFLOW_SIGN_CONVENTION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_E88ED3B59384377C2B08,FUND_0007,R15_CASHFLOW_SIGN_CONVENTION,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"calls, subscriptions, and fees must be negative; distributions must be positive"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R01_NONNEGATIVE_BALANCES,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R01_NONNEGATIVE_BALANCES,error,FAIL,-2000001,0,-2000001,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R02_TVPI_COMPONENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R02_TVPI_COMPONENTS,error,PASS,1.01,1.01,0.00,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with dpi plus rvpi
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R03_DPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R03_DPI_RECOMPUTE,error,PASS,0.01,0.01,0.00,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,dpi compared with distributions divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R04_RVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R04_RVPI_RECOMPUTE,error,FAIL,1,-1.0000005,2.0000005,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rvpi compared with nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R05_TVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R05_TVPI_RECOMPUTE,error,FAIL,1.01,-0.9900005,2.0000005,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R06_COMMITMENT_RECONCILIATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R06_COMMITMENT_RECONCILIATION,warning,PASS,2000000,2000000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,commitment compared with paid-in capital plus unfunded commitment minus recallable distributions
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R07_NAV_ROLLFORWARD,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R07_NAV_ROLLFORWARD,error,PASS,2000000,2000000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,ending nav roll-forward
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R08_XIRR_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R08_XIRR_RECOMPUTE,error,PASS,0.0017149666,0.00171496663357,-3.357E-11,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,calculated IRR compared with XIRR of dated cash flows plus ending NAV
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R09_VINTAGE_DATE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R09_VINTAGE_DATE,error,PASS,2019,2026,-7,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,vintage year must fall on or before the as-of year
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R10_FUND_SIZE_BOUND,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rule applies only to lp_position rows
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R11_PROVENANCE_REQUIREMENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,SYNTHETIC provenance evidence requirements
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R12_SYNTHETIC_IDENTITY_SEPARATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R12_SYNTHETIC_IDENTITY_SEPARATION,error,PASS,separated,separated,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"synthetic facts may complement a resolved real fund, while standalone synthetic identities remain isolated"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R13_DUPLICATE_CASHFLOW,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R13_DUPLICATE_CASHFLOW,warning,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,each economic cash-flow signature must be unique within a fund
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R14_CURRENCY_CONSISTENCY,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R14_CURRENCY_CONSISTENCY,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,cash-flow currencies must match the fund period or carry a reconciling FX conversion
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_5F4680E6BF42F3C680D0_R15_CASHFLOW_SIGN_CONVENTION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_5F4680E6BF42F3C680D0,FUND_0008,R15_CASHFLOW_SIGN_CONVENTION,error,PASS,0,0,0,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"calls, subscriptions, and fees must be negative; distributions must be positive"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R01_NONNEGATIVE_BALANCES,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R01_NONNEGATIVE_BALANCES,error,PASS,5000,0,5000,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,"minimum of paid-in capital, distributions, and NAV"
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R02_TVPI_COMPONENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R02_TVPI_COMPONENTS,error,PASS,1.01,1.01,0.00,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with dpi plus rvpi
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R03_DPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R03_DPI_RECOMPUTE,error,PASS,0.01,0.01,0.00,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,dpi compared with distributions divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R04_RVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R04_RVPI_RECOMPUTE,error,PASS,1,1,0,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rvpi compared with nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R05_TVPI_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R05_TVPI_RECOMPUTE,error,PASS,1.01,1.01,0.00,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,tvpi compared with distributions plus nav divided by paid-in capital
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R06_COMMITMENT_RECONCILIATION,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R06_COMMITMENT_RECONCILIATION,warning,PASS,2000000,2000000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,commitment compared with paid-in capital plus unfunded commitment minus recallable distributions
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R07_NAV_ROLLFORWARD,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R07_NAV_ROLLFORWARD,error,PASS,500000,500000,0,1,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,ending nav roll-forward
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R08_XIRR_RECOMPUTE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R08_XIRR_RECOMPUTE,error,PASS,0.002353104,0.00235310401143,-1.143E-11,0.005,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,calculated IRR compared with XIRR of dated cash flows plus ending NAV
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R09_VINTAGE_DATE,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R09_VINTAGE_DATE,error,FAIL,2027,2026,1,0,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,vintage year must fall on or before the as-of year
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R10_FUND_SIZE_BOUND,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R10_FUND_SIZE_BOUND,warning,SKIP,,,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,rule applies only to lp_position rows
QR_INTEGRATED_DEFECT_QC_V1_FPRINT_3B479EEC5FE668ED543D_R11_PROVENANCE_REQUIREMENTS,INTEGRATED_DEFECT_QC_V1,fund_periods,FPRINT_3B479EEC5FE668ED543D,FUND_0009,R11_PROVENANCE_REQUIREMENTS,error,PASS,complete,complete,,,,INTEGRATED_COMPLETION_V1,2026-06-30T00:00:00Z,SYNTHETIC provenance evidence requirements
