target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_COMPANY_SYNTH_000045_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000045-01,Synthetic Portfolio Company 000045-01,,COMPANY_SYNTH_000045_01,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000045_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000045-02,Synthetic Portfolio Company 000045-02,,COMPANY_SYNTH_000045_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000045_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000045-03,Synthetic Portfolio Company 000045-03,,COMPANY_SYNTH_000045_03,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000045_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000045-04,Synthetic Portfolio Company 000045-04,,COMPANY_SYNTH_000045_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000045_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000045-05,Synthetic Portfolio Company 000045-05,,COMPANY_SYNTH_000045_05,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000046_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000046-01,Synthetic Portfolio Company 000046-01,,COMPANY_SYNTH_000046_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000046_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000046-02,Synthetic Portfolio Company 000046-02,,COMPANY_SYNTH_000046_02,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000046_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000046-03,Synthetic Portfolio Company 000046-03,,COMPANY_SYNTH_000046_03,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000046_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000046-04,Synthetic Portfolio Company 000046-04,,COMPANY_SYNTH_000046_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-01,Synthetic Portfolio Company 000047-01,,COMPANY_SYNTH_000047_01,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-02,Synthetic Portfolio Company 000047-02,,COMPANY_SYNTH_000047_02,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-03,Synthetic Portfolio Company 000047-03,,COMPANY_SYNTH_000047_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-04,Synthetic Portfolio Company 000047-04,,COMPANY_SYNTH_000047_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-05,Synthetic Portfolio Company 000047-05,,COMPANY_SYNTH_000047_05,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-06,Synthetic Portfolio Company 000047-06,,COMPANY_SYNTH_000047_06,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000047_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000047-07,Synthetic Portfolio Company 000047-07,,COMPANY_SYNTH_000047_07,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000048_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000048-01,Synthetic Portfolio Company 000048-01,,COMPANY_SYNTH_000048_01,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000048_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000048-02,Synthetic Portfolio Company 000048-02,,COMPANY_SYNTH_000048_02,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000048_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000048-03,Synthetic Portfolio Company 000048-03,,COMPANY_SYNTH_000048_03,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000049_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000049-01,Synthetic Portfolio Company 000049-01,,COMPANY_SYNTH_000049_01,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000049_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000049-02,Synthetic Portfolio Company 000049-02,,COMPANY_SYNTH_000049_02,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000049_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000049-03,Synthetic Portfolio Company 000049-03,,COMPANY_SYNTH_000049_03,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000049_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000049-04,Synthetic Portfolio Company 000049-04,,COMPANY_SYNTH_000049_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-01,Synthetic Portfolio Company 000050-01,,COMPANY_SYNTH_000050_01,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-02,Synthetic Portfolio Company 000050-02,,COMPANY_SYNTH_000050_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-03,Synthetic Portfolio Company 000050-03,,COMPANY_SYNTH_000050_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-04,Synthetic Portfolio Company 000050-04,,COMPANY_SYNTH_000050_04,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-05,Synthetic Portfolio Company 000050-05,,COMPANY_SYNTH_000050_05,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000050_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000050-06,Synthetic Portfolio Company 000050-06,,COMPANY_SYNTH_000050_06,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000051_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000051-01,Synthetic Portfolio Company 000051-01,,COMPANY_SYNTH_000051_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000051_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000051-02,Synthetic Portfolio Company 000051-02,,COMPANY_SYNTH_000051_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000051_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000051-03,Synthetic Portfolio Company 000051-03,,COMPANY_SYNTH_000051_03,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000051_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000051-04,Synthetic Portfolio Company 000051-04,,COMPANY_SYNTH_000051_04,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000051_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000051-05,Synthetic Portfolio Company 000051-05,,COMPANY_SYNTH_000051_05,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-01,Synthetic Portfolio Company 000052-01,,COMPANY_SYNTH_000052_01,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-02,Synthetic Portfolio Company 000052-02,,COMPANY_SYNTH_000052_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-03,Synthetic Portfolio Company 000052-03,,COMPANY_SYNTH_000052_03,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-04,Synthetic Portfolio Company 000052-04,,COMPANY_SYNTH_000052_04,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-05,Synthetic Portfolio Company 000052-05,,COMPANY_SYNTH_000052_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-06,Synthetic Portfolio Company 000052-06,,COMPANY_SYNTH_000052_06,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-07,Synthetic Portfolio Company 000052-07,,COMPANY_SYNTH_000052_07,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000052_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000052-08,Synthetic Portfolio Company 000052-08,,COMPANY_SYNTH_000052_08,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000053_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000053-01,Synthetic Portfolio Company 000053-01,,COMPANY_SYNTH_000053_01,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000053_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000053-02,Synthetic Portfolio Company 000053-02,,COMPANY_SYNTH_000053_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000053_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000053-03,Synthetic Portfolio Company 000053-03,,COMPANY_SYNTH_000053_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000053_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000053-04,Synthetic Portfolio Company 000053-04,,COMPANY_SYNTH_000053_04,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000054_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000054-01,Synthetic Portfolio Company 000054-01,,COMPANY_SYNTH_000054_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000054_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000054-02,Synthetic Portfolio Company 000054-02,,COMPANY_SYNTH_000054_02,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000054_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000054-03,Synthetic Portfolio Company 000054-03,,COMPANY_SYNTH_000054_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000054_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000054-04,Synthetic Portfolio Company 000054-04,,COMPANY_SYNTH_000054_04,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000054_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000054-05,Synthetic Portfolio Company 000054-05,,COMPANY_SYNTH_000054_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-01,Synthetic Portfolio Company 000055-01,,COMPANY_SYNTH_000055_01,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-02,Synthetic Portfolio Company 000055-02,,COMPANY_SYNTH_000055_02,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-03,Synthetic Portfolio Company 000055-03,,COMPANY_SYNTH_000055_03,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-04,Synthetic Portfolio Company 000055-04,,COMPANY_SYNTH_000055_04,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-05,Synthetic Portfolio Company 000055-05,,COMPANY_SYNTH_000055_05,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-06,Synthetic Portfolio Company 000055-06,,COMPANY_SYNTH_000055_06,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-07,Synthetic Portfolio Company 000055-07,,COMPANY_SYNTH_000055_07,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000055_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000055-08,Synthetic Portfolio Company 000055-08,,COMPANY_SYNTH_000055_08,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-01,Synthetic Portfolio Company 000056-01,,COMPANY_SYNTH_000056_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-02,Synthetic Portfolio Company 000056-02,,COMPANY_SYNTH_000056_02,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-03,Synthetic Portfolio Company 000056-03,,COMPANY_SYNTH_000056_03,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-04,Synthetic Portfolio Company 000056-04,,COMPANY_SYNTH_000056_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-05,Synthetic Portfolio Company 000056-05,,COMPANY_SYNTH_000056_05,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-06,Synthetic Portfolio Company 000056-06,,COMPANY_SYNTH_000056_06,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-07,Synthetic Portfolio Company 000056-07,,COMPANY_SYNTH_000056_07,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000056_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000056-08,Synthetic Portfolio Company 000056-08,,COMPANY_SYNTH_000056_08,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000057_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000057-01,Synthetic Portfolio Company 000057-01,,COMPANY_SYNTH_000057_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000057_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000057-02,Synthetic Portfolio Company 000057-02,,COMPANY_SYNTH_000057_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000057_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000057-03,Synthetic Portfolio Company 000057-03,,COMPANY_SYNTH_000057_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000058_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000058-01,Synthetic Portfolio Company 000058-01,,COMPANY_SYNTH_000058_01,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000058_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000058-02,Synthetic Portfolio Company 000058-02,,COMPANY_SYNTH_000058_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000058_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000058-03,Synthetic Portfolio Company 000058-03,,COMPANY_SYNTH_000058_03,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000058_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000058-04,Synthetic Portfolio Company 000058-04,,COMPANY_SYNTH_000058_04,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000059_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000059-01,Synthetic Portfolio Company 000059-01,,COMPANY_SYNTH_000059_01,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
