cashflow_id,fund_id,lp_id,lp_name,share_class_name,file_id,cashflow_event_id,date_role,date_raw,date_precision,cashflow_date,report_date,due_date,cashflow_type,amount,currency,amount_base_currency,base_currency,fx_rate,recallable_amount,provenance_type,source_page,source_anchor,synthetic_parameter_set_id,defect_expected,record_status
CF_FUND_SYNTH_000442_CLASS_B_010,FUND_SYNTH_000442,,,Class B,,CFE_FUND_SYNTH_000442_CLASS_B_010,cashflow,2015-10-31,day,2015-10-31,2015-10-21,2015-10-31,capital_call,-5.64,EUR,-5.64,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000662_002,FUND_SYNTH_000662,,,,,CFE_FUND_SYNTH_000662_002,cashflow,2015-10-31,day,2015-10-31,2015-10-21,2015-10-31,capital_call,-87.86,USD,-87.86,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000720_002,FUND_SYNTH_000720,,,,,CFE_FUND_SYNTH_000720_002,cashflow,2015-10-31,day,2015-10-31,2015-10-21,2015-10-31,capital_call,-36.83,USD,-36.83,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000720_LP_SYNTH_000720_01_002,FUND_SYNTH_000720,LP_SYNTH_000720_01,Synthetic Institutional LP 0720-01,,,CFE_FUND_SYNTH_000720_LP_SYNTH_000720_01_002,cashflow,2015-10-31,day,2015-10-31,2015-10-21,2015-10-31,capital_call,-5.16,USD,-5.16,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000720_LP_SYNTH_000720_02_002,FUND_SYNTH_000720,LP_SYNTH_000720_02,Synthetic Institutional LP 0720-02,,,CFE_FUND_SYNTH_000720_LP_SYNTH_000720_02_002,cashflow,2015-10-31,day,2015-10-31,2015-10-21,2015-10-31,capital_call,-3.31,USD,-3.31,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000080_005,FUND_SYNTH_000080,,,,,CFE_FUND_SYNTH_000080_005,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-24.53,USD,-24.53,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000080_LP_SYNTH_000080_01_005,FUND_SYNTH_000080,LP_SYNTH_000080_01,Synthetic Institutional LP 0080-01,,,CFE_FUND_SYNTH_000080_LP_SYNTH_000080_01_005,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-3.43,USD,-3.43,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000080_LP_SYNTH_000080_02_005,FUND_SYNTH_000080,LP_SYNTH_000080_02,Synthetic Institutional LP 0080-02,,,CFE_FUND_SYNTH_000080_LP_SYNTH_000080_02_005,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-2.21,USD,-2.21,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000224_012,FUND_SYNTH_000224,,,,,CFE_FUND_SYNTH_000224_012,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-5.78,USD,-5.78,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000224_LP_SYNTH_000224_01_012,FUND_SYNTH_000224,LP_SYNTH_000224_01,Synthetic Institutional LP 0224-01,,,CFE_FUND_SYNTH_000224_LP_SYNTH_000224_01_012,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-0.81,USD,-0.81,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000224_LP_SYNTH_000224_02_012,FUND_SYNTH_000224,LP_SYNTH_000224_02,Synthetic Institutional LP 0224-02,,,CFE_FUND_SYNTH_000224_LP_SYNTH_000224_02_012,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-0.52,USD,-0.52,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000327_009,FUND_SYNTH_000327,,,,,CFE_FUND_SYNTH_000327_009,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-30.74,USD,-30.74,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000767_006,FUND_SYNTH_000767,,,,,CFE_FUND_SYNTH_000767_006,cashflow,2015-11-01,day,2015-11-01,2015-10-22,2015-11-01,capital_call,-66.63,USD,-66.63,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000710_007,FUND_SYNTH_000710,,,,,CFE_FUND_SYNTH_000710_007,cashflow,2015-11-02,day,2015-11-02,2015-10-23,2015-11-02,capital_call,-28.87,USD,-28.87,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000487_004,FUND_SYNTH_000487,,,,,CFE_FUND_SYNTH_000487_004,cashflow,2015-11-03,day,2015-11-03,2015-10-24,2015-11-03,capital_call,-22.45,USD,-22.45,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000772_002,FUND_SYNTH_000772,,,,,CFE_FUND_SYNTH_000772_002,cashflow,2015-11-03,day,2015-11-03,2015-10-24,2015-11-03,capital_call,-92.60,USD,-92.60,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000160_006,FUND_SYNTH_000160,,,,,CFE_FUND_SYNTH_000160_006,cashflow,2015-11-04,day,2015-11-04,2015-10-25,2015-11-04,capital_call,-155.16,USD,-155.16,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000160_LP_SYNTH_000160_01_006,FUND_SYNTH_000160,LP_SYNTH_000160_01,Synthetic Institutional LP 0160-01,,,CFE_FUND_SYNTH_000160_LP_SYNTH_000160_01_006,cashflow,2015-11-04,day,2015-11-04,2015-10-25,2015-11-04,capital_call,-21.72,USD,-21.72,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000160_LP_SYNTH_000160_02_006,FUND_SYNTH_000160,LP_SYNTH_000160_02,Synthetic Institutional LP 0160-02,,,CFE_FUND_SYNTH_000160_LP_SYNTH_000160_02_006,cashflow,2015-11-04,day,2015-11-04,2015-10-25,2015-11-04,capital_call,-13.96,USD,-13.96,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000347_002,FUND_SYNTH_000347,,,,,CFE_FUND_SYNTH_000347_002,cashflow,2015-11-04,day,2015-11-04,2015-10-25,2015-11-04,capital_call,-67.70,USD,-67.70,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000673_007,FUND_SYNTH_000673,,,,,CFE_FUND_SYNTH_000673_007,cashflow,2015-11-04,day,2015-11-04,2015-10-25,2015-11-04,capital_call,-30.41,EUR,-30.41,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000120_011,FUND_SYNTH_000120,,,,,CFE_FUND_SYNTH_000120_011,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-10.32,USD,-10.32,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000120_LP_SYNTH_000120_01_011,FUND_SYNTH_000120,LP_SYNTH_000120_01,Synthetic Institutional LP 0120-01,,,CFE_FUND_SYNTH_000120_LP_SYNTH_000120_01_011,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-1.44,USD,-1.44,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000120_LP_SYNTH_000120_02_011,FUND_SYNTH_000120,LP_SYNTH_000120_02,Synthetic Institutional LP 0120-02,,,CFE_FUND_SYNTH_000120_LP_SYNTH_000120_02_011,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-0.93,USD,-0.93,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000215_004,FUND_SYNTH_000215,,,,,CFE_FUND_SYNTH_000215_004,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-136.14,USD,-136.14,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000240_012,FUND_SYNTH_000240,,,,,CFE_FUND_SYNTH_000240_012,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-17.62,USD,-17.62,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000240_LP_SYNTH_000240_01_012,FUND_SYNTH_000240,LP_SYNTH_000240_01,Synthetic Institutional LP 0240-01,,,CFE_FUND_SYNTH_000240_LP_SYNTH_000240_01_012,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-2.47,USD,-2.47,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000240_LP_SYNTH_000240_02_012,FUND_SYNTH_000240,LP_SYNTH_000240_02,Synthetic Institutional LP 0240-02,,,CFE_FUND_SYNTH_000240_LP_SYNTH_000240_02_012,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-1.59,USD,-1.59,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000618_003,FUND_SYNTH_000618,,,,,CFE_FUND_SYNTH_000618_003,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-27.83,USD,-27.83,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000668_006,FUND_SYNTH_000668,,,,,CFE_FUND_SYNTH_000668_006,cashflow,2015-11-05,day,2015-11-05,2015-10-26,2015-11-05,capital_call,-30.36,USD,-30.36,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000185_007,FUND_SYNTH_000185,,,,,CFE_FUND_SYNTH_000185_007,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-57.00,USD,-57.00,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000324_004,FUND_SYNTH_000324,,,,,CFE_FUND_SYNTH_000324_004,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-20.36,USD,-20.36,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000417_010,FUND_SYNTH_000417,,,,,CFE_FUND_SYNTH_000417_010,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-28.93,EUR,-28.93,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000435_004,FUND_SYNTH_000435,,,,,CFE_FUND_SYNTH_000435_004,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-31.50,EUR,-31.50,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000697_004,FUND_SYNTH_000697,,,,,CFE_FUND_SYNTH_000697_004,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-31.97,USD,-31.97,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000697_CLASS_A_004,FUND_SYNTH_000697,,,Class A,,CFE_FUND_SYNTH_000697_CLASS_A_004,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-19.82,USD,-19.82,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000697_CLASS_B_004,FUND_SYNTH_000697,,,Class B,,CFE_FUND_SYNTH_000697_CLASS_B_004,cashflow,2015-11-06,day,2015-11-06,2015-10-27,2015-11-06,capital_call,-12.15,USD,-12.15,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000009_005,FUND_SYNTH_000009,,,,,CFE_FUND_SYNTH_000009_005,cashflow,2015-11-07,day,2015-11-07,2015-10-28,2015-11-07,capital_call,-19.83,USD,-19.83,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000635_007,FUND_SYNTH_000635,,,,,CFE_FUND_SYNTH_000635_007,cashflow,2015-11-07,day,2015-11-07,2015-10-28,2015-11-07,capital_call,-46.22,GBP,-46.22,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000025_011,FUND_SYNTH_000025,,,,,CFE_FUND_SYNTH_000025_011,cashflow,2015-11-08,day,2015-11-08,2015-10-29,2015-11-08,capital_call,-6.18,USD,-6.18,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000555_009,FUND_SYNTH_000555,,,,,CFE_FUND_SYNTH_000555_009,cashflow,2015-11-08,day,2015-11-08,2015-10-29,2015-11-08,capital_call,-33.59,EUR,-33.59,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000603_006,FUND_SYNTH_000603,,,,,CFE_FUND_SYNTH_000603_006,cashflow,2015-11-08,day,2015-11-08,2015-10-29,2015-11-08,capital_call,-46.11,USD,-46.11,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000724_002,FUND_SYNTH_000724,,,,,CFE_FUND_SYNTH_000724_002,cashflow,2015-11-08,day,2015-11-08,2015-10-29,2015-11-08,capital_call,-47.17,USD,-47.17,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000560_009,FUND_SYNTH_000560,,,,,CFE_FUND_SYNTH_000560_009,cashflow,2015-11-09,day,2015-11-09,2015-10-30,2015-11-09,capital_call,-14.99,USD,-14.99,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000560_LP_SYNTH_000560_01_009,FUND_SYNTH_000560,LP_SYNTH_000560_01,Synthetic Institutional LP 0560-01,,,CFE_FUND_SYNTH_000560_LP_SYNTH_000560_01_009,cashflow,2015-11-09,day,2015-11-09,2015-10-30,2015-11-09,capital_call,-2.10,USD,-2.10,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000560_LP_SYNTH_000560_02_009,FUND_SYNTH_000560,LP_SYNTH_000560_02,Synthetic Institutional LP 0560-02,,,CFE_FUND_SYNTH_000560_LP_SYNTH_000560_02_009,cashflow,2015-11-09,day,2015-11-09,2015-10-30,2015-11-09,capital_call,-1.35,USD,-1.35,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000619_009,FUND_SYNTH_000619,,,,,CFE_FUND_SYNTH_000619_009,cashflow,2015-11-09,day,2015-11-09,2015-10-30,2015-11-09,capital_call,-32.76,USD,-32.76,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000797_006,FUND_SYNTH_000797,,,,,CFE_FUND_SYNTH_000797_006,cashflow,2015-11-09,day,2015-11-09,2015-10-30,2015-11-09,capital_call,-58.50,USD,-58.50,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000475_004,FUND_SYNTH_000475,,,,,CFE_FUND_SYNTH_000475_004,cashflow,2015-11-10,day,2015-11-10,2015-10-31,2015-11-10,capital_call,-97.03,EUR,-97.03,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000762_007,FUND_SYNTH_000762,,,,,CFE_FUND_SYNTH_000762_007,cashflow,2015-11-10,day,2015-11-10,2015-10-31,2015-11-10,capital_call,-33.51,EUR,-33.51,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000040_011,FUND_SYNTH_000040,,,,,CFE_FUND_SYNTH_000040_011,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-24.68,GBP,-24.68,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000040_LP_SYNTH_000040_01_011,FUND_SYNTH_000040,LP_SYNTH_000040_01,Synthetic Institutional LP 0040-01,,,CFE_FUND_SYNTH_000040_LP_SYNTH_000040_01_011,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-3.46,GBP,-3.46,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000040_LP_SYNTH_000040_02_011,FUND_SYNTH_000040,LP_SYNTH_000040_02,Synthetic Institutional LP 0040-02,,,CFE_FUND_SYNTH_000040_LP_SYNTH_000040_02_011,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-2.22,GBP,-2.22,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000072_010,FUND_SYNTH_000072,,,,,CFE_FUND_SYNTH_000072_010,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-39.72,GBP,-39.72,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000072_LP_SYNTH_000072_01_010,FUND_SYNTH_000072,LP_SYNTH_000072_01,Synthetic Institutional LP 0072-01,,,CFE_FUND_SYNTH_000072_LP_SYNTH_000072_01_010,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-5.56,GBP,-5.56,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000072_LP_SYNTH_000072_02_010,FUND_SYNTH_000072,LP_SYNTH_000072_02,Synthetic Institutional LP 0072-02,,,CFE_FUND_SYNTH_000072_LP_SYNTH_000072_02_010,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-3.57,GBP,-3.57,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000082_005,FUND_SYNTH_000082,,,,,CFE_FUND_SYNTH_000082_005,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-15.04,USD,-15.04,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000251_005,FUND_SYNTH_000251,,,,,CFE_FUND_SYNTH_000251_005,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-32.89,GBP,-32.89,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000262_008,FUND_SYNTH_000262,,,,,CFE_FUND_SYNTH_000262_008,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-33.87,USD,-33.87,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000290_008,FUND_SYNTH_000290,,,,,CFE_FUND_SYNTH_000290_008,cashflow,2015-11-11,day,2015-11-11,2015-11-01,2015-11-11,capital_call,-29.46,USD,-29.46,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000119_003,FUND_SYNTH_000119,,,,,CFE_FUND_SYNTH_000119_003,cashflow,2015-11-12,day,2015-11-12,2015-11-02,2015-11-12,capital_call,-24.16,USD,-24.16,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000119_CLASS_A_003,FUND_SYNTH_000119,,,Class A,,CFE_FUND_SYNTH_000119_CLASS_A_003,cashflow,2015-11-12,day,2015-11-12,2015-11-02,2015-11-12,capital_call,-14.98,USD,-14.98,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000119_CLASS_B_003,FUND_SYNTH_000119,,,Class B,,CFE_FUND_SYNTH_000119_CLASS_B_003,cashflow,2015-11-12,day,2015-11-12,2015-11-02,2015-11-12,capital_call,-9.18,USD,-9.18,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000123_004,FUND_SYNTH_000123,,,,,CFE_FUND_SYNTH_000123_004,cashflow,2015-11-12,day,2015-11-12,2015-11-02,2015-11-12,capital_call,-115.01,USD,-115.01,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000565_005,FUND_SYNTH_000565,,,,,CFE_FUND_SYNTH_000565_005,cashflow,2015-11-13,day,2015-11-13,2015-11-03,2015-11-13,capital_call,-21.56,USD,-21.56,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000711_007,FUND_SYNTH_000711,,,,,CFE_FUND_SYNTH_000711_007,cashflow,2015-11-13,day,2015-11-13,2015-11-03,2015-11-13,capital_call,-30.16,EUR,-30.16,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000013_009,FUND_SYNTH_000013,,,,,CFE_FUND_SYNTH_000013_009,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-23.47,USD,-23.47,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000186_011,FUND_SYNTH_000186,,,,,CFE_FUND_SYNTH_000186_011,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-9.02,USD,-9.02,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000283_010,FUND_SYNTH_000283,,,,,CFE_FUND_SYNTH_000283_010,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-25.31,USD,-25.31,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000359_006,FUND_SYNTH_000359,,,,,CFE_FUND_SYNTH_000359_006,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-15.87,EUR,-15.87,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000661_005,FUND_SYNTH_000661,,,,,CFE_FUND_SYNTH_000661_005,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-122.57,CAD,-122.57,CAD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000774_008,FUND_SYNTH_000774,,,,,CFE_FUND_SYNTH_000774_008,cashflow,2015-11-14,day,2015-11-14,2015-11-04,2015-11-14,capital_call,-21.34,GBP,-21.34,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000029_006,FUND_SYNTH_000029,,,,,CFE_FUND_SYNTH_000029_006,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-29.91,GBP,-29.91,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000419_001,FUND_SYNTH_000419,,,,,CFE_FUND_SYNTH_000419_001,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-84.48,USD,-84.48,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000459_001,FUND_SYNTH_000459,,,,,CFE_FUND_SYNTH_000459_001,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-105.33,USD,-105.33,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000459_CLASS_A_001,FUND_SYNTH_000459,,,Class A,,CFE_FUND_SYNTH_000459_CLASS_A_001,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-65.30,USD,-65.30,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000459_CLASS_B_001,FUND_SYNTH_000459,,,Class B,,CFE_FUND_SYNTH_000459_CLASS_B_001,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-40.03,USD,-40.03,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000462_001,FUND_SYNTH_000462,,,,,CFE_FUND_SYNTH_000462_001,cashflow,2015-11-15,day,2015-11-15,2015-11-05,2015-11-15,capital_call,-112.44,GBP,-112.44,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
