parameter_id,parameter_set_id,strategy,sub_strategy,parameter_name,value_numeric,value_text,unit,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_record_ids,assumption_basis,adjudication_status,active
PAR_ASSUMED_REAL_ESTATE_DPI_SD,SYNTH_ASSUMED_DEMO_V1,real_estate,,dpi_sd,0.3,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_EXTENSION_YEARS,SYNTH_ASSUMED_DEMO_V1,real_estate,,extension_years,2,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_FUND_SIZE_CV,SYNTH_ASSUMED_DEMO_V1,real_estate,,fund_size_cv,0.45,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_FUND_SIZE_MEAN,SYNTH_ASSUMED_DEMO_V1,real_estate,,fund_size_mean,575,,USD_millions,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_FUND_TERM_YEARS,SYNTH_ASSUMED_DEMO_V1,real_estate,,fund_term_years,10,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_GEOGRAPHY,SYNTH_ASSUMED_DEMO_V1,real_estate,,geography,,North America,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_HURDLE_RATE,SYNTH_ASSUMED_DEMO_V1,real_estate,,hurdle_rate,0.08,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_MANAGEMENT_FEE_RATE,SYNTH_ASSUMED_DEMO_V1,real_estate,,management_fee_rate,0.018,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_PAID_IN_RATIO,SYNTH_ASSUMED_DEMO_V1,real_estate,,paid_in_ratio,0.85,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_RVPI_MEAN,SYNTH_ASSUMED_DEMO_V1,real_estate,,rvpi_mean,0.16,,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_RVPI_SD,SYNTH_ASSUMED_DEMO_V1,real_estate,,rvpi_sd,0.1,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_STRATEGY_WEIGHT,SYNTH_ASSUMED_DEMO_V1,real_estate,,strategy_weight,0.13,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_SUB_STRATEGY,SYNTH_ASSUMED_DEMO_V1,real_estate,,sub_strategy,,value_add,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_VINTAGE_MAX,SYNTH_ASSUMED_DEMO_V1,real_estate,,vintage_max,2025,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_REAL_ESTATE_VINTAGE_MIN,SYNTH_ASSUMED_DEMO_V1,real_estate,,vintage_min,2012,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_CARRY_RATE,SYNTH_ASSUMED_DEMO_V1,secondaries,,carry_rate,0.2,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_COMMITMENT_RATIO,SYNTH_ASSUMED_DEMO_V1,secondaries,,commitment_ratio,1,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_DOMICILE,SYNTH_ASSUMED_DEMO_V1,secondaries,,domicile,,"Delaware, US",text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_DPI_MEAN,SYNTH_ASSUMED_DEMO_V1,secondaries,,dpi_mean,1.4,,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_DPI_SD,SYNTH_ASSUMED_DEMO_V1,secondaries,,dpi_sd,0.21,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_EXTENSION_YEARS,SYNTH_ASSUMED_DEMO_V1,secondaries,,extension_years,2,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_FUND_SIZE_CV,SYNTH_ASSUMED_DEMO_V1,secondaries,,fund_size_cv,0.45,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_FUND_SIZE_MEAN,SYNTH_ASSUMED_DEMO_V1,secondaries,,fund_size_mean,800,,USD_millions,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_FUND_TERM_YEARS,SYNTH_ASSUMED_DEMO_V1,secondaries,,fund_term_years,10,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_GEOGRAPHY,SYNTH_ASSUMED_DEMO_V1,secondaries,,geography,,North America,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_HURDLE_RATE,SYNTH_ASSUMED_DEMO_V1,secondaries,,hurdle_rate,0.08,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_MANAGEMENT_FEE_RATE,SYNTH_ASSUMED_DEMO_V1,secondaries,,management_fee_rate,0.018,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_PAID_IN_RATIO,SYNTH_ASSUMED_DEMO_V1,secondaries,,paid_in_ratio,0.85,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_RVPI_MEAN,SYNTH_ASSUMED_DEMO_V1,secondaries,,rvpi_mean,0.15,,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_RVPI_SD,SYNTH_ASSUMED_DEMO_V1,secondaries,,rvpi_sd,0.07,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_STRATEGY_WEIGHT,SYNTH_ASSUMED_DEMO_V1,secondaries,,strategy_weight,0.08,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_SUB_STRATEGY,SYNTH_ASSUMED_DEMO_V1,secondaries,,sub_strategy,,lp_led,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_VINTAGE_MAX,SYNTH_ASSUMED_DEMO_V1,secondaries,,vintage_max,2025,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_SECONDARIES_VINTAGE_MIN,SYNTH_ASSUMED_DEMO_V1,secondaries,,vintage_min,2012,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_CARRY_RATE,SYNTH_ASSUMED_DEMO_V1,venture,,carry_rate,0.2,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_COMMITMENT_RATIO,SYNTH_ASSUMED_DEMO_V1,venture,,commitment_ratio,1,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_DOMICILE,SYNTH_ASSUMED_DEMO_V1,venture,,domicile,,"Delaware, US",text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_DPI_MEAN,SYNTH_ASSUMED_DEMO_V1,venture,,dpi_mean,1.95,,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_DPI_SD,SYNTH_ASSUMED_DEMO_V1,venture,,dpi_sd,0.95,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_EXTENSION_YEARS,SYNTH_ASSUMED_DEMO_V1,venture,,extension_years,2,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_FUND_SIZE_CV,SYNTH_ASSUMED_DEMO_V1,venture,,fund_size_cv,0.45,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_FUND_SIZE_MEAN,SYNTH_ASSUMED_DEMO_V1,venture,,fund_size_mean,250,,USD_millions,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_FUND_TERM_YEARS,SYNTH_ASSUMED_DEMO_V1,venture,,fund_term_years,10,,years,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_GEOGRAPHY,SYNTH_ASSUMED_DEMO_V1,venture,,geography,,North America,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_HURDLE_RATE,SYNTH_ASSUMED_DEMO_V1,venture,,hurdle_rate,0.08,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_MANAGEMENT_FEE_RATE,SYNTH_ASSUMED_DEMO_V1,venture,,management_fee_rate,0.018,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_PAID_IN_RATIO,SYNTH_ASSUMED_DEMO_V1,venture,,paid_in_ratio,0.85,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_RVPI_MEAN,SYNTH_ASSUMED_DEMO_V1,venture,,rvpi_mean,0.35,,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_RVPI_SD,SYNTH_ASSUMED_DEMO_V1,venture,,rvpi_sd,0.35,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_STRATEGY_WEIGHT,SYNTH_ASSUMED_DEMO_V1,venture,,strategy_weight,0.13,,decimal,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_SUB_STRATEGY,SYNTH_ASSUMED_DEMO_V1,venture,,sub_strategy,,early_stage,text,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_VINTAGE_MAX,SYNTH_ASSUMED_DEMO_V1,venture,,vintage_max,2025,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
PAR_ASSUMED_VENTURE_VINTAGE_MIN,SYNTH_ASSUMED_DEMO_V1,venture,,vintage_min,2012,,year,ASSUMED,,,,,,Demonstration-only private-markets range selected to exercise pipeline identities; replace with adjudicated source calibration.,NOT_APPLICABLE,true
