observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes,definition_keys,method,fee_basis,value_scope,canonical_measure_id,mapping_rule_id,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,is_monetary,lineage_pair_id,lineage_pair_status,lineage_a_row_number,lineage_b_row_number,lineage_difference_fields,lineage_resolution_decision,lineage_resolution_reason,lineage_source_sha256,effective_vintage_year,vintage_year_origin,vintage_year_source_observation_id,vintage_year_source_document_id,vintage_year_source_page,vintage_year_source_quote,effective_strategy,strategy_origin,strategy_source_observation_id,strategy_source_document_id,strategy_source_page,strategy_source_quote,effective_asset_class,asset_class_origin,asset_class_source_observation_id,asset_class_source_document_id,asset_class_source_page,asset_class_source_quote,effective_geography,geography_origin,geography_source_observation_id,geography_source_document_id,geography_source_page,geography_source_quote,promotion_status,fund_period_ids,quality_status,failed_quality_rules,analysis_result_ids
9bc378d88f4241c623d4,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",1 Year,1,fund_economics_observation,fund_economics_observation.return,return,Net Time Weighted Returns,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,1 Year,day,"December 31, 2020",2020-12-31,,,,,percent,(7.69%),-7.69,,negative,,%,absolute,1,,,Net Time Weighted Returns,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,1,modified_dietz,net,,,,,real_estate,value_added,,,false,PAIR_F286DBCE39C3307FC7BD6806,VALUE_CONFLICT,467,566,record_family|source_section|asset_class|strategy|period_start|metric_name|metric_value_raw|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,9bc378d88f4241c623d4,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,9bc378d88f4241c623d4,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
8dbe37c27f04814ebcb7,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",Commitment,1,fund_economics_observation,fund_economics_observation.commitment,commitment,Commitment,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,"50,000,000",50000000,,positive,USD,,absolute,1,$,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,value_added,,,true,PAIR_3F5410EC6021FEFA4FB8E0FA,B_ONLY,,567,,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,8dbe37c27f04814ebcb7,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,8dbe37c27f04814ebcb7,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
b0c91854448bcbd98086,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",DPI,1,fund_economics_observation,fund_economics_observation.dpi,dpi,DPI,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,0.10,0.1,,positive,,,absolute,1,,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,2,,,,,,,real_estate,value_added,,,false,PAIR_A949B96217D9C53010800722,CLASSIFICATION_CONFLICT,468,568,record_family|source_section|asset_class|strategy|period_start|unit|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,b0c91854448bcbd98086,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,b0c91854448bcbd98086,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
2e679a7361afc82e86e3,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",Market Value,1,fund_economics_observation,fund_economics_observation.nav,nav,Market Value,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,"10,979,788",10979788,,positive,USD,,absolute,1,$,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,unstated,,,,real_estate,value_added,,,true,PAIR_4366F776E36BBBCFA94A7E5C,CLASSIFICATION_CONFLICT,469,569,record_family|source_section|source_column_label|asset_class|strategy|period_start|currency_scale|metric_category|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,2e679a7361afc82e86e3,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,2e679a7361afc82e86e3,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
dc09dbd94abc7c40c5d6,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",PIC,1,fund_economics_observation,fund_economics_observation.paid_in_capital_multiple,paid_in_capital_multiple,PIC,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,0.21,0.21,,positive,,,absolute,1,,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,2|3,,,,,,,real_estate,value_added,,,false,PAIR_5C251C0CF587DC1BC54489B7,B_ONLY,,570,,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. PIC is paid_in_capital, never moic: the disambiguation table names the printed label PIC explicitly. The page prints it under a Multiples banner, which is why one lane typed it a multiple. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.; the PIC column sits in the multiples block beside TVPI, RVPI, and DPI and its footnote states that PIC multiples may exceed 1.00 due to recycling, so the printed value is a multiple of commitment rather than an amount",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,dc09dbd94abc7c40c5d6,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,dc09dbd94abc7c40c5d6,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
2b0b9b6fa4220a7b5838,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",Qtr,1,fund_economics_observation,fund_economics_observation.return,return,Net Time Weighted Returns,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,Qtr,day,"December 31, 2020",2020-12-31,,,,,percent,12.39%,12.39,,positive,,%,absolute,1,,,Net Time Weighted Returns,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,1,modified_dietz,net,,,,,real_estate,value_added,,,false,PAIR_F12FBF605B530CB08068C4BF,CLASSIFICATION_CONFLICT,470,571,record_family|source_section|asset_class|strategy|period_start|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,2b0b9b6fa4220a7b5838,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,2b0b9b6fa4220a7b5838,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
223cb5939f32a63f71e5,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",RVPI,1,fund_economics_observation,fund_economics_observation.rvpi,rvpi,RVPI,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,1.04,1.04,,positive,,,absolute,1,,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,2,,,,,,,real_estate,value_added,,,false,PAIR_8394BD3CB6AC5318DC318726,CLASSIFICATION_CONFLICT,471,572,record_family|source_section|asset_class|strategy|period_start|unit|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,223cb5939f32a63f71e5,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,223cb5939f32a63f71e5,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
41f6de7178d00f42c3d6,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",SI IRR,1,fund_economics_observation,fund_economics_observation.irr,irr,SI IRR,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,Since Inception,day,"December 31, 2020",2020-12-31,,,,,percent,7.46%,7.46,,positive,,%,absolute,1,,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,4,,unstated,,,,,real_estate,value_added,,,false,PAIR_BD4B25A0DCBF38A0F1C9B8B0,CLASSIFICATION_CONFLICT,473,573,record_family|source_section|source_column_label|asset_class|strategy|period_start|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,41f6de7178d00f42c3d6,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,41f6de7178d00f42c3d6,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
7c7a07237b854698b548,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",Since Inception,1,fund_economics_observation,fund_economics_observation.return,return,Net Time Weighted Returns,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,Since Inception,day,"December 31, 2020",2020-12-31,,,,,percent,7.37%,7.37,,positive,,%,absolute,1,,,Net Time Weighted Returns,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,1,modified_dietz,net,,,,,real_estate,value_added,,,false,PAIR_3F7F7D328A8FFCE85617840F,CLASSIFICATION_CONFLICT,472,574,record_family|source_section|asset_class|strategy|period_start|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,7c7a07237b854698b548,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,7c7a07237b854698b548,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
fca8d1b84a2d2bea44ad,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",TVPI,1,fund_economics_observation,fund_economics_observation.tvpi,tvpi,TVPI,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,1.14,1.14,,positive,,,absolute,1,,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,2,,,,,,,real_estate,value_added,,,false,PAIR_26E87ECC0F719AF09488FE65,CLASSIFICATION_CONFLICT,474,575,record_family|source_section|asset_class|strategy|period_start|unit|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,fca8d1b84a2d2bea44ad,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,fca8d1b84a2d2bea44ad,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
806d26114fe900b4e9da,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,"RAM Realty Partners V, L.P.",Unfunded,1,fund_economics_observation,fund_economics_observation.unfunded_commitment,unfunded_commitment,Unfunded,fund,96de81a394e8f40c101e,FUND_1045,"RAM Realty Partners V, L.P.","RAM Realty Partners V, L.P.",Ram Realty Advisors LLC,,,,,,Real Estate,Value Add,,,,day,"December 31, 2020",2020-12-31,,,,,number,"39,592,550",39592550,,positive,USD,,absolute,1,$,,,,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",actual,RESOLVED,B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,value_added,,,true,PAIR_3F57BA2E915D2103523CE343,B_ONLY,,576,,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,PRINTED_ON_ROW,806d26114fe900b4e9da,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Real Estate,PRINTED_ON_ROW,806d26114fe900b4e9da,SRC457,9,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",,MISSING,,,,,PROMOTED_OBSERVATION,FP_85fcf5727d1aa90d,PASS,,
979558fa44c8761cc955,SRC457,04-quarterly-report,Quarterly_Report,CORE,b2ea383c00039359a562,9,TABLE,Investment Detail,Investment Detail,RAPM NM Secondary Opportunity Fund L.P.,1 Year,1,fund_economics_observation,fund_economics_observation.return,return,Net Time Weighted Returns,fund,c908e25cd33bc12260cb,FUND_0842,RAPM NM Secondary Opportunity Fund L.P.,RAPM NM Secondary Opportunity Fund L.P.,Real Asset Portfolio Management,,,,,,Real Estate,Opportunistic,,,1 Year,day,"December 31, 2020",2020-12-31,,,,,percent,(9.68%),-9.68,,negative,,%,absolute,1,,,Net Time Weighted Returns,,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,1,modified_dietz,net,,,,,real_estate,opportunistic,,,false,PAIR_D6DB36E887CDA2690B585D77,VALUE_CONFLICT,475,577,record_family|source_section|asset_class|strategy|period_start|metric_name|metric_value_raw|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. metric_name: rows are entities and columns are periods, so the metric is the measure the table itself names in its printed wording, 'Net Time Weighted Returns' — never the period (which is the horizon) and never a singularised trim of the banner. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page. Definition backfill: both lanes read the same qualifiers off this cell. Definition backfill: both lanes read the same qualifiers off this cell.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Opportunistic,PRINTED_ON_ROW,979558fa44c8761cc955,SRC457,9,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",Real Estate,PRINTED_ON_ROW,979558fa44c8761cc955,SRC457,9,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
