record_group,field_name,source_labels_seen,definition,first_seen_file_id,files_processed,files_checked_for_field,files_with_field,presence_pct,total_observations,avg_observations_when_present,extractability,alt_investment_use,provisional_class,merged_into,example_file_id,example_page,notes
fund_metric,total_exposure,Total Exposure,Printed total exposure amount.,SRC169,30,30,5,16.7,62,12.40,HIGH,commitment plus residual exposure monitoring,MERGED,metric_name + metric_value,SRC169,2,"Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,total_value,Total Value,Printed total current plus realized value.,SRC070,30,30,8,26.7,23,2.88,HIGH,absolute value creation,MERGED,metric_name + metric_value,SRC060,1,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
fund_metric,tvpi,TVPI | Total Value Multiple,Printed total value to paid-in / total value multiple.,SRC060,30,30,14,46.7,100,7.14,HIGH,fund comparison,MERGED,metric_name + metric_value,SRC035,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
investment_observation,investment_metric_name,TVPI | IRR | Return,Printed performance metric name attached to an underlying investment/deal.,SRC315,30,30,1,3.3,4,4.00,HIGH,deal performance analysis,MERGED,metric_name,SRC315,22,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s).
investment_observation,investment_metric_value,TVPI | IRR | Return,Printed performance metric value attached to an underlying investment/deal.,SRC315,30,30,3,10.0,10,3.33,MEDIUM,deal performance analysis,MERGED,metric_value,SRC069,17,Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s).
portfolio_characteristic,characteristic_name,Portfolio Characteristics | Equity Characteristics | Bond Characteristics,Printed portfolio-characteristic metric label.,SRC190,30,30,2,6.7,275,137.50,MEDIUM,style/portfolio diagnostics,DROP,,SRC190,41,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
portfolio_characteristic,characteristic_value,Portfolio Characteristics | Equity Characteristics | Bond Characteristics,Printed value associated with a portfolio-characteristic metric.,SRC190,30,30,2,6.7,112,56.00,LOW,style/portfolio diagnostics,DROP,,SRC190,41,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
portfolio_snapshot,asset_or_property_count,NUMBER OF PROPERTIES | properties,Printed count of assets/properties.,SRC056,30,30,2,6.7,5,2.50,HIGH,portfolio breadth,MERGED,metric_name + metric_value,SRC056,3,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,aum,Net AUM | Assets under management,Printed assets under management.,SRC108,30,30,9,30.0,20,2.22,HIGH,portfolio scale,MERGED,metric_name + metric_value,SRC114,2,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,change_in_market_value,Change in Market Value,Printed change in market value amount in a portfolio bridge.,SRC179,30,30,2,6.7,5,2.50,HIGH,portfolio return bridge,MERGED,metric_name + metric_value,SRC179,2,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,distribution_per_share,distribution per share | DISTRIBUTION PER SHARE,Printed cash distribution per share.,SRC363,30,30,3,10.0,8,2.67,HIGH,income analysis,MERGED,metric_name + metric_value,SRC363,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,distribution_rate,distribution rate | annualized distribution,Printed distribution rate/yield.,SRC056,30,30,4,13.3,9,2.25,HIGH,income comparison,MERGED,metric_name + metric_value,SRC363,2,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,investment_income,Investment Income,Printed investment income amount in a market-value bridge.,SRC179,30,30,2,6.7,2,1.00,HIGH,portfolio return bridge,MERGED,metric_name + metric_value,SRC179,2,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,leverage_ratio,COMPANY LEVERAGE RATIO | leverage,Printed leverage ratio.,SRC056,30,30,13,43.3,56,4.31,HIGH,risk and capital structure,MERGED,metric_name + metric_value,SRC056,3,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,nav,NET ASSET VALUE (NAV) | NAV,Printed portfolio/fund net asset value.,SRC056,30,30,12,40.0,222,18.50,HIGH,portfolio scale and denominator context,MERGED,metric_name + metric_value,SRC056,3,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,nav_per_share,NAV PER SHARE,Printed NAV per share for a share class.,SRC056,30,30,4,13.3,22,5.50,HIGH,share-class performance monitoring,MERGED,metric_name + metric_value,SRC056,3,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,net_contributions_withdrawals,Net Contributions/Withdrawals,Printed net external portfolio cash flow for the period.,SRC179,30,30,6,20.0,18,3.00,HIGH,portfolio cash-flow bridge,MERGED,cash_flow_type + cash_flow_value,SRC179,2,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,occupancy_pct,LEASED | occupancy,Printed portfolio occupancy/leased percentage.,SRC056,30,30,1,3.3,2,2.00,MEDIUM,real-estate operating quality,MERGED,metric_name + metric_value,SRC056,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
portfolio_snapshot,premium_discount_to_nav,Premium/(Discount) to NAV,Printed premium or discount to NAV.,SRC108,30,30,5,16.7,5,1.00,HIGH,listed vehicle valuation monitoring,MERGED,metric_name + metric_value,SRC114,,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
report_context,base_currency,Base Currency,Printed reporting/base currency.,SRC149,30,30,4,13.3,14,3.50,HIGH,cross-currency interpretation,DROP,,SRC149,1,"Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
report_context,monitoring_status,Watch List | Overall Status,Printed manager/fund monitoring or watchlist status.,SRC170,30,30,2,6.7,14,7.00,MEDIUM,manager monitoring,DROP,,SRC170,35,"Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
return_observation,benchmark_return,Median College and University Endowment | benchmark return,Printed return for the benchmark/peer comparison.,SRC363,30,30,14,46.7,594,42.43,MEDIUM,benchmarking,MERGED,metric_value,SRC363,1,Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: benchmark is an entity/series; benchmark return uses common return_value. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s).
return_observation,excess_return,Excess Return,Printed return difference versus benchmark when explicitly reported.,SRC196,30,30,11,36.7,203,18.45,HIGH,benchmarking,MERGED,metric_name + metric_value,SRC196,3,"Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
return_observation,market_value_context,Market Value,Printed market value attached to a return-series entity.,SRC196,30,30,14,46.7,137,9.79,HIGH,scale-aware performance comparison,MERGED,remaining_value,SRC363,2,Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: standardized current/ending market value into remaining_value with entity context. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s).
return_observation,peer_rank,Ranking | Rank | Percentile,Printed peer-universe rank or percentile for an entity/horizon.,SRC179,30,30,7,23.3,1315,187.86,HIGH,peer comparison,MERGED,metric_name + metric_value,SRC179,4,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
return_observation,peer_universe,InvMetrics Public DB > $1B | Public Plans $1B-$5B | peer group,Printed peer universe used for ranking/comparison.,SRC179,30,30,5,16.7,194,38.80,HIGH,peer comparison,MERGED,benchmark_name,SRC183,5,Checkpoint 30: collapsed into compact standardized field(s).
return_observation,performance_status,Target return | Expected return | Performance results,Printed qualifier identifying target/expected versus reported performance.,SRC069,30,30,9,30.0,40,4.44,MEDIUM,avoid mixing targets with realized performance,DROP,,SRC108,4,"Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: dropped as low-frequency, redundant, cross-lane, or publisher/report-specific."
return_observation,return_value,TWR | RETURN | Investment Performance,Printed return percentage for the entity and horizon.,SRC060,30,30,23,76.7,275,11.96,HIGH,returns analysis,MERGED,metric_value,SRC363,1,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
return_observation,standard_deviation,standard deviation,Printed return standard deviation.,SRC056,30,30,6,20.0,77,12.83,HIGH,risk-adjusted comparison,MERGED,metric_name + metric_value,SRC056,3,"Checkpoint 5: synonym labels collapsed into this standardized field. Checkpoint 10: standardized aliases; no publisher-specific columns retained. Checkpoint 15: repeated fund-table variants collapsed; horizons remain row dimensions. Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
risk_statistic,risk_metric,Alpha | Beta | Rsqr | Sharpe Ratio | Information Ratio | Tracking Error,Printed risk/statistical metric label.,SRC179,30,30,15,50.0,470,31.33,HIGH,risk-adjusted manager comparison,MERGED,metric_name,SRC121,3,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
risk_statistic,risk_value,Manager Return Alpha Beta Rsqr | Sharpe Ratio | Information Ratio,Printed value associated with a risk/statistical metric.,SRC179,30,30,16,53.3,267,16.69,MEDIUM,risk-adjusted manager comparison,MERGED,metric_value,SRC121,3,"Checkpoint 20: aliases collapsed; variable risk metrics retained as rows, not columns. Checkpoint 25: issuer variants collapsed; private-market scalar metrics flagged for long-form metric_name/value compression at final checkpoint. Checkpoint 30: collapsed into compact standardized field(s)."
