fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,fund_name,fund_manager_name,source_observation_count,quality_pass_count,quality_fail_count,quality_skip_count,quality_status,failed_quality_rules,analytics_provenance_type,recomputed_dpi,recomputed_rvpi,recomputed_tvpi,recomputed_irr,recomputed_ks_pme,recomputed_direct_alpha,analysis_benchmark_ids,analysis_result_ids,attribute_change_ids,term_management_fee_rate,term_management_fee_basis,term_carry_rate,term_hurdle_rate,term_catch_up_rate,term_catch_up_present,term_waterfall_type,term_fund_term_years,term_extension_years,term_preferred_return_compounding,term_expense_cap_rate,term_maximum_offering,term_currency,term_id,term_scope,term_effective_date,term_effective_end_date,term_provenance_type,term_source_document_id,term_source_page,term_source_anchor,term_synthetic_parameter_set_id,term_clause_id,term_clause_metric_id,term_clause_title,term_clause_value_raw,term_clause_value_text,term_clause_effective_date,term_clause_effective_end_date,term_clause_provenance_type,term_clause_source_document_id,term_clause_source_page,term_clause_source_anchor,term_clause_synthetic_parameter_set_id,holding_count,holding_fair_value_total,holding_ids,holding_as_of_date,holding_provenance_type,holding_source_document_ids,holding_source_pages,holding_source_anchors,holding_synthetic_parameter_set_ids,allocation_id,portfolio_id,portfolio_as_of_date,portfolio_target_weight,portfolio_minimum_weight,portfolio_maximum_weight,portfolio_commitment_amount,portfolio_nav_amount,portfolio_unfunded_amount,portfolio_expected_return,portfolio_expected_volatility,portfolio_liquidity_score,portfolio_strategy,portfolio_sub_strategy,portfolio_provenance_type,portfolio_source_document_id,portfolio_synthetic_parameter_set_id,portfolio_optimization_run_id,vintage_year_origin,vintage_year_source_observation_id,vintage_year_source_document_id,vintage_year_source_page,vintage_year_source_quote,strategy_origin,strategy_source_observation_id,strategy_source_document_id,strategy_source_page,strategy_source_quote
FPRINT_4AC0ABED76FF0E2E4F9B,FUND_0591,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,26119447.000000,25597058.060000,5119411.612000,38139616.509400,522388.940000,0.000000,0.2000000000,1.4900000000,1.6900000000,,0.0682282352,35088447.188648,767911.741800,204776.464480,1204900.328933,953490.412735,421061.366264,78358.341000,13059.723500,38139616.509400,0.0709074993,0.2579124536,428481925.855593,2016,Agriculture,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,natural_resources,agriculture,,,"Hancock GLC Farms, LLC",Hancock Agricultural Investment Group,0,15,0,1,PASS,,SYNTHETIC,0.2,1.49,1.69,0.0682282352,0.7847827363,-0.0305866692,BMK_ETF_DBC,ANL_FUND_0591_20260605_DIRECT_ALPHA | ANL_FUND_0591_20260605_DPI | ANL_FUND_0591_20260605_KS_PME | ANL_FUND_0591_20260605_RVPI | ANL_FUND_0591_20260605_TVPI | ANL_FUND_0591_20260605_XIRR,,0.0226513981,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,428481925.855593,USD,TERMINT_8010268F5336E444CCE3,base_fund,2016-01-01,2028-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_18881E3CBA7FC0CFE06B,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2016-01-01,2028-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,38139616.509400,HOLDINT_006F98FE6FC745CECB83 | HOLDINT_3DE55B7F4FBE01F90CDF | HOLDINT_544A7ADF3773AC675547,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0591,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,26119447.000000,38139616.509400,522388.940000,0.0682282352,,,Agriculture,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_D56B646C44B3CD2E8924,FUND_0592,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,363530970.427466,356260351.018917,161640880.868768,267500315.827414,7270619.408549,0.000000,0.4537156055,0.7508562630,1.2045718685,,0.0320394342,246100290.561221,10687810.530567,6465635.234751,8809496.984452,6687507.895685,2953203.486735,1090592.911282,181765.485214,267500315.827414,0.0698002019,0.2579124536,363530970.427466,2018,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,HANNATHON CIV LP,"Mountain Capital Management, LLC",0,15,0,1,PASS,,SYNTHETIC,0.4537156055,0.750856263,1.2045718685,0.0320394342,0.5486220584,-0.0977659516,BMK_ETF_SPY,ANL_FUND_0592_20260605_DIRECT_ALPHA | ANL_FUND_0592_20260605_DPI | ANL_FUND_0592_20260605_KS_PME | ANL_FUND_0592_20260605_RVPI | ANL_FUND_0592_20260605_TVPI | ANL_FUND_0592_20260605_XIRR,,0.0173752059,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,363530970.427466,USD,TERMINT_62B8DD7D1A7D09DCFB4D,base_fund,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_6BCD032B74702E2FE1E2,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,267500315.827414,HOLDINT_C4C28A8A656FCF842A01 | HOLDINT_D1CF4C94E77CE60CE8F3 | HOLDINT_E478ED6052CDCF32961E,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0592,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,363530970.427466,267500315.827414,7270619.408549,0.0320394342,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_9A9367B99303E56C4FF5,FUND_0593,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,533081669.617357,522420036.225010,472863948.597008,172349401.412004,10661633.392347,0.000000,0.9051412959,0.3299058027,1.2350470986,,0.0167499291,158561449.299044,15672601.086750,18914557.943880,12684222.386862,4308735.035300,1902737.391589,1599245.008852,266540.834809,172349401.412004,0.1074025814,0.2579124536,533081669.617357,2006,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,"Harbert Gulf Pacific Power, LLC (HGPP)",Harbert Management Corporation,0,15,0,1,PASS,,SYNTHETIC,0.9051412959,0.3299058027,1.2350470986,0.0167499291,0.2897536417,-0.0979414113,BMK_ETF_SPY,ANL_FUND_0593_20260605_DIRECT_ALPHA | ANL_FUND_0593_20260605_DPI | ANL_FUND_0593_20260605_KS_PME | ANL_FUND_0593_20260605_RVPI | ANL_FUND_0593_20260605_TVPI | ANL_FUND_0593_20260605_XIRR,,0.0201006161,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,533081669.617357,USD,TERMINT_13B8816CA9026B557162,base_fund,2006-01-01,2018-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_344197BB2E762B320F52,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2006-01-01,2018-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,172349401.412004,HOLDINT_C930DD4FCB1592FEBACA | HOLDINT_ECB3A5DAD717892B4752 | HOLDINT_F13F7D32DEF059AB59B2,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0593,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,533081669.617357,172349401.412004,10661633.392347,0.0167499291,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_5FE658AB9EA5F7B276C4,FUND_0594,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,486753595.738828,477018523.824051,226847098.258568,346457927.684048,9735071.914777,0.000000,0.4755519690,0.7262986873,1.2018506563,,0.0284033892,318741293.469325,14310555.714722,9073883.930343,11697256.301698,8661448.192101,3824895.521632,1460260.787216,243376.797869,346457927.684048,0.0705272988,0.2579124536,486753595.738828,2017,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,"Harbert Infrastructure Fund VI, L.P.",Harbert Management Corporation,0,15,0,1,PASS,,SYNTHETIC,0.475551969,0.7262986873,1.2018506563,0.0284033892,0.5046505947,-0.1002037858,BMK_ETF_SPY,ANL_FUND_0594_20260605_DIRECT_ALPHA | ANL_FUND_0594_20260605_DPI | ANL_FUND_0594_20260605_KS_PME | ANL_FUND_0594_20260605_RVPI | ANL_FUND_0594_20260605_TVPI | ANL_FUND_0594_20260605_XIRR,,0.0171778017,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,486753595.738828,USD,TERMINT_2E0931DF54D15DDCED1A,base_fund,2017-01-01,2029-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_91F63550CA85D1BDBF35,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2017-01-01,2029-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,346457927.684048,HOLDINT_2447675CF0E23426D65F | HOLDINT_3743A51EEF44B8BFD212 | HOLDINT_695D881882D739B146C9,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0594,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,486753595.738828,346457927.684048,9735071.914777,0.0284033892,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_5DFB2DBA4EC11A67727E,FUND_0595,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,261228059.399755,256003498.211760,109074844.214017,191820385.342807,5224561.187995,0.000000,0.4260677880,0.7492881413,1.1753559293,,0.0222429042,176474754.515383,7680104.946353,4362993.768561,6029611.169777,4795509.633570,2117697.054185,783684.178199,130614.029700,191820385.342807,0.0681600022,0.2579124536,261228059.399755,2016,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,"Harbert Power Fund V, L.P. (HPF V)",Harbert Management Corporation,0,15,0,1,PASS,,SYNTHETIC,0.426067788,0.7492881413,1.1753559293,0.0222429042,0.4336047191,-0.1083711102,BMK_ETF_SPY,ANL_FUND_0595_20260605_DIRECT_ALPHA | ANL_FUND_0595_20260605_DPI | ANL_FUND_0595_20260605_KS_PME | ANL_FUND_0595_20260605_RVPI | ANL_FUND_0595_20260605_TVPI | ANL_FUND_0595_20260605_XIRR,,0.0247410690,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,261228059.399755,USD,TERMINT_6FC418440EFC2C702E7F,base_fund,2016-01-01,2028-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_CBE379344A9FB28EAF49,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2016-01-01,2028-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,191820385.342807,HOLDINT_1F3BBCA3A3B384713832 | HOLDINT_1FE9A312ED0B16E587A8 | HOLDINT_D078A08E5DE5A8CBC4AF,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0595,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,261228059.399755,191820385.342807,5224561.187995,0.0222429042,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_AAA04DB54AD6C6AD2ECC,FUND_0596,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,150000000.000000,119500000.000000,10700000.000000,88800000.000000,30500000.000000,0.000000,0.0895397490,0.7430962343,0.8326359833,,-0.0319895097,81696000.000000,3585000.000000,428000.000000,1271648.000000,2220000.000000,980352.000000,450000.000000,75000.000000,88800000.000000,0.0483132589,0.2579124536,192970557.332343,2019,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,Harrison Street Core Property Fund Co-Investment,Harrison Street Real Estate Capital LLC,0,15,0,1,PASS,,SYNTHETIC,0.089539749,0.7430962343,0.8326359833,-0.0319895097,0.3507779603,-0.1675008105,BMK_ETF_SPY,ANL_FUND_0596_20260605_DIRECT_ALPHA | ANL_FUND_0596_20260605_DPI | ANL_FUND_0596_20260605_KS_PME | ANL_FUND_0596_20260605_RVPI | ANL_FUND_0596_20260605_TVPI | ANL_FUND_0596_20260605_XIRR,,0.0225458018,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,192970557.332343,USD,TERMINT_D6860BAEAA53DFE1E205,base_fund,2019-01-01,2031-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_D341B23D6A6E5DDEDFC3,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2019-01-01,2031-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,88800000.000000,HOLDINT_70BE03DEE302FE7F8CAE | HOLDINT_8DCB9BB9EC5AF9D1D622 | HOLDINT_CA86E3D7C6001B1927AB,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0596,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,150000000.000000,88800000.000000,30500000.000000,-0.0319895097,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_BAE80F2448577A1ADE50,FUND_0597,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,150000000.000000,146326006.651648,34418821.690388,157185420.981770,3673993.348352,0.000000,0.2352201258,1.0742138365,1.3094339623,,0.0438377382,144610587.303229,4389780.199549,1376752.867616,4421843.774425,3929635.524544,1735327.047639,450000.000000,75000.000000,157185420.981770,0.0661210671,0.2579124536,495013454.893434,2018,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,"Harrison Street Core Property Fund, LP",Harrison Street Real Estate Capital LLC,0,15,0,1,PASS,,SYNTHETIC,0.2352201258,1.0742138365,1.3094339623,0.0438377382,0.5503355756,-0.0907447711,BMK_ETF_SPY,ANL_FUND_0597_20260605_DIRECT_ALPHA | ANL_FUND_0597_20260605_DPI | ANL_FUND_0597_20260605_KS_PME | ANL_FUND_0597_20260605_RVPI | ANL_FUND_0597_20260605_TVPI | ANL_FUND_0597_20260605_XIRR,,0.0154997438,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,495013454.893434,USD,TERMINT_7D50ABC6A1C2D09466F1,base_fund,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_B4EF440F2F8838666DDA,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2018-01-01,2030-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,157185420.981770,HOLDINT_2D4A6E1018791FE1A875 | HOLDINT_4A0E54364765D8EDAD46 | HOLDINT_6BB2100B3434033EE214,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0597,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,150000000.000000,157185420.981770,3673993.348352,0.0438377382,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_9A275ABFB24D4DE2D820,FUND_0598,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,525064524.451120,495581858.738033,216404078.315608,432808156.631216,29482665.713087,0.000000,0.4366666667,0.8733333333,1.3100000000,,0.0727690269,398183504.100718,14867455.762141,8656163.132624,14652679.771571,10820203.915780,4778202.049209,1575193.573353,262532.262226,432808156.631216,0.0713574510,0.2579124536,525064524.451120,2021,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,Harrison Street Life Science Core,Harrison Street Real Estate Capital LLC,0,15,0,1,PASS,,SYNTHETIC,0.4366666667,0.8733333333,1.31,0.0727690269,0.7731475035,-0.0663430184,BMK_ETF_SPY,ANL_FUND_0598_20260605_DIRECT_ALPHA | ANL_FUND_0598_20260605_DPI | ANL_FUND_0598_20260605_KS_PME | ANL_FUND_0598_20260605_RVPI | ANL_FUND_0598_20260605_TVPI | ANL_FUND_0598_20260605_XIRR,,0.0188475570,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,525064524.451120,USD,TERMINT_848BEEF54637E2140F97,base_fund,2021-01-01,2033-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_36F179150AA84E330625,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2021-01-01,2033-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,432808156.631216,HOLDINT_0A0E2478C848C5C9E0CB | HOLDINT_4D8199CE22EDD9244E1E | HOLDINT_E6AC8D30A595EBF97165,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0598,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,525064524.451120,432808156.631216,29482665.713087,0.0727690269,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_3E7944ACB1EB70FE8156,FUND_0599,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,100000000.000000,95668123.248770,956681.232488,75855608.224043,4331876.751230,0.000000,0.0100000000,0.7929036930,0.8029036930,,-0.0507298431,69787159.566119,2870043.697463,38267.249300,852836.089365,1896390.205601,837445.914793,300000.000000,50000.000000,75855608.224043,0.0463791940,0.2579124536,157265284.848320,2021,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,Harrison Street Life Science Non-Core,Harrison Street Real Estate Capital LLC,0,15,0,1,PASS,,SYNTHETIC,0.01,0.792903693,0.802903693,-0.0507298431,0.4390450246,-0.1793084907,BMK_ETF_SPY,ANL_FUND_0599_20260605_DIRECT_ALPHA | ANL_FUND_0599_20260605_DPI | ANL_FUND_0599_20260605_KS_PME | ANL_FUND_0599_20260605_RVPI | ANL_FUND_0599_20260605_TVPI | ANL_FUND_0599_20260605_XIRR,,0.0202451196,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,157265284.848320,USD,TERMINT_3B1783A6C543881865CC,base_fund,2021-01-01,2033-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_E5C6BF2ADE76A5E9EC41,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2021-01-01,2033-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,75855608.224043,HOLDINT_1CCD7CF22186E28528A4 | HOLDINT_A3CB03C9F2934A8CDB39 | HOLDINT_D8900AF5A6566856123B,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0599,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,100000000.000000,75855608.224043,4331876.751230,-0.0507298431,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
FPRINT_2E4A34A904255BA5DE63,FUND_0600,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,346301373.391492,313345998.673149,62042507.737284,248170030.949134,32955374.718343,0.000000,0.1980000000,0.7920000000,0.9900000000,,-0.0039827648,228316428.473204,9400379.960194,2481700.309491,5202929.716691,6204250.773728,2739797.141678,1038904.120174,173150.686696,248170030.949134,0.0566534914,0.2579124536,346301373.391492,2023,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,,Harrison Street Life Science SMA Account,Harrison Street Real Estate Capital LLC,0,15,0,1,PASS,,SYNTHETIC,0.198,0.792,0.99,-0.0039827648,0.6003731865,-0.1813999999,BMK_ETF_SPY,ANL_FUND_0600_20260605_DIRECT_ALPHA | ANL_FUND_0600_20260605_DPI | ANL_FUND_0600_20260605_KS_PME | ANL_FUND_0600_20260605_RVPI | ANL_FUND_0600_20260605_TVPI | ANL_FUND_0600_20260605_XIRR,,0.0220472975,committed_capital,0.2000000000,0.0800000000,1.0000000000,TRUE,whole_fund,10.0000,2.0000,annual,0.0030000000,346301373.391492,USD,TERMINT_EF39B0325C61487090B8,base_fund,2023-01-01,2035-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,CLAUSEINT_BF8919C205B6196788FF,terms.special_term,Illustrative key-person provision,Synthetic demonstration clause; no source document reports this term.,Investment activity pauses after a declared key-person event until committee approval.,2023-01-01,2035-12-31,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,3,248170030.949134,HOLDINT_84A0A709C50DE4FB2CB5 | HOLDINT_91D60DCB7561AB84643B | HOLDINT_A0C6DE295413D8B07820,2026-06-05,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_COMPLETION_V1,ALLOC_PORTFOLIO_INTEGRATED_DEMO_20260605_FUND_0600,PORTFOLIO_INTEGRATED_DEMO,2026-06-05,0.0010582011,0.0000000000,0.0500000000,346301373.391492,248170030.949134,32955374.718343,-0.0039827648,,,Diversified Alternatives,,DERIVED,,INTEGRATED_COMPLETION_V1,BOUNDED_EQUAL_WEIGHT_V1;quality_run=INTEGRATED_QC_V1,SYNTHETIC_COMPLETION,,,,,SYNTHETIC_COMPLETION,,,,
