"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"45","SRC388","Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf","42","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Notre Dame du Lac","729bbf67ed9cbdbdbd0ae541eaacd622e01ae27d0f130b1f3d1bfb2ec074689b","data/documents/txt/Financials_University_of_Notre_Dame_FY2024_Consolidated.txt","data/documents/pdf/Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf","data/documents/images/Financials_University_of_Notre_Dame_FY2024_Consolidated","data/documents/grids/Financials_University_of_Notre_Dame_FY2024_Consolidated.csv"
"46","SRC428","Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf","42","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP (US)","c78764898f3520b2473d33d7f06985599decf4ff3cbfbf849c1f77e05dab47eb","data/documents/txt/Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.txt","data/documents/pdf/Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf","data/documents/images/Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023","data/documents/grids/Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.csv"
"47","SRC392","Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf","43","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","The Ohio State University Foundation (audit published by the Auditor of State of Ohio)","248826db895d72090a315c34838ec7c5c793bc2359ed0fc0a197b7c848f3c676","data/documents/txt/Financials_Ohio_State_University_Foundation_FY2024_Audited.txt","data/documents/pdf/Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf","data/documents/images/Financials_Ohio_State_University_Foundation_FY2024_Audited","data/documents/grids/Financials_Ohio_State_University_Foundation_FY2024_Audited.csv"
"48","SRC039","Financials_Connecticut_Innovations_FY2021.pdf","44","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Connecticut Innovations, Incorporated (a component unit of the State of Connecticut)","bfc27e6bccb392bcd763450095d86cfc46e945eeb5ed7d4e1a880b20c0eceee6","data/documents/txt/Financials_Connecticut_Innovations_FY2021.txt","data/documents/pdf/Financials_Connecticut_Innovations_FY2021.pdf","data/documents/images/Financials_Connecticut_Innovations_FY2021","data/documents/grids/Financials_Connecticut_Innovations_FY2021.csv"
"49","SRC390","Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf","44","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Florida Atlantic University Foundation, Inc. (via FAU Board of Trustees Audit and Compliance Committee)","8904e70e0fb6abdbb55f416f8a087376c4cf158b932e7f55d9efae174927e612","data/documents/txt/Financials_FAU_Foundation_FY2024_Board_Audit_Committee.txt","data/documents/pdf/Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf","data/documents/images/Financials_FAU_Foundation_FY2024_Board_Audit_Committee","data/documents/grids/Financials_FAU_Foundation_FY2024_Board_Audit_Committee.csv"
"50","SRC411","Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf","44","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hamilton Lane Private Assets Fund","f93d2f8d4a5f7ad40238be35d414eb8bce95331f129f6f7286e15d5143f1bf26","data/documents/txt/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.txt","data/documents/pdf/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf","data/documents/images/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar","data/documents/grids/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.csv"
"51","SRC418","Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf","44","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Variant Alternative Income Fund (NICHX)","1f2534178bcdfeaea5d07ba4901fe2a7c72ccc55e89e2cb2be7f6be44c24d60d","data/documents/txt/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.txt","data/documents/pdf/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf","data/documents/images/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr","data/documents/grids/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.csv"
"52","SRC474","Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf","45","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","London Pensions Fund Authority","6a7140a105e8de03c94ae7ad7bad0aee966e1903a13d2f617777525851debb4d","data/documents/txt/Financials_London_Pensions_Fund_Authority_Accounts_FY2025.txt","data/documents/pdf/Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf","data/documents/images/Financials_London_Pensions_Fund_Authority_Accounts_FY2025","data/documents/grids/Financials_London_Pensions_Fund_Authority_Accounts_FY2025.csv"
"53","SRC299","Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024.pdf","46","Financials","Quarterly_Report","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Partners Group Private Equity Limited","0fa0c7c17cbd79f37d8603c4674b63f003daa4b1622fe355881604a99f56942a","data/documents/txt/Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024.txt","data/documents/pdf/Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024.pdf","data/documents/images/Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024","data/documents/grids/Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024.csv"
"54","SRC429","Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf","48","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP (US)","f8cb9c7593ce441378f9044432bee134fb54a17b5f12156f11671d0cbe694f1c","data/documents/txt/Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.txt","data/documents/pdf/Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf","data/documents/images/Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016","data/documents/grids/Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.csv"
"55","SRC451","Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf","49","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Richey May & Co.","05e18ba1dc930efa45b47dd70cecda33087431c0502ebfae953e29e63a376507","data/documents/txt/Financials_RicheyMay_Digital_Asset_Fund_Template_2025.txt","data/documents/pdf/Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf","data/documents/images/Financials_RicheyMay_Digital_Asset_Fund_Template_2025","data/documents/grids/Financials_RicheyMay_Digital_Asset_Fund_Template_2025.csv"
"56","SRC026","Financials_KPMG_PE_Illustrative_2025.pdf","51","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG","c4f16c3baf6ce3cc760fa43878c66aee5a6bcc6c982a0b2e8f4056c5e07d542b","data/documents/txt/Financials_KPMG_PE_Illustrative_2025.txt","data/documents/pdf/Financials_KPMG_PE_Illustrative_2025.pdf","data/documents/images/Financials_KPMG_PE_Illustrative_2025","data/documents/grids/Financials_KPMG_PE_Illustrative_2025.csv"
"57","SRC337","Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf","51","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Greater Manchester Pension Fund (Tameside MBC committee papers)","880cdf1fb0e766fe21e4ac818bc616b33bd93e2a30b18f54a0bd928ade078081","data/documents/txt/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.txt","data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf","data/documents/images/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024","data/documents/grids/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.csv"
"58","SRC343","Financials_Keva_Financial_Statements_2024.pdf","51","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Keva","527e320ead242b27091c92d5e9300e4b53349487896278f7127a44646125bbf0","data/documents/txt/Financials_Keva_Financial_Statements_2024.txt","data/documents/pdf/Financials_Keva_Financial_Statements_2024.pdf","data/documents/images/Financials_Keva_Financial_Statements_2024","data/documents/grids/Financials_Keva_Financial_Statements_2024.csv"
"59","SRC364","Financials_Cornell_University_FY2025_Consolidated.pdf","51","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cornell University","aba877d8b6c70c4737b49cde7e655ddf3c99cecd7b36e5a9963ba1cc5f5d0ad9","data/documents/txt/Financials_Cornell_University_FY2025_Consolidated.txt","data/documents/pdf/Financials_Cornell_University_FY2025_Consolidated.pdf","data/documents/images/Financials_Cornell_University_FY2025_Consolidated","data/documents/grids/Financials_Cornell_University_FY2025_Consolidated.csv"
"60","SRC417","Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf","51","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Variant Alternative Income Fund (NICHX)","4f5f300ae5f97aab0bdcf6f0662ab599b4be5bbb911788dabf17fc227c589fd6","data/documents/txt/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.txt","data/documents/pdf/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf","data/documents/images/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr","data/documents/grids/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.csv"
"61","SRC307","Financials_Gimv_Half_Year_Report_Sep2024.pdf","52","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Gimv NV","0c15e7354a5fc19f3acaf6a9663d8f6a9aacc0d4de54eec009c39d46b5eac1b0","data/documents/txt/Financials_Gimv_Half_Year_Report_Sep2024.txt","data/documents/pdf/Financials_Gimv_Half_Year_Report_Sep2024.pdf","data/documents/images/Financials_Gimv_Half_Year_Report_Sep2024","data/documents/grids/Financials_Gimv_Half_Year_Report_Sep2024.csv"
"62","SRC482","Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf","52","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Copenhagen Infrastructure Partners P/S","830408c326dba29f3e9807ede6832904b6da405bc62d04eb8267a1ba8857c963","data/documents/txt/Financials_Copenhagen_Infrastructure_Partners_Annual2023.txt","data/documents/pdf/Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf","data/documents/images/Financials_Copenhagen_Infrastructure_Partners_Annual2023","data/documents/grids/Financials_Copenhagen_Infrastructure_Partners_Annual2023.csv"
"63","SRC355","Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf","53","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Texas/Texas A&M Investment Management Company (UTIMCO)","bcda6a1e92c86311b5ee3148888cd8620173cd7af6cfd08614c901c722329c11","data/documents/txt/Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.txt","data/documents/pdf/Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf","data/documents/images/Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited","data/documents/grids/Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.csv"
"64","SRC415","Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf","53","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Bow River Capital Evergreen Fund","9689053061cc04d4df9826a4035a1158b444b867a8eb75825dc4ce3dfdd2cf8e","data/documents/txt/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.txt","data/documents/pdf/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf","data/documents/images/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar","data/documents/grids/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.csv"
"65","SRC197","Financials_NC_Dept_State_Treasurer_Investment_Programs_FY2020.pdf","54","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","North Carolina Department of State Treasurer, Investment Management Division","5fc6730a9bb14f62d48fc956c1da1292be8e5790ae1c3a0b585c342b155d5a24","data/documents/txt/Financials_NC_Dept_State_Treasurer_Investment_Programs_FY2020.txt","data/documents/pdf/Financials_NC_Dept_State_Treasurer_Investment_Programs_FY2020.pdf","data/documents/images/Financials_NC_Dept_State_Treasurer_Investment_Programs_FY2020","data/documents/grids/Financials_NC_Dept_State_Treasurer_Investment_Programs_FY2020.csv"
"66","SRC305","Financials_Sofina_Half_Year_Report_Jun2024.pdf","55","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Sofina Societe Anonyme","d9510b34aff2352ac26219671a8e7dbb5f67d7b20cec98b8a70926a522a66544","data/documents/txt/Financials_Sofina_Half_Year_Report_Jun2024.txt","data/documents/pdf/Financials_Sofina_Half_Year_Report_Jun2024.pdf","data/documents/images/Financials_Sofina_Half_Year_Report_Jun2024","data/documents/grids/Financials_Sofina_Half_Year_Report_Jun2024.csv"
"67","SRC391","Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf","56","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Minnesota Foundation","883c7baae4f4bb72f93fd2e589eb151c6c87948098b8b947216d34afb3f6173d","data/documents/txt/Financials_University_of_Minnesota_Foundation_FY2025_Audited.txt","data/documents/pdf/Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf","data/documents/images/Financials_University_of_Minnesota_Foundation_FY2025_Audited","data/documents/grids/Financials_University_of_Minnesota_Foundation_FY2025_Audited.csv"
"68","SRC226","Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025.pdf","58","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","WTI Fund XI, Inc. (Western Technology Investment)","f940ee9ca14f65459d746d7ecb65e02be59c63e5b1a8a591fd607a0567209521","data/documents/txt/Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025","data/documents/grids/Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025.csv"
"69","SRC413","Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf","58","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","StepStone Private Markets (SPRIM)","2b396b16d0979d6d2e51075c099bb4787f3a40e7afb6fc18c60d42acb6739401","data/documents/txt/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.txt","data/documents/pdf/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf","data/documents/images/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar","data/documents/grids/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.csv"
"70","SRC308","Financials_Brederode_Annual_Report_FY2024.pdf","60","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Brederode SA","d04cc1d6eeccb3ee3df735783027c4d58f76e4dfaf931d07875f9e0df7cf4ca2","data/documents/txt/Financials_Brederode_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Brederode_Annual_Report_FY2024.pdf","data/documents/images/Financials_Brederode_Annual_Report_FY2024","data/documents/grids/Financials_Brederode_Annual_Report_FY2024.csv"
"71","SRC402","Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf","60","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Venture Lending & Leasing IX, Inc. (Western Technology Investment)","8fc8a1a971af6463e8743e70bb4354da65b2fd2d35bedbea6350a5cbfaa5307c","data/documents/txt/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025","data/documents/grids/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.csv"
"72","SRC111","Financials_ThirdPoint_Investors_Annual2022.pdf","63","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Third Point Investors Limited","c12150ce508d76238b6c5d974005ba2a39fd17294945b2e7da82104abd4bfd7a","data/documents/txt/Financials_ThirdPoint_Investors_Annual2022.txt","data/documents/pdf/Financials_ThirdPoint_Investors_Annual2022.pdf","data/documents/images/Financials_ThirdPoint_Investors_Annual2022","data/documents/grids/Financials_ThirdPoint_Investors_Annual2022.csv"
"73","SRC311","Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025.pdf","64","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cordiant Digital Infrastructure Limited","13425175a9fd8af688ce1c291e6e966d7c3c2c03e0d76e3c89c3932fe2f336e3","data/documents/txt/Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025.txt","data/documents/pdf/Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025.pdf","data/documents/images/Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025","data/documents/grids/Financials_Cordiant_Digital_Infrastructure_Interim_Report_Sep2025.csv"
"74","SRC420","Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf","64","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Apollo S3 Private Markets Fund","2b31c3c721402e8ce0775b8604ceae5abfdf59cf73af8d9086a04594e1c98e86","data/documents/txt/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.txt","data/documents/pdf/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf","data/documents/images/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar","data/documents/grids/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.csv"
"75","SRC483","Financials_International_Public_Partnerships_Annual2023.pdf","64","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","International Public Partnerships Limited","5097da8ced5ec5a582f922edca4180578ba5c602a88f7dc23ee47d200f890ad6","data/documents/txt/Financials_International_Public_Partnerships_Annual2023.txt","data/documents/pdf/Financials_International_Public_Partnerships_Annual2023.pdf","data/documents/images/Financials_International_Public_Partnerships_Annual2023","data/documents/grids/Financials_International_Public_Partnerships_Annual2023.csv"
"76","SRC297","Financials_International_Public_Partnerships_Annual_Report_FY2024_18M.pdf","65","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","International Public Partnerships Limited","1762a0ff5ca84cc761f6797f3b977ec6b5fb10bf7ebc39485e1d3e3d16d5ae02","data/documents/txt/Financials_International_Public_Partnerships_Annual_Report_FY2024_18M.txt","data/documents/pdf/Financials_International_Public_Partnerships_Annual_Report_FY2024_18M.pdf","data/documents/images/Financials_International_Public_Partnerships_Annual_Report_FY2024_18M","data/documents/grids/Financials_International_Public_Partnerships_Annual_Report_FY2024_18M.csv"
"77","SRC605","Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf","65","Financials","Performance","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","abrdn Private Equity Opportunities Trust plc (renamed Patria Private Equity Trust)","8bebb08bcf654c61b0a8269013ffd72f02b71a7e56d70c384b02397e55405b94","data/documents/txt/Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.txt","data/documents/pdf/Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf","data/documents/images/Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30","data/documents/grids/Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.csv"
"78","SRC225","Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025.pdf","68","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","WTI Fund X, Inc. (Western Technology Investment)","c32c21d0cbbbf511808fb8e1af90188a96ecd1a3c0a39c3b25b9a57f52e0c932","data/documents/txt/Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025","data/documents/grids/Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025.csv"
"79","SRC245","Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024.pdf","68","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Venture Lending & Leasing IX, Inc. (Western Technology Investment)","7d04b04f7c48a9e496234f4d81641381f1a8ad899792e22ba27cd44aa9a43e58","data/documents/txt/Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024","data/documents/grids/Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024.csv"
"80","SRC611","Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.pdf","69","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Arkansas Teacher Retirement System","ae00fa558f27d3f5153f63548b6029ab2b2edca996c75d930adad88187bd7dd8","data/documents/txt/Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.txt","data/documents/pdf/Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.pdf","data/documents/images/Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30","data/documents/grids/Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.csv"
"81","SRC300","Financials_Molten_Ventures_VCT_Annual_Report_FY2025.pdf","74","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Molten Ventures VCT plc","2934017fc1e7b6929204878f68dd954ebc76a93ff0a2fdb5ede3373005527ffb","data/documents/txt/Financials_Molten_Ventures_VCT_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Molten_Ventures_VCT_Annual_Report_FY2025.pdf","data/documents/images/Financials_Molten_Ventures_VCT_Annual_Report_FY2025","data/documents/grids/Financials_Molten_Ventures_VCT_Annual_Report_FY2025.csv"
"82","SRC595","Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf","78","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Intermediate Capital Group plc (ICG)","649705e9ee846096eb4320d32bf7558216564df26156ac08466e711522b27d4e","data/documents/txt/Financials_ICG_plc_Auditors_Report_FY2025_Mar31.txt","data/documents/pdf/Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf","data/documents/images/Financials_ICG_plc_Auditors_Report_FY2025_Mar31","data/documents/grids/Financials_ICG_plc_Auditors_Report_FY2025_Mar31.csv"
"83","SRC604","Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf","83","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Partners Group Global Value SICAV (Luxembourg)","a82b61f2a1a500de7606e22eb61ad75eff98af02aa3b489fb11b8ded1d801cc4","data/documents/txt/Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.txt","data/documents/pdf/Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf","data/documents/images/Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025","data/documents/grids/Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.csv"
"84","SRC090","Financials_EY_Good_Investment_Fund_Illustrative_2018.pdf","85","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Ernst & Young (EY)","ccac13e7e1cdb8924c3f4562c908897cbea1bccd3d5e2ff0da9bf3f57d4e9a2d","data/documents/txt/Financials_EY_Good_Investment_Fund_Illustrative_2018.txt","data/documents/pdf/Financials_EY_Good_Investment_Fund_Illustrative_2018.pdf","data/documents/images/Financials_EY_Good_Investment_Fund_Illustrative_2018","data/documents/grids/Financials_EY_Good_Investment_Fund_Illustrative_2018.csv"
"85","SRC313","Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun.pdf","85","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Seraphim Space Investment Trust plc","5a32f4350e036ebdb9cb0f1f392f2f548dabc2ef1bae8c437b58056b591694b5","data/documents/txt/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun.txt","data/documents/pdf/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun.pdf","data/documents/images/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun","data/documents/grids/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun.csv"
"86","SRC332","Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.pdf","85","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Public Sector Pension Investment Board (PSP Investments)","6b3027a4b5743370de5ecb9ec9a9472af1697870d8a680bef050e05ca853cc6b","data/documents/txt/Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.txt","data/documents/pdf/Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.pdf","data/documents/images/Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025","data/documents/grids/Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.csv"
