"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"40","SRC352","Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf","77","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sjunde AP-fonden (AP7)","70df89d39b2cc0da3c202195b1c98080840d54a2bc08431b09717941b3d18688","data/documents/txt/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.txt","data/documents/pdf/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf","data/documents/images/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024","data/documents/grids/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.csv"
"41","SRC126","Performance_NY_OSC_Pension_In_State_Investments.pdf","80","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","New York State Office of the State Comptroller","15afb24f2d95563ca2f743ff867645a2004fb0f1d7c1d56f55f46c44d272afcb","data/documents/txt/Performance_NY_OSC_Pension_In_State_Investments.txt","data/documents/pdf/Performance_NY_OSC_Pension_In_State_Investments.pdf","data/documents/images/Performance_NY_OSC_Pension_In_State_Investments","data/documents/grids/Performance_NY_OSC_Pension_In_State_Investments.csv"
"42","SRC385","Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf","80","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","University of California Office of the Chief Investment Officer of the Regents","149cd3d67615565228faf30b639efd402d68f303856af662088cc57ac5c5ace0","data/documents/txt/Performance_University_of_California_Annual_Endowment_Report_FY2015.txt","data/documents/pdf/Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf","data/documents/images/Performance_University_of_California_Annual_Endowment_Report_FY2015","data/documents/grids/Performance_University_of_California_Annual_Endowment_Report_FY2015.csv"
"43","SRC350","Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf","81","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","London Borough of Hounslow Pension Fund (administered by WYPF)","e5ed447e617a6722d3598d1dba8307cdb520eecb82a241df089aaefbd953d169","data/documents/txt/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025","data/documents/grids/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.csv"
"44","SRC163","Financials_PA_SERS_Budget_Book_2017.pdf","83","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pennsylvania State Employees Retirement System (SERS)","70768b5b1f9f4752308b9a314cee174d16d69f24550e7e8ae5a52be9a985f2c5","data/documents/txt/Financials_PA_SERS_Budget_Book_2017.txt","data/documents/pdf/Financials_PA_SERS_Budget_Book_2017.pdf","data/documents/images/Financials_PA_SERS_Budget_Book_2017","data/documents/grids/Financials_PA_SERS_Budget_Book_2017.csv"
"45","SRC353","Financials_IMCO_Annual_Report_2024.pdf","93","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Investment Management Corporation of Ontario (IMCO)","922497f19b62147554aeaae6f25b6b0a3f921330b4ae1e603be361e1b562fc31","data/documents/txt/Financials_IMCO_Annual_Report_2024.txt","data/documents/pdf/Financials_IMCO_Annual_Report_2024.pdf","data/documents/images/Financials_IMCO_Annual_Report_2024","data/documents/grids/Financials_IMCO_Annual_Report_2024.csv"
"46","SRC213","Performance_Texas_TRS_IMD_Board_Book_Apr2026.pdf","94","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Teacher Retirement System of Texas, Investment Management Division","06683cb4598f806a694461ffbe6c9ebc327ae94bd3d5e171f25d8dc89914fb26","data/documents/txt/Performance_Texas_TRS_IMD_Board_Book_Apr2026.txt","data/documents/pdf/Performance_Texas_TRS_IMD_Board_Book_Apr2026.pdf","data/documents/images/Performance_Texas_TRS_IMD_Board_Book_Apr2026","data/documents/grids/Performance_Texas_TRS_IMD_Board_Book_Apr2026.csv"
"47","SRC180","Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.pdf","96","Institutional_Report","Reporting","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Colorado Public Employees' Retirement Association (Colorado PERA)","b52f84f0b46afb7ea40038379aaee8956147396352bac70b66254ba48a824022","data/documents/txt/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.txt","data/documents/pdf/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.pdf","data/documents/images/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025","data/documents/grids/Reporting_Colorado_PERA_Investment_Committee_Materials_Nov2025.csv"
"48","SRC351","Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf","96","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Andra AP-fonden (AP2)","de8720d3faa610b5efd57195a6bea00f1cc6f554757eaa46e896842e9e44cc50","data/documents/txt/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.txt","data/documents/pdf/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf","data/documents/images/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024","data/documents/grids/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.csv"
"49","SRC201","Performance_Virginia_VRS_IAC_Materials_Aug2025.pdf","105","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Virginia Retirement System (VRS) Investment Advisory Committee","e2f5495d8391b73ec6bc46e4f286570368f34a3a2cffabd48778104f2f0e3c3d","data/documents/txt/Performance_Virginia_VRS_IAC_Materials_Aug2025.txt","data/documents/pdf/Performance_Virginia_VRS_IAC_Materials_Aug2025.pdf","data/documents/images/Performance_Virginia_VRS_IAC_Materials_Aug2025","data/documents/grids/Performance_Virginia_VRS_IAC_Materials_Aug2025.csv"
"50","SRC202","Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.pdf","110","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Rhode Island Office of the General Treasurer / State Investment Commission (ERSRI)","90674a69c4f8f56596c1133b9229cda1826a260fa336fc87b393a4cb944bce8b","data/documents/txt/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.txt","data/documents/pdf/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.pdf","data/documents/images/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026","data/documents/grids/Performance_Rhode_Island_ERSRI_SIC_Monthly_Feb2026.csv"
"51","SRC464","Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf","111","Institutional_Report","Quarterly_Report","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pantheon Ventures (UK) LLP / Northumberland County Council Pension Fund","e5fe0efdc2910336cb38e4f820ee2fc241ebaa7f96846ea613517cee0d59b91a","data/documents/txt/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.txt","data/documents/pdf/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf","data/documents/images/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019","data/documents/grids/Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.csv"
"52","SRC598","Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf","116","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Government Pension Investment Fund (GPIF)","1133e4c927230c6f5466063fb58ab891732e95400891e8a5d918f8a4128fff67","data/documents/txt/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.txt","data/documents/pdf/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf","data/documents/images/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31","data/documents/grids/Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.csv"
"53","SRC328","Financials_USS_Report_And_Accounts_FY2025.pdf","123","Institutional_Report","Institutional_Report","03-institutional-report","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Universities Superannuation Scheme Ltd","4cdcd98bbdd48269fe52de2f331710f30fe3c868592df28a153bceceb74079a0","data/documents/txt/Financials_USS_Report_And_Accounts_FY2025.txt","data/documents/pdf/Financials_USS_Report_And_Accounts_FY2025.pdf","data/documents/images/Financials_USS_Report_And_Accounts_FY2025","data/documents/grids/Financials_USS_Report_And_Accounts_FY2025.csv"
"54","SRC316","Financials_NBIM_GPFG_Annual_Report_2025.pdf","139","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Norges Bank Investment Management (Government Pension Fund Global)","7046f4f631f03051c7c9ab13686a4b8f96791c69a03f4c925e77536c448deba4","data/documents/txt/Financials_NBIM_GPFG_Annual_Report_2025.txt","data/documents/pdf/Financials_NBIM_GPFG_Annual_Report_2025.pdf","data/documents/images/Financials_NBIM_GPFG_Annual_Report_2025","data/documents/grids/Financials_NBIM_GPFG_Annual_Report_2025.csv"
"55","SRC347","Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf","142","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Cumbria Local Government Pension Scheme","c30eff6488629113d0c89617b7f9df797b9c9e1b7106172e6d73e17f4157bc66","data/documents/txt/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025","data/documents/grids/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.csv"
"56","SRC327","Financials_Ontario_Teachers_Annual_Report_2024.pdf","152","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ontario Teachers' Pension Plan","7e57c2bbdb7634c1a58e6ac45f984273559e451771fdee0b9b5d9343ead60b78","data/documents/txt/Financials_Ontario_Teachers_Annual_Report_2024.txt","data/documents/pdf/Financials_Ontario_Teachers_Annual_Report_2024.pdf","data/documents/images/Financials_Ontario_Teachers_Annual_Report_2024","data/documents/grids/Financials_Ontario_Teachers_Annual_Report_2024.csv"
"57","SRC326","Financials_Ontario_Teachers_Annual_Report_2025.pdf","160","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ontario Teachers' Pension Plan","2dd95f7f5a06a5c16b0c23cc8414825bcb3c13b99aba9d6c143d675bb81cea7f","data/documents/txt/Financials_Ontario_Teachers_Annual_Report_2025.txt","data/documents/pdf/Financials_Ontario_Teachers_Annual_Report_2025.pdf","data/documents/images/Financials_Ontario_Teachers_Annual_Report_2025","data/documents/grids/Financials_Ontario_Teachers_Annual_Report_2025.csv"
"58","SRC349","Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf","160","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","West Yorkshire Pension Fund (City of Bradford MDC)","5eb0655dbf4769de767a00fec12efa540426d951f300a115c4ed0fdcce797a14","data/documents/txt/Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.txt","data/documents/pdf/Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf","data/documents/images/Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025","data/documents/grids/Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.csv"
"59","SRC341","Financials_Ilmarinen_Report_On_Operations_2024.pdf","173","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ilmarinen Mutual Pension Insurance Company","3f69842f8264c3a0c6b7cece61b043c9d59e0798e23857ad99896dc5bb7204a6","data/documents/txt/Financials_Ilmarinen_Report_On_Operations_2024.txt","data/documents/pdf/Financials_Ilmarinen_Report_On_Operations_2024.pdf","data/documents/images/Financials_Ilmarinen_Report_On_Operations_2024","data/documents/grids/Financials_Ilmarinen_Report_On_Operations_2024.csv"
"60","SRC344","Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf","177","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Varma Mutual Pension Insurance Company","191a95dd83ab4e46123f025a6efcebc5ead41089c12aafc2e24c53d2124050e2","data/documents/txt/Financials_Varma_Board_Report_And_Financial_Statements_2024.txt","data/documents/pdf/Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf","data/documents/images/Financials_Varma_Board_Report_And_Financial_Statements_2024","data/documents/grids/Financials_Varma_Board_Report_And_Financial_Statements_2024.csv"
"61","SRC333","Financials_Pension_Protection_Fund_Annual_Report_FY2025.pdf","180","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pension Protection Fund","75792ea8f6182f6dc81f001354f7e2615875d40e5f906f90f4fdc71aff3b28a0","data/documents/txt/Financials_Pension_Protection_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Pension_Protection_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_Pension_Protection_Fund_Annual_Report_FY2025","data/documents/grids/Financials_Pension_Protection_Fund_Annual_Report_FY2025.csv"
"62","SRC325","Financials_CDPQ_Annual_Report_2024.pdf","196","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","CDPQ (Caisse de depot et placement du Quebec) / La Caisse","f7ccd87343eec06f1dcb4679738815bf10d0fd8f045e1d3c7eb961f522bd14e7","data/documents/txt/Financials_CDPQ_Annual_Report_2024.txt","data/documents/pdf/Financials_CDPQ_Annual_Report_2024.pdf","data/documents/images/Financials_CDPQ_Annual_Report_2024","data/documents/grids/Financials_CDPQ_Annual_Report_2024.csv"
"63","SRC320","Financials_Future_Fund_Australia_Annual_Report_FY2024.pdf","200","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Future Fund Management Agency / Future Fund Board of Guardians","3cb9d796850e671f75f0ea85ef8a1fb339912ff0aa39057d19059be805eff052","data/documents/txt/Financials_Future_Fund_Australia_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Future_Fund_Australia_Annual_Report_FY2024.pdf","data/documents/images/Financials_Future_Fund_Australia_Annual_Report_FY2024","data/documents/grids/Financials_Future_Fund_Australia_Annual_Report_FY2024.csv"
"64","SRC465","Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf","209","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","City of Milwaukee Employes' Retirement System","aa8f05c70cd46e6ec052aa99cb24f2290e74503b8f1d2433f18499672e692788","data/documents/txt/Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.txt","data/documents/pdf/Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf","data/documents/images/Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024","data/documents/grids/Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.csv"
"65","SRC319","Financials_Future_Fund_Australia_Annual_Report_FY2025.pdf","210","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Future Fund Management Agency / Future Fund Board of Guardians","36f35ca94dff0c20ffe0d0f361c1cf6f63cb5a334a3a58a05c8327664b9a0588","data/documents/txt/Financials_Future_Fund_Australia_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Future_Fund_Australia_Annual_Report_FY2025.pdf","data/documents/images/Financials_Future_Fund_Australia_Annual_Report_FY2025","data/documents/grids/Financials_Future_Fund_Australia_Annual_Report_FY2025.csv"
"66","SRC336","Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf","213","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Greater Manchester Pension Fund (Tameside MBC)","92f211e35cc827d799b57adfb5bde8ba6b458dde3411223face730eb460644b8","data/documents/txt/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf","data/documents/images/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024","data/documents/grids/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.csv"
"67","SRC335","Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf","215","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Greater Manchester Pension Fund (Tameside MBC)","4261f530ebc99247fbb6137e77ce1450ab3d11b57cefc9a35c8ba23b5c733fea","data/documents/txt/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025","data/documents/grids/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.csv"
"68","SRC338","Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf","230","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Guardians of New Zealand Superannuation (NZ Super Fund)","0b3de9834b3d185870a6264ddb6864fd1a0bcdcc06d75b392ec00164d8d32ed6","data/documents/txt/Financials_NZ_Super_Fund_Annual_Report_FY2025.txt","data/documents/pdf/Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf","data/documents/images/Financials_NZ_Super_Fund_Annual_Report_FY2025","data/documents/grids/Financials_NZ_Super_Fund_Annual_Report_FY2025.csv"
"69","SRC210","Performance_Florida_SBA_IAC_Materials_Jun2026.pdf","278","Institutional_Report","Performance","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","State Board of Administration of Florida, Investment Advisory Council","c536350e3045fe4005f6ac7a198c39fe0258127648c6cab567421648e2a919ed","data/documents/txt/Performance_Florida_SBA_IAC_Materials_Jun2026.txt","data/documents/pdf/Performance_Florida_SBA_IAC_Materials_Jun2026.pdf","data/documents/images/Performance_Florida_SBA_IAC_Materials_Jun2026","data/documents/grids/Performance_Florida_SBA_IAC_Materials_Jun2026.csv"
"70","SRC330","Financials_PSP_Investments_Annual_Report_FY2025.pdf","300","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Public Sector Pension Investment Board (PSP Investments)","6c4c4fb279c1b19014fc6e33af40368f09f54ea07ffca27b93c0ac34a9fdc914","data/documents/txt/Financials_PSP_Investments_Annual_Report_FY2025.txt","data/documents/pdf/Financials_PSP_Investments_Annual_Report_FY2025.pdf","data/documents/images/Financials_PSP_Investments_Annual_Report_FY2025","data/documents/grids/Financials_PSP_Investments_Annual_Report_FY2025.csv"
"71","SRC334","Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.pdf","313","Institutional_Report","Financials","03-institutional-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Pension Protection Fund","4cfe3443a8e09abfb16aa9eaaae217941a64cd5ae548cb7ddbd3fccd755370d4","data/documents/txt/Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.txt","data/documents/pdf/Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.pdf","data/documents/images/Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print","data/documents/grids/Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.csv"
