population,fund_id,manager_id,manager_name,strategy,sub_strategy,vintage_year,currency,as_of_date,current_status,v1_status,v1_fund_score,v1_tvpi_percentile,v1_dpi_percentile,dpi,rvpi,tvpi,xirr,xirr_status,xirr_basis,realized_share,nav_reliance,ks_pme,direct_alpha,benchmark_id,benchmark_status,distribution_recency_months,distribution_velocity_1y,cash_conversion_status,call_50_months,call_75_months,company_hhi,top_company_share,top3_company_share,sector_hhi,top_sector_share,top_sector,geography_hhi,geography_status,holdings_status,holdings_report_date_basis,economic_loss_status,management_fee_rate,waterfall_type,term_status,size_step_up,size_predecessor_fund_id,size_step_status,strict_20_10_eligible,reference_peer_count,reference_peer_manager_count,size_peer_count,size_peer_manager_count,tvpi_peer_median,tvpi_peer_q25,tvpi_peer_q75,tvpi_robust_z,tvpi_size_percentile,dpi_peer_median,dpi_peer_q25,dpi_peer_q75,dpi_robust_z,dpi_size_percentile,trailing_1y_xirr,trailing_1y_status,trailing_3y_xirr,trailing_3y_status,trailing_5y_xirr,trailing_5y_status,trailing_10y_xirr,trailing_10y_status,age_3_status,age_3_date,age_3_lag_days,age_3_tvpi,age_3_dpi,age_3_tvpi_percentile,age_3_dpi_percentile,age_5_status,age_5_date,age_5_lag_days,age_5_tvpi,age_5_dpi,age_5_tvpi_percentile,age_5_dpi_percentile,age_7_status,age_7_date,age_7_lag_days,age_7_tvpi,age_7_dpi,age_7_tvpi_percentile,age_7_dpi_percentile,age_10_status,age_10_date,age_10_lag_days,age_10_tvpi,age_10_dpi,age_10_tvpi_percentile,age_10_dpi_percentile,capital_recovery_status,paid_in,distributions,remaining_nav,capital_still_to_return,nav_needed_for_capital_multiple,nav_haircut_to_capital,benchmark_capital,benchmark_distributions,benchmark_excess_value,nav_needed_to_match_benchmark,nav_haircut_to_match_benchmark,benchmark_recomputed_pme,benchmark_terminal_id,benchmark_terminal_date,direct_alpha_continuous
fixture,FUND_SYNTH_000469,MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,infrastructure,core_plus,2022,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,70.6666666667,86.6666666667,46.6666666667,0.434374,1.122193,1.556567,0.1685778358,AVAILABLE,unstated,0.279058793049207,0.720941206950793,1.6691677286,0.1902963975,BM_SYNTH_LISTED_INFRASTRUCTURE,AVAILABLE,15.638603696098563,0.0,AVAILABLE,3.4168377823408624,5.880903490759754,0.363189297673319,0.47441442597702627,1.0,0.363189297673319,0.47441442597702627,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,15,14,4,4,1.36334836116,1.2180329425449998,1.47542494558,0.8234090989896446,,0.507082235879,0.28936393355550005,0.655640104013,-0.2645758290044388,,0.1301692751773245,AVAILABLE,0.15727928956764345,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-09-30,46,1.460702,0.434374,100.0,100.0,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,694.31,301.59,779.15,392.71999999999997,0.5040364499775396,0.4959635500224604,601.5230341292199,224.89283658717395,402.51980245795403,376.63019754204595,0.5166140055932158,1.6691677286151676,BMR_LISTED_INFRASTRUCTURE_Q0090,2026-06-30,0.17420234963918793
fixture,FUND_SYNTH_000470,MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,venture,early_stage,2021,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,100.0,100.0,100.0,1.321952,2.395875,3.717828,0.3546110903,AVAILABLE,unstated,0.35557116970526237,0.6444288302947375,4.7864039607,0.4439796968,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,3.7453798767967146,0.2762492887505439,AVAILABLE,6.669404517453799,12.188911704312115,0.5896620866516358,0.7117334251501588,1.0,0.5896620866516358,0.7117334251501588,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,26,24,8,8,1.69212456571,1.2571941743325001,2.2047537302775,3.0046341259269833,,0.5437142093775,0.3461598386585,0.6948507573864999,2.7346929391057135,,0.17278994404000952,AVAILABLE,0.18921250408515122,AVAILABLE,0.34974996222567534,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2023-12-31,46,2.633318,0.141522,95.65217391304348,56.52173913043478,AVAILABLE,2025-12-31,46,3.513474,0.937901,100.0,100.0,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,218.2,288.45,522.78,0.0,0.0,1.0,168.733637264174,284.8473496970022,638.8937124328281,0.0,1.0,4.786403960655211,BMR_SMALL_CAP_EQUITY_Q0090,2026-06-30,0.36740297998397464
fixture,FUND_SYNTH_000471,MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,buyout,middle_market,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,NO_CURRENT_PERIOD,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-03-31,45,1.16044,0.0,34.61538461538461,50.0,AVAILABLE,2018-03-31,45,1.277457,0.031472,34.61538461538461,19.23076923076923,AVAILABLE,2020-03-31,45,1.37535,0.160751,34.61538461538461,23.076923076923077,AVAILABLE,2023-03-31,45,1.504732,0.694558,30.76923076923077,26.923076923076923,CURRENT_DATA_UNAVAILABLE,,,,,,,,,,,,,,,
fixture,FUND_SYNTH_000472,MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,fund_of_funds,diversified,2023,USD,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.222222,0.912304,1.134526,0.0531560162,AVAILABLE,unstated,0.1958723088344469,0.8041276911655532,1.1957541982,0.0747279796,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,7.030800821355236,0.1245993657684546,AVAILABLE,3.4496919917864477,3.4496919917864477,0.3903443020489303,0.45543594667454484,1.0,0.5184698252132525,0.596098452675505,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,6,6,1,1,1.31661740772,1.0958189386875001,1.3749945182699999,-1.1517666145897487,,0.340643097519,0.25843977258175,0.59335402086125,-0.673675723912617,,0.04684745147772965,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,1187.28,263.84,1083.16,923.44,0.8525425606558588,0.14745743934414124,1110.8577898130377,245.15286577293256,217.45507595989488,865.7049240401052,0.20075988400595934,1.1957541982007378,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.07206758732648043
fixture,FUND_SYNTH_000473,MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,venture,early_stage,2025,USD,2026-06-30,AVAILABLE,,,,,0.098598,1.735935,1.834533,0.9689236432,AVAILABLE,unstated,0.05374567608033456,0.9462543239196655,1.9339240489,1.1250458084,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.5913757700205339,0.19730856709628508,AVAILABLE,0.0,5.782340862422998,0.5001125654831184,0.5075021824530772,1.0,0.5001125654831184,0.5075021824530772,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,1.2890963087336695,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,211.16,20.82,366.56,190.34,0.5192601484068092,0.48073985159319077,201.03433656294595,22.22513813136331,187.75080156841733,178.80919843158264,0.5121966433010077,1.9339240488881888,BMR_SMALL_CAP_EQUITY_Q0090,2026-06-30,0.7537933590381513
fixture,FUND_SYNTH_000474,MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,growth,growth_equity,2025,USD,2026-06-30,AVAILABLE,,,,,0.069758,1.17503,1.244787,0.2004063124,AVAILABLE,unstated,0.05603976576331201,0.9439602342366881,1.3710844743,0.3033644534,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.5585215605749486,0.07548381179491884,AVAILABLE,0.0,2.5626283367556466,0.5350610022691473,0.6324027988169949,1.0,0.5350610022691473,0.6324027988169949,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000476,FUND_SIZE_CURRENCY_MISMATCH,,,,,,,,,,,,,,,,0.2095219681482577,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,117.98,8.23,138.63,109.75,0.7916756834739955,0.20832431652600447,107.51853813375568,8.786998331673693,39.898460197918,98.73153980208198,0.2878053826582847,1.3710844742725514,BMR_SMALL_CAP_EQUITY_Q0090,2026-06-30,0.2649489623331094
fixture,FUND_SYNTH_000475,MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,private_credit,direct_lending,2014,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.046318,0.08589,1.132209,0.0158817218,AVAILABLE,unstated,0.9241391858085058,0.07586081419149421,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.383983572895277,0.7918871252204586,AVAILABLE,11.827515400410677,30.258726899383984,0.15701947690560225,0.1995443098692889,0.5555822041012112,0.2396659994192317,0.36587120757884634,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,2,2,0,0,1.1375577409250002,1.1265713197825002,1.1485441620675,-0.16420048864142103,,1.051266750525,1.0411159863825001,1.0614175146675,-0.16440468153278578,,0.04632311353954079,AVAILABLE,0.021667685321774082,AVAILABLE,0.01765281962585909,AVAILABLE,0.0229778008888538,AVAILABLE,AVAILABLE,2017-09-30,46,0.998813,0.0,,,AVAILABLE,2019-09-30,46,1.050365,0.017379,,,AVAILABLE,2021-09-30,46,1.082018,0.199106,,,AVAILABLE,2024-09-30,46,1.115626,0.604724,,,RETURNED_IN_CASH,970.89,1015.86,83.39,0.0,0.0,1.0,,,,,,,,,
fixture,FUND_SYNTH_000476,MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,growth,growth_equity,2017,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.345136,0.295565,1.640701,0.0828855067,AVAILABLE,unstated,0.819854611540209,0.180145388459791,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.7227926078028748,0.6768492455355083,AVAILABLE,10.973305954825461,23.62217659137577,0.2488421552644081,0.39126447323168634,0.742749054224464,0.5046120270447139,0.6693798005273415,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,4,4,1,1,1.771963097685,1.6130859089774998,2.0987923703224998,-0.2871888405072539,,1.452737691425,1.32248293037125,1.7697773155625,-0.2871548989456611,,0.0959380966198241,AVAILABLE,0.07001405808566785,AVAILABLE,0.06570072567740444,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-06-30,46,1.228468,0.0,,,AVAILABLE,2022-06-30,46,1.390201,0.186596,,,AVAILABLE,2024-06-30,46,1.521906,0.505337,,,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,295.13,396.99,87.23,0.0,0.0,1.0,,,,,,,,,
fixture,FUND_SYNTH_000477,MANAGER_SYNTH_00120,Synthetic Alternatives Manager 0120,real_estate,value_add,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,NO_CURRENT_PERIOD,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2015-12-31,46,1.21599,0.0,53.84615384615385,50.0,AVAILABLE,2017-12-31,46,1.357389,0.067059,46.15384615384615,61.53846153846154,AVAILABLE,2019-12-31,46,1.478939,0.261546,46.15384615384615,61.53846153846154,AVAILABLE,2022-12-31,46,1.642133,0.842472,46.15384615384615,38.46153846153846,CURRENT_DATA_UNAVAILABLE,,,,,,,,,,,,,,,
fixture,FUND_SYNTH_000478,MANAGER_SYNTH_00120,Synthetic Alternatives Manager 0120,buyout,middle_market,2019,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,75.593220339,93.2203389831,49.1525423729,1.308149,0.880759,2.188909,0.1616695017,AVAILABLE,unstated,0.5976262883120387,0.4023737116879612,1.3237547145,0.054720955,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,4.1067761806981515,0.3916254331832249,AVAILABLE,11.170431211498974,14.193018480492814,0.2722940537270867,0.31755981169794284,0.8753853098600632,0.4275423414041231,0.5578254981621203,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,59,53,19,19,1.82138279278,1.53796903383,2.004112081425,0.9828510177282783,100.0,1.30913183564,1.112296951295,1.6659367697,-0.002572461121472694,52.63157894736842,0.13967487490982708,AVAILABLE,0.1079360197670666,AVAILABLE,0.11549577625138624,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2022-03-31,45,1.565915,0.025816,96.61016949152543,71.1864406779661,AVAILABLE,2024-03-31,45,1.877442,0.18767,96.61016949152543,30.508474576271187,AVAILABLE,2026-03-31,45,2.155625,1.308149,96.15384615384616,96.15384615384616,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,880.32,1151.59,775.35,0.0,0.0,1.0,1380.662118787758,1052.3079888587333,446.99587007097557,328.35412992902457,0.5765085059276139,1.3237547144868758,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.05327623431203062
fixture,FUND_SYNTH_000479,MANAGER_SYNTH_00120,Synthetic Alternatives Manager 0120,private_credit,direct_lending,2020,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,100.0,100.0,100.0,0.73319,0.750438,1.483628,0.0978989786,AVAILABLE,unstated,0.49418710263396914,0.505812897366031,0.767769105,-0.0618878757,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,4.238193018480493,0.3041758646063282,AVAILABLE,4.960985626283367,8.049281314168377,0.3434118343646086,0.4009696534386784,1.0,0.3434118343646086,0.4009696534386784,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,29,26,9,8,1.24850442056,1.21255290596,1.35490055116,2.248587798090034,,0.411588487354,0.274979580724,0.614782979053,1.4511228917454273,,0.08101683906976755,AVAILABLE,0.07965883016273355,AVAILABLE,0.10889150758147927,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2023-09-30,59,1.272874,0.109554,92.3076923076923,57.69230769230769,AVAILABLE,2025-09-30,59,1.430894,0.436105,100.0,66.66666666666667,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,222.63,163.23,167.07,59.400000000000006,0.3555395941820794,0.6444604058179206,503.07831229170677,219.1779855658098,-116.83032672589695,283.900326725897,-0.6992896793314001,0.7677691049854806,BMR_HIGH_YIELD_CREDIT_Q0090,2026-06-30,-0.063885801618645
fixture,FUND_SYNTH_000480,MANAGER_SYNTH_00120,Synthetic Alternatives Manager 0120,secondaries,lp_led,2018,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.127689,0.454539,1.582228,0.0861559619,AVAILABLE,unstated,0.7127223162372339,0.2872776837627661,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.646817248459959,0.32400594311589076,AVAILABLE,9.494866529774127,18.431211498973305,0.3683857033563535,0.4814339415054552,1.0,0.3683857033563535,0.4814339415054552,Energy Transition,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,2,2,0,0,1.86656635179,1.7461983939599999,1.98693430962,-0.7966552100172241,,1.685925962655,1.5772062087575,1.7946457165525,-1.7316332666947545,,0.1121039022837784,AVAILABLE,0.08575916511678544,AVAILABLE,0.0736045858853451,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-12-31,46,1.214111,0.021281,,,AVAILABLE,2022-12-31,46,1.371274,0.25617,,,AVAILABLE,2024-12-31,46,1.496796,0.723576,,,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,959.83,1082.39,436.28,0.0,0.0,1.0,,,,,,,,,
fixture,FUND_SYNTH_000481,MANAGER_SYNTH_00121,Synthetic Alternatives Manager 0121,private_credit,direct_lending,2025,USD,2026-06-30,AVAILABLE,,,,,0.069685,1.119507,1.189191,0.3202102442,AVAILABLE,unstated,0.05859837149418888,0.9414016285058112,1.0676160603,0.1111374108,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,4.041067761806982,,AVAILABLE,3.02258726899384,6.275154004106776,0.1677520300623027,0.2221482960005914,0.6183928439417461,0.24523378215299468,0.39654025282767796,Energy Transition,0.9999999999999996,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,0.9208798424162835,FUND_SYNTH_000484,AVAILABLE,,,,,,,,,,,,,,,,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,120.83,8.42,135.27,112.41,0.8310046573519626,0.1689953426480374,135.2594017163444,9.135109572563097,9.145707856218706,126.1242921437813,0.06761076259494869,1.0676160602528642,BMR_HIGH_YIELD_CREDIT_Q0090,2026-06-30,0.10538418509770289
fixture,FUND_SYNTH_000482,MANAGER_SYNTH_00121,Synthetic Alternatives Manager 0121,venture,early_stage,2023,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,13.0769230769,19.2307692308,3.84615384615,0.228737,1.010966,1.239703,0.0993886599,AVAILABLE,unstated,0.18450944913550463,0.8154905508644953,1.3640276409,0.1468512058,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.459958932238193,0.1829971973402209,AVAILABLE,2.4640657084188913,6.143737166324435,1.0,1.0,1.0,1.0,1.0,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,26,24,8,8,1.81707077421,1.3020227947625,2.2725330565324997,-0.8117921954284839,,0.5598115825165,0.369833587697,0.7557207055345,-1.1013688983734835,,0.07941559762045489,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,160.49,36.71,162.25,123.78,0.7628967642526965,0.23710323574730352,146.93037896977103,38.16709819929146,53.48671922952042,108.76328077047957,0.32965620480444024,1.3640276408769394,BMR_SMALL_CAP_EQUITY_Q0090,2026-06-30,0.13702010505920031
fixture,FUND_SYNTH_000483,MANAGER_SYNTH_00121,Synthetic Alternatives Manager 0121,secondaries,lp_led,2016,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,42.1052631579,31.5789473684,57.8947368421,1.290684,0.138286,1.42897,0.0543740149,AVAILABLE,unstated,0.9032268849126749,0.09677311508732514,1.0400523901,0.0061058764,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,6.570841889117043,0.8425062526203176,AVAILABLE,8.804928131416839,23.786447638603697,0.22455361131069498,0.24853174877357834,0.7337110481586402,0.504806375210188,0.5490223174186416,Energy Transition,0.9999999999999996,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,19,18,6,6,1.53264673819,1.3969470400950001,1.7331493126650002,-0.42837880189508254,,1.27369928401,1.0073327121805,1.50337494823,0.044390892917842456,,0.11829867449984237,AVAILABLE,0.061602717522871296,AVAILABLE,0.04999290274479126,AVAILABLE,0.05866609397837553,AVAILABLE,AVAILABLE,2019-03-31,45,1.116729,0.0,15.789473684210526,28.94736842105263,AVAILABLE,2021-03-31,45,1.228015,0.201089,15.789473684210526,47.36842105263158,AVAILABLE,2023-03-31,45,1.312622,0.276524,12.5,6.25,AVAILABLE,2026-03-31,45,1.420514,1.290684,,,RETURNED_IN_CASH,1046.6,1350.83,144.73,0.0,0.0,1.0,1514.52756563673,1430.458014557393,60.66044892066293,84.06955107933709,0.41912836952023014,1.0400523901294332,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.006087311070105821
fixture,FUND_SYNTH_000484,MANAGER_SYNTH_00121,Synthetic Alternatives Manager 0121,private_credit,direct_lending,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,63.5,67.5,57.5,1.121137,0.416299,1.537436,0.0804073756,AVAILABLE,unstated,0.7292248886645151,0.27077511133548493,0.7662432911,-0.0489190768,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,1.2484599589322383,0.5006901311249138,AVAILABLE,5.880903490759754,11.071868583162217,0.2676852233306182,0.28918630976161935,0.8651618058330004,0.3455642016369542,0.42362498335330934,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,13,13,1.33381963185,1.17869974942,1.588734702825,0.6960975914555455,76.92307692307692,1.0237899551149998,0.85556486522075,1.2663448839975,0.33669600287491336,46.15384615384615,0.09314637474795777,AVAILABLE,0.0754599989297599,AVAILABLE,0.07159903164916641,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-06-30,46,1.21968,0.041123,77.5,92.5,AVAILABLE,2023-06-30,46,1.363021,0.391074,72.5,92.5,AVAILABLE,2025-06-30,46,1.482134,0.759141,73.6842105263158,73.6842105263158,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,360.75,404.45,150.18,0.0,0.0,1.0,976.7286929076525,598.231808132671,-228.31688477498153,378.4968847749816,-1.5202882193033798,0.7662432910665312,BMR_HIGH_YIELD_CREDIT_Q0090,2026-06-30,-0.050156127312449464
fixture,FUND_SYNTH_000485,MANAGER_SYNTH_00122,Synthetic Alternatives Manager 0122,buyout,middle_market,2019,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.081613,0.728235,1.809849,0.1189430916,AVAILABLE,unstated,0.597626380944453,0.40237361905554697,,,,BENCHMARK_CURRENCY_UNSUPPORTED,1.0184804928131417,0.3696190110499595,AVAILABLE,5.026694045174538,15.211498973305956,0.4285820885009605,0.5852642156283249,1.0,0.4285820885009605,0.5852642156283249,Healthcare,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,5,5,1,1,1.76240656502,1.34792547549,2.12720675607,0.07734893554771582,,1.22406657603,1.05326079503,1.8322893083,-0.22474566396272275,,0.10615877364741641,AVAILABLE,0.09268666713019842,AVAILABLE,0.1013731082793159,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2022-03-31,45,1.374728,0.063362,,,AVAILABLE,2024-03-31,45,1.596066,0.434927,,,AVAILABLE,2026-03-31,45,1.787121,0.85199,,,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,464.63,502.55,338.36,0.0,0.0,1.0,,,,,,,,,
fixture,FUND_SYNTH_000486,MANAGER_SYNTH_00122,Synthetic Alternatives Manager 0122,buyout,middle_market,2022,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,59.4871794872,66.6666666667,48.7179487179,0.483143,1.214251,1.697394,0.1755858712,AVAILABLE,unstated,0.2846380609236816,0.7153619390763184,1.4567408694,0.1177773248,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,4.238193018480493,0.07899259146108607,AVAILABLE,2.9568788501026693,8.279260780287474,0.3925055126192488,0.47441391941391936,0.9999999999999999,0.3925055126192488,0.47441391941391936,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000485,FUND_SIZE_CURRENCY_MISMATCH,true,39,35,12,12,1.44419982177,1.2665994279250001,1.776082459935,0.6806282484397703,58.333333333333336,0.494120874814,0.3274675660035,0.7732218955805,-0.040933795063542104,50.0,0.12488920013831051,AVAILABLE,0.1548243849794736,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-03-31,45,1.518392,0.287306,75.0,91.66666666666667,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,449.66,217.25,546.0,232.41000000000003,0.4256593406593407,0.5743406593406593,501.633266046588,184.7496800945678,229.1164140479798,316.8835859520202,0.419627131956007,1.456740869387839,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.1113421820867827
