fund_term_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,management_fee_rate,management_fee_basis,carry_rate,hurdle_rate,catch_up_rate,catch_up_present,waterfall_type,fund_term_years,extension_years,preferred_return_compounding,expense_cap_rate,maximum_offering,currency,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
FT_FUND_SYNTH_000179_V1,FUND_SYNTH_000179,,,,fund_total,base_fund,,2016-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000180_V1,FUND_SYNTH_000180,,,,fund_total,base_fund,,2015-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000181_V1,FUND_SYNTH_000181,,,,fund_total,base_fund,,2025-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000182_V1,FUND_SYNTH_000182,,,,fund_total,base_fund,,2024-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000183_V1,FUND_SYNTH_000183,,,,fund_total,base_fund,,2014-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000184_LP_SYNTH_000184_01_OVERRIDE_V1,FUND_SYNTH_000184,LP_SYNTH_000184_01,Synthetic Institutional LP 0184-01,,lp_position,lp_override,FT_FUND_SYNTH_000184_V1,2019-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000184_LP_SYNTH_000184_02_OVERRIDE_V1,FUND_SYNTH_000184,LP_SYNTH_000184_02,Synthetic Institutional LP 0184-02,,lp_position,lp_override,FT_FUND_SYNTH_000184_V1,2019-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000184_V1,FUND_SYNTH_000184,,,,fund_total,base_fund,,2019-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000185_V1,FUND_SYNTH_000185,,,,fund_total,base_fund,,2014-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000186_V1,FUND_SYNTH_000186,,,,fund_total,base_fund,,2012-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000187_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000187,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000187_V1,2014-12-31,,0.01800000,committed_capital_then_nav,,,,,,,,,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000187_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000187,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000187_V1,2014-12-31,,0.01400000,committed_capital_then_nav,,,,,,,,,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000187_V1,FUND_SYNTH_000187,,,,fund_total,base_fund,,2014-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000188_V1,FUND_SYNTH_000188,,,,fund_total,base_fund,,2015-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000189_V1,FUND_SYNTH_000189,,,,fund_total,base_fund,,2017-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000190_V1,FUND_SYNTH_000190,,,,fund_total,base_fund,,2012-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000191_V1,FUND_SYNTH_000191,,,,fund_total,base_fund,,2015-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000192_LP_SYNTH_000192_01_OVERRIDE_V1,FUND_SYNTH_000192,LP_SYNTH_000192_01,Synthetic Institutional LP 0192-01,,lp_position,lp_override,FT_FUND_SYNTH_000192_V1,2019-09-30,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000192_LP_SYNTH_000192_02_OVERRIDE_V1,FUND_SYNTH_000192,LP_SYNTH_000192_02,Synthetic Institutional LP 0192-02,,lp_position,lp_override,FT_FUND_SYNTH_000192_V1,2019-09-30,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000192_V1,FUND_SYNTH_000192,,,,fund_total,base_fund,,2019-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000193_V1,FUND_SYNTH_000193,,,,fund_total,base_fund,,2022-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000194_V1,FUND_SYNTH_000194,,,,fund_total,base_fund,,2014-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000195_V1,FUND_SYNTH_000195,,,,fund_total,base_fund,,2014-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000196_V1,FUND_SYNTH_000196,,,,fund_total,base_fund,,2019-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000197_V1,FUND_SYNTH_000197,,,,fund_total,base_fund,,2012-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000198_V1,FUND_SYNTH_000198,,,,fund_total,base_fund,,2021-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000199_V1,FUND_SYNTH_000199,,,,fund_total,base_fund,,2012-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000200_LP_SYNTH_000200_01_OVERRIDE_V1,FUND_SYNTH_000200,LP_SYNTH_000200_01,Synthetic Institutional LP 0200-01,,lp_position,lp_override,FT_FUND_SYNTH_000200_V1,2013-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000200_LP_SYNTH_000200_02_OVERRIDE_V1,FUND_SYNTH_000200,LP_SYNTH_000200_02,Synthetic Institutional LP 0200-02,,lp_position,lp_override,FT_FUND_SYNTH_000200_V1,2013-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000200_V1,FUND_SYNTH_000200,,,,fund_total,base_fund,,2013-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000201_V1,FUND_SYNTH_000201,,,,fund_total,base_fund,,2013-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000202_V1,FUND_SYNTH_000202,,,,fund_total,base_fund,,2022-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000203_V1,FUND_SYNTH_000203,,,,fund_total,base_fund,,2013-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000204_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000204,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000204_V1,2015-09-30,,0.01800000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000204_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000204,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000204_V1,2015-09-30,,0.01400000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000204_V1,FUND_SYNTH_000204,,,,fund_total,base_fund,,2015-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000205_V1,FUND_SYNTH_000205,,,,fund_total,base_fund,,2014-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000206_V1,FUND_SYNTH_000206,,,,fund_total,base_fund,,2019-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000207_V1,FUND_SYNTH_000207,,,,fund_total,base_fund,,2022-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000208_LP_SYNTH_000208_01_OVERRIDE_V1,FUND_SYNTH_000208,LP_SYNTH_000208_01,Synthetic Institutional LP 0208-01,,lp_position,lp_override,FT_FUND_SYNTH_000208_V1,2019-03-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000208_LP_SYNTH_000208_02_OVERRIDE_V1,FUND_SYNTH_000208,LP_SYNTH_000208_02,Synthetic Institutional LP 0208-02,,lp_position,lp_override,FT_FUND_SYNTH_000208_V1,2019-03-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000208_V1,FUND_SYNTH_000208,,,,fund_total,base_fund,,2019-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000209_V1,FUND_SYNTH_000209,,,,fund_total,base_fund,,2018-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000210_V1,FUND_SYNTH_000210,,,,fund_total,base_fund,,2013-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000211_V1,FUND_SYNTH_000211,,,,fund_total,base_fund,,2025-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000212_V1,FUND_SYNTH_000212,,,,fund_total,base_fund,,2018-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000213_V1,FUND_SYNTH_000213,,,,fund_total,base_fund,,2017-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000214_V1,FUND_SYNTH_000214,,,,fund_total,base_fund,,2013-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000215_V1,FUND_SYNTH_000215,,,,fund_total,base_fund,,2014-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000216_LP_SYNTH_000216_01_OVERRIDE_V1,FUND_SYNTH_000216,LP_SYNTH_000216_01,Synthetic Institutional LP 0216-01,,lp_position,lp_override,FT_FUND_SYNTH_000216_V1,2021-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000216_LP_SYNTH_000216_02_OVERRIDE_V1,FUND_SYNTH_000216,LP_SYNTH_000216_02,Synthetic Institutional LP 0216-02,,lp_position,lp_override,FT_FUND_SYNTH_000216_V1,2021-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000216_V1,FUND_SYNTH_000216,,,,fund_total,base_fund,,2021-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000217_V1,FUND_SYNTH_000217,,,,fund_total,base_fund,,2023-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000218_V1,FUND_SYNTH_000218,,,,fund_total,base_fund,,2013-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000219_V1,FUND_SYNTH_000219,,,,fund_total,base_fund,,2022-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000220_V1,FUND_SYNTH_000220,,,,fund_total,base_fund,,2025-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000221_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000221,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000221_V1,2014-12-31,,0.01800000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000221_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000221,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000221_V1,2014-12-31,,0.01400000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000221_V1,FUND_SYNTH_000221,,,,fund_total,base_fund,,2014-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000222_V1,FUND_SYNTH_000222,,,,fund_total,base_fund,,2014-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000223_V1,FUND_SYNTH_000223,,,,fund_total,base_fund,,2023-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000224_LP_SYNTH_000224_01_OVERRIDE_V1,FUND_SYNTH_000224,LP_SYNTH_000224_01,Synthetic Institutional LP 0224-01,,lp_position,lp_override,FT_FUND_SYNTH_000224_V1,2012-09-30,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000224_LP_SYNTH_000224_02_OVERRIDE_V1,FUND_SYNTH_000224,LP_SYNTH_000224_02,Synthetic Institutional LP 0224-02,,lp_position,lp_override,FT_FUND_SYNTH_000224_V1,2012-09-30,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000224_V1,FUND_SYNTH_000224,,,,fund_total,base_fund,,2012-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000225_V1,FUND_SYNTH_000225,,,,fund_total,base_fund,,2019-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000226_V1,FUND_SYNTH_000226,,,,fund_total,base_fund,,2012-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000227_V1,FUND_SYNTH_000227,,,,fund_total,base_fund,,2024-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000228_V1,FUND_SYNTH_000228,,,,fund_total,base_fund,,2020-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000229_V1,FUND_SYNTH_000229,,,,fund_total,base_fund,,2025-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000230_V1,FUND_REAL_COLLISION_000230,,,,fund_total,base_fund,,2018-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000231_V1,FUND_SYNTH_000231,,,,fund_total,base_fund,,2014-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000232_LP_SYNTH_000232_01_OVERRIDE_V1,FUND_SYNTH_000232,LP_SYNTH_000232_01,Synthetic Institutional LP 0232-01,,lp_position,lp_override,FT_FUND_SYNTH_000232_V1,2018-03-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,CAD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000232_LP_SYNTH_000232_02_OVERRIDE_V1,FUND_SYNTH_000232,LP_SYNTH_000232_02,Synthetic Institutional LP 0232-02,,lp_position,lp_override,FT_FUND_SYNTH_000232_V1,2018-03-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,CAD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000232_V1,FUND_SYNTH_000232,,,,fund_total,base_fund,,2018-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,CAD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000233_V1,FUND_SYNTH_000233,,,,fund_total,base_fund,,2020-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000234_V1,FUND_SYNTH_000234,,,,fund_total,base_fund,,2024-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000235_V1,FUND_SYNTH_000235,,,,fund_total,base_fund,,2015-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000236_V1,FUND_SYNTH_000236,,,,fund_total,base_fund,,2021-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000237_V1,FUND_SYNTH_000237,,,,fund_total,base_fund,,2024-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,CAD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000238_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000238,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000238_V1,2015-12-31,,0.01800000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000238_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000238,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000238_V1,2015-12-31,,0.01400000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000238_V1,FUND_SYNTH_000238,,,,fund_total,base_fund,,2015-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000239_V1,FUND_SYNTH_000239,,,,fund_total,base_fund,,2018-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000240_LP_SYNTH_000240_01_OVERRIDE_V1,FUND_SYNTH_000240,LP_SYNTH_000240_01,Synthetic Institutional LP 0240-01,,lp_position,lp_override,FT_FUND_SYNTH_000240_V1,2012-06-30,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000240_LP_SYNTH_000240_02_OVERRIDE_V1,FUND_SYNTH_000240,LP_SYNTH_000240_02,Synthetic Institutional LP 0240-02,,lp_position,lp_override,FT_FUND_SYNTH_000240_V1,2012-06-30,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000240_V1,FUND_SYNTH_000240,,,,fund_total,base_fund,,2012-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000241_V1,FUND_SYNTH_000241,,,,fund_total,base_fund,,2020-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
