fund_id,fund_name,legal_name,fund_manager_id,fund_manager_name,strategy,sub_strategy,vintage_year,domicile,base_currency,fund_size,fund_size_currency,first_close_date,final_close_date,termination_date,fund_status,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
FUND_SYNTH_000162,Synthetic Buyout Fund 0162,"Synthetic Buyout Fund 0162, L.P.",MANAGER_SYNTH_00041,Synthetic Alternatives Manager 0041,buyout,middle_market,2023,"Delaware, US",EUR,859.37,EUR,2023-08-15,2024-09-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000163,Synthetic Buyout Fund 0163,"Synthetic Buyout Fund 0163, L.P.",MANAGER_SYNTH_00041,Synthetic Alternatives Manager 0041,buyout,middle_market,2020,"Delaware, US",USD,931.32,USD,2020-05-15,2022-12-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000164,Synthetic Private Credit Fund 0164,"Synthetic Private Credit Fund 0164, L.P.",MANAGER_SYNTH_00041,Synthetic Alternatives Manager 0041,private_credit,direct_lending,2023,"Delaware, US",USD,314.76,USD,2023-11-15,2024-12-31,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000165,Synthetic Secondaries Fund 0165,"Synthetic Secondaries Fund 0165, L.P.",MANAGER_SYNTH_00042,Synthetic Alternatives Manager 0042,secondaries,lp_led,2024,"Delaware, US",USD,654.14,USD,2024-11-15,2025-09-30,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000166,Synthetic Infrastructure Fund 0166,"Synthetic Infrastructure Fund 0166, L.P.",MANAGER_SYNTH_00042,Synthetic Alternatives Manager 0042,infrastructure,core_plus,2013,"Delaware, US",USD,1171.45,USD,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000167,Synthetic Infrastructure Fund 0167,"Synthetic Infrastructure Fund 0167, L.P.",MANAGER_SYNTH_00042,Synthetic Alternatives Manager 0042,infrastructure,core_plus,2013,"Delaware, US",USD,693.78,USD,2013-11-15,2019-03-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000168,Synthetic Venture Fund 0168,"Synthetic Venture Fund 0168, L.P.",MANAGER_SYNTH_00042,Synthetic Alternatives Manager 0042,venture,early_stage,2012,"Delaware, US",USD,192.17,USD,2012-02-15,2017-09-30,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000169,Synthetic Real Estate Fund 0169,"Synthetic Real Estate Fund 0169, L.P.",MANAGER_SYNTH_00043,Synthetic Alternatives Manager 0043,real_estate,value_add,2023,"Delaware, US",CAD,847.11,CAD,2023-02-15,2024-06-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000170,Synthetic Private Credit Fund 0170,"Synthetic Private Credit Fund 0170, L.P.",MANAGER_SYNTH_00043,Synthetic Alternatives Manager 0043,private_credit,direct_lending,2013,"Delaware, US",USD,642.99,USD,2013-11-15,2019-03-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000171,Synthetic Private Credit Fund 0171,"Synthetic Private Credit Fund 0171, L.P.",MANAGER_SYNTH_00043,Synthetic Alternatives Manager 0043,private_credit,direct_lending,2018,"Delaware, US",USD,535.04,USD,2018-08-15,2021-12-31,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000172,Synthetic Secondaries Fund 0172,"Synthetic Secondaries Fund 0172, L.P.",MANAGER_SYNTH_00043,Synthetic Alternatives Manager 0043,secondaries,lp_led,2015,"Delaware, US",USD,637.14,USD,2015-05-15,2020-03-31,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000173,Synthetic Infrastructure Fund 0173,"Synthetic Infrastructure Fund 0173, L.P.",MANAGER_SYNTH_00044,Synthetic Alternatives Manager 0044,infrastructure,core_plus,2019,"Delaware, US",EUR,614.81,EUR,2019-11-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000174,Synthetic Growth Fund 0174,"Synthetic Growth Fund 0174, L.P.",MANAGER_SYNTH_00044,Synthetic Alternatives Manager 0044,growth,growth_equity,2016,"Delaware, US",USD,353.74,USD,2016-11-15,2021-03-31,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000175,Synthetic Real Estate Fund 0175,"Synthetic Real Estate Fund 0175, L.P.",MANAGER_SYNTH_00044,Synthetic Alternatives Manager 0044,real_estate,value_add,2024,"Delaware, US",USD,854.28,USD,2024-11-15,2025-09-30,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000176,Synthetic Growth Fund 0176,"Synthetic Growth Fund 0176, L.P.",MANAGER_SYNTH_00044,Synthetic Alternatives Manager 0044,growth,growth_equity,2025,"Delaware, US",EUR,447.43,EUR,2025-11-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000177,Synthetic Private Credit Fund 0177,"Synthetic Private Credit Fund 0177, L.P.",MANAGER_SYNTH_00045,Synthetic Alternatives Manager 0045,private_credit,direct_lending,2012,"Delaware, US",USD,352.38,USD,2012-05-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000178,Synthetic Growth Fund 0178,"Synthetic Growth Fund 0178, L.P.",MANAGER_SYNTH_00045,Synthetic Alternatives Manager 0045,growth,growth_equity,2025,"Delaware, US",USD,166.04,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000179,Synthetic Buyout Fund 0179,"Synthetic Buyout Fund 0179, L.P.",MANAGER_SYNTH_00045,Synthetic Alternatives Manager 0045,buyout,middle_market,2016,"Delaware, US",USD,794.07,USD,2016-02-15,2020-09-30,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000180,Synthetic Infrastructure Fund 0180,"Synthetic Infrastructure Fund 0180, L.P.",MANAGER_SYNTH_00045,Synthetic Alternatives Manager 0045,infrastructure,core_plus,2015,"Delaware, US",USD,586.92,USD,2015-02-15,2020-03-31,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000181,Synthetic Fund Of Funds Fund 0181,"Synthetic Fund Of Funds Fund 0181, L.P.",MANAGER_SYNTH_00046,Synthetic Alternatives Manager 0046,fund_of_funds,diversified,2025,"Delaware, US",USD,1427.44,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000182,Synthetic Real Estate Fund 0182,"Synthetic Real Estate Fund 0182, L.P.",MANAGER_SYNTH_00046,Synthetic Alternatives Manager 0046,real_estate,value_add,2027,"Delaware, US",USD,493.77,USD,2024-11-15,2025-09-30,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000183,Synthetic Secondaries Fund 0183,"Synthetic Secondaries Fund 0183, L.P.",MANAGER_SYNTH_00046,Synthetic Alternatives Manager 0046,secondaries,lp_led,2014,"Delaware, US",EUR,1287.77,EUR,2014-02-15,2019-06-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000184,Synthetic Real Estate Fund 0184,"Synthetic Real Estate Fund 0184, L.P.",MANAGER_SYNTH_00046,Synthetic Alternatives Manager 0046,real_estate,value_add,2019,"Delaware, US",USD,312.20,USD,2019-11-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000185,Synthetic Infrastructure Fund 0185,"Synthetic Infrastructure Fund 0185, L.P.",MANAGER_SYNTH_00047,Synthetic Alternatives Manager 0047,infrastructure,core_plus,2014,"Delaware, US",USD,614.20,USD,2014-05-15,2019-09-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000186,Synthetic Venture Fund 0186,"Synthetic Venture Fund 0186, L.P.",MANAGER_SYNTH_00047,Synthetic Alternatives Manager 0047,venture,early_stage,2012,"Delaware, US",USD,302.90,USD,2012-02-15,2017-09-30,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000187,Synthetic Fund Of Funds Fund 0187,"Synthetic Fund Of Funds Fund 0187, L.P.",MANAGER_SYNTH_00047,Synthetic Alternatives Manager 0047,fund_of_funds,diversified,2014,"Delaware, US",GBP,807.81,GBP,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000188,Synthetic Private Credit Fund 0188,"Synthetic Private Credit Fund 0188, L.P.",MANAGER_SYNTH_00047,Synthetic Alternatives Manager 0047,private_credit,direct_lending,2015,"Delaware, US",GBP,1211.18,GBP,2015-05-15,2020-03-31,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000189,Synthetic Growth Fund 0189,"Synthetic Growth Fund 0189, L.P.",MANAGER_SYNTH_00048,Synthetic Alternatives Manager 0048,growth,growth_equity,2017,"Delaware, US",USD,416.21,USD,2017-05-15,2021-06-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000190,Synthetic Fund Of Funds Fund 0190,"Synthetic Fund Of Funds Fund 0190, L.P.",MANAGER_SYNTH_00048,Synthetic Alternatives Manager 0048,fund_of_funds,diversified,2012,"Delaware, US",USD,929.23,USD,2012-11-15,2018-03-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000191,Synthetic Infrastructure Fund 0191,"Synthetic Infrastructure Fund 0191, L.P.",MANAGER_SYNTH_00048,Synthetic Alternatives Manager 0048,infrastructure,core_plus,2015,"Delaware, US",GBP,1013.32,GBP,2015-11-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000192,Synthetic Real Estate Fund 0192,"Synthetic Real Estate Fund 0192, L.P.",MANAGER_SYNTH_00048,Synthetic Alternatives Manager 0048,real_estate,value_add,2019,"Delaware, US",USD,641.31,USD,2019-08-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000193,Synthetic Buyout Fund 0193,"Synthetic Buyout Fund 0193, L.P.",MANAGER_SYNTH_00049,Synthetic Alternatives Manager 0049,buyout,middle_market,2022,"Delaware, US",USD,812.03,USD,2022-08-15,2024-03-31,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000194,,"Synthetic Venture Fund 0194, L.P.",MANAGER_SYNTH_00049,Synthetic Alternatives Manager 0049,venture,early_stage,2014,"Delaware, US",USD,130.34,USD,2014-02-15,2019-06-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000195,Synthetic Real Estate Fund 0195,"Synthetic Real Estate Fund 0195, L.P.",MANAGER_SYNTH_00049,Synthetic Alternatives Manager 0049,real_estate,value_add,2014,"Delaware, US",GBP,646.82,GBP,2014-08-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000196,Synthetic Venture Fund 0196,"Synthetic Venture Fund 0196, L.P.",MANAGER_SYNTH_00049,Synthetic Alternatives Manager 0049,venture,early_stage,2019,"Delaware, US",USD,141.12,USD,2019-02-15,2022-06-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000197,Synthetic Venture Fund 0197,"Synthetic Venture Fund 0197, L.P.",MANAGER_SYNTH_00050,Synthetic Alternatives Manager 0050,venture,early_stage,2012,"Delaware, US",EUR,395.63,EUR,2012-11-15,2018-03-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000198,Synthetic Buyout Fund 0198,"Synthetic Buyout Fund 0198, L.P.",MANAGER_SYNTH_00050,Synthetic Alternatives Manager 0050,buyout,middle_market,2021,"Delaware, US",USD,528.72,USD,2021-02-15,2023-06-30,2033-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000199,Synthetic Infrastructure Fund 0199,"Synthetic Infrastructure Fund 0199, L.P.",MANAGER_SYNTH_00050,Synthetic Alternatives Manager 0050,infrastructure,core_plus,2012,"Delaware, US",USD,1328.76,USD,2012-08-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000200,Synthetic Private Credit Fund 0200,"Synthetic Private Credit Fund 0200, L.P.",MANAGER_SYNTH_00050,Synthetic Alternatives Manager 0050,private_credit,direct_lending,2013,"Delaware, US",USD,523.62,USD,2013-11-15,2019-03-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000201,Synthetic Fund Of Funds Fund 0201,"Synthetic Fund Of Funds Fund 0201, L.P.",MANAGER_SYNTH_00051,Synthetic Alternatives Manager 0051,fund_of_funds,diversified,2013,"Delaware, US",USD,816.26,USD,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000202,Synthetic Private Credit Fund 0202,"Synthetic Private Credit Fund 0202, L.P.",MANAGER_SYNTH_00051,Synthetic Alternatives Manager 0051,private_credit,direct_lending,2022,"Delaware, US",USD,356.27,USD,2022-02-15,2023-12-31,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000203,Synthetic Secondaries Fund 0203,"Synthetic Secondaries Fund 0203, L.P.",MANAGER_SYNTH_00051,Synthetic Alternatives Manager 0051,secondaries,lp_led,2013,"Delaware, US",USD,1640.40,USD,2013-11-15,2019-03-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000204,Synthetic Venture Fund 0204,"Synthetic Venture Fund 0204, L.P.",MANAGER_SYNTH_00051,Synthetic Alternatives Manager 0051,venture,early_stage,2015,"Delaware, US",USD,190.02,USD,2015-08-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000205,Synthetic Private Credit Fund 0205,"Synthetic Private Credit Fund 0205, L.P.",MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,private_credit,direct_lending,2014,"Delaware, US",USD,356.59,USD,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000206,Synthetic Secondaries Fund 0206,"Synthetic Secondaries Fund 0206, L.P.",MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,secondaries,lp_led,2019,"Delaware, US",USD,1014.34,USD,2019-11-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000207,Synthetic Buyout Fund 0207,"Synthetic Buyout Fund 0207, L.P.",MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,buyout,middle_market,2022,"Delaware, US",EUR,594.84,EUR,2022-02-15,2023-12-31,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000208,Synthetic Private Credit Fund 0208,"Synthetic Private Credit Fund 0208, L.P.",MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,private_credit,direct_lending,2019,"Delaware, US",USD,490.74,USD,2019-02-15,2022-06-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000209,Synthetic Private Credit Fund 0209,"Synthetic Private Credit Fund 0209, L.P.",MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,private_credit,direct_lending,2018,"Delaware, US",USD,222.16,USD,2018-11-15,2022-03-31,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000210,Synthetic Real Estate Fund 0210,"Synthetic Real Estate Fund 0210, L.P.",MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,real_estate,value_add,2013,"Delaware, US",USD,261.63,USD,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000211,Synthetic Buyout Fund 0211,"Synthetic Buyout Fund 0211, L.P.",MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,buyout,middle_market,2025,"Delaware, US",USD,911.09,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000212,Synthetic Real Estate Fund 0212,"Synthetic Real Estate Fund 0212, L.P.",MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,real_estate,value_add,2018,"Delaware, US",USD,478.94,USD,2018-05-15,2021-12-31,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000213,Synthetic Fund Of Funds Fund 0213,"Synthetic Fund Of Funds Fund 0213, L.P.",MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,fund_of_funds,diversified,2017,"Delaware, US",USD,1228.30,USD,2017-02-15,2021-03-31,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000214,Synthetic Growth Fund 0214,"Synthetic Growth Fund 0214, L.P.",MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,growth,growth_equity,2027,"Delaware, US",USD,278.58,USD,2013-05-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000215,Synthetic Infrastructure Fund 0215,"Synthetic Infrastructure Fund 0215, L.P.",MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,infrastructure,core_plus,2014,"Delaware, US",USD,1117.42,USD,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000216,Synthetic Private Credit Fund 0216,"Synthetic Private Credit Fund 0216, L.P.",MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,private_credit,direct_lending,2021,"Delaware, US",USD,434.25,USD,2021-11-15,2023-12-31,2033-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000217,Synthetic Buyout Fund 0217,"Synthetic Buyout Fund 0217, L.P.",MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,middle_market,2023,"Delaware, US",USD,1003.12,USD,2023-11-15,2024-12-31,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000218,Synthetic Real Estate Fund 0218,"Synthetic Real Estate Fund 0218, L.P.",MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,real_estate,value_add,2013,"Delaware, US",USD,366.42,USD,2013-05-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000219,Synthetic Buyout Fund 0219,"Synthetic Buyout Fund 0219, L.P.",MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,middle_market,2027,"Delaware, US",USD,427.85,USD,2022-11-15,2024-06-30,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000220,Synthetic Fund Of Funds Fund 0220,"Synthetic Fund Of Funds Fund 0220, L.P.",MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,fund_of_funds,diversified,2025,"Delaware, US",USD,634.94,USD,2025-08-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000221,Synthetic Secondaries Fund 0221,"Synthetic Secondaries Fund 0221, L.P.",MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,secondaries,lp_led,2014,"Delaware, US",USD,332.65,USD,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000222,Synthetic Buyout Fund 0222,"Synthetic Buyout Fund 0222, L.P.",MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,buyout,middle_market,2014,"Delaware, US",GBP,319.99,GBP,2014-08-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000223,Synthetic Private Credit Fund 0223,"Synthetic Private Credit Fund 0223, L.P.",MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,private_credit,direct_lending,2023,"Delaware, US",USD,534.47,USD,2023-05-15,2024-09-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000224,Synthetic Venture Fund 0224,"Synthetic Venture Fund 0224, L.P.",MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,venture,early_stage,2012,"Delaware, US",USD,186.41,USD,2012-08-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000225,Synthetic Buyout Fund 0225,"Synthetic Buyout Fund 0225, L.P.",MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,buyout,middle_market,2019,"Delaware, US",USD,287.57,USD,2019-08-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000226,Synthetic Buyout Fund 0226,"Synthetic Buyout Fund 0226, L.P.",MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,buyout,middle_market,2012,"Delaware, US",USD,594.48,USD,2012-02-15,2017-09-30,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000227,Synthetic Private Credit Fund 0227,"Synthetic Private Credit Fund 0227, L.P.",MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,private_credit,direct_lending,2024,"Delaware, US",USD,634.71,USD,2024-08-15,2025-06-30,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000228,Synthetic Private Credit Fund 0228,"Synthetic Private Credit Fund 0228, L.P.",MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,private_credit,direct_lending,2020,"Delaware, US",USD,391.41,USD,2020-05-15,2022-12-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000229,Synthetic Growth Fund 0229,"Synthetic Growth Fund 0229, L.P.",MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,growth,growth_equity,2025,"Delaware, US",USD,483.22,USD,2025-08-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000231,Synthetic Private Credit Fund 0231,"Synthetic Private Credit Fund 0231, L.P.",MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,private_credit,direct_lending,2014,"Delaware, US",USD,569.60,USD,2014-05-15,2019-09-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000232,Synthetic Infrastructure Fund 0232,"Synthetic Infrastructure Fund 0232, L.P.",MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,infrastructure,core_plus,2018,"Delaware, US",CAD,601.92,CAD,2018-02-15,2021-09-30,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000233,Synthetic Venture Fund 0233,"Synthetic Venture Fund 0233, L.P.",MANAGER_SYNTH_00059,Synthetic Alternatives Manager 0059,venture,early_stage,2020,"Delaware, US",USD,200.31,USD,2020-11-15,2023-03-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
