wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,stewardship_policy,observation_ids,observation_count,unparsed_values,scale_note,collision_note
e1d8d22b6dec45d44584,SRC339,07-institutional-mission,Stewardship_Proxy_Report,699f434307947692beb1,21,Exclusions,SOVEREIGN BONDS,"We will exclude the government (sovereign) bonds of any nation state where there is widespread condemnation or sanctions by the international community and New Zealand has imposed meaningful diplomatic, economic or military sanctions aimed at that government. We are legally required to comply with sanctions imposed by the New Zealand Government. Under New Zealand law, we are also required to comply with sanctions imposed by the United Nations (UN) Security Council.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"We will exclude the government (sovereign) bonds of any nation state where there is widespread condemnation or sanctions by the international community and New Zealand has imposed meaningful diplomatic, economic or military sanctions aimed at that government. We are legally required to comply with sanctions imposed by the New Zealand Government. Under New Zealand law, we are also required to comply with sanctions imposed by the United Nations (UN) Security Council.",0b86b221889dbcc5884f,1,,,
a33f6e0cf9edd09c1f7d,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,"Global equities – Voting is executed on our behalf by ISS, based on our voting policies.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Global equities – Voting is executed on our behalf by ISS, based on our voting policies.",1b9cd078525458099e49,1,,,
d5eead9d0813bc6ef702,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,"New Zealand equities – We vote manually in respect of New Zealand companies via the ISS Proxy Exchange platform, with decisions based on our New Zealand voting policy, and on recommendations from the NZ Equities team and external managers.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"New Zealand equities – We vote manually in respect of New Zealand companies via the ISS Proxy Exchange platform, with decisions based on our New Zealand voting policy, and on recommendations from the NZ Equities team and external managers.",f9e0b7a5ccd5a988bdc4,1,,,
d95d0e7edc5a38b3bcb2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,"Our aim is for the Fund's votes to reflect the essential elements of good governance: transparency, board alignment with shareholder interests, long-term strategy, appropriate remuneration, business ethics and shareholder rights.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Our aim is for the Fund's votes to reflect the essential elements of good governance: transparency, board alignment with shareholder interests, long-term strategy, appropriate remuneration, business ethics and shareholder rights.",308287de0e6c0078fc73,1,,,
73bf265b2a752e382c73,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,We can direct ISS on how to vote our shares or vote manually if we elect to do so.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,We can direct ISS on how to vote our shares or vote manually if we elect to do so.,a79da81e3388c41d1a57,1,,,
24726190edac4d2a6bc1,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,We exercise our voting rights globally and domestically across the Fund's listed equities.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,We exercise our voting rights globally and domestically across the Fund's listed equities.,819e8f042d152fc3e2a2,1,,,
df4d6db7421c546f4203,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,We generally do not disclose our voting intentions ahead of meetings.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,We generally do not disclose our voting intentions ahead of meetings.,e1533d6aa78a2906c087,1,,,
d0b5ce87f8a512a40cab,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,"We have adopted the stronger ISS policies in relation to climate change, board governance, auditor oversight and ESG including diversity, equity and inclusion.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"We have adopted the stronger ISS policies in relation to climate change, board governance, auditor oversight and ESG including diversity, equity and inclusion.",b63c0fd16173ea5d4ac3,1,,,
6fb2527046a7cc01363a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,945de58591d583f76979,22,Vote,Vote,"While we generally vote according to the policy guidelines, in special circumstances we may respond to specific issues on a case-by-case basis.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"While we generally vote according to the policy guidelines, in special circumstances we may respond to specific issues on a case-by-case basis.",8f25878ee9fc0012de69,1,,,
dd79882a6dbda6c1b95a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Vote,"Our guidelines require us to withhold securities from lending or to recall shares on loan to exercise voting rights in certain circumstances, such as where the Fund has at least 5% of the votable shares in a company.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Our guidelines require us to withhold securities from lending or to recall shares on loan to exercise voting rights in certain circumstances, such as where the Fund has at least 5% of the votable shares in a company.",67865cadb1b4f8c62dea,1,,,
01161f2072e69505d3e1,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Vote,We have instructed ISS not to vote (a Do Not Vote instruction) in shareholder meetings in share-blocking countries unless the Fund owns 5% of votable shares.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,We have instructed ISS not to vote (a Do Not Vote instruction) in shareholder meetings in share-blocking countries unless the Fund owns 5% of votable shares.,b26e8c17903151df2385,1,,,
ef59189c357b9edb75f0,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Vote,"We recall shares if there is a vote on certain specified items, including climate-related proposals.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"We recall shares if there is a vote on certain specified items, including climate-related proposals.",906c8b74930164d6b75e,1,,,
23a0da04f6242d5fc069,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Vote,"When shares are on loan, the Fund may vote only on the remaining number of shares held at the time of the shareholder meeting.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"When shares are on loan, the Fund may vote only on the remaining number of shares held at the time of the shareholder meeting.",d7d43b3d07a3050a1b12,1,,,
619a40f1448b284ec6b5,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Vote,"Where listed equity investments are managed by an external or third-party manager, we prefer to invest in segregated funds that enable us to retain control over voting.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Where listed equity investments are managed by an external or third-party manager, we prefer to invest in segregated funds that enable us to retain control over voting.",f4cd0845089eeb6faa8a,1,,,
b14e8ada5a4be279c341,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,Measure and Report,"Detail progress towards net zero in line with the requirements of the New Zealand Government’s 2021 Crown Financial Institutions’ Responsible Investment Framework, with specific reference to setting interim targets and reporting carbon reduction metrics.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Detail progress towards net zero in line with the requirements of the New Zealand Government’s 2021 Crown Financial Institutions’ Responsible Investment Framework, with specific reference to setting interim targets and reporting carbon reduction metrics.",7a4edbe18855cf7aa28c,1,,,
9be94cf58a55e20ee37d,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,Measure and Report,Publish an annual Climate Change Report aligned with the New Zealand Climate Related Disclosure Standards. This will include a third-party assured GHG Emissions Inventory showing progress made against the Fund’s carbon reduction targets set by the Board.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,Publish an annual Climate Change Report aligned with the New Zealand Climate Related Disclosure Standards. This will include a third-party assured GHG Emissions Inventory showing progress made against the Fund’s carbon reduction targets set by the Board.,5252da9a37e5fc1b6221,1,,,
f7f6eecf0ecf8e5aed22,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,Measure and Report,Report annually on the dollar amount of assets under management in impact investments.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,Report annually on the dollar amount of assets under management in impact investments.,d3f90f12e7bb14bd4ab8,1,,,
692c9fb3961bc58692d2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,Measure and Report,Report progress towards net zero annually as required by our Net Zero Asset Owners Commitment (Paris Aligned Asset Owner Commitment).,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,Report progress towards net zero annually as required by our Net Zero Asset Owners Commitment (Paris Aligned Asset Owner Commitment).,c2e0437ba561a11b78c0,1,,,
00ca10b0e3d81a8c2b66,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,SOI Measure Outcome 2024/25,"Achieve a four- or five-star rating (out of five) for Policy, Governance and Strategy in the annual PRI assessment.",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Achieve a four- or five-star rating (out of five) for Policy, Governance and Strategy in the annual PRI assessment.",e06d17928a8a366b0de2,1,,,
687657414c4c4bcebe20,SRC339,07-institutional-mission,Stewardship_Proxy_Report,1cffa18247feb110ca70,24,Measure and Report,SOI Measure Outcome 2024/25,"Report annually on the Fund’s activities and outcomes in regard to the PRI Principles, specifically Principle 1 (Incorporation/Integration) and Principle 2 (Active Ownership/Stewardship).",1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,"Report annually on the Fund’s activities and outcomes in regard to the PRI Principles, specifically Principle 1 (Incorporation/Integration) and Principle 2 (Active Ownership/Stewardship).",453a25a8c47e0097cf2a,1,,,
b51b44abb4c924072e76,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,SOI Measure Outcome 2024/25,Publish voting reports on an ongoing basis on our website.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,Publish voting reports on an ongoing basis on our website.,67500ef2e1d952e21995,1,,,
a51546caae2c59865116,SRC339,07-institutional-mission,Stewardship_Proxy_Report,bddee753bc4b55cad28d,6,WHAT IS STEWARDSHIP?,GUARDIANS’ PURPOSE,avoiding prejudice to New Zealand’s reputation as a responsible member of the world community.,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,avoiding prejudice to New Zealand’s reputation as a responsible member of the world community.,7feb8b348b262332caf1,1,,,
4ffdc94737c6bca64367,SRC339,07-institutional-mission,Stewardship_Proxy_Report,bddee753bc4b55cad28d,6,WHAT IS STEWARDSHIP?,GUARDIANS’ PURPOSE,best-practice portfolio management;,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,best-practice portfolio management;,194dc8c5077e70748d94,1,,,
3be682da5c71f7f9a447,SRC339,07-institutional-mission,Stewardship_Proxy_Report,bddee753bc4b55cad28d,6,WHAT IS STEWARDSHIP?,GUARDIANS’ PURPOSE,maximising return without undue risk to the Fund as a whole,1,,investor,5cbab07013863a3cd883,LP_0011,Guardians of New Zealand Superannuation,Guardians of New Zealand Superannuation,,,,,,,,,,,,absolute,1,maximising return without undue risk to the Fund as a whole,3f90c0584b2d18a06eb9,1,,,
