wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,meeting_count,vote_count,engagement_count,coverage,score,target,aum,observation_ids,observation_count,unparsed_values,scale_note,collision_note
7a71bb076c9c0e2e9c6f,SRC151,07-institutional-mission,Stewardship_Proxy_Report,9e5d4ac107acc33fa3f1,7,2017 SHAREHOLDER PROPOSALS BY CATEGORY,2017 SHAREHOLDER PROPOSALS BY CATEGORY,Compensation,1,,other_printed_scope,c9029cbb139392bc071b,,2017 SHAREHOLDER PROPOSALS BY CATEGORY,,,,,,,,,,,2017-12-31,,absolute,1,,,,12,,,,dc5a1055e4944a13efa1,1,,,
25e27ac8c3ec18fbe332,SRC151,07-institutional-mission,Stewardship_Proxy_Report,9e5d4ac107acc33fa3f1,7,2017 SHAREHOLDER PROPOSALS BY CATEGORY,2017 SHAREHOLDER PROPOSALS BY CATEGORY,Environmental,1,,other_printed_scope,c9029cbb139392bc071b,,2017 SHAREHOLDER PROPOSALS BY CATEGORY,,,,,,,,,,,2017-12-31,,absolute,1,,,,15,,,,a27f75230deb87f65fd5,1,,,
d3055188e3a972e24b02,SRC151,07-institutional-mission,Stewardship_Proxy_Report,9e5d4ac107acc33fa3f1,7,2017 SHAREHOLDER PROPOSALS BY CATEGORY,2017 SHAREHOLDER PROPOSALS BY CATEGORY,Governance,1,,other_printed_scope,c9029cbb139392bc071b,,2017 SHAREHOLDER PROPOSALS BY CATEGORY,,,,,,,,,,,2017-12-31,,absolute,1,,,,47,,,,a39e57bde0836346155c,1,,,
167fbeffdb32a8b460d4,SRC151,07-institutional-mission,Stewardship_Proxy_Report,9e5d4ac107acc33fa3f1,7,2017 SHAREHOLDER PROPOSALS BY CATEGORY,2017 SHAREHOLDER PROPOSALS BY CATEGORY,Other,1,,other_printed_scope,c9029cbb139392bc071b,,2017 SHAREHOLDER PROPOSALS BY CATEGORY,,,,,,,,,,,2017-12-31,,absolute,1,,,,4,,,,a5053b74452ff60834e0,1,,,
900a784c306b3b83290b,SRC151,07-institutional-mission,Stewardship_Proxy_Report,9e5d4ac107acc33fa3f1,7,2017 SHAREHOLDER PROPOSALS BY CATEGORY,2017 SHAREHOLDER PROPOSALS BY CATEGORY,Social,1,,other_printed_scope,c9029cbb139392bc071b,,2017 SHAREHOLDER PROPOSALS BY CATEGORY,,,,,,,,,,,2017-12-31,,absolute,1,,,,22,,,,d75cc9781f4ad60e6f65,1,,,
5377156c5d0c2cffca33,SRC151,07-institutional-mission,Stewardship_Proxy_Report,24e648468afc6c804065,8,SHAREHOLDER PROPOSAL HIGHLIGHTS,Significant decline in compensation-related proposals,Number of proposals more than halved between 2015 and 2017 (86 v. 33).,1,,market_series,3411fdcde0208e25df5c,,compensation-related proposals,,,,,,,,,,,2015-12-31,,absolute,1,,86,,,,,,2fe00a25f57577b74c1b,1,,,
ed558ccf02749e8f2f5b,SRC151,07-institutional-mission,Stewardship_Proxy_Report,24e648468afc6c804065,8,SHAREHOLDER PROPOSAL HIGHLIGHTS,Significant decline in compensation-related proposals,Number of proposals more than halved between 2015 and 2017 (86 v. 33).,2,,market_series,3411fdcde0208e25df5c,,compensation-related proposals,,,,,,,,,,,2017-12-31,,absolute,1,,33,,,,,,d282aa20cd07d7bc2b06,1,,,
d45e8a3714f71450cc28,SRC151,07-institutional-mission,Stewardship_Proxy_Report,e6ae3280721fe5396293,9,ELECTION OF DIRECTORS,NYC Comptroller’s Board Accountability Project 2.0,"150 Companies asked to provide additional disclosure surrounding director skills, experience and diversity.",1,,other_printed_scope,7ebdc5270d57f334d6ef,,NYC Comptroller’s Board Accountability Project 2.0,,,,,,,,,,,,,absolute,1,,,150,,,,,17133f615db829a748f8,1,,,
cd8081c184f2b2461839,SRC329,07-institutional-mission,Stewardship_Proxy_Report,36b96e06046868e370ea,7,Corporate governance statement,Corporate governance statement,Regional meetings between the USS executive and groups of Vice Chancellors and other senior leaders from 34 USS employers,1,,other_printed_scope,76467f5eefcd12f3b759,,USS employers,,,,,,,,,,,,,absolute,1,,,34,,,,,def4f0b9dc7690e8de17,1,,,
ce8ce0a0de0022d5b98d,SRC329,07-institutional-mission,Stewardship_Proxy_Report,36b96e06046868e370ea,7,Corporate governance statement,Corporate governance statement,USS Trustee Board and the USS executive held Q&A sessions with around 450 members,1,,other_printed_scope,127b5c3cc5cfbc6afec8,,members,,,,,,,,,,,,,absolute,1,,,450,,,,,f09a7ea6b93d12821ad5,1,,,
5f3c7f3676a62e9e1710,SRC339,07-institutional-mission,Stewardship_Proxy_Report,bd8a4971f87387676f9c,13,Engage,Engage,"but NZ Super Fund still holds shares in more than 1,000 companies around the world.",1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,1000,,,,17f7417a78befb4c4e3f,1,,,
b0f647c3c7374289feb9,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",1,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,543,,,,,b4e010e8f89b75da3d83,1,,,
2f990353313a19f5292c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",2,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,,352,,,,8cd0ccdb89fee166ccc0,1,,,
e6b2086f6325df21d351,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",3,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,,34,,,,73e1d6d91f1f282b866c,1,,,
7c6e65e0569432486d7e,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",4,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,304,,,,,a8dd2873813fd4f85266,1,,,
fdf566a8e86346ccf39d,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",5,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,,214,,,,3e733903848388ce8be5,1,,,
eab090950e2eea1585e4,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"In the year from July 2024 to June 2025, reo® carried out 543 engagement activities on behalf of the CFIs, covering 352 companies in 34 countries. This included 304 engagement activities on climate change, covering 214 companies with 46 milestones achieved.",6,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,,,2024-07-31,2025-06-30,,absolute,1,,,46,,,,,f8a7308b26e1ceb27e10,1,,,
59cc6eca796592c02ba4,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"It has been engaging on behalf of clients for 25 years. In that time it has engaged with more than 6,400 companies on a wide range of ESG issues.",2,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,June 2025,2025-06-30,,,,absolute,1,,,,6400,,,,93a7bed06b0b52de4f1a,1,,,
3421aeb7b003ac737530,SRC339,07-institutional-mission,Stewardship_Proxy_Report,687dd15b561b9030d76c,14,Engage,Engage,"The reo® service has US$732 billion in assets under engagement (as at June 2025), with 45 responsible investment specialists.",1,,service_provider,a0515eb6f10d985a7afc,MGR_0115,reo® service,reo® service,,,,,,,June 2025,2025-06-30,,,USD,billions,1000000000,,,,,,,732,8bfe3edea9568339daf1,1,,,
cf57966752fe100e82b8,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Climate change engagement (NZ Super Fund),Companies Engaged,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,105,,,,,7c16fdc446934b68e33f,1,,,
5b460a7222fdc6649bc7,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Climate change engagement (NZ Super Fund),Engagements on climate change,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,142,,,,,06077310603adfdc4a97,1,,,
8e657b3c8db0ff5a5a1e,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Climate change engagement (NZ Super Fund),Milestones achieved relating to Climate Change,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,16,,,,,75ced4b17564335e4a1d,1,,,
b9fb79c978a1644a1393,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagement activities on behalf of NZ Super Fund,Companies engaged,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,191,,,,,3076d2bc0593764c08a1,1,,,
5484a036948e9d0ef3e9,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagement activities on behalf of NZ Super Fund,Countries covered,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,27,,,,429f5090f6df7645e05d,1,,,
11c8b0097282b6d4a4d0,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagement activities on behalf of NZ Super Fund,Engagements,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,293,,,,,a1b1471b91141c64769e,1,,,
6fc8ffef2ba96df4deae,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagement activities on behalf of NZ Super Fund,Milestones achieved,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,45,,,,,f3e74d69fe22aed73f11,1,,,
3bdd5781e45eec9901de,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Business Conduct,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,9.07,,,,a1b6a84180fc84a2e5ed,1,,,
7f5eb4014c3a2584643b,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Climate Change,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,25.77,,,,388663caf7ed5b68e3ea,1,,,
e3ba8f69a7a9f7849b8a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Corporate Governance,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,23.96,,,,74d18da3fd00ffcd5065,1,,,
c6d3640335acf3edd4c2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Environmental Stewardship,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,16.7,,,,5ac723d2b2bfd5611222,1,,,
6381893ef00e22321d9b,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Human Rights,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,8.71,,,,57de7939d5a8a943826d,1,,,
64cea698377672b75795,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Labour Standards,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,14.34,,,,30ac6dad13511d7cece9,1,,,
cba0e552ba0790e430a5,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Engagements by issue (NZ Super Fund),Public Health,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,1.45,,,,8d40034523dc6f7ef216,1,,,
a66df73faf68c91df45c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Business Conduct,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,1,,,,,4de975f199a9d30bc57d,1,,,
ad35b37d4c46ce32aeb7,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Climate Change,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,16,,,,,f4e4cef6301da7685a16,1,,,
dd5a4eb6b08a9da417fb,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Corporate Governance,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,6,,,,,730c73d855f201b8cb10,1,,,
7deb50bd9b0fa41bc058,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Environmental Stewardship,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,15,,,,,198868c8ab46bad6f3af,1,,,
fcfeb1fdd59be555b51f,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Human Rights,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,1,,,,,ca045a07ca9f96bdf873,1,,,
a3a4334788c3afb81e9f,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Labour Standards,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,6,,,,,946b600f4f1bf806462f,1,,,
35c4747cbb4ce4ea72ff,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,Milestones achieved by issue (NZ Super Fund),Total,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,45,,,,,3bb5b1748c5a6db67148,1,,,
58d5791c2c8c89309048,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),10 Reduced Inequalities,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,3,1,,,,f77afc3f5d10e3fa0ff1;158d3aabbd80efdef3b6,2,,,
167305b31bd3c1cf3bc5,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),11 Sustainable Cities and Communities,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,8,2,,,,9f93c56826fe157d8e84;b4206ccb473ee2d6b820,2,,,
dea29593ca1efb348586,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),12 Responsible Consumption and Production,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,61,16,,,,8f47ab9cfd738d8e9b8d;b8138135d0d88cf7adaa,2,,,
8d920172aafc21c96bff,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),13 Climate Action,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,81,21,,,,3d00dfe100d684710caf;2dd8d9da2c4481525bde,2,,,
492968e1253e8ebebe00,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),14 Life Below Water,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,8,2,,,,d62cbcdcd175f270a394;131e523be5c85fc1169d,2,,,
827e5c86cf52be10f824,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),15 Life on Land,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,23,6,,,,8901dd9e0fecfb6dccce;a16b430a6719b78be67a,2,,,
034f36e103cc034f2b5d,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),"16 Peace, Justice and Strong Institutions",1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,3,1,,,,ea93955d163781488a1e;cfe798f2e0716cf1f2ab,2,,,
a8824609e9f4533af9a2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),2 Zero Hunger,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,10,3,,,,c8b2561a3f6965e9aa0e;be5973d5a1d9ef1267a4,2,,,
6cf7a99441ca3053b888,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),3 Good Health and Well-Being,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,17,4,,,,9a3218940d6027c39480;01d64b500c614d9c2b94,2,,,
def0a7252cb6b9bb9dc9,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),5 Gender Equality,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,12,3,,,,a64a7803d49089a9696b;545361cae4359c79074b,2,,,
e4fb3811f970bf24dd05,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),6 Clean Water and Sanitation,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,31,8,,,,1b522d099cf344b100e1;e609964b2efc754f4c12,2,,,
cac7b535cd996ddbbd16,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),7 Affordable and Clean Energy,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,5,1,,,,b1f314d690d49c9d11f8;5802f7326008598d9d2d,2,,,
747b4b9ec528647fea9f,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),8 Decent Work and Economic Growth,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,42,11,,,,3f5fc7f7d535c87120db;82f6fe1553d3c3f3f121,2,,,
bf6d3f43bdd3ce2755ad,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),"9 Industry, Innovation and Infrastructure",1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,8,2,,,,ef54c6939a207bfccf1c;bc68d31aaf60254de6c1,2,,,
c76143d16e861c107f79,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0b01ee78e88bfd79d1ce,15,Engage,SDGs Engagements by goal (NZ Super Fund),No SDG,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,68,18,,,,03f7167b9c229473cb2a;a6c079077b36473c6747,2,,,
7f8ca6db140a4b433ab8,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Communication Services,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,3,,,,,db85d6c546daddc5eb0e,1,,,
ba7865239e5bc1008779,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Consumer Discretionary,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,16,,,,,631097a5ac09a4e7d7ed,1,,,
045c1a42abf734d31ebf,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Consumer Staples,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,18,,,,,909047242b3a904cebf0,1,,,
4e5d7c4960d1a878d942,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Energy,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,1,,,,,1cb56f0b6976b6d71d1f,1,,,
436803826a98e780614e,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Financials,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,7,,,,,b04d8db6f44185a9ca6f,1,,,
7d839181b07c7fe9ee38,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Healthcare,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,17,,,,,48bc8b05607045683679,1,,,
b31620ac2d967c883c78,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Industrials,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,27,,,,,1a070e826e29896411dd,1,,,
0e8a0fcb9087441eea6a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Information Technology,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,20,,,,,6921bf4d77a8cd5f5e84,1,,,
da2ea3749c5d5b5ef581,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Materials,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,14,,,,,151eb8836e7b8de886ab,1,,,
d64f73f1a55c2e562dce,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Real Estate,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,13,,,,,17588be01287dbedfcb9,1,,,
bc19134d8f11e10b7e14,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sector (NZ Super Fund),Utilities,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,6,,,,,e360147695ac8e302950,1,,,
c7e6dfc25f63a4d3371c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Climate Change Lobbying,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,8,,,,,70ed44677139c7241b99,1,,,
fb3a863921393c25aa20,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Climate Change Other,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,7,,,,,c23ada1adeb92e933f7c,1,,,
66f1895d4bc5a6f8fd70,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Climate Finance,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,21,,,,,a503b4236fe1a25d1f80,1,,,
8e80315b5ec85fa5a896,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Disclosure and Transparency,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,50,,,,,fbd8d41cb2cc9166f9a0,1,,,
8bf64a7a41c659ddc7bf,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Emissions Management,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,26,,,,,b144b4a1ac56ca2795dd,1,,,
