wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,commitment,paid_in_capital,contribution,distribution,nav,unfunded_commitment,recallable_distribution,tvpi,dpi,rvpi,moic,ownership_percentage,income,fee,carried_interest,beginning_capital,ending_capital,return,irr,alpha,fund_expense,realized_gain_loss,unrealized_gain_loss,actual_allocation,return_of_capital,preferred_return,observation_ids,observation_count,unparsed_values,scale_note,collision_note
3713b3bad6b8a329beca,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Global Infrastructure Partners II,1,,fund,8e46295e7e163b5bf7ac,FUND_0529,Global Infrastructure Partners II,"Global Infrastructure Partners II, L.P. (GIP II)",Global Infrastructure Partners,,,,2012,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,173.8,,251.7,71.2,,,1.86,,,,,,,,,,,15.9,,,,,,,,c134fc7e68d3485d8b38;9eff4939828babdcd300;2a0a1a8550f033217190;f394ad2a17667376a938;dea709039eee0a591a1d;762c0cf8a69f0611c3a0,6,,,
966b282d793e1d8253a3,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Global Infrastructure Partners III,1,,fund,389a47cb588453564a28,FUND_0530,Global Infrastructure Partners III,Global Infrastructure Partners III,Global Infrastructure Partners,,,,2016,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,400,391.1,,138,436.4,,,1.47,,,,,,,,,,,10.9,,,,,,,,d9008ec95205e8155292;80f16bb8f6a5782fa541;1e6d101762c2e18c8e6c;4cfa0ec487cd6dd65d09;f5849abdf05041596376;8ec8054d6e9c752b1891,6,,,
f367167271480a41f1ae,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Global Infrastructure Partners IV,1,,fund,b8f6c348273452ffd6b4,FUND_0531,Global Infrastructure Partners IV,Global Infrastructure Partners IV,Global Infrastructure Partners,,,,2018,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,400,255.3,,0.2,268.9,,,1.05,,,,,,,,,,,6.3,,,,,,,,2bd0d3be43a9bb782c20;db8409ab025958e87815;076ff7bbf07d6465179d;fd1d0aefacd3fbc5b15d;591f4d9c0a284b6f5ad2;70af76f924c843e60826,6,,,
ae64b2d973cc908469d5,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Harrison Street SIF Co-Investment I,1,,fund,2dfc58674e4b62d5eb96,FUND_0605,Harrison Street SIF Co-Investment I,Harrison Street SIF Co-Investment I,Harrison Street Real Estate Capital LLC,,,,2021,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,100.1,,0.4,104.5,,,1.05,,,,,,,,,,,,,,,,,,,f994836f57d51c830a83;922c9bc118053baa8ec3;d2bbe34c870594e1371b;636107baa7a0b40d7938;dfa5236cfeefefa38e6b,5,,,
e9edd44212496bd9613e,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Harrison Street Social Infrastructure Fund,1,,fund,17072e026e626f9298c0,FUND_0606,Harrison Street Social Infrastructure Fund,Harrison Street Social Infrastructure Fund,Harrison Street Real Estate Capital LLC,,,,2021,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,200,202.6,,3.7,222,,,1.11,,,,,,,,,,,,,,,,,,,ea3ce6ba20dd37faffde;b9393a20bee79179fb19;c1a8397a5f0a95f06e57;815b3be7fb2d24bed5f4;2ea38f8a5de9d0754ec7,5,,,
63c617232af9ed735826,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Highstar Capital Fund IV,1,,fund,027117b2224f6dc3f7ad,FUND_0628,Highstar Capital Fund IV,Highstar Capital Fund IV,"Highstar Capital GP IV, L.P.",,,,2010,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,135.5,,100.2,12.5,,,0.83,,,,,,,,,,,-5.7,,,,,,,,60d0a4b1bc2ab61b142c;300e9f8249267733ff0f;67cb34a8336f0b8aabde;330c605d8d8fa369e25d;12a19de1a357e63cfda1;2396361307f25f98f2cd,6,,,
e00d5d8a0603ce7995be,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Homestead Capital USA Farmland Fund II,1,,fund,66cbb599e7fc7b1c1181,FUND_0634,Homestead Capital USA Farmland Fund II,Homestead Capital USA Farmland Fund II,"Homestead Capital USA, LLC",,,,2016,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,107.9,,18.5,105.9,,,1.15,,,,,,,,,,,4.4,,,,,,,,b1b4a31a86ff6542c325;081fabd47913565c2205;8dab4f92ec4f7e4505d1;fd0883c95d29265b471b;962720c64768af1fa99e;72d91907eecc18a6a2e8,6,,,
4bf87aa385062fa7a0d8,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,International Infrastructure Finance Company Fund,1,,fund,460c5b40c3ac190860e1,FUND_0667,International Infrastructure Finance Company Fund,International Infrastructure Finance Company Fund,Newmarket Investment Management LP,,,,2013,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,50,52.1,,56.8,5.5,,,1.2,,,,,,,,,,,5.9,,,,,,,,b3f809650fed70badd35;43e655dfe96b3dbad060;485144456a54b70b79d5;b077f5c0b0b294373a11;529a93cc5d67e9a4b33e;3f3453d5c220539e5c7e,6,,,
791f82b552c5c832dfd9,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,LS Power Equity Partners III,1,,fund,4ef870876f6d2cdbca7e,FUND_0735,LS Power Equity Partners III,LS Power Equity Partners III,LS Power Group,,,,2013,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,96.9,,91.1,106.9,,,2.04,,,,,,,,,,,19.2,,,,,,,,78fe48f29141d67e9f57;64d88aa9922daa870003;04d4c3f1a59f869a5673;44e88072b215cb344848;182c09aff261c9a830a3;18a849d26db9ca07f43a,6,,,
596009916b72ed2d996f,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,LS Power Equity Partners IV,1,,fund,d63a8ae48db0735dd387,FUND_0736,LS Power Equity Partners IV,LS Power Equity Partners IV,LS Power Group,,,,2018,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,200,106.3,,6.7,227.2,,,2.2,,,,,,,,,,,49.8,,,,,,,,bbd61b5904ebabe582e2;30ddaa4efccb50b87933;a26f2ede8f2e2a3cb3ea;60fe21f252ddeedcb319;5ffd14e0081f150678f8;5c0cddf14a626ccc6ee8,6,,,
d66747a28fb64cd8dcc7,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Agribusiness Follow-on Program,1,,fund,eac7dfef7819e72c9b94,FUND_0766,NGP Agribusiness Follow-on Program,NGP Agribusiness Follow-on Program,"NGP Energy Capital Management, L.L.C.",,,,2014,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,97.7,,4,36.7,,,0.42,,,,,,,,,,,-13.9,,,,,,,,9dedfaf26045689d211d;d58e5b8a5fce66d523e0;c019aeb985f5cd7f465a;4f167cb7587d29ac0c89;cb5c4daf417a6f426a28;16a06c2387eb49037ae9,6,,,
684ad98c98b93d6f1c7a,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Natural Resources X,1,,fund,b837d5732c3c3ee14478,FUND_0767,NGP Natural Resources X,NGP Natural Resources X,"NGP Energy Capital Management, L.L.C.",,,,2012,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,104.1,,89,16.3,,,1.01,,,,,,,,,,,0.3,,,,,,,,7cf1b133842c0b71723d;3280e5f98d19058da7a7;fd7161e0c60ee0f274b9;77b566f8ef108fe69c21;912bee334f0c2f40b952;0d9d62c83fd3faf9f827,6,,,
9bcc57177fa614d171a2,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Natural Resources XI,1,,fund,4cca5745720694f648e9,FUND_0768,NGP Natural Resources XI,NGP Natural Resources XI,"NGP Energy Capital Management, L.L.C.",,,,2014,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,200,205,,141.9,173.7,,,1.54,,,,,,,,,,,10.8,,,,,,,,1264107add19f5e9843c;dae837037b232540acb3;9fba0afd43b7428011b0;b9a9457ff0a37b072a7a;530deaf7b93fabe934b1;6257eda44787cf6eff2d,6,,,
59c42c5f35b36df63306,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Natural Resources XII,1,,fund,eb1b40ae7e8bbc6be305,FUND_0769,NGP Natural Resources XII,NGP Natural Resources XII,"NGP Energy Capital Management, L.L.C.",,,,2017,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,250,177.9,,64.8,215,,,1.57,,,,,,,,,,,16,,,,,,,,9aaf0f20f08baba7d2a5;e53833a056f3e24de9dd;b7c724576f8b95087362;f93230c39c655b713420;2ef25278007e3a4cc89b;0e00e78e4baabc51d4c9,6,,,
386c2e1260d42d92de5d,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Royalty Partners,1,,fund,59b4fc5e9e619e3452fe,FUND_0770,NGP Royalty Partners,NGP Royalty Partners,"NGP Energy Capital Management, L.L.C.",,,,2020,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,106.8,,59.9,120.9,,,1.69,,,,,,,,,,,,,,,,,,,b8cde1cc5148528592aa;3cf3398002ff42924306;9677142dc1a1f5921904;59ced5d0f2fff30b0bda;7a70f79f482e37930517,5,,,
2395f3232a41f2cb8716,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Royalty Partners Co-Investment Side Car,1,,fund,d0ccbb63c29746a885af,FUND_0771,NGP Royalty Partners Co-Investment Side Car,NGP Royalty Partners Co-Investment Side Car,"NGP Energy Capital Management, L.L.C.",,,,2021,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,50,29.5,,5.9,44,,,1.69,,,,,,,,,,,,,,,,,,,c0e57dd5d83cee7ff4dc;5de365d62002c995e923;a76724c35faa868c5cef;58fe7b1957b5e5efb10a;79d20be74a6a18302ace,5,,,
ad734a8b53c8cf78d128,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Royalty Partners Fund II,1,,fund,2751eaa3241901013075,FUND_0772,NGP Royalty Partners Fund II,NGP Royalty Partners Fund II,"NGP Energy Capital Management, L.L.C.",,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,61.2,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,d65eba628480d7f0b75c;eaf8e742c1d7999d2e43;f4e87c0731654af53e6f;ac02442b3e32fa015655;f9dcd77e558c26e4b019,5,,,
f9cd60233cdfe5dc9b50,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,NGP Royalty Partners II Co-Investment Side Car,1,,fund,5c1e984acec8f38a8f18,FUND_0773,NGP Royalty Partners II Co-Investment Side Car,NGP Royalty Partners II Co-Investment Side Car,"NGP Energy Capital Management, L.L.C.",,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,50,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,cb270a953c47852d71e5;2ba677635c8305852288;1f924a76a2bd006e69d4;76f7e2c624c49ccdb5e1;407ad3e02667ae3cce71,5,,,
d3b20a6ee214e6209a92,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Northern Shipping Fund III,1,,fund,1fba9fb6ca0132f854de,FUND_0777,Northern Shipping Fund III,Northern Shipping Fund III,Northern Shipping Fund Management LLC,,,,2015,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,125,158.6,,182.2,7.6,,,1.2,,,,,,,,,,,8.3,,,,,,,,a97b6659ae017d4dd5f4;0a83d1ab291be39bace4;3d572ce11c5f6dc0b272;d9d0ff2359ac578868f6;931ef02abfa35e3a0bb6;a876dd9b268b02e7d364,6,,,
4e014e3e119883270334,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Northern Shipping Fund IV,1,,fund,b3bf17ce0189b7239b5b,FUND_0778,Northern Shipping Fund IV,Northern Shipping Fund IV,Northern Shipping Fund Management LLC,,,,2019,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,159.4,,94.9,78.1,,,1.09,,,,,,,,,,,9.5,,,,,,,,f20f599fb26d81432002;0b68e0290dd9c81139a6;600550b885f10ef0b03c;cbe299c95e04d7a42995;69c1a0a4b5edbdb3bf36;19b5c9870cf76e271f16,6,,,
cf16f0b3f1036e823dad,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,Orion Mine Finance (Master) Fund I,1,,fund,0c2e5a136f0bc5c3db53,FUND_0800,Orion Mine Finance (Master) Fund I,Orion Mine Finance (Master) Fund I,"Orion Resource Partners (USA), LP",,,,2012,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,75,78.8,,54.3,19.4,,,0.94,,,,,,,,,,,-1.4,,,,,,,,8747234a25b480c09c9c;11d5938813bf9f311c98;8fa53330cb4cff433714;c6a1aa4b1fd955039517;f3849d6c92c5b355038b;c142382fcd55971e09b0,6,,,
1d9c510d6038b2069655,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,QL Capital Partners,1,,fund,dbf812c4b8c284a2e142,FUND_0835,QL Capital Partners,QL Capital Partners,Quantum Capital Group,,,,2019,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,66,,9.5,92.1,,,1.54,,,,,,,,,,,,,,,,,,,043d8f5a52458e3b3922;03f3ea30bb34947ab3ba;b2a8ec9e71beaaa03004;594a61098c4f06e2b10b;e610ada73940f975d523,5,,,
97e8bc8c05168daf2239,SRC060,02-performance,Performance,bac81665ea21767e0444,1,Alternatives Portfolio,Alternatives Portfolio,QLCP Co-Investment Fund,1,,fund,763874e2347a518024f1,FUND_0836,QLCP Co-Investment Fund,QLCP Co-Investment Fund,Quantum Capital Group,,,,2020,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,43.1,17.3,,2.7,29.1,,,1.84,,,,,,,,,,,,,,,,,,,410add4f3b687fe02994;6f8b36357b94d3743c57;51f0710a8b6c95a71de0;5d0a0556cf006589d5cd;923f4a4e27a4f8ea9756,5,,,
a2e6fc7b812346a13911,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Quantum Energy Partners VIII,1,,fund,bcf52cf0051ba0647355,FUND_0837,Quantum Energy Partners VIII,Quantum Energy Partners VIII,Quantum Capital Group,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,200,9.9,,0,9,,,0.91,,,,,,,,,,,,,,,,,,,e5c43e2992f8f66fd3c8;0059be7a3a08e1996aa8;03b3ebb040afeee58b1f;0dddbf707468ef4fbaca;cd24b011e0f847e1c79c,5,,,
25b8726cdd36fee0acd2,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Quantum Energy Partners VIII Co-Investment Fund,1,,fund,d465713a85a517d8b882,FUND_0838,Quantum Energy Partners VIII Co-Investment Fund,Quantum Energy Partners VIII Co-Investment Fund,Quantum Capital Group,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,40,2,,0,2,,,0.99,,,,,,,,,,,,,,,,,,,6a00aefb445a6cbcbe55;3fe2aa1524bd892f55cf;b3e7233b403f7370d2a6;b070069f0d32b919de63;efedb0093a7842d3eaa5,5,,,
39c99c52947a9d32e731,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Reservoir Resource Partners,1,,fund,2612efb53d268d478d93,FUND_0851,Reservoir Resource Partners,Reservoir Resource Partners,Reservoir Capital Group,,,,2013,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,34.8,,39.4,0,,,1.13,,,,,,,,,,,9.1,,,,,,,,466ac95df6b2a375b779;02eaa41eee98a93482f9;ab91cc6e5b24dc162750;6de44d6f5289cbf85a76;0ccb6cc2c71cf82d60c0;ab3d23787305a5e2c696,6,,,
d0a891fda6e4c20d15bd,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,SailingStone Global Natural Resources Portfolio,1,,fund,d2dceffea3a5fdde4213,FUND_0876,SailingStone Global Natural Resources Portfolio,SailingStone Global Natural Resources Portfolio,SailingStone Capital Partners LLC,,,,2014,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,250,250,,55.7,0,,,0.22,,,,,,,,,,,-23,,,,,,,,e6801960b82fe439b6fd;72dbe3c8355c77b78a5d;a4cb5637f2a143292a3c;8a64cbbab8b6f44079a4;33ffa8dfab0066a6404c;3c6a7ff12d9c3c2e3dd7,6,,,
5c95e8c5b7eb0e88b628,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Sheridan Production Partners I-B,1,,fund,ac9031a65b8235334449,FUND_0895,Sheridan Production Partners I-B,Sheridan Production Partners I-B,Sheridan Production Partners,,,,2007,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,10.5,150.6,,63.3,0,,,0.42,,,,,,,,,,,,,,,,,,,5e750c0b4ed2e02c1890;6adde50e50ac5d9e4572;4734bb27db85ab2c6b58;2bf8e6b79f71233b3102;43b5fd28996101efa84e,5,,,
40c802400bd4992723fc,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Sheridan Production Partners II-B,1,,fund,4a2aebf1f6d70f954f29,FUND_0896,Sheridan Production Partners II-B,Sheridan Production Partners II-B,Sheridan Production Partners,,,,2010,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,121.2,137.3,,9.3,0,,,0.07,,,,,,,,,,,,,,,,,,,6ade13deb9202082303f;cb4369662a037d3693f0;65b77d5b35ef5dc1a43e;ae83f42b1dcc8db2bfba;a80cd937ac2438c203c5,5,,,
5b592e7d551dbff1b52e,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Sheridan Production Partners III-B,1,,fund,45ae0e85bc3c536e4b4b,FUND_0897,Sheridan Production Partners III-B,Sheridan Production Partners III-B,Sheridan Production Partners,,,,2014,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,250,85.9,,71.4,98,,,1.97,,,,,,,,,,,16.6,,,,,,,,f2245beb56743bafbd2e;061b281a819154e7b3d6;fe8c9e562341a9431081;5d4ba489efb6ddd968a3;6dee1c2d13aaf7914346;e4116ec1a39fecff8574,6,,,
452260516dcf83cc1aca,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Silver Creek Aggregate Reserves Fund I,1,,fund,5c02eba967550ad7e6ce,FUND_0899,Silver Creek Aggregate Reserves Fund I,Silver Creek Aggregate Reserves Fund I,"Silver Creek Capital Management, LLC",,,,2019,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,22.4,,2.6,24.1,,,1.19,,,,,,,,,,,7.7,,,,,,,,21b667855a5f8bb5b9c0;7f60c8c381421b53509b;135f5141934d175ab5f3;32b263dacdd43befdf13;f531a36155836a4a8fcd;4fa60b2da24535865ff7,6,,,
dea6702fde9ca251990b,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Sprott Streaming & Royalty Fund,1,,fund,116ff76e4eb97be4a928,FUND_0910,Sprott Streaming & Royalty Fund,Sprott Streaming & Royalty Fund,Sprott Resource Streaming and Royalty Corp.,,,,2021,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,45.1,,1.5,44.3,,,1.01,,,,,,,,,,,,,,,,,,,9401e5bbda60a51228e1;75aeb876b868e8a763ac;a529b48b9bf8b4ad914a;cda1b60d8be44394c275;0cc9aa84de058e96a2fe,5,,,
130e5e8fc7a9875cf222,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Sprott Streaming & Royalty Fund Co-Investment Side Car,1,,fund,52a176ee4019ed355402,FUND_0911,Sprott Streaming & Royalty Fund Co-Investment Side Car,Sprott Streaming & Royalty Fund Co-Investment Side Car,Sprott Resource Streaming and Royalty Corp.,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,50,7,,0,7.1,,,1.01,,,,,,,,,,,,,,,,,,,c61298d09f9a8f8e25d2;afd418943141f20a6703;ed8bacb674ac9116ee19;3f2d2e25d3ae83086c97;04a5f9dd515867535e42,5,,,
88bb0a35e22dc926e4f2,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Starwood Energy Infrastructure Fund III,1,,fund,1317022b2408fc8b06c2,FUND_0914,Starwood Energy Infrastructure Fund III,Starwood Energy Infrastructure Fund III,"Starwood REIT Advisors, L.L.C.",,,,2017,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,103.9,,42.6,102.6,,,1.4,,,,,,,,,,,15.3,,,,,,,,b3f0dd632127e39285ff;e34ab4be6eb6b241e00e;4496840054581727ffdd;d6cb0d837954d5cf31bd;7717babb389ba6b01307;1b3e425c38b599a45ed8,6,,,
4f2ffeab39152b8555a3,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Core Fund (A),1,,fund,4919d8360c0ade1a0231,FUND_0916,Stonepeak Core Fund (A),Stonepeak Core Fund (A),Stonepeak Partners LP,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,250,250,,0,249.8,,,1,,,,,,,,,,,,,,,,,,,4000ca647c3d671c3100;b52d9391115b882fa32d;41dd414c5e075f370dc6;8abc9bc2a2470ff5142a;563f08cf6209b8fee830,5,,,
998c8a374b353258fb4b,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Global Renewables Fund,1,,fund,c08fc3fe8a8f4c7d1941,FUND_0917,Stonepeak Global Renewables Fund,Stonepeak Global Renewables Fund,Stonepeak Partners LP,,,,2020,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,150,17.7,,-0.1,25.1,,,1.41,,,,,,,,,,,,,,,,,,,4ecba8da4ecce495fd8f;9b8912f72f3fa129d683;edd0201dde525464ab84;44d3033ad6b29cf16f2a;0fd176ec731691507a2d,5,,,
74578177d8ef06a0822c,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Infrastructure Fund,1,,fund,3e3735d814f79546186a,FUND_0918,Stonepeak Infrastructure Fund,Stonepeak Infrastructure Fund,Stonepeak Partners LP,,,,2012,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,99.3,,103.8,43.5,,,1.48,,,,,,,,,,,9.7,,,,,,,,2c1e6334ba739be996ff;836016dfb07d9a006b13;88396d6ec1e2ea875dbc;9414484e2e5a9752ea3f;b2d08f9da38f6e839480;76d37241e393119cbb6f,6,,,
b3863888e021d9fb3c27,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Infrastructure Fund II,1,,fund,c5fb0b4c042b234b5ef6,FUND_0919,Stonepeak Infrastructure Fund II,Stonepeak Infrastructure Fund II,Stonepeak Partners LP,,,,2016,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,400,504.6,,610,130.3,,,1.47,,,,,,,,,,,13.8,,,,,,,,478920dbd5c3a6270eb1;91cd898976f7367a5f67;cb99368ff4a5874a4bd4;51e6651144a1fef97627;21f9f05a4cc526814a08;8d3951c23ec64d2defde,6,,,
b6d2a52f4294c597de6a,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Infrastructure Fund II (AIV II Claremont),1,,fund,d74f0aab8c67cb4921c3,FUND_0920,Stonepeak Infrastructure Fund II (AIV II Claremont),Stonepeak Infrastructure Fund II (AIV II Claremont),Stonepeak Partners LP,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,0,50,,0,53.8,,,1.08,,,,,,,,,,,,,,,,,,,5146695407f111af47e9;663995978668f6f87f77;a6ac94ba4b32ab87fa3f;73bdc7ed17671f970823;c8088daaf5dc77a1e7dc,5,,,
a01338a059d93aff85f9,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Infrastructure Fund III,1,,fund,6946e3f95c53cfeb3866,FUND_0921,Stonepeak Infrastructure Fund III,Stonepeak Infrastructure Fund III,Stonepeak Partners LP,,,,2018,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,400,380.5,,109.1,490.6,,,1.58,,,,,,,,,,,20.3,,,,,,,,408c0b6f294c1fdb800c;7e32ffca1343e472b518;837076418801d42dc02c;02312dd1c4f122249e74;eec24c9cd7352f1f969e;ceab434280f3e110bebc,6,,,
fee24568bcfdd6e2840c,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Infrastructure Fund IV,1,,fund,3202eeb99f507dab1e6a,FUND_1050,Stonepeak Infrastructure Fund IV,Stonepeak Infrastructure Fund IV LP,Stonepeak Partners LP,,,,2020,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,500,183.6,,2.5,193.8,,,1.07,,,,,,,,,,,,,,,,,,,e1d20b7240fa49b15a3d;61a39462ea7fcb4ad03e;41501f8c97fe0266bede;ec45df202212e746e7ed;14bec97ca05df0b2f228,5,,,
32653f463d7426fbb4a7,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Stonepeak Trail Blazer Investment Partners,1,,fund,bd7435c11e4f39128eff,FUND_0922,Stonepeak Trail Blazer Investment Partners,Stonepeak Trail Blazer Investment Partners,Stonepeak Partners LP,,,,2022,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,100,49.5,,0,49.3,,,1,,,,,,,,,,,,,,,,,,,4b5878c8f45a38f6b7f9;859622b59f6dc3a3aae6;bda093ebb0a6cfe78d5c;5d0209cb7ec7a2a79334;f810ae0c97d2973f2c7a,5,,,
2f39ff032d1c7caae2b1,SRC060,02-performance,Performance,4dc01d8056629d6a11bf,2,Alternatives Portfolio,Alternatives Portfolio,Taurus Mining Finance Annex Fund,1,,fund,ae4a47fb3cae785e91ad,FUND_0938,Taurus Mining Finance Annex Fund,Taurus Mining Finance Annex Fund,Taurus Funds Management Pty Ltd,,,,2016,,"September 30, 2022",2022-09-30,,,USD,millions,1000000,50,47.1,,57.4,2.4,,,1.27,,,,,,,,,,,17.8,,,,,,,,e0ac79b3f32cb56e2f78;e0d635ef81864d400845;8e73dd76a4f845999305;2bd48eb73fc001b6f0e2;d0a078beb0b8f1c2f71c;8ba3c48ab1d46571645c,6,,,
