wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,return,irr,alpha,pme,direct_alpha,sharpe_ratio,tracking_error,yield,aum,fair_value,observation_ids,observation_count,unparsed_values,scale_note,collision_note
1b20552a2ed599d21552,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),PMI Tactical,1,,fund,4aa55222a82a927ee8a0,FUND_0817,PMI Tactical,PMI Tactical,Pacific Urban Residential,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,11.7,,,,,,,,,,1ef8214bb3d576597ec7,1,,,
7cec83fa95dc37896521,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Pacific Multifamily Investors, LLC",1,,fund,16375d6cac295c80c5fa,FUND_0802,"Pacific Multifamily Investors, LLC","Pacific Multifamily Investors, LLC",Pacific Urban Residential,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,2914,0adbf3c6bf2ce6dbeff5,1,,,
1c0716b5f8c632f48bf9,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Pacific Multifamily Investors, LLC",1,,fund,16375d6cac295c80c5fa,FUND_0802,"Pacific Multifamily Investors, LLC","Pacific Multifamily Investors, LLC",Pacific Urban Residential,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,-7.7,,,,,,,,,,660b41902ee946469231,1,,,
e6d776e70de5df21d966,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Pacific Multifamily Investors, LLC",1,,fund,16375d6cac295c80c5fa,FUND_0802,"Pacific Multifamily Investors, LLC","Pacific Multifamily Investors, LLC",Pacific Urban Residential,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,9.3,,,,,,,,,,ef7d21d38a0cf3c1b261,1,,,
82c5a572fc833447e509,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Pacific Multifamily Investors, LLC",1,,fund,16375d6cac295c80c5fa,FUND_0802,"Pacific Multifamily Investors, LLC","Pacific Multifamily Investors, LLC",Pacific Urban Residential,Real Assets,,,,5-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,9.1,,,,,,,,,,c561c028428683b16ea9,1,,,
38fa1911a33eb17a58c3,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines Base,1,,fund,864cb6b7076991708fef,FUND_0874,Sacramento Venture Hines Base,Sacramento Venture Hines Base,Hines,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,49.8,eb7e0f06c29bd90e48f1,1,,,
f4e5fa369d74881be5d4,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines Base,1,,fund,864cb6b7076991708fef,FUND_0874,Sacramento Venture Hines Base,Sacramento Venture Hines Base,Hines,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,-8.3,,,,,,,,,,be0062c1f80fa3043ffb,1,,,
5e56d06458cdd6d380f6,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines Base,1,,fund,864cb6b7076991708fef,FUND_0874,Sacramento Venture Hines Base,Sacramento Venture Hines Base,Hines,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,0.7,,,,,,,,,,662b36c3640a9c572fbd,1,,,
f7ad408a210689017a49,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines DT,1,,fund,7be52d27abb45bdba9ec,FUND_0875,Sacramento Venture Hines DT,Sacramento Venture Hines DT,Hines,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,47.5,f4420540e31ee28c43bb,1,,,
e8f0afdc5d5969341569,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines DT,1,,fund,7be52d27abb45bdba9ec,FUND_0875,Sacramento Venture Hines DT,Sacramento Venture Hines DT,Hines,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,-10.6,,,,,,,,,,b4bb4b7f2e9b2be63961,1,,,
c2fea83f915ad7488cfb,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sacramento Venture Hines DT,1,,fund,7be52d27abb45bdba9ec,FUND_0875,Sacramento Venture Hines DT,Sacramento Venture Hines DT,Hines,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,-6.3,,,,,,,,,,3d756b1a9e535d96616f,1,,,
b1cb9825087da2d7dea4,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sierra Nevada Investment Partners LP,1,,fund,62b2570da7d05c4e98b2,FUND_0898,Sierra Nevada Investment Partners LP,Sierra Nevada Investment Partners LP,,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,74.4,2983378b479a3c793cbe,1,,,
636bed9575fbad908582,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Stonepeak Infrastructure Fund IV LP,1,,fund,17f8e82c4c37bc3cd98a,FUND_1050,Stonepeak Infrastructure Fund IV LP,Stonepeak Infrastructure Fund IV LP,Stonepeak Partners LP,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,240.5,d6a370410f3436fff31a,1,,,
0fff08b71c14d48c892a,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Stonepeak Infrastructure Fund IV LP,1,,fund,17f8e82c4c37bc3cd98a,FUND_1050,Stonepeak Infrastructure Fund IV LP,Stonepeak Infrastructure Fund IV LP,Stonepeak Partners LP,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,3.7,,,,,,,,,,24d54a277de19518a89c,1,,,
35a6bda35a700a9ab041,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Strategic Property Fund Asia SCSP,1,,fund,139c6797a05a8392ce66,FUND_0923,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia (GP) Sarl,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,286.3,55bc9bc54fd2bc547d3b,1,,,
e29293b78674293da225,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Strategic Property Fund Asia SCSP,1,,fund,139c6797a05a8392ce66,FUND_0923,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia (GP) Sarl,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,0.3,,,,,,,,,,c0b689973c0c7b02728e,1,,,
6331124ff6c3ea456710,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Strategic Property Fund Asia SCSP,1,,fund,139c6797a05a8392ce66,FUND_0923,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia (GP) Sarl,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,4.9,,,,,,,,,,b50918e30b2d805914a9,1,,,
3b967e3fb2e7b468e669,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Strategic Property Fund Asia SCSP,1,,fund,139c6797a05a8392ce66,FUND_0923,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia (GP) Sarl,Real Assets,,,,5-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,3.7,,,,,,,,,,a060ef4eecf0c21025c9,1,,,
8e072949f53ee34f1bbb,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sylvanus LLC,1,,fund,0c001e34a0b2210651cc,FUND_0929,Sylvanus LLC,Sylvanus LLC,Global Forest Partners LP,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,304.4,4b594f9061911e27189e,1,,,
a451ed6b8237dc1ae550,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sylvanus LLC,1,,fund,0c001e34a0b2210651cc,FUND_0929,Sylvanus LLC,Sylvanus LLC,Global Forest Partners LP,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,10.7,,,,,,,,,,5c37a68abcd8012c931e,1,,,
d1432876ece23b71450b,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sylvanus LLC,1,,fund,0c001e34a0b2210651cc,FUND_0929,Sylvanus LLC,Sylvanus LLC,Global Forest Partners LP,Real Assets,,,,10-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,2.5,,,,,,,,,,8c8acb36881e48022056,1,,,
aae7c5fd340f7b05c740,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sylvanus LLC,1,,fund,0c001e34a0b2210651cc,FUND_0929,Sylvanus LLC,Sylvanus LLC,Global Forest Partners LP,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,5.8,,,,,,,,,,30b41f57160f84c0b1da,1,,,
bde69a6a0b3948b2b9e5,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Sylvanus LLC,1,,fund,0c001e34a0b2210651cc,FUND_0929,Sylvanus LLC,Sylvanus LLC,Global Forest Partners LP,Real Assets,,,,5-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,4.6,,,,,,,,,,ffbfbd3710533d457a03,1,,,
5db3164c6f512d1858d2,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),TechCore 2019,1,,fund,6506c7b1da07357411a7,FUND_0944,TechCore 2019,TechCore 2019,GI Partners,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,2915.7,3069ac44a0a0dfd0981f,1,,,
e2011d301636e855586f,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),TechCore 2019,1,,fund,6506c7b1da07357411a7,FUND_0944,TechCore 2019,TechCore 2019,GI Partners,Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,4.4,,,,,,,,,,7ac31132d32a47f2932d,1,,,
895f606029597220aa85,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),TechCore 2019,1,,fund,6506c7b1da07357411a7,FUND_0944,TechCore 2019,TechCore 2019,GI Partners,Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,10.7,,,,,,,,,,4ec677ef4d124de94fde,1,,,
662829a4fee4346119bc,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),Total Real Assets,1,,portfolio,cd6fad5c8aafd1195cd2,,Total Real Assets,,,Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,70444.3,84cd53d5b9127687efc5,1,,,
09aa745f20387769d2ea,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Tower Bridge Infrastructure Partners, L.P.",1,,fund,fc392f2b746c9f847c3c,FUND_0962,"Tower Bridge Infrastructure Partners, L.P.","Tower Bridge Infrastructure Partners, L.P.","Global Infrastructure Management, LLC",Real Assets,,,,,"June 30, 2023",2023-06-30,,,USD,millions,1000000,,,,,,,,,,2821.9,b0c5517d29f67668a173,1,,,
0447040a6735d10a91e6,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Tower Bridge Infrastructure Partners, L.P.",1,,fund,fc392f2b746c9f847c3c,FUND_0962,"Tower Bridge Infrastructure Partners, L.P.","Tower Bridge Infrastructure Partners, L.P.","Global Infrastructure Management, LLC",Real Assets,,,,1-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,21.5,,,,,,,,,,16e367ed741def5f2609,1,,,
a90f9cbcbc24ee64c62e,SRC063,02-performance,Performance,26e93aef03cdd8e5b2cb,2,Real Assets Ending Market Value & Performance Summary (By Partnership),Real Assets Ending Market Value & Performance Summary (By Partnership),"Tower Bridge Infrastructure Partners, L.P.",1,,fund,fc392f2b746c9f847c3c,FUND_0962,"Tower Bridge Infrastructure Partners, L.P.","Tower Bridge Infrastructure Partners, L.P.","Global Infrastructure Management, LLC",Real Assets,,,,3-Yr,"June 30, 2023",2023-06-30,,,,absolute,1,3.8,,,,,,,,,,177a84ea26b1cefa52dd,1,,,
abde594c61b33d01e11d,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2012,1,,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,13.1,,,,,,,,22871,,ff81ca44729085a626d6;44fe5753b3382be5044c,2,,,
8e8a0527c28aba4cd56d,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2013,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,14.89,,,,,,,,,,0f070f47c98549850326,1,,,
5eab5f84414e758cb327,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2013,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,14.55,,,,,,,,,,48a86d86dc883e0ac3eb,1,,,
fef8438c8f589a320efe,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2013,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2013",2013-12-31,,,USD,millions,1000000,,,,,,,,,25765,,31fe10e23f6f04874f37,1,,,
e03c209adf542144801e,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2014,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,7.52,,,,,,,,,,fe4fb2750459ac7e0ff8,1,,,
dbaa6683adc8a3f36224,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2014,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,7.94,,,,,,,,,,53f84a9aef6873994195,1,,,
15fcf9143b18f2d8b50a,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2014,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2014",2014-12-31,,,USD,millions,1000000,,,,,,,,,26955,,5eb1306f8f9e917426e8,1,,,
1b161bbaa4d0f6e8a5b5,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2015,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,1.92,,,,,,,,,,2e1e08fb1caab9eb6944,1,,,
ab2ac1e0140737d2eae6,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2015,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,2.02,,,,,,,,,,fe041393427678c206ca,1,,,
43d7a21a8b371a7b00be,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2015,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2015",2015-12-31,,,USD,millions,1000000,,,,,,,,,27086,,35bc42562eef237f78ef,1,,,
76a85241ca0c7e70f161,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2016,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,8.79,,,,,,,,,,5cf6b58ca07fa07ad505,1,,,
60a963b3d07e38574bf6,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2016,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,8.73,,,,,,,,,,cbd7afd5f68f53281ebf,1,,,
935a62de1063d60cc496,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2016,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2016",2016-12-31,,,USD,millions,1000000,,,,,,,,,29017,,8cfad12b125207bb58e9,1,,,
bb5cec5947e5a5a135f6,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2017,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,13.57,,,,,,,,,,6cb68dc31b8c18438445,1,,,
820255133685cf421bea,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2017,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,13.38,,,,,,,,,,949b6d0d41968e88b2d9,1,,,
8cbae09443c0c0c951d4,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2017,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2017",2017-12-31,,,USD,millions,1000000,,,,,,,,,32125,,b5794af5a30c8269c71d,1,,,
d19f5e56292c0f6092d4,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2018,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,-0.22,,,,,,,,,,54f33834c32ab2061ad6,1,,,
df8ee6227625b04c9398,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2018,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,-0.38,,,,,,,,,,f0018b6d38b7f0c45903,1,,,
270a3ea04a1dc344d538,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2018,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2018",2018-12-31,,,USD,millions,1000000,,,,,,,,,31376,,98e44325224809696f7a,1,,,
5b081f8c7e951bb17bbb,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2019,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,14.45,,,,,,,,,,fda3c2140c3d9960b930,1,,,
63db12a53cb1521e6bf4,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2019,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,13.8,,,,,,,,,,38c51aa12125dcb0eb4d,1,,,
8613fb8e40ce0c1cca86,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2019,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2019",2019-12-31,,,USD,millions,1000000,,,,,,,,,35612,,0a35ab06184889139f19,1,,,
e91c85b017f935c1e634,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2020,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,12.96,,,,,,,,,,f7fac9f3a50564b74b6b,1,,,
0f4c08c36764d9b397b7,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2020,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,12.64,,,,,,,,,,02274a7824b9869ab8b2,1,,,
5aa99307bffd872cc4d8,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2020,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2020",2020-12-31,,,USD,millions,1000000,,,,,,,,,39308,,f4dbe29cbe5da3fa3949,1,,,
6e27548bb3259828fc47,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2021,1,Fair Value Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,17.46,,,,,,,,,,dc4b027505fbfb7b1cde,1,,,
0976cd6565a51f4027f7,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2021,1,Fair Value Rate of Return net of fees,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,17.29,,,,,,,,,,d39cede15f10e2d45138,1,,,
a2755107c99e2c9cc2f8,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2021,1,Money Weighted Rate of Return,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,17.28,,,,,,,,,,69925f43b79ca2ba7780,1,,,
e62e6724166aabe57992,SRC192,03-institutional-report,Institutional_Report,8bfe4a65bcba8a88b61f,3,Defined Benefit Investments (Continued),10-Year Total Pension Investment Rates of Return,2021,1,Total Investment Portfolio Fair Value,portfolio,5bc39f0b8f93d4f18ea7,,Total Investment Portfolio,,,,,,,,"December 31, 2021",2021-12-31,,,USD,millions,1000000,,,,,,,,,45538,,3fc93197a1dfb89e7136,1,,,
e813529c51ce62aa750e,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,3 Month Treasury Bills,1,,benchmark,5d005353df824786c6db,,3 Month Treasury Bills,,,,,,,1 Year,"December 31, 2021",2021-12-31,,,,absolute,1,0.05,,,,,,,,,,b35ca4a1b259d63eeb7a,1,,,
