file_id,filename,source_sha256,page_number,dpi,image_path,image_sha256,present
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,26,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-026.png,9efd68c083ac763455a13ff090ac2b0cd6d89dce84785902b50615b72b46ae04,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,27,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-027.png,c9e8ef62d2bfab3e01f34e6638d3646e4d1033419d604006ab171e67fd432790,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,28,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-028.png,c96d87b9262ac5579561fc8c420e0d5a6ab1889f6fb1d8d19da7c24795d32792,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,29,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-029.png,49ed3575be188959c81a97a967c8343aa187be18983cad27e557d47261d28883,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,30,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-030.png,d7a8f2050f092036a59acfb40fdba6b417bba3eb1836bb9bd72098fb826a000c,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,31,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-031.png,400e6cbb1956b8f5c2f1986a2264d521ffbc1b98ba94ac91c558b30dfe448870,1
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,32,300,data/documents/images/Reporting_NZ_Super_Fund_Stewardship_Report_2025/page-032.png,9aa695e725c6a6c390b91a0e41965410e853e721ace35a08a891cd4940f6a57d,1
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,1,300,data/documents/images/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025/page-001.png,cc2cbb016e3384a5e172d26721f2222602ca4febbf6398ef861e7ce1b5287381,1
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,2,300,data/documents/images/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025/page-002.png,9278183d55d3822eeaa5554337389d2bcfa0cd2afe3b26b523b7b3ac2b030018,1
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,3,300,data/documents/images/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025/page-003.png,3f3cfb4a72759b1bd03a4209281f0de2e7fa35b052cd079515dbec1afc345326,1
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,4,300,data/documents/images/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025/page-004.png,9d7ecb85cd666faf81de3aa1dda2ebdc611c24cd562aea519eab85a449d0f7f6,1
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,300,data/documents/images/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025/page-005.png,8fc62d7690e2d838a0c271aa245ae614674a7b0131f5fe33aaac7a9e4516f7f4,1
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277,1,300,data/documents/images/Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024/page-001.png,520ac395f55af4efec06ae728ac94b47dc44477645c2f25254c0c393387a4f3f,1
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277,2,300,data/documents/images/Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024/page-002.png,da3b85ecec917f5ce1f9856b056704fae0e2d2eac86ad10738655eb79e37b56c,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,1,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-001.png,f0cb7ca8eeac46befec355c52555eb6e385214e060cc4137768b2455f985afb3,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,2,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-002.png,61c4eebaa5315547c1600134178230b22f200d5263414cd388287b5ec1c9162a,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,3,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-003.png,5014cc504735c4eb00319ae0c8d3a103505eb40b22519fe5507c58971728ea70,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,4,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-004.png,7de335c077991f48a109cbfc89c83b4d8c6f292253ff9332c3351556f3ca3e1b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,5,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-005.png,60ab95cf06d69d036a5da798e78cdd86ce3dc2ac9121c91ddd1ca2813d523857,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,6,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-006.png,d75f45782d1bf3efaba073c8db47278646876085ed85cc37e90ec9ba739174c3,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,7,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-007.png,f6ed943f67bb9027dd923f800204539b5d460912cb349fc4902218be37844776,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,8,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-008.png,5759855efb058e2c0ed0083291c9cafa2303a0a2f14a421e934988cad6bface5,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,9,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-009.png,2b8c25cd35db268d9034d03bb8304b0782398c721340f4826c8c744c647e2153,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,10,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-010.png,f5656c7197dea7ac79c727c82f819ade7124732e435c7a14140ff920b210813d,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,11,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-011.png,aa9564b02ff09d427d34332d1c9599747e14926c206ab02c4fd48680b97ae9e5,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,12,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-012.png,c87b2661fabd977e88efb667e2e64c7496c38be56661a0abeaa50eb1f1c2fcdd,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,13,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-013.png,75765778ca99f9dac20b052971b09f6af6baa22248833ddf57f0a624e6473191,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,14,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-014.png,7a35c1c8f132e2519782550621921833b015b7f39be82f664cd7eba1ca89b100,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,15,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-015.png,744d488deedf0fe7c0b62dcf6056f139bf3f7918c5a14e7d5b2400c8588eb98c,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,16,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-016.png,cc45f1862c49504389aefa24f63975f97b831bdea5e0f1598b805e9dee0caec9,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,17,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-017.png,2f92630d41becaba8400e8ba997a9584cfd38c6b170aaff3c54569ac9a53f321,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,18,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-018.png,c183b91e00bde5a7472c0f3fa2645e7c260c3ee164a75e40649cc810e05df631,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,19,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-019.png,02b79961abf0f784796f8ae99698a4588198cf60bd70b4b6bead68982d8966c3,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,20,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-020.png,f9c47874f7c00d2f0f478456450dd825feeaeecdef0f14351ba2c293a17c82b7,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,21,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-021.png,b2162814f4de5ca86f0957453f6ebf48a7fdb7300447a1dbede8f495f7696c2d,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,22,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-022.png,7c7c19c213ffd6c98a1b5d5d775df048b015f0d4a8c6cbaa9b21e2966fa5fffa,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,23,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-023.png,8ad8b4a6f82e8b03b56028a2c92468fb53315aa96a51cc4c2289fde2b701a842,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,24,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-024.png,37f515749768729ef3829fb70654216e132c62be0a2a1e4420c2a6c122ee37fe,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,25,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-025.png,b76413b2f3033fb40135c8d0e9f3de09253828b501e61d61c8c8f52e5f5f08d7,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,26,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-026.png,f8c75b65bae56d3fbc49da4c59a8acb36e4be2f486c76444861914213cc4f395,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,27,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-027.png,c05fa38c9847aebd1fcc9ea351f252c67a899a5a7eda16f94910ba7324f94dd0,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,28,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-028.png,c52c6cf9249711131b4dc858d24bcee60bfe591d25928d7d9c39f3b521dc3308,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,29,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-029.png,50ab5374a020f1cdbbabc73ec5696fda791a1b3911fdb97a0f36d988c8125a88,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,30,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-030.png,d24aa9a5062b98a2f69241f39c5de866a7dbb46773b4e1e8fef383073a06d4e9,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,31,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-031.png,03b0e25a9bfae41f3e77225ee68272c92b4bf880dfebd69011b30a7c6cbf6530,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,32,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-032.png,08687e113f5c4e25b45f19fdfa69ff694e766a3e4adcf8bea309f731304f4d4b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,33,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-033.png,c9d356ca0fe157638005d7e1a86797933855c412be1fda0dbc582a8a4aeafa35,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,34,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-034.png,56f986a1dde58f0e1dcf6216ef09f20c1a4970beedfb2d102150e6a40171ac94,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,35,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-035.png,71aa5cdccdf09ea5adec3a6d434eb536126143ea5e9318ff06fd32e0a0026032,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,36,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-036.png,9c09c736107837e22982adc759f2d747c621dee673af10cc1a9a1af6a93baad9,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,37,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-037.png,646261dbc55aecde381ae8d12e21457a0b52df2ea3be2fa84a67d66acb6cbfee,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,38,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-038.png,244d0b3255abeb8c827863595634c661261c566a72eb27ba452f826727740945,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,39,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-039.png,9986ac7be4d32564d69f507bca59904e5a84cac55b582030c09211ccbd848d63,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,40,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-040.png,0f5ab9b16147052e9bcd9a9af390ae11ceeb0f7abbfe8546a39ea504e4b0fd59,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,41,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-041.png,c0e307345251c7fa8fe76477522ecb56b6ce31f6fece05aea2ad07f74182a49a,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,42,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-042.png,f2464f2d580712dc33bad071f3454bd4586fcd652f4e708e09c614eaa80e99e4,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,43,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-043.png,5e8518fd01b38c9a96fee2de1e67f566e5fafbb7a1d6a0625593fbea6843d4df,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,44,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-044.png,1d14cdc4fd9dd7c9372130f02008122f31d38bbf6e7a9056607d02c80ad59336,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,45,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-045.png,72e90391a2b8520ff87400d13a4b7f78d96d2a392e1efcbb9d8f732fe13e624f,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,46,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-046.png,42e283d9f0893fd13782c3fbd7558173dba389808cfcf42e4fbbcb1f5a7da7c8,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,47,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-047.png,976b748a98f4a5148e56c3bf35515e1460ac15dcec12a38a90872541d75d5b28,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,48,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-048.png,522140aff9ba51b8c55a85d69e3d5a43445817e3f2695fdd4d1decd943c8ff0b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,49,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-049.png,089258f9dfb036540913bd0d32e757a64e3617243488e854d895116336fcca7a,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,50,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-050.png,840f8bca6c455658b56e38cf3e33ca4d55416c212c21c34f08593f916bdef17c,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,51,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-051.png,29aea1737086b04e2154c0912dae54d45114e33fd86c884cac8211325a8538ca,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,52,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-052.png,f1573c03f48ceb2d7ab05188dc4c1c50baee513d324802e20ab97d4e321ba0ea,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,53,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-053.png,0536dd856fb67aa3788cc532978bd1d2f1f1815ed8344eaf3819cb005d008086,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,54,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-054.png,35236a6dbd1e4a682925ca9517eb201a4e42d7d5260674485a3da87a63f30f95,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,55,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-055.png,6902fadc61988469afd85ec174edfabbb277336e6d0c97e125fe0e5044f2e656,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,56,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-056.png,82622c6a9804125029b0ed3985ad0afbc97d06ef62709d12e3a3b2fa6cdd2fdd,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,57,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-057.png,afafb135c3f32ed7349b92c7f6b198a0dff2743e46d5f9341ffdddceea96ce8a,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,58,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-058.png,9083b85853b193706edb3174de6f600a13e81880d5c20327a68a56326003be0b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,59,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-059.png,9dd07f4a4435e080002ad29a4850d4125ec9a20629069d73382a3f1c2efbad3b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,60,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-060.png,8632fc50b2d87c85e793e751a89f6b71e7e0558bdfc838ea777cfffbf4cf72e6,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,61,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-061.png,33d611f5473d0324487f309aeebc2193ea9c404695343c5b66b2af1c75d6f3de,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,62,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-062.png,bb524f10173966a27807ceb824c49fb563ce9cd31f209fc4d291d4d78c209083,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,63,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-063.png,3178eac6e49913c78b24d244248fdf203ebd8ab500b8fc7d3cb374759bea2556,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,64,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-064.png,54783865d05e9bca7011d81127afa5fc2ce8f7aea8f4c12c8fe9c8d2412edcc8,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,65,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-065.png,2b5cf05304c21ed878e4417a1d024de1e991551e648379dc70435eee6a40c457,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,66,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-066.png,be4cf46eb782a78aff83d208a64e7a0d543cff4a6f029fe7c9cba8139ea2d9d8,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,67,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-067.png,2ed8714c46bcaee9df10f1fccdd2e65c23bb382954d39579e1cc7cd83aee370f,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,68,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-068.png,7c7447bab85569608627aba401ab45e99c2831de270df58e7e310d6105a0f98b,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,69,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-069.png,af0a3dc48d9e5ac3e97e9268290e955b7637ed8705c59806949600a7e8a47786,1
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,70,300,data/documents/images/Regulatory_Packard_Foundation_Form_990PF_2023/page-070.png,d415077ee40db9ff56bff23fa831a91fc9447a8621b5fdec66acc07f5c20234c,1
