"source_page","final_page_status","final_expected_observation_count","reason"
"121","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"122","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"123","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"124","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"125","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"126","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"127","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"128","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"129","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"130","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"131","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"132","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"133","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"134","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"135","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"136","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"137","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"138","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"139","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"140","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"141","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"142","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"143","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"144","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"145","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"146","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"147","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"148","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"149","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"150","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"151","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"152","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"153","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"154","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"155","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"156","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"157","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"158","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"159","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"160","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"161","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"162","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"163","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"164","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"165","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"166","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"167","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"168","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"169","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"170","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"171","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"172","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"173","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"174","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"175","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"176","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"177","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"178","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"179","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"180","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants-paid list, excluded on the ground given for page 117."
"181","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right. A reads this page as Part XIV, Line 3b Grants and Contributions Approved For Future Payment and B as a continuation of the Line 3a paid list; either way it is a grants schedule and grants are excluded scope, so the heading disagreement changes nothing."
"182","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants schedule, excluded on the ground given for page 181."
"183","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants schedule, excluded on the ground given for page 181."
"184","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants schedule, excluded on the ground given for page 181."
"185","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants schedule, excluded on the ground given for page 181."
"186","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; a further page of the grants schedule, excluded on the ground given for page 181."
"187","NO_ELIGIBLE_DATA","0","NO_ELIGIBLE_REASON:both lanes counted zero and the zero is right; the last page of the grants schedule, excluded on the ground given for page 181."
