"pair_id","decision","reason","contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector"
"PAIR_EB2F843277A2200FF6E1E2BC","MERGE","Gross subtotal, loans is a gross line, so investment_cost as lane B has it, not investment_fair_value. Lane A's readable evidence sentence and note-6 citation are kept.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","13","TABLE","Notes to Consolidated Financial Statements","(a) Loan PRIs","Gross subtotal, loans","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","investment_cost","Gross subtotal, loans","168,270","","","","","","The loans are summarized in the table below for the years ended December 31, 2024 and 2023 as","actual","IMAGE_ONLY: loan table values read from page image; text layer is column-garbled.","","","6","","","",""
"PAIR_08EC66B5C47126E0FBF408FC","MERGE","Same gross subtotal line in the 2024 column, 123,360; the page prints no currency symbol on it.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","13","TABLE","Notes to Consolidated Financial Statements","(a) Loan PRIs","Gross subtotal, loans","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_cost","Gross subtotal, loans","123,360","","","","","","The loans are summarized in the table below for the years ended December 31, 2024 and 2023 as","actual","IMAGE_ONLY: loan table values read from page image; text layer is column-garbled.","","","6","","","",""
"PAIR_DD93A6B5EE4EBC0224A255A1","ACCEPT_A","Page 13 prints Interest receivable 6,806 2,824; the 2023 cell is printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_8CCD0848F2AC3547C4CD59A7","ACCEPT_A","Same printed row in the 2024 column, 6,806; printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0D1692BA6708E2E41509F0D3","ACCEPT_A","Page 13 prints Loans and interest receivable, subtotal 130,166 171,094; the 2023 cell is printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BC22BCBA9D13FEA38844E3CE","ACCEPT_A","Same printed row in the 2024 column, 130,166; printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D7004168B8820F9808E4408A","ACCEPT_A","Page 13 prints Less discount and uncollectible allowance (36,749) (34,800); the 2023 cell is printed and allowed, and lane B missed it. The line is a component of the fair-value carrying amount, so it stays with the net line's category rather than being retyped as a period gain or loss.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_3D29D76F924AFFEF8D477C02","ACCEPT_A","Same printed row in the 2024 column, (36,749); printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_76AE67D31F05F0CC7C82024A","ACCEPT_A","Loan receivable, net end of year is the line the balance sheet carries, so investment_fair_value is right for it and both lanes agree. Lane A quotes the page's printed sentence and cites note 6, lane B quotes the scrambled text layer.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_64030C4DADAE939B7B8BB7ED","MERGE","Page 13 prints Loan receivable, net end of year $ 93,417 in the 2024 column. Neither lane is complete: lane A strips the printed currency symbol and lane B quotes only the scrambled text layer and cites no note.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","13","TABLE","Notes to Consolidated Financial Statements","(a) Loan PRIs","Loan receivable, net end of year","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","Loan receivable, net end of year","$93,417","","","","Loan receivable, net end of year","","The loans are summarized in the table below for the years ended December 31, 2024 and 2023 as","actual","IMAGE_ONLY: loan table values read from page image; text layer is column-garbled.","","","6","","","statement_line",""
"PAIR_002B34588BD92E87D894F3E6","ACCEPT_A","Page 14 prints (b) Equity PRIs as a narrative note above the equity rollforward.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_94A30BDAA3475298CB04F9BE","ACCEPT_A","Page 14 prints (c) PRI Guarantees and Commitments as a narrative note.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6CDD656D3F9669063452945E","ACCEPT_A","Both lanes read Equity investment amount, gross beginning of year 475,838 in the 2023 column. Lane A quotes the page's printed sentence, lane B quotes the scrambled text layer.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_61C527007236B033F2D2951C","MERGE","Page 14 prints Equity investment amount, gross beginning of year $ 828,216 in the 2024 column. Neither lane is complete: lane A strips the printed currency symbol and lane B quotes only the scrambled text layer.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","TABLE","Notes to Consolidated Financial Statements","(b) Equity PRIs","Equity investment amount, gross beginning of year","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_cost","Equity investment amount, gross beginning of year","$828,216","","","","","","The total change in equity investments for","actual","IMAGE_ONLY: equity activity table values read from page image; text layer is column-garbled.","","","","","","",""
"PAIR_649B4BA5D4548750EA3569BA","ACCEPT_A","Page 14 prints Additional investments 113,185 91,203; the 2023 cell is printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_5F9DFE08B5AC82FB636A1058","ACCEPT_A","Same printed row in the 2024 column, 113,185; printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_E01CF5AFD39AB95402EF1171","ACCEPT_A","Page 14 prints Change in contingent funding commitments (167,000) 227,000; the 2023 cell is printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_2310A5C01F87F68C2EC020E3","ACCEPT_A","Same printed row in the 2024 column, (167,000); printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_282DA901C09171271AD5D90D","ACCEPT_A","Page 14 prints Loan to equity conversions 37,872 in the 2023 column and an em dash in 2024, so exactly one row belongs here; lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_BD7D9040036FA7103A1F1259","ACCEPT_A","Page 14 prints Return of capital (14,407) (827); the 2023 cell is printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B2713CE33B2CEE0F45639A29","ACCEPT_A","Same printed row in the 2024 column, (14,407); printed and allowed, and lane B missed it.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B4ECEDB9005933398C360A4D","ACCEPT_A","Both lanes read Realized loss (2,870) in the 2023 column. Lane A quotes the page's printed sentence, lane B quotes the scrambled text layer.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_16501F3987A1F0527C46892E","ACCEPT_A","Same printed row in the 2024 column, (67,081); lane A's quote reads as evidence and lane B's does not.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_F3F87B107EAA92148B12E171","ACCEPT_A","Both lanes read Equity investment amount, gross end of year 828,216 in the 2023 column; lane A's quote is the page's printed sentence.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_15B44720EE76CA1E7BE25A70","ACCEPT_A","Same printed row in the 2024 column, 692,913; the page prints no currency symbol on it and lane A's quote is the readable one.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B8A7F25AA249FD7F7A7F2190","ACCEPT_A","Both lanes read Unrealized loss, net (30,079) in the 2023 column; lane A's quote is the page's printed sentence.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_695F973D00CCF0558EC79E78","ACCEPT_A","Same printed row in the 2024 column, (136,328); lane A's quote is the readable one.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_48BE75F68F09E3B3A15981D7","ACCEPT_A","Both lanes read Equity investment amount, net end of year 798,137 in the 2023 column as investment_fair_value at statement_line grain; lane A's frame carries the note-6 citation and the readable quote.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C3AAFC013F14E3AC2719D0E3","MERGE","Page 14 prints Equity investment amount, net end of year $ 556,585 in the 2024 column. Neither lane is complete: lane A strips the printed currency symbol and lane B quotes only the scrambled text layer and cites no note.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","TABLE","Notes to Consolidated Financial Statements","(b) Equity PRIs","Equity investment amount, net end of year","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","Equity investment amount, net end of year","$556,585","","","","Equity investment amount, net end of year","","The total change in equity investments for","actual","IMAGE_ONLY: equity activity table values read from page image; text layer is column-garbled.","","","6","","","statement_line",""
"PAIR_B280FD495FC5FEC70861B8C4","MERGE","The sentence The Foundation has recorded certain of its equity investments at fair value, totaling $75,758 and $161,380 is prose, so the row is NARRATIVE as lane A has it, the value keeps the printed $ as lane B has it, and the grain is the aggregate of a named sleeve, so value_scope is portfolio_total and not allocation_bucket: the page prints no allocation table.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","NARRATIVE","Notes to Consolidated Financial Statements","(b) Equity PRIs","certain of its equity investments at fair value","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","investment_fair_value","certain of its equity investments at fair value","$161,380","","","","recorded certain of its equity investments at fair value","","The Foundation has recorded certain of its equity investments at fair value, totaling $75,758 and $161,380 on December 31, 2024 and 2023, respectively.","actual","","","","","","","portfolio_total",""
"PAIR_CB3F34EA84C39E4D3491D927","MERGE","Same printed sentence for 2024, $75,758. Lane A missed the printed currency symbol and filed the grain as allocation_bucket; lane B filed the same cell separately under a shorter label, so this merged row publishes it once.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","NARRATIVE","Notes to Consolidated Financial Statements","(b) Equity PRIs","certain of its equity investments at fair value","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","certain of its equity investments at fair value","$75,758","","","","recorded certain of its equity investments at fair value","","The Foundation has recorded certain of its equity investments at fair value, totaling $75,758 and","actual","","","","","","","portfolio_total",""
"PAIR_D43FBC2944B1A63AF91774EE","REJECT","The same printed sentence as PAIR_CB3F34EA84C39E4D3491D927 under a shorter row label. One printed cell publishes one row, and that row is the merged one.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_4A6A17A2F1E1C17B2BB3887E","MERGE","The sentence PRIs in equity funds which have been valued using NAV as a practical expedient with total fair values of $111,725 and $106,547 is prose. The value keeps the printed $ and the grain is the aggregate of a named sleeve, so value_scope is portfolio_total, not allocation_bucket.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","NARRATIVE","Notes to Consolidated Financial Statements","(b) Equity PRIs","PRIs in equity funds which have been valued using NAV as a practical expedient with total fair values","2023","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2023","","(In thousands)","investment_fair_value","PRIs in equity funds which have been valued using NAV as a practical expedient with total fair values","$106,547","","","","valued using NAV as a practical expedient","","total fair values of $111,725 and $106,547, respectively.","actual","","","","","","","portfolio_total",""
"PAIR_CB22117FF8B28F0F14C104FF","MERGE","Same printed sentence for 2024, $111,725, published once under the fuller printed label.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","financial_statement_observation","14","NARRATIVE","Notes to Consolidated Financial Statements","(b) Equity PRIs","PRIs in equity funds which have been valued using NAV as a practical expedient with total fair values","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","investment_fair_value","PRIs in equity funds which have been valued using NAV as a practical expedient with total fair values","$111,725","","","","valued using NAV as a practical expedient","","total fair values of $111,725 and","actual","","","","","","","portfolio_total",""
"PAIR_CA85B7FFCFF94BB0FFC7A75D","REJECT","The same printed sentence as PAIR_4A6A17A2F1E1C17B2BB3887E under a shortened row label; published once as that merged row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_0D114855E5490AF029711D93","REJECT","The same printed sentence as PAIR_CB22117FF8B28F0F14C104FF under a shortened row label; published once as that merged row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_A90D5F65625E27EFC6467DFA","MERGE","Page 14 prints Unfunded commitments related to equity funds as of December 31, 2024 were $20,071 as prose, so the row is NARRATIVE as lane A has it and the value keeps the printed $ as lane B has it.","2026-09-01.2","SRC376","0cb015ca0b614caa657358e97514857fd81f64b60ad57c146f75293e82923169","Financials","01-financials","CORE","","fund_economics_observation","14","NARRATIVE","Notes to Consolidated Financial Statements","(b) Equity PRIs","Unfunded commitments related to equity funds","2024","1","reporting_entity","GATES FOUNDATION","","","","","","","","","","December 31, 2024","","(In thousands)","unfunded_commitment","Unfunded commitments related to equity funds","$20,071","","","","","","Unfunded commitments related to equity funds as of December 31, 2024 were $20,071.","actual","","","","","","","",""
"PAIR_1E403D70C766A25D788A868B","REJECT","The same printed sentence as PAIR_65DF2336405E70E81F1ECB0A under a shortened row label; published once as that row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D75EE332424A2037191D78F2","REJECT","The same printed sentence as PAIR_B78F9A2CC2D4C6C951F27636 under a shortened row label; published once as that row.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_65DF2336405E70E81F1ECB0A","ACCEPT_A","Page 15 prints The estimated probable contingent funding amount included in program-related investment liabilities in the consolidated statements of financial position was $60,000 on December 31, 2024, and $227,000 on December 31, 2023. The sentence is prose, so NARRATIVE is right, and a contingent funding commitment the Foundation has made is commitment, not the unfunded_commitment the page uses for equity-fund commitments on page 14.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B78F9A2CC2D4C6C951F27636","ACCEPT_A","Same printed sentence for 2024, $60,000; NARRATIVE and commitment for the same reason.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_983A57A85CE45960D0E93091","ACCEPT_B","Page 16 prints Compensation and benefits 446,140 57,748 41,323 63,814 126,723 735,748 in the December 31, 2024 table; the Management and general cell reads 126,723. Management and general is the entity's own overhead expense line under note 2(k), which is fund_expense and allowed, so the cell stands and lane A deferred the page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_D9C2E1E9ADDBCB9E32A7FA29","ACCEPT_B","Same printed row, Total expense by natural classification 735,748; a natural-classification expense total is fund_expense and lane A deferred the page.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_02C23DC273AAFFC281172122","ACCEPT_B","Page 16 prints Other support and administrative 119,411 5,585 13,291 33,659 263,632 435,578 in the 2024 table; the Management and general cell reads 263,632.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_FB05C27BD65F1EDE5CA854E6","ACCEPT_B","Same printed row, Total expense by natural classification 435,578.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7764A5035CE1398216616AAE","ACCEPT_B","Page 16 prints Total $ 6,734,945 661,442 173,102 97,473 390,355 8,057,317 in the 2024 table; the Management and general cell reads 390,355 and ties to page 5.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_08207DA1F47BA7E58B6B3098","ACCEPT_B","Page 16 prints the grants subtotal Total 6,169,394 598,109 118,488 with dashes in the two remaining columns and 6,885,991 under Total expense by natural classification; that is the first Total occurrence in the 2024 table.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6B936626F08CCB947045D72B","ACCEPT_B","The second Total occurrence in the 2024 table reads 8,057,317 under Total expense by natural classification and ties to Total expenses on page 5.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_75412B02071ADD35D85A9857","ACCEPT_B","Page 16 prints Compensation and benefits 390,147 50,123 37,205 54,468 114,766 646,709 in the December 31, 2023 table; the Management and general cell reads 114,766.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_55B389F25191FC5A7C89A79D","ACCEPT_B","Same printed row, Total expense by natural classification 646,709.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_C79C83AEBE7C3CB41C3D1502","ACCEPT_B","Page 16 prints Other support and administrative 113,275 4,437 13,115 13,662 240,260 384,749 in the 2023 table; the Management and general cell reads 240,260.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_6E1B9B5BB2E1450727BB01FC","ACCEPT_B","Same printed row, Total expense by natural classification 384,749.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_B14A39C8DAC5E35BADCE61E3","ACCEPT_B","Page 16 prints Total $ 6,849,571 735,214 249,048 68,130 355,026 8,256,989 in the 2023 table; the Management and general cell reads 355,026 and ties to page 5.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_877CD7D5E96B3582735A8D7D","ACCEPT_B","The grants subtotal in the 2023 table reads 6,346,149 680,654 198,728 with dashes in the two remaining columns and 7,225,531 under Total expense by natural classification.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAIR_7819EEB53D002E0600688DAC","ACCEPT_B","The bottom Total row of the 2023 table reads 8,256,989 under Total expense by natural classification and ties to Total expenses on page 5.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
