manager_id,manager_name,strategy,sub_strategy,v1_status,historical_score,historical_rank,supplied_funds,eligible_score_funds,eligible_fund_ids,score_above_50_rate,score_at_least_75_rate,score_at_most_25_rate,worst_fund_score,fund_score_iqr,score_trend_per_fund,two_point_change,consistency_status,avg_realized_share,avg_nav_reliance,avg_ks_pme,avg_direct_alpha,avg_company_hhi,avg_sector_hhi,latest_fund_id,latest_size_step_up,latest_size_step_status,team_continuity,strategy_flag,gp_commitment_pct,governance_flag
MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000207,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000208""]",0.0,0.0,1.0,6.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.6081668338090462,0.39183316619095376,0.5437192466,-0.111944384,0.21966325232504225,0.5196965465185622,FUND_SYNTH_000208,1.3762023612552232,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00052,Synthetic Alternatives Manager 0052,secondaries,lp_led,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000206""]",0.0,0.0,1.0,0.0,0,,,CONSISTENCY_UNAVAILABLE,0.594411173029343,0.4055888269706569,0.6830145303,-0.0691803319,0.2098656748529722,0.3096820814482059,FUND_SYNTH_000206,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000211,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000209""]",1.0,0.0,0.0,74.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.7292203608247423,0.27077963917525777,0.8440878058,-0.0361466103,0.3539695395328904,0.5747126243160691,FUND_SYNTH_000209,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00053,Synthetic Alternatives Manager 0053,real_estate,value_add,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000212""]",1.0,0.0,0.0,63.7037037037,0.0,,,CONSISTENCY_UNAVAILABLE,0.7101839261432764,0.2898160738567237,0.4167321047,-0.1482926758,0.2599629421331163,0.40956926193431403,FUND_SYNTH_000212,1.8306004663073807,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,fund_of_funds,diversified,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000213""]",1.0,1.0,0.0,94.6666666667,0.0,,,CONSISTENCY_UNAVAILABLE,0.8344859916726315,0.1655140083273684,1.3636549522,0.0531298888,0.1890456875746962,0.4302951537546623,FUND_SYNTH_000213,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000214,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000215,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00054,Synthetic Alternatives Manager 0054,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000216""]",1.0,1.0,0.0,77.9310344828,0.0,,,CONSISTENCY_UNAVAILABLE,0.38757059408100447,0.6124294059189955,0.8214660854,-0.0567593888,0.2673887665422135,0.2673887665422135,FUND_SYNTH_000216,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,middle_market,RANKED_DEMO,37.3684210526,14,2,2,"[""FUND_SYNTH_000219"",""FUND_SYNTH_000217""]",0.5,0.0,0.5,13.6842105263,23.684210526300003,,-47.3684210526,AVAILABLE,0.2411381144315612,0.7588618855684388,1.5919623004,0.18750253165,0.41836747733033713,0.41836747733033713,FUND_SYNTH_000217,2.344560009349071,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000220,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000218,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000222,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000223""]",0.0,0.0,1.0,13.7931034483,0.0,,,CONSISTENCY_UNAVAILABLE,0.201112647522269,0.7988873524777309,0.7791568236,-0.0920601103,0.35629741007071075,0.5177668420402017,FUND_SYNTH_000223,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,secondaries,lp_led,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000221,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00056,Synthetic Alternatives Manager 0056,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000224,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000225""]",0.0,0.0,1.0,21.0169491525,0.0,,,CONSISTENCY_UNAVAILABLE,0.5976316310092417,0.40236836899075823,0.9844194437,-0.0032612979,0.2987180377945435,0.4304476558243353,FUND_SYNTH_000225,0.4837336832189476,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00057,Synthetic Alternatives Manager 0057,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000228""]",1.0,1.0,0.0,96.5517241379,0.0,,,CONSISTENCY_UNAVAILABLE,0.49418978258541285,0.5058102174145871,0.6859428292,-0.0767664671,0.5062554578541191,0.5062554578541191,FUND_SYNTH_000227,1.6215988349812218,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000230""]",1.0,1.0,0.0,77.6271186441,0.0,,,CONSISTENCY_UNAVAILABLE,0.7165764737432011,0.28342352625679884,1.4106354321,0.0681506746,0.35203830987744916,0.35203830987744916,FUND_SYNTH_000230,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000229,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000232,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00058,Synthetic Alternatives Manager 0058,private_credit,direct_lending,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000231,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00059,Synthetic Alternatives Manager 0059,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000235,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00059,Synthetic Alternatives Manager 0059,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000236""]",0.0,0.0,0.0,48.275862069,0.0,,,CONSISTENCY_UNAVAILABLE,0.3875879449753229,0.6124120550246771,0.6833656581,-0.0907895377,0.5768223212924861,1.0,FUND_SYNTH_000236,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00059,Synthetic Alternatives Manager 0059,venture,early_stage,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000233""]",1.0,0.0,0.0,72.3076923077,0.0,,,CONSISTENCY_UNAVAILABLE,0.45337370913890823,0.5466262908610916,2.4985533072,0.2436440308,0.3596812955998192,0.3596812955998192,FUND_SYNTH_000234,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00060,Synthetic Alternatives Manager 0060,private_credit,direct_lending,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000237,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00060,Synthetic Alternatives Manager 0060,real_estate,value_add,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000238""]",1.0,1.0,0.0,92.5925925926,0.0,,,CONSISTENCY_UNAVAILABLE,0.8999991740929476,0.10000082590705242,0.4027684321,-0.1256749853,0.5000006684689682,0.5000006684689682,FUND_SYNTH_000238,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00060,Synthetic Alternatives Manager 0060,venture,early_stage,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000239""]",1.0,1.0,0.0,86.4285714286,0.0,,,CONSISTENCY_UNAVAILABLE,0.669009642245652,0.330990357754348,8.5836227494,0.4250171133,0.26167618812611043,0.3402500580204669,FUND_SYNTH_000239,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,middle_market,RANKED_DEMO,47.2446762277,12,2,2,"[""FUND_SYNTH_000242"",""FUND_SYNTH_000241""]",0.5,0.0,0.5,24.7457627119,22.498913515849992,,44.9978270317,AVAILABLE,0.6010977963340873,0.3989022036659127,1.0254238277,0.00568952675,0.269784414240149,0.46081601398901484,FUND_SYNTH_000241,0.30604368054664816,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,direct_lending,RANKED_DEMO,54.2931034483,2,2,2,"[""FUND_SYNTH_000243"",""FUND_SYNTH_000244""]",0.5,0.0,0.0,47.5862068966,6.706896551700005,,-13.413793103400003,AVAILABLE,0.4046459321843258,0.5953540678156742,0.7939557362,-0.06167359365,0.32349744792528035,0.3641783205782072,FUND_SYNTH_000244,1.0930654241076134,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00062,Synthetic Alternatives Manager 0062,growth,growth_equity,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000248""]",1.0,0.0,0.0,51.6666666667,0.0,,,CONSISTENCY_UNAVAILABLE,0.884204739799658,0.11579526020034207,5.5399686613,0.2665838544,0.15151651268453223,0.393091358434641,FUND_SYNTH_000248,2.5171924849344207,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00062,Synthetic Alternatives Manager 0062,venture,early_stage,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000246""]",0.0,0.0,0.0,41.5384615385,0.0,,,CONSISTENCY_UNAVAILABLE,0.18451320265673093,0.815486797343269,1.9539804118,0.3489094732,0.3576135845047109,0.3576135845047109,FUND_SYNTH_000247,0.8217147066949074,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00063,Synthetic Alternatives Manager 0063,buyout,middle_market,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000251,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00063,Synthetic Alternatives Manager 0063,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000249,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00063,Synthetic Alternatives Manager 0063,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000250,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00064,Synthetic Alternatives Manager 0064,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000254,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00064,Synthetic Alternatives Manager 0064,growth,growth_equity,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000256,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00064,Synthetic Alternatives Manager 0064,secondaries,lp_led,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000253,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00065,Synthetic Alternatives Manager 0065,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000259""]",1.0,0.0,0.0,72.7272727273,0.0,,,CONSISTENCY_UNAVAILABLE,0.9081126177501795,0.09188738224982047,1.437871023,0.0518149844,1.0,1.0,FUND_SYNTH_000259,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00065,Synthetic Alternatives Manager 0065,fund_of_funds,diversified,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000258,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00065,Synthetic Alternatives Manager 0065,private_credit,direct_lending,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000257,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00066,Synthetic Alternatives Manager 0066,infrastructure,core_plus,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000263,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00066,Synthetic Alternatives Manager 0066,private_credit,direct_lending,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000262,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00066,Synthetic Alternatives Manager 0066,real_estate,value_add,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000261""]",1.0,1.0,0.0,100.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.9000029447708232,0.0999970552291768,0.6434594911,-0.0750197831,0.36792809591442,0.36792809591442,FUND_SYNTH_000261,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00066,Synthetic Alternatives Manager 0066,venture,early_stage,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000264""]",0.0,0.0,0.0,50.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.18451642026859272,0.8154835797314074,1.9707946832,0.2705989602,0.4269809706555504,0.4269809706555504,FUND_SYNTH_000264,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00067,Synthetic Alternatives Manager 0067,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000268,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00067,Synthetic Alternatives Manager 0067,fund_of_funds,diversified,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000266""]",0.0,0.0,0.0,48.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.7101714285714286,0.28982857142857144,1.0705070913,0.0141608835,0.4067758784543581,0.4067758784543581,FUND_SYNTH_000266,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00067,Synthetic Alternatives Manager 0067,secondaries,lp_led,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000265""]",1.0,1.0,0.0,88.0,0.0,,,CONSISTENCY_UNAVAILABLE,0.3788131819193944,0.6211868180806057,1.1143939104,0.025367403,0.2215241617705564,0.35487698034911597,FUND_SYNTH_000267,0.6480469401571868,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00068,Synthetic Alternatives Manager 0068,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000272,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00068,Synthetic Alternatives Manager 0068,private_credit,direct_lending,INSUFFICIENT_DATA,,,2,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000271,3.9724569111186216,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00068,Synthetic Alternatives Manager 0068,secondaries,lp_led,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000269""]",0.0,0.0,1.0,5.26315789474,0.0,,,CONSISTENCY_UNAVAILABLE,0.5944122023809524,0.4055877976190476,0.7555429199,-0.0593114913,0.42819758346452946,0.42819758346452946,FUND_SYNTH_000269,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00069,Synthetic Alternatives Manager 0069,buyout,middle_market,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000274""]",1.0,0.0,0.0,56.9491525424,0.0,,,CONSISTENCY_UNAVAILABLE,0.7165793686566468,0.28342063134335316,1.2535090062,0.0408682888,0.23278335901762093,0.2921830872556287,FUND_SYNTH_000274,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00069,Synthetic Alternatives Manager 0069,growth,growth_equity,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000276,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00069,Synthetic Alternatives Manager 0069,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000275""]",0.0,0.0,0.0,40.5,0.0,,,CONSISTENCY_UNAVAILABLE,0.6081813895001572,0.3918186104998428,0.6638243513,-0.0838522784,0.35201405105796685,0.5506967397308579,FUND_SYNTH_000275,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00069,Synthetic Alternatives Manager 0069,venture,early_stage,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000273,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00070,Synthetic Alternatives Manager 0070,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000278""]",0.0,0.0,1.0,18.1818181818,0.0,,,CONSISTENCY_UNAVAILABLE,0.9081078628574886,0.09189213714251145,1.0002364269,3.07571e-05,0.2693916339922535,0.45446968419766126,FUND_SYNTH_000280,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00070,Synthetic Alternatives Manager 0070,private_credit,direct_lending,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000277""]",0.0,0.0,1.0,24.8275862069,0.0,,,CONSISTENCY_UNAVAILABLE,0.38756715272448194,0.612432847275518,0.5809219128,-0.1228562727,0.20881940305316632,0.505934925162287,FUND_SYNTH_000277,,FUND_SIZE_CURRENCY_MISMATCH,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00071,Synthetic Alternatives Manager 0071,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000283,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00071,Synthetic Alternatives Manager 0071,growth,growth_equity,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000284""]",1.0,0.0,0.0,70.8333333333,0.0,,,CONSISTENCY_UNAVAILABLE,0.8842086580982947,0.1157913419017053,5.9707582909,0.3389372064,0.1822024552429851,0.29690074636451347,FUND_SYNTH_000284,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00071,Synthetic Alternatives Manager 0071,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000281,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00071,Synthetic Alternatives Manager 0071,venture,early_stage,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000282""]",0.0,0.0,0.0,32.8571428571,0.0,,,CONSISTENCY_UNAVAILABLE,0.669002028911996,0.33099797108800405,3.4217759457,0.229344669,0.17244819979466763,0.5008391591572133,FUND_SYNTH_000282,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00072,Synthetic Alternatives Manager 0072,buyout,middle_market,PARTIAL_TRACK_RECORD,,,2,1,"[""FUND_SYNTH_000288""]",0.0,0.0,0.0,31.2820512821,0.0,,,CONSISTENCY_UNAVAILABLE,0.19763509965765652,0.8023649003423434,1.4372774463,0.1487541139,0.2662769975574045,0.38582294955425817,FUND_SYNTH_000287,1.0353740134487994,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00072,Synthetic Alternatives Manager 0072,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000285,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00072,Synthetic Alternatives Manager 0072,venture,early_stage,PARTIAL_TRACK_RECORD,,,1,1,"[""FUND_SYNTH_000286""]",1.0,1.0,0.0,78.4615384615,0.0,,,CONSISTENCY_UNAVAILABLE,0.2657497909638728,0.7342502090361273,2.6076835806,0.3448456133,0.39836711428494587,0.39836711428494587,FUND_SYNTH_000286,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00073,Synthetic Alternatives Manager 0073,buyout,middle_market,PARTIAL_TRACK_RECORD,,,3,2,"[""FUND_SYNTH_000291"",""FUND_SYNTH_000289""]",1.0,0.0,0.0,62.0338983051,2.059973924349997,,4.119947848700001,AVAILABLE,0.5416243522094049,0.45837564779059514,1.14622474705,0.025328809849999998,0.27945341600567414,0.4328680772238069,FUND_SYNTH_000289,1.7242508324084351,AVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00073,Synthetic Alternatives Manager 0073,real_estate,value_add,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000292,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
MANAGER_SYNTH_00074,Synthetic Alternatives Manager 0074,buyout,middle_market,INSUFFICIENT_DATA,,,1,0,[],,,,,,,,CONSISTENCY_UNAVAILABLE,,,,,,,FUND_SYNTH_000293,,PREDECESSOR_UNAVAILABLE,,NO_CASE_EVIDENCE,,NO_CASE_EVIDENCE
