"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","source_page","page_status","layout_checked","source_structures","relevant_record_families","expected_observation_count","records_written","notes","extractor_model"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Real Estate Portfolio","fund_economics_observation","308","308","Counted from page-002.png: 51 partnership rows x 5 columns = 255, plus 48 IRR cells (Lincoln CIP Industrial Value Add, Sculptor Real Estate Fund V and Hammes Income & Growth Healthcare Fund, L.P. print N/M), plus the 5 populated cells of the printed Grand Total(s): row, whose IRR cell is blank = 308. Both lanes agreed at 308. The Grand Total(s): row is eligible because it carries its own printed label and a clear grain, the whole Real Estate Portfolio as of Dec 31, 2024; both lanes extracted it, keyed two ways, and it publishes once.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC058","504abfe06fcde5e187ef74247e28f97eecec00313f5079c91e05fbdaea023159","Performance","02-performance","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","REITS | Separate Accounts","fund_economics_observation","137","137","Counted from page-003.png, two tables. REITS: 7 partnership rows x 2 amount columns = 14, plus 7 IRR cells, plus 2 cells on its Grand Total(s): row, whose table prints no multiple column = 23. Separate Accounts: 28 partnership rows x 3 columns (Total Capital Distributed, Fair Market Value, Total Value Multiple) = 84, plus 27 IRR cells (LBA Logistics Value Fund X, LP prints N/M), plus 3 cells on its Grand Total(s): row = 114. 23 + 114 = 137. Both lanes agreed at 137. The footnote, the IRR warning paragraph and the two section headings state no eligible values of their own.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","Alternatives Portfolio","document_context | fund_economics_observation","298","298","Counted from page-001.png: 53 partnership rows x 5 always-populated columns (Capital Commitment, Total Capital Contributed, Total Capital Distributed, Fair Market Value, Total Value Multiple) = 265, plus 32 IRR cells (21 of the 53 print n.m., which is an N/A cell and yields no row), plus the single document_context row = 298. The TWR column is excluded on every row: fund_economics_observation permits no time-weighted return category. Both lanes agreed at 298.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC060","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","Performance","02-performance","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Alternatives Portfolio","fund_economics_observation","174","174","Counted from page-002.png: 30 partnership rows x 4 amount columns = 120, plus 30 Total Value Multiple cells, plus 18 IRR cells (10 print n.m. and Sheridan Production Partners I-B and II-B print nothing), plus the 6 eligible cells of the printed Totals: row = 174. That Totals row is the whole difference between the lanes: A extracted it and B did not, and it is eligible because it carries its own printed label and a clear grain. TWR excluded as on page 1.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","Real Assets Ending Market Value & Performance Summary (By Partnership)","definition_context | document_context | performance_observation","114","114","Three definition_context rows per page were added by the definition backfill; both lanes counted them the same way.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Real Assets Ending Market Value & Performance Summary (By Partnership)","definition_context | performance_observation","113","113","Three definition_context rows per page were added by the definition backfill; both lanes counted them the same way.","claude-fable-5+claude-opus-5"
"2026-09-01.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","INVESTMENT PERFORMANCE | QUARTERLY SHARE VALUE AND DISTRIBUTIONS","cash_flow_observation | definition_context | document_context | performance_observation","14","14","Counted from page-001.png: the INVESTMENT PERFORMANCE table prints 2 entity rows x 4 period columns = 8 return cells; the QUARTERLY SHARE VALUE AND DISTRIBUTIONS chart prints two callouts stated as fact for June 30, 2024, share value $21.80 and distribution per share $0.20 (the latter also written out in the prose above the chart); plus the single document_context row = 11. B's count is right and A's 9 missed both chart callouts. The ASSET ALLOCATION pie is excluded on purpose: an allocation weight has no allowed category under any Performance CORE family, and both lanes excluded it. Backfill 2026-09-01: expected count set to the 14 rows the final holds.","claude-fable-5-1+claude-fable-5+claude-opus-5"
"2026-09-01.2","SRC363","37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277","Performance","02-performance","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","ADDITIONAL INFORMATION","definition_context | performance_observation","3","3","Counted from page-002.png: the only eligible value is the Size paragraph, $19.2 billion at June 30, 2024, which both lanes read and keyed two ways, so it publishes once. The POLICY FRAMEWORK bullets state no figures. The Distributions paragraph's 4.5 percent and 5.3 percent are policy rates with no allowed category under any Performance CORE family, so they are out of scope, and the 13,400 funds is a count of administered funds, not a measure of the fund. Both lanes agreed at 1. Backfill 2026-09-01: expected count set to the 3 rows the final holds.","claude-fable-5-1+claude-fable-5+claude-opus-5"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","Statement of Investment Performance Statistics and Independent Auditor’s Report","document_context","1","1","Cover page. It prints the five fund names, the two-line title Statement of Investment Performance Statistics and Independent Auditor's Report, and the line For the Year Ended August 31, 2025, and no figure in an allowed category. Both lanes agree on REFERENCE_ONLY and on one row; the single row is the document_context identity row, which is bookkeeping and never makes a page eligible, and it stays on page 1.","gpt-5+claude-sonnet-5+claude-fable-5+claude-opus-5[1m]"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","2","REFERENCE_ONLY","YES","","","0","0","Deloitte and Touche LLP independent auditor's report on supplemental schedule, with the firm letterhead, the addressees, the opinion paragraph, the signature and the date October 29, 2025. Nothing on it is a value cell in an allowed category. Both lanes read zero rows; they differ only on layout_checked, which is not a coverage fact about the page.","gpt-5+claude-sonnet-5+claude-fable-5+claude-opus-5[1m]"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","performance_observation","42","42","Rate of Return by Strategy across five Funds, net of fees; PHF and LTF report only the TOTAL FUND row per Note 1's PHF/LTF scope statement","gpt-5+claude-sonnet-5+claude-fable-5+claude-opus-5[1m]"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS","definition_context","2","2","REFERENCE_ONLY: numbered organization and basis-of-presentation footnotes; no eligible performance values | Note 1 Organization and Note 2 Basis of Presentation extracted as footnote-style definition rows","gpt-5+claude-sonnet-5+claude-fable-5+claude-opus-5[1m]"
"2026-09-01.2","SRC594","9b50469c18f58048eba427fe0b3e67dc76ecfd656d6f849979a37c5a1f72af73","Performance","02-performance","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","FORMULA FOR MODIFIED DIETZ METHOD","definition_context","10","10","Counted from the page picture, Appendix I prints ten definition entries: the statement of the R DIETZ (net) formula under the label Net of Fees, the five where-clause entries MVB, MVE, F, FW and FEES, the sentence defining Wi, the displayed formula for Wi, and the two entries CD and Di under the second where. A counted 8 because it did not read the two displayed formulas; B counted 10. The page supports 10, and the final record count on page 5 is 10.","gpt-5+claude-sonnet-5+claude-fable-5+claude-opus-5[1m]"
"2026-09-01.1","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","2021 Investment Summary | Defined Benefit Investments (Continued)","allocation_observation | document_context | fund_economics_observation","43","43","counted from PNG page-001. The 2021 Investment Summary table prints six value columns across seven rows and every cell is populated (42), plus one document_context row. A counted 36, having skipped the Percent of Total Fair Value column entirely; B counted all six columns.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Defined Benefit Investments | Defined Benefit Investments (Continued) | Defined Benefit Systems Investments at Fair Value | Investment Policy Asset Allocation | UNTITLED_TABLE_1","allocation_observation | definition_context","95","95","counted from PNG page-002. Three structures: the Defined Benefit Systems Investments at Fair Value donut prints six slice labels (6); the untitled ten-year table beneath it prints seven rows across ten year columns, all populated (70); and the narrative states five board-reported allocation percentages (5). Both lanes reached 81 but filed the two lower structures under the donut title, which the resolution separates. Definition backfill: the page's printed notes are definition_context rows, so its final record count rises and the page carries eligible data.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","10-Year Total Pension Investment Rates of Return","definition_context | performance_observation","34","34","Page 3 carries 30 accepted observations: ten portfolio fair-value values, nineteen reported return values, and one net-of-fees return stated in the footnote. The twenty actuarial-assumption and expected-return cells fall outside the metric vocabulary. Definition backfill: the page's printed notes are definition_context rows, so its final record count rises and the page carries eligible data.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Comparative Investment Results","allocation_observation | definition_context | performance_observation","84","84","counted from PNG page-004. Comparative Investment Results prints sixteen rows of four period columns, all populated (64). Footnote *** prints the total fund net return for all four periods, distinct from the gross figures in the table, and both lanes missed it (4). The two Benchmark consisting of notes print ten constituent weights of the named Fund Benchmarks, which both lanes missed (10); a weight of a named benchmark is that benchmark's target allocation, the same call made on SRC389 in this route. The Private Equity Benchmark line prints no weights of its own. Definition backfill: the page's printed notes are definition_context rows, so its final record count rises and the page carries eligible data.","claude-fable-5+claude-opus-5"
"2026-09-01.1","SRC192","b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Broker Commission Fees | Defined Benefit Investments (Continued) | Largest Debt Securities Holdings | Largest Equity Holdings | Schedule of Investment Fees and Commissions","definition_context | fund_economics_observation | position_observation","65","65","counted from PNG page-005. Largest Equity Holdings prints ten rows of two columns (20); Largest Debt Securities Holdings ten rows of two columns (20); Broker Commission Fees eleven brokers plus a total (12); the Schedule of Investment Fees and Commissions nine lines (9); and the commission-recapture paragraph two amounts (2). A counted 61, having missed the two narrative amounts. Definition backfill: the page's printed notes are definition_context rows, so its final record count rises and the page carries eligible data.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","Monthly Transaction Report | Private Equity","document_context | fund_economics_observation","3","3","Counted from page-001.png: the Private Equity section prints exactly two bolded commitment lines carrying a value (€ 150 million, € 50 million); the Public Equities section states no activity and prints no figure. Two observations plus the single document_context row is 3, which both lanes reached.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-002.png, Fixed Income, Real Estate, Credit and Opportunistic/Absolute Return Strategies each print a mandate paragraph and a no activity sentence, with no numeric cell, table or chart anywhere on the page; the only digits are the April 2026 report month in the running header and the closing date of the page 1 commitment, neither of which is a measured value in an allowed category. Substantive report narrative, not glossary or disclosure boilerplate, so NO_ELIGIBLE_DATA and not REFERENCE_ONLY. Both lanes agree; only layout_checked differed and that is not a published field.","claude-fable-5+claude-opus-5"
"2026-08-22.2","SRC216","5c03d8f73453f799cd0bff82f0d4a880e783247918a72dd35e8cdd352a6d2a50","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","3","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: counted from page-003.png, Real Assets and Emerging Manager Program print a mandate paragraph and a no activity sentence each, the rest of the page is blank, and the only digits are the April 2026 report month in the running header. Same ruling as page 2.","claude-fable-5+claude-opus-5"
"2026-09-01.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","Counted from page-001.png: a title page carrying the fund name, the report name, the statute citation, the report date and the UTIMCO website line, and no value of any kind. Both lanes called it NO_ELIGIBLE_DATA; a cover is reference content by the coverage rule, so the zero is right and the label is corrected to REFERENCE_ONLY.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Investment Objectives | Market Value and Book Value of the PUF | Report on Certain Specified Data","definition_context | document_context | fund_economics_observation","5","5","Counted from page-002.png: four narrative sections, of which only Market Value and Book Value of the PUF prints figures, one sentence giving $39.5 billion and $33.6 billion. The acreage and constitutional-history numbers in the earlier sections are land and chronology facts with no controlled category. Two observations plus the single document_context row is 3. The context row is filed on this page and not page 1 because page 1 is a cover with no observation and the contract rejects a page whose only record is the context row. Backfill 2026-09-01: expected count set to the 5 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Investment Performance of the Ten Largest Stock Holdings | Investment Performance of the Ten Largest Stock Holdings – July 1, 2024 through June 30, 2025.","definition_context | performance_observation","21","21","NO_ELIGIBLE_REASON: counted from page-003.png, ten named holdings across three printed value columns is thirty printed cells, of which twenty are extracted. The Percentage of Fund June 30, 2025 column is excluded: the table is typed performance_observation, that family has no category for a percent-of-fund weight, and B filing it as aum would record a weight as assets under management. A extracted 20, B extracted 30; the difference is that one column, not a missed reading. Backfill 2026-09-01: expected count set to the 21 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Asset Allocation","allocation_observation","21","21","Counted from page-004.png: the Asset Class column prints 21 rows carrying a percentage under the 06/30/2025 column, being 6 under Global Equity, 7 under Stable Value, 5 under Real Return, plus Strategic Partnerships, Innovation & Disruption and Total All Asset Classes. The three group headings themselves print no value and produce no row. Both lanes reached 21.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC356","bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Economically Targeted Investments","definition_context | position_observation","27","27","Counted from page-005.png: 24 named investments each with one Market Value figure, plus the closing total, is 25. Both lanes reached 25. Backfill 2026-09-01: expected count set to the 27 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","ELIGIBLE_DATA_EXTRACTED","YES","Annual Report 2025 Highlights | GRAPH 1 Investor Composition | Investor Composition | Long Term Pool Market Value | Serving the University","allocation_observation | definition_context | document_context | performance_observation","21","21","counted from PNG page-001. Graph 1 prints four donut slices, a 100% Short Term Pool slice and two donut-centre totals (7); Graph 2 prints four bars (4); the Serving the University narrative states two pool totals, four investor component amounts and the two endpoints of the AUM growth sentence (8); plus one document_context row. A counted 16 having skipped the narrative block; B counted 20 but its four component amounts duplicate A's rows for the same printed cells, which resolve to one row each. Backfill 2026-09-01: expected count set to the 21 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Long Term Pool Historical Asset Allocation | Long Term Pool Performance | Long Term Pool Relative Performance | Long Term Pool Strategy Allocation and Investment Returns | TABLE 1 Long Term Pool Strategy Allocation and Investment Returns","allocation_observation | definition_context | performance_observation","89","89","counted from PNG page-002. Table 1 prints 58 populated value cells: eight body rows of six, the Cash row of five (its 20YR cell prints a dash), and the Policy Benchmark row of five (no allocation printed). Graph 3 prints nine bar labels, three series across three period groups. Graph 4 prints seven 2025 stack labels plus two Policy Portfolio labels (9). The narrative states six eligible figures; a seventh, a dollar amount of value contributed over the year, has no allowed category and is excluded. Footnote (3) prints the Policy Benchmark as two weighted constituents, which both lanes missed (2); its prior-period policy portfolio weights are printed only as the compound tokens 65/10/25 and 60/10/30 and yield no per-bucket cell. Both lanes undercounted: A at 60 missed the Allocation column, two of Graph 3's three series and Fixed Income & Cash; B at 74 missed the Allocation column. Backfill 2026-09-01: expected count set to the 89 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","","","0","0","counted from PNG page-001. The page is the report cover: it prints the title USC Foundations Annual Endowment Report and the line FOR THE YEAR ENDING JUNE 30, 2025, and nothing else. Both lanes wrote zero, which is right, but labelled it NO_ELIGIBLE_DATA; a cover is reference content, so the status is REFERENCE_ONLY.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Letter from the President & CEO | USC Foundations Annual Endowment Report","allocation_observation | definition_context | document_context | performance_observation","9","9","counted from PNG page-002. The letter states eight eligible figures: the consolidated portfolio total of $912 million, the Educational Foundation share of approximately 79%, the endowment at both June 30, 2024 and June 30, 2025, and the one, five and ten year rates of return, plus one document_context row. A counted 5, missing the three returns; B counted 7, missing the 79% share. The statement that the endowment exceeded $1 billion for two consecutive years is a rounded restatement of the $1.145 billion already recorded and is not a separate cell. Backfill 2026-09-01: expected count set to the 9 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Allocation Summary | Investment Summary","allocation_observation | performance_observation","11","11","counted from PNG page-003. The Investment Summary pie prints four slice labels plus the Total Investments line (5) and the Allocation Summary pie prints six slice labels (6). Both lanes counted 11; the resolution corrects which label belongs to which slice.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","4","ELIGIBLE_DATA_EXTRACTED","YES","Benchmark: Target Weighted Index is currently comprised of: | Investment Returns | INVESTMENT STRATEGY","allocation_observation | definition_context | performance_observation","15","15","counted from PNG page-004. The Investment Returns chart prints eight bar labels, two series across four period groups (8), and the benchmark note prints the four weighted constituents of the Target Weighted Index (4), which A skipped. The INVESTMENT STRATEGY prose below carries no figures. Backfill 2026-09-01: expected count set to the 15 rows the final holds.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Endowment Composition | Historical Endowment Data","allocation_observation | performance_observation","16","16","counted from PNG page-005. The Endowment Composition pie prints four slice labels plus the Total Endowment line (5) and the historical bar chart prints eleven fiscal-year labels, 2015 through 2025 (11). The TXT reverses the rotated bar labels, so both lanes read them off the image and carry the IMAGE_ONLY note.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","6","ELIGIBLE_DATA_EXTRACTED","YES","Educational Foundation Endowment Payout | Educational Foundation Unrestricted Payout","fund_economics_observation","12","12","counted from PNG page-006. Two bar charts, each printing six fiscal-year labels FY20 through FY25 (12). The TXT lists both label sets in descending value order rather than fiscal-year order, and both lanes still assigned them correctly against the printed bar heights: the Endowment Payout peaks at FY23 with $18.4 million and falls to $17.4 million in FY24.","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","1","REFERENCE_ONLY","YES","Semi-Annual Private Equity Executive Summary (Open Session)","document_context","1","1","Cover slide: title block, presenter logo and date only. The document_context row is bookkeeping and does not make the page eligible. Both lanes agreed on the status and the count; only the structure name differed, and the page's own title block is 'Semi-Annual Private Equity Executive Summary (Open Session)'.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","2","ELIGIBLE_DATA_EXTRACTED","YES","Why Invest in Private Equity?","definition_context | performance_observation","3","3","Meketa capital-markets return assumptions and the LP-survey allocation statistic are the asset manager's/peer-survey own figures, not a CalSTRS entity measure, so only the CalSTRS since-inception return figure and the two footnotes were taken.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","3","ELIGIBLE_DATA_EXTRACTED","YES","Industry Trends","definition_context","2","2","Two printed footnotes, 'S&P Global Market Intelligence.' and 'State Street Private Equity Index.' The narrative figures on the page ($425 billion of industry fundraising, nearly $3 trillion raised 2019-2021, $565 million net cash flow, 7.6% and 8.7% trailing US PE returns) name industry aggregates or a net cash flow, none of which has an allowed category for this document type; both lanes excluded them. Only the structure name differed and the printed heading is 'Industry Trends', the superscript being a footnote marker.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","4","NO_ELIGIBLE_DATA","YES","","","0","0","NO_ELIGIBLE_REASON: narrative commentary contains no populated values in an allowed category | NO_ELIGIBLE_REASON: qualitative outlook commentary only, no printed figures, dates, or footnotes of any kind on this page.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","5","ELIGIBLE_DATA_EXTRACTED","YES","Performance (as of March 31, 2025)","definition_context | performance_observation","26","26","","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","6","ELIGIBLE_DATA_EXTRACTED","YES","Performance by Strategy","allocation_observation | definition_context | performance_observation","52","52","Nine printed rows by five printed period columns is 45 value cells, plus four printed footnotes, plus three shares of NAV printed in the page's own narrative that neither lane extracted: 'Buyouts (77% of program NAV)' and 'Venture (8% of NAV) and Special Mandates (4% of NAV)'. Those three are stated as fact and the same shares are tabulated on page 10, so they are added.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","7","ELIGIBLE_DATA_EXTRACTED","YES","Investment Structure (Fund / Co-Investment)","allocation_observation | performance_observation","17","17","Three printed rows by five printed period columns is 15 value cells, plus the two shares printed in 'Co-Investment exposure grew from 22% one year ago to 24% currently.' The '$1 billion of leverage' and 'approximately $480 million had been drawn on a credit facility' sentences have no allowed category and both lanes excluded them.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","8","ELIGIBLE_DATA_EXTRACTED","YES","Geographic Exposures","definition_context | performance_observation","26","26","","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","9","ELIGIBLE_DATA_EXTRACTED","YES","Implementation","definition_context | fund_economics_observation","21","21","The chart prints twenty data labels, $6.9 through $5.3, over vintage years 2006 to 2025 under a printed axis reading 'Commitments ($B)', plus the printed bullet 'The Private Equity Team aims for one-fourth of 2025 deployment to be in co-investments.' B declared the page NO_ELIGIBLE_DATA; the printed labels are stated commitment amounts, so that zero is wrong and A's twenty rows stand.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","10","ELIGIBLE_DATA_EXTRACTED","YES","Key Policy Parameters","allocation_observation | definition_context | fund_economics_observation","31","31","Seven printed rows by four printed value columns is 28 cells, less the 'NA' in Total Program / Target Range, is 27 value cells, plus four printed footnotes. A skipped the whole printed 'NAV ($M)' column and so counted 24; B's 31 matches the page.","gpt-5.5+claude-sonnet-5+claude-opus-5"
"2026-09-01.2","SRC602","2ed0fcbdba2e9190c119988a53fc7336f39f37d2a2126c4d16706021ebba7db8","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","11","ELIGIBLE_DATA_EXTRACTED","YES","Summary","allocation_observation | fund_economics_observation","3","3","One printed sentence carries three values: 'Current NAV ($56.2 billion) is 16.1% of the Total Fund, versus the long-term target of 14%.' Both lanes wrote three rows for it under different labels, so three rows publish, not six.","gpt-5.5+claude-sonnet-5+claude-opus-5"
